;meta[fps=30]
;meta[frames=104]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.005881905;0.00041142886;0.016365713;0.053272385;0.10886858;0.09465599;0.13334553;0.13815771;0.105664;0.10702628;0.16238171;0.16489601;0.2015543;0.17448686;0.10459429;0.042244572;0.06530286;0.14114745;0.22522289;0.30194744;0.32632917;0.26596114;0.17049372;0.081563435;0.022075431;-0.005933713;-0.017892573;0.015977144;0.007917713;0.04190629;0.13441145;0.21958403;0.2218446;0.18912458;0.067321144;-0.011515433;-0.0033554265;0.10553143;0.1500343;0.12006857;0.13659428;0.10642286;0.06409143;0.07963428;0.053394284;-0.0008137162;0.04513829;0.07650058;0.095488004;0.08056305;0.07148191;0.057776004;0.033979427;0.039585523;0.051200002;0.03369143;0.02689524;0.015466668;0.005028572;0.019733334;0.011672385;0.036441904;0.11263999;0.18184382;0.19716571;0.17321905;0.08630858;0.026620952;0.030339051;0.053970285;0.04740267;0.04131962;0.016257526;-0.003612189;0.04766629;0.15444572;0.25573644;0.2933189;0.23514974;0.13530667;0.06539886;0.04723734;0.05236343;0.049599998;0.03144;0.0031908574;0.00753143;0.042139433;0.062907435;0.061298292;0.040580574;-0.0050514303;-0.013926094;0.024000004;0.077020966;0.12572953;0.1464;0.115306675;0.058575243;0.016182858;-0.0026361886;-0.005272382;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.018133335;0.014217147;0.06564572;0.10680381;0.12792383;0.11634744;0.10236268;0.09888154;0.07157258;0.052832015;0.061836965;0.07907886;0.107725725;0.087622866;0.03273943;-0.0051274304;-0.0031428572;0.020026287;0.039285716;0.05431486;0.057426292;0.046922863;0.030158857;0.009545146;0.002210285;0.019894287;0.04979543;0.068214856;0.085760005;0.07688229;0.06474514;0.05645715;0.061362285;0.055552006;0.095510855;0.09953829;0.06794058;0.067684576;0.057810295;0.021805719;0.04228572;0.069851436;0.13490288;0.23970287;0.24580571;0.16352458;0.07175315;0.012082286;0.019600002;0.040932577;0.03331429;-0.00037485504;0.009402668;0.05138742;0.0668038;0.08013714;0.07003428;0.0510019;0.09165715;0.15168;0.13493334;0.11532191;0.08633143;0.06310096;0.077920005;0.08889143;0.08465525;0.097668566;0.096319996;0.07167238;0.03188571;0.0032114259;0.041478094;0.09613182;0.11825372;0.11465069;0.07558401;0.046324577;0.035114672;0.020994289;0.0058331443;-0.00094704685;-0.0018940958;-0.015451429;0.012114288;0.05765181;0.09142552;0.10200229;0.08464153;0.04998552;0.05738057;0.0677379;0.06120077;0.05655772;0.058601152;0.072862476;0.08327772;0.06843428;0.034819048;0.00969143;-0.0015695223;-0.0031390483;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.076969065;0.03938054;0.09905535;0.2098018;0.28705713;0.276742;0.18553033;0.07864658;0.026918463;0.026592117;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0010448676;0.007836507;0.04449275;0.103627965;0.13672738;0.1239027;0.092528045;0.08562189;0.11062;0.12978543;0.102713354;0.06495356;0.07540652;0.1319267;0.18125519;0.18543503;0.15318978;0.120894946;0.10916899;0.10546204;0.08984449;0.061852586;0.03371112;0.013184118;0.0025112608;-0.0016454876;0.013168195;0.025226396;0.04257191;0.062245846;0.07764226;0.07260399;0.059455473;0.028883435;0.0011314623;0.050966997;0.10348484;0.12935604;0.10348484;0.05174242;-0.005174242;-0.0013998363;0.011407664;0.051745277;0.10728428;0.14558442;0.15568276;0.13215;0.08991349;0.085160166;0.107701756;0.14908044;0.18544002;0.17791376;0.119615875;0.06006796;0.041222174;0.070612065;0.10496388;0.09658108;0.10458457;0.1641468;0.2634593;0.30433556;0.2421922;0.14383867;0.09595846;0.12551342;0.1734547;0.18372971;0.14400089;0.09389352;0.04483771;0.03186131;0.053427573;0.08348039;0.091707416;0.09345459;0.107977055;0.13132602;0.13371108;0.10396027;0.05079774;0.011128556;-0.0027419424;0.012768855;0.03417719;0.07956738;0.1680591;0.27397576;0.3365585;0.32447815;0.2593414;0.20121811;0.18782331;0.18633807;0.15430881;0.09073649;0.036687262;0.0078913765;-0.0009876147;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.019958964;0.009979482;0.0029364703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0010734942;0.008842411;0.038570248;0.08293736;0.101700045;0.13002796;0.12598845;0.103295974;0.0924835;0.12027507;0.1480591;0.1738663;0.13983254;0.0667938;0.022333845;0.053529985;0.14833364;0.2613994;0.34551042;0.36209473;0.30587345;0.21087243;0.1151388;0.04513009;0.008663893;-0.002490308;0.013597593;0.023425233;0.06676895;0.14919817;0.2327534;0.24998498;0.20223041;0.098307416;0.021491352;-0.0060529164;0.034113258;0.068226516;0.08187182;0.101075426;0.11332917;0.122811705;0.14178076;0.11848195;0.06333139;0.04297078;0.044277657;0.06576543;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;0;0;-0.0029819282;0.025922896;0.09651508;0.17334943;0.19879521;0.15993077;0.07772893;0.01697711;-0.0020873498;0;0;0;-0.0018397837;0.013703619;0.0788133;0.18577732;0.2844404;0.31907558;0.2607448;0.15333472;0.062019076;0.01338873;-0.0016735911;0;0;-0.001428675;0.013260436;0.038836632;0.056243137;0.054231334;0.034813017;0.008039277;0.0049163387;0.03388796;0.07970363;0.12186676;0.13667832;0.1116964;0.06578001;0.02667832;0.005804822;-0.00072361476;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0032432775;0.028658846;0.09831881;0.19776477;0.2614939;0.24818124;0.1565002;0.1166745;0.17785332;0.29572177;0.34101728;0.27433345;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;0;0;0;0;0;-0.0047758557;0.04775856;0.09551712;0.1193964;0.09551712;0.04775856;-0.0047758557;0;0;0;0;-0.0064902664;0.060264107;0.17619085;0.25502774;0.24576919;0.15398888;0.06991971;0.13162808;0.2813213;0.39267886;0.44521222;0.4116699;0.31790614;0.20997515;0.104848415;0.022911863;-0.0028165306;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.12294025;0.07889254;0.019986605;-0.0023229884;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38639903;0.3724277;0.24960247;0.107172884;0.022959737;-0.0028632875;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.27433345;0.13331763;0.029106004;-0.008583554;0.046468675;0.13584659;0.19662648;0.18948312;0.12155982;0.030035196;0.0017901113;0.030597763;0.07203676;0.11024546;0.12371025;0.10114461;0.059581306;0.024140894;0.0052322913;-0.00065310864;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.004675664;0.04314413;0.12553601;0.22857872;0.28173655;0.25329295;0.14898112;0.10543065;0.14688262;0.24110281;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;0;0;0;0;-0.004569904;0.04569904;0.09139808;0.1142476;0.09139808;0.04569904;-0.004569904;0;0;0;0;-0.0067537366;0.06271327;0.1833157;0.26532534;0.25567713;0.1610135;0.0659788;0.10632311;0.22893606;0.32531986;0.381646;0.36882633;0.29707998;0.20155728;0.10018277;0.021852605;-0.00268795;0;0;0;-0.004675664;0.04341688;0.12691087;0.18368678;0.17700727;0.113551825;0.028721932;-0.0033397593;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.22390305;0.1088205;0.023767954;-0.007710391;0.044464447;0.12992778;0.18803403;0.1811764;0.116212495;0.028696697;0.0016524399;0.029196922;0.06884915;0.105417654;0.11824605;0.09661739;0.05679818;0.022962704;0.0049576885;-0.00061971106;0;0;0;0;0;0;0;0;0;0
