;meta[fps=30]
;meta[frames=84]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;-0.0026514288;0.002057143;-0.03200915;0.048697915;0.18911545;0.2515109;0.23588422;0.15416686;0.0030674224;-0.030607238;0;0;0;-0.0031085713;-0.0010057145;0.013074287;0.01688381;0.05764572;0.1047162;0.12790859;0.13174859;0.103619054;0.042514283;0.007851887;-0.0017039265;0.022021793;0.06839863;0.09858012;0.08757487;0.06844191;0.039287776;0.03366766;0.046290595;0.05721143;0.04518857;0.038659047;0.020297144;0.019017145;0.03166172;0.045101717;0.034340575;0.030235432;0.024969146;0.11208838;0.23522745;0.28425145;0.24655238;0.15743999;0.026148561;-0.007184761;0.023265015;0.026971942;0.065356195;0.14772826;0.24428701;0.32780653;0.36532578;0.32373947;0.23138292;0.14838608;0.09516143;0.048312396;0.073787935;0.10337778;0.08958553;0.10757219;0.18886478;0.24716346;0.28306514;0.23658973;0.11700801;0.031022856;0.042690285;0.08706743;0.11192686;0.10707201;0.06755658;0.020681147;-0.0027702835;-0.0057600015;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.024606477;0.013961145;0.09187657;0.16644266;0.20949943;0.211584;0.14677638;0.12248381;0.1369143;0.1618743;0.1470781;0.11012572;0.052160002;0.0013409498;-0.021912381;0.004434285;0.040228575;0.05813334;0.044800002;0.0507581;0.058864765;0.06333988;0.07235626;0.06149302;0.02868937;0.034730673;0.06713692;0.077610984;0.06775955;0.049258977;0.020982858;-0.0017600002;-0.0048;-0.0052297143;-0.001846857;0.022144001;0.055424005;0.079972565;0.07744;0.04782629;-0.00770438;0.015619053;0.08698515;0.10806857;0.13721904;0.14134857;0.124982856;0.12583621;0.11344357;0.040060442;0.012860954;0.013679748;0.05387276;0.08070858;0.10160509;0.110002816;0.0993143;0.07376916;0.038055122;-0.0007009464;0.009801142;0.025815364;0.032004572;0.028427428;0.018224003;-0.001321142;0.0092274295;0.007492573;-0.0023382853;-0.0021234283;0.021490285;0.05264457;0.07518171;0.09441829;0.091634296;0.068763435;0.045883436;0.020982858;-0.0017600002;-0.0048;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008492532;0.007380869;0.027510077;0.04938073;0.05660893;0.045516156;0.022099666;0.004804482;-0.0005916145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;-0.0026718078;0.024809644;0.0725205;0.099205166;0.15461656;0.22123523;0.24272895;0.21480188;0.15134357;0.08716104;0.101500064;0.16171592;0.19215542;0.2046538;0.20296673;0.20807943;0.2032864;0.17512916;0.12613413;0.09230808;0.0776684;0.08185274;0.07755065;0.08468371;0.09338064;0.12446712;0.15823056;0.17824534;0.16145828;0.13143815;0.10471816;0.1480253;0.24747716;0.32834366;0.31342453;0.24717988;0.2195331;0.24966612;0.25896826;0.23064259;0.20495388;0.23650269;0.29757494;0.3193335;0.28569138;0.2307315;0.1926892;0.16092242;0.14436644;0.15601654;0.2000709;0.23583984;0.22583154;0.16860269;0.12592739;0.11527626;0.14986081;0.1921114;0.22313172;0.22058134;0.23048635;0.21899281;0.21034689;0.19581677;0.18040429;0.14103423;0.09468934;0.040807094;0.008748263;-0.0010906702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.42849752;0.42879492;0.45755938;0.5521537;0.5858733;0.47511455;0.23099048;0.050487623;-0.006205989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010019279;0.009298315;0.027248198;0.039467473;0.03806266;0.024438556;0.006207711;-0.0015431809;0.006700194;0.03039054;0.063086785;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.00064377853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00025657835;0.0016969158;0.012508193;0.035641063;0.06466162;0.08844567;0.10018024;0.098384194;0.08422379;0.06148357;0.03536894;0.012259395;0.0123837935;0.020714814;0.02582986;0.024570292;0.023761194;0.022829643;0.02742181;0.022108015;0.009496844;0.012893062;0.047341485;0.09876146;0.13511713;0.13025063;0.08731086;0.037500735;0.00803451;-0.0010019281;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.009548003;0.088663206;0.25912824;0.37503645;0.36138055;0.23181641;0.0586202;-0.011194688;0.03805099;0.14177002;0.25273907;0.30974823;0.28451023;0.20180774;0.16060904;0.22185633;0.32832953;0.40104425;0.383689;0.27557838;0.13964276;0.043714482;0.055517558;0.16766241;0.29802567;0.39704287;0.42939922;0.3816878;0.29339346;0.19290358;0.10289207;0.12506548;0.24990664;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.016706225;0.011577832;0.040485308;0.058594227;0.056460492;0.03621784;0.0027942653;0.05802647;0.17087324;0.26912895;0.27909252;0.20222242;0.07720409;0.014162618;0.00048426545;0.013458118;0.03924162;0.07843425;0.12135574;0.15122932;0.14958227;0.115465514;0.06713139;0.02386815;0.022766028;0.03764577;0.04773073;0.038184583;0.0154074235;0.028115207;0.13626665;0.28247464;0.3838074;0.39354607;0.34542242;0.30585295;0.29480505;0.25921878;0.175707;0.0754897;0.0161778;-0.0020172151;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.005588531;0.05189244;0.15169929;0.21957062;0.21159232;0.13574266;0.03434015;-0.008117471;0.035857886;0.1334874;0.23815826;0.28951988;0.26326656;0.18385375;0.1412078;0.18753308;0.27239633;0.32856348;0.31473875;0.22851378;0.118487254;0.038108516;0.057236053;0.17441802;0.31036496;0.40885067;0.43420514;0.37659797;0.28323498;0.18461876;0.09580399;0.10457783;0.20361349;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.0134815;0.010787423;0.036997113;0.053566027;0.05163639;0.03313783;0.0032024574;0.04726502;0.13943125;0.21990459;0.2282911;0.16568919;0.06352965;0.011791206;0.00066015933;0.012790724;0.03745986;0.07504217;0.11613291;0.14472067;0.14306751;0.11038964;0.064155675;0.022825032;0.02175965;0.036000382;0.045643385;0.036514707;0.015251569;0.022665834;0.111147195;0.23044342;0.31316924;0.3210622;0.28152835;0.2488121;0.2394385;0.21040486;0.14260773;0.06125119;0.013123032;-0.0016364824;0;0;0;0;0;0;0;0;0;0;0;0
