;meta[fps=30]
;meta[frames=27]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;0;-0.0028964574;-0.0054912;0.007412114;0.045488458;0.10066195;0.15618241;0.18918493;0.18530789;0.15885259;0.11914195;0.072753385;0.034133952;0.0094034355;-0.0033188579;-0.0028964581;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.003851429;-0.0070685716;0.013851431;0.06065143;0.11937144;0.16509143;0.17477714;0.13671017;0.090486854;0.06442789;0.065772355;0.08580459;0.10877852;0.10866241;0.093018524;0.06990721;0.04277304;0.020144463;0.0056219464;-0.0018756578;-0.0017398864;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0013114522;0.008756134;0.06407329;0.17165351;0.30244085;0.39972273;0.41883087;0.35380396;0.24390145;0.13320453;0.05224517;0.01006222;-0.0013114522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;-0.00041985547;0.0027815423;0.020258024;0.05930458;0.11367587;0.16628377;0.19725335;0.19649234;0.171511;0.1317034;0.08617535;0.045837734;0.017870104;0.003096435;-0.0004198556;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;-0.00085842947;0.005694289;0.041351564;0.12106795;0.23214334;0.33966136;0.4029512;0.4014561;0.35040948;0.26908892;0.17609441;0.09368639;0.036509596;0.0063335216;-0.0008584297;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;-0.00082291674;0.005459171;0.0396445;0.11597983;0.22226712;0.3250962;0.38560754;0.38405848;0.33514512;0.25730845;0.1683612;0.08958529;0.034964178;0.0060763597;-0.0008229169;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;0;0;0;0;0;-0.0014266339;0.009473339;0.06864498;0.20082475;0.3847932;0.56275266;0.6674528;0.66484934;0.5803413;0.4457956;0.2918477;0.15536597;0.060643595;0.010531378;-0.0014266344;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;0;0;0;0;0;-0.0014535746;0.009615391;0.070263855;0.20574757;0.39448574;0.57713413;0.6846949;0.68202657;0.5953056;0.4570372;0.2989809;0.15898338;0.061956342;0.010710167;-0.0014535751;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;-0.0010520243;0.007024628;0.051390555;0.13770387;0.2426391;0.3206642;0.3359075;0.28366804;0.19547333;0.10672758;0.041863885;0.008076651;-0.0010520243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;-0.0011772652;0.007859567;0.057520397;0.15413547;0.2715976;0.3589393;0.3760124;0.3175388;0.21881686;0.11947154;0.04685961;0.0090368325;-0.0011772652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;-0.00060371717;0.004014168;0.029000469;0.08484493;0.16252607;0.23765641;0.28184658;0.2807861;0.24509817;0.18830958;0.12327833;0.065621495;0.025607167;0.0044623655;-0.0006037174;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;-0.0005645307;0.0037472104;0.027170947;0.07956698;0.15245388;0.22295655;0.26445633;0.26340318;0.22988646;0.176572;0.115557365;0.061489772;0.024011541;0.0041660173;-0.0005645309;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000030534946;0.00024809642;0.0011336099;0.0023798174;0.0032825065;0.0031870848;0.0021546225;0.00093513273;0.00019847718;-0.000024809648;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;-0.0009816507;0.006553084;0.047969684;0.12851991;0.22644883;0.29928896;0.31359628;0.2649014;0.18260969;0.099726416;0.039112158;0.007531157;-0.0009816507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;-0.00067153014;0.004477663;0.03286681;0.08802294;0.15506266;0.20492168;0.21471553;0.18136565;0.12504417;0.068282574;0.026768172;0.0051503857;-0.00067153014;0;-0.0023187476;0.018893497;0.08574212;0.17777063;0.24321082;0.23445113;0.15715955;0.06750132;0.014462119;-0.0018034707;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;-0.000658211;0.004389001;0.032214765;0.08626181;0.15194932;0.20078914;0.21034084;0.17763208;0.12244394;0.06684946;0.026207373;0.0050513865;-0.000658211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;-0.0007013495;0.004664531;0.034427356;0.092338786;0.16277987;0.21518627;0.22556178;0.19052215;0.13133605;0.071687944;0.028076246;0.00536588;-0.0007013495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011666894;0.009507183;0.043136336;0.08940092;0.12227973;0.117848985;0.078976415;0.033909693;0.007267318;-0.0009061882;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016164435;0.013169784;0.059786145;0.12394069;0.16953732;0.16340329;0.1095085;0.047012683;0.010068264;-0.0012557498;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014672676;0.011956338;0.054251052;0.11244524;0.15380706;0.14824079;0.09934894;0.042659864;0.0091420375;-0.0011399714;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014249639;0.01161123;0.052683596;0.109279156;0.14956556;0.14423308;0.09673057;0.04158001;0.008910481;-0.001111027;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;0;0;-0.0019287113;0.012869208;0.0942995;0.25272515;0.44534856;0.58858943;0.616642;0.5184095;0.37857172;0.27707595;0.2518507;0.28423706;0.3266453;0.3266343;0.28511742;0.21904036;0.14338592;0.07631697;0.02977686;0.0051848665;-0.0007016837;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;0;0;0;0;0;0;0;-0.00050575094;0.0033651418;0.024273595;0.071007185;0.13600169;0.19885688;0.23582079;0.23493783;0.20507894;0.15757878;0.103170745;0.05492603;0.02143748;0.003739864;-0.0005057511;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;0;0;0;0;0;0;0;0;-0.0004506449;0.002978175;0.021804843;0.06391075;0.12254969;0.1792979;0.21272768;0.21196844;0.18510485;0.14219195;0.09303735;0.049455836;0.019241804;0.0033161594;-0.000450645;0;0;0;0;0;0;0;0;0;0;0;0;0
