;meta[fps=30]
;meta[frames=26]
;meta[profile=dand]
jaw_open_a;0;0;0;0;0;0;-0.031968;0.0061919973;0.13617599;0.27072;0.309168;0.25152;0.08557333;-0.0143428575;0.050898295;0.116025925;0.12214402;0.09162059;0.024455624;-0.024438862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.0068571432;0.0013257144;0.02921143;0.040512003;0.06973943;0.12879771;0.16973487;0.15352914;0.13620344;0.115860574;0.10714058;0.1341303;0.152768;0.13904457;0.12507823;0.13172443;0.13085584;0.13401143;0.12953144;0.12707917;0.087836735;0.04299102;0.011206525;-0.0023379612;-0.0038922436;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;-0.0031560727;0.031560726;0.058491115;0.11915785;0.21295619;0.29758832;0.33687675;0.3110521;0.19830605;0.09442863;0.06489169;0.09062274;0.15699598;0.19421044;0.18488635;0.13368581;0.074796975;0.02934626;0.0061342493;-0.0007770051;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.011336098;0.11336098;0.22672196;0.28340244;0.22672196;0.11336098;-0.011336098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0027386027;0.023804137;0.088678956;0.15922303;0.1825596;0.14682417;0.07132056;0.0127217015;0.026253292;0.05633061;0.07041326;0.05633061;0.028165305;-0.0028165304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.0021374463;0.018580196;0.06892819;0.12481238;0.16930354;0.16420485;0.11464838;0.05769991;0.01966673;-0.0021430126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.0017756389;0.015435254;0.057119913;0.104810566;0.14607553;0.14518492;0.104645796;0.05462177;0.018846262;-0.002045046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;-0.00011104699;0.0009643554;0.0036061052;0.006458259;0.0073933923;0.0059322477;0.0028696884;0.0006136808;-0.00007597953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0019314943;0.016793426;0.06248968;0.11123125;0.13781714;0.13246599;0.15952085;0.17765431;0.17599697;0.11975599;0.097783804;0.11067592;0.18710262;0.22932088;0.22650619;0.16802517;0.114758976;0.05703196;0.012446171;-0.0015307232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.0019314943;0.016793426;0.06248968;0.11128385;0.1373671;0.13078776;0.1553503;0.17203102;0.17061162;0.11668313;0.093531825;0.10347781;0.18252528;0.23824269;0.2522678;0.20234305;0.14278494;0.0706554;0.015407425;-0.0018953136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;-0.00041746997;0.0036292057;0.013512111;0.023044342;0.040077116;0.04688188;0.04149651;0.026868368;0.011953556;-0.0012245786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;-0.00031171093;0.0027052052;0.010130605;0.016996035;0.033597983;0.04214777;0.039793238;0.027040923;0.012390508;-0.001261316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;-0.001842434;0.018424341;0.036169596;0.05196666;0.05530085;0.09091307;0.13334174;0.16374655;0.13699241;0.08194312;0.03832003;0.05503452;0.09542011;0.118008025;0.11235428;0.08127861;0.045528874;0.017883612;0.00374371;-0.00047392765;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;-0.0013637352;0.013637352;0.026857235;0.037722588;0.03709916;0.07279488;0.120099604;0.15433957;0.13385862;0.08228267;0.03832003;0.05503452;0.09542011;0.118008025;0.11235428;0.08127861;0.045528874;0.017883612;0.00374371;-0.00047392765;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009429256;0.0094292555;0.018858511;0.023573138;0.018858511;0.0094292555;-0.0009429256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010041544;0.010041544;0.020083088;0.025103861;0.020083088;0.010041544;-0.0010041544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;-0.00069276156;0.0069276155;0.013855231;0.01731904;0.0136739295;0.008187182;0.0078093116;0.021600746;0.03610621;0.04457829;0.042397227;0.030656265;0.017165;0.006762671;0.0014408671;-0.00018130118;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;-0.00067272305;0.0058493502;0.021763306;0.03907519;0.04480049;0.034573667;0.03210463;0.031904243;0.045733232;0.06534478;0.07938703;0.07448619;0.06286381;0.03280598;0.009303616;0.0006870364;-0.00014694943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12681735;0.1513913;0.12819666;0.07050232;0.023222461;0.0038574222;-0.0005388146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;-0.0022432052;0.019498631;0.07263142;0.12853175;0.16839625;0.1579901;0.10557537;0.050452635;0.017291607;-0.0018858511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016899185;0.016899183;0.033798367;0.042247955;0.03336579;0.019877933;0.01882893;0.052359477;0.087741844;0.108570814;0.103346474;0.07468815;0.04173427;0.016353687;0.003412915;-0.00043257826;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;-0.00046756634;0.004063374;0.015145809;0.026802683;0.035390317;0.033458825;0.022007426;0.015312004;0.033412702;0.07483638;0.1259471;0.15577115;0.14830443;0.10727309;0.060072728;0.02358983;0.0049364804;-0.000625012;0;0;0;0;0;0;0;0;0;0
