;meta[fps=30]
;meta[frames=48]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.02185143;0.004205715;0.09314287;0.18509714;0.19752385;0.18275048;0.123222865;0.06914438;0.053973336;0.06237714;0.05728609;0.11200763;0.15958402;0.14893259;0.09971887;0.04442515;0.0068365703;-0.009325716;0.008308573;0.038208;0.06665601;0.08304001;0.078276575;0.041586287;0.018496003;0.009540575;0.011393524;0.021284575;0.08058058;0.1699139;0.24005336;0.2679109;0.20395276;0.11167163;0.080493726;0.09528609;0.10458363;0.093074284;0.036160003;-0.00304;-0.008274286;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0038400001;0.00073142844;0.016365716;0.032571428;0.037211433;0.030285716;0.011794287;-0.0030948573;-0.006770286;0.007341715;0.033641145;0.072512016;0.09634744;0.086592;0.020231621;0.04342553;0.11927925;0.18658134;0.21213563;0.1754804;0.0636922;0.023102477;0.012019808;-0.00080914225;-0.0037881907;0;-0.0028160005;-0.0028495241;0.0116662895;0.03713601;0.06035963;0.07024915;0.048224006;0.029493337;0.03776457;0.049724948;0.06913828;0.088133335;0.084259056;0.07804572;0.06524191;0.033859048;0.009325715;-0.0015238083;-0.0030476195;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022837596;0.021205885;0.0619923;0.08972821;0.08646797;0.055471815;0.014033349;-0.0016317108;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0010090845;0.008774025;0.032644957;0.05861278;0.062272202;0.09981945;0.15999117;0.19861023;0.19010267;0.15253301;0.120482296;0.16088864;0.20916675;0.19283962;0.12721622;0.05575156;0.007460068;0.020353926;0.061960176;0.10313177;0.14015348;0.16403179;0.16120543;0.13991685;0.09494269;0.040807094;0.0068405448;0.01312144;0.08169602;0.1926061;0.2950246;0.33104292;0.268379;0.1785247;0.13645494;0.14340068;0.14687283;0.11960513;0.058176227;0.012724485;-0.0015637232;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;-0.0035512778;0.02370434;0.17777382;0.4300545;0.6731683;0.743844;0.5949177;0.3257379;0.11846923;0.015359715;-0.002642651;0.0026134944;0.007580724;0.010946989;0.010522893;-0.0013147001;0.07163255;0.26030907;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0034272294;0.029795423;0.110911824;0.19923255;0.22849521;0.1838458;0.08937037;0.019065253;0.00066000014;0.023791812;0.06542748;0.11915148;0.15149786;0.13956696;0.08877664;0.06952001;0.09275255;0.12164835;0.13280264;0.11554507;0.07567206;0.05197302;0.034813017;0.008834459;-0.0010263133;0;-0.0007668194;0.0057263626;0.032716654;0.07700557;0.117766544;0.13206495;0.10628175;0.07757492;0.078022085;0.09951715;0.107010394;0.086654834;0.042116757;0.009224099;-0.0011331328;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;-0.00047583625;0.003145418;0.023910772;0.059414808;0.103468135;0.13481814;0.20980181;0.3564244;0.5055295;0.52945656;0.40212005;0.2668134;0.23554766;0.30775884;0.40906933;0.45747802;0.42909226;0.3821371;0.2894013;0.16322517;0.07337415;0.044493757;0.092045635;0.20000263;0.30751824;0.33851436;0.34223148;0.34015283;0.3401879;0.30862272;0.22396669;0.10354553;0.03482627;0.008277037;-0.0010186266;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;-0.00043210128;0.0028532678;0.021694284;0.05440627;0.09594047;0.12917633;0.17441465;0.24833673;0.31794366;0.3165909;0.23292415;0.1720002;0.18946196;0.27048528;0.3584805;0.39618266;0.36396885;0.3167723;0.23963444;0.13868351;0.06477576;0.04122785;0.085541636;0.1859222;0.28584522;0.3139838;0.324918;0.33583176;0.34508917;0.31547517;0.2275701;0.10249351;0.033026513;0.007970893;-0.0009796628;0;0;0;0;0;0;0;0;0;0;0;0;0;0
