;meta[fps=30]
;meta[frames=23]
;meta[profile=grlt]
jaw_open_a;-0.0044083814;-0.004550858;0.018253716;0.058549337;0.0953585;0.11095544;0.08731277;0.044268195;0.012219429;-0.0019359993;-0.004006096;-0.008950858;0.0017097152;0.038192004;0.07583087;0.086566865;0.070400015;0.027330289;-0.0023634292;-0.006235429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;-0.0020784768;-0.002179047;0.008649146;0.027673911;0.045156576;0.043491814;0.041676193;0.058723815;0.08703695;0.09989868;0.106079996;0.09145294;0.07139657;0.06992152;0.061376765;0.036822863;0.05080458;0.09378134;0.13092649;0.15070172;0.12103619;0.06133334;0.016868575;-0.0028114256;-0.0055009536;0;0;0;0;0;0;0;0;0;0
jaw_chew;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.000540564;0.004030613;0.023113046;0.054518245;0.08348039;0.09132096;0.09718795;0.11647674;0.14902677;0.15555073;0.12398691;0.061443698;0.02606396;0.03400102;0.06447405;0.0739208;0.059455473;0.028883435;0.0063057044;-0.00077542063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;-0.00055689167;0.004140242;0.023928849;0.05642683;0.08652522;0.09713531;0.0794489;0.04673808;0.01891391;0.0040469416;-0.0005073255;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.060264107;0.1711864;0.29981872;0.3948167;0.42182758;0.3534672;0.34246266;0.359239;0.3492806;0.28706497;0.17321959;0.040246323;0.029765794;0.13005026;0.23364958;0.26799902;0.2156483;0.104848415;0.022911863;-0.0028165306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0.06271327;0.1785276;0.30817944;0.39829156;0.41671312;0.34240603;0.31869656;0.31871122;0.2980043;0.23980883;0.14334452;0.032858778;0.0291574;0.12448454;0.22354682;0.25633493;0.20618843;0.10018277;0.021852605;-0.00268795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;-0.0020491285;0.015274579;0.08767576;0.20657416;0.31628212;0.35484207;0.29003325;0.17064299;0.06906216;0.014907206;-0.0018634007;-0.004188059;0.036406722;0.13556696;0.24243318;0.28728428;0.27054185;0.21720646;0.18912464;0.18246089;0.1515156;0.089175284;0.036102805;0.007815041;-0.0009759522;0;0;0;0;0;0;0;0;0;0
