;meta[fps=30]
;meta[frames=45]
;meta[profile=yenn]
jaw_open_a;0;0;0;-0.008045713;-0.0027428581;0.033993144;0.064184;0.11820858;0.21460688;0.23896231;0.32617715;0.2958366;0.230964;0.2305697;0.26557907;0.18937257;0.25923353;0.25414363;0.23017542;0.22880495;0.18728761;0.06079999;0.019409528;0.018422859;-0.02970972;0.0011645698;0.12030858;0.23199394;0.27941567;0.23404802;0.1544282;0.09015276;0.087248005;0.09038933;0.070252195;0.026432;0.028041147;0.008649145;-0.0011611421;-0.0023954292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.000912;0.00016800004;0.003912;-0.015769145;0.044053715;0.07673143;0.085168004;0.07413944;0.042349715;-0.03705867;0.024736768;0.09382286;0.12593791;0.10424456;0.093979426;0.06751696;0.10728687;0.13727087;0.107020184;0.035546668;0.0051542846;-0.0023969505;0.0092274295;-0.0019245701;0.017017143;0.027974859;0.032306284;0.02825143;0.014125715;-0.009417143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.0028512;0.023230407;0.1054486;0.21857055;0.2964876;0.31689185;0.268843;0.18892065;0.11426201;0.07836078;0.08437712;0.1415569;0.20021859;0.19942181;0.13848911;0.09093019;0.092435;0.17464915;0.2813151;0.33451274;0.2892482;0.18690011;0.09793224;0.09196745;0.14567077;0.21226558;0.23893833;0.23421066;0.21028176;0.19451286;0.1840274;0.17382015;0.13867396;0.09494269;0.040807094;0.008748263;-0.0010906702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022392292;0.014658008;0.11110036;0.3091283;0.56585056;0.7902127;0.8822524;0.823323;0.65759283;0.4408483;0.23679852;0.09341786;0.01674174;-0.0022392299;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.014247529;0.014131201;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.00039242173;0.003414904;0.012661861;0.022793857;0.026175365;0.020710684;0.013709712;0.0149495965;0.022514151;0.026175365;0.021103103;0.010294808;0.0022877352;-0.00027970487;0;0;0;0;-0.00041110849;0.0035775187;0.01326481;0.02387928;0.02742181;0.021058377;0.021281423;0.023389447;0.025947941;0.020992775;0.010496387;-0.0010496387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0026643863;0.024740197;0.07232434;0.1046829;0.10087928;0.064717114;0.01637224;-0.0019036626;0;0;-0.0019092292;0.0154074235;0.06820902;0.18399736;0.3206592;0.4043334;0.38045663;0.28740656;0.18494588;0.1375109;0.1290388;0.12272589;0.09796493;0.065581635;0.035164457;0.01383638;0.0024505183;-0.00032927567;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002207952;0.0204987;0.05996724;0.08681519;0.08367953;0.053695913;0.013600241;-0.0015808195;0;0;-0.0018257353;0.015251569;0.061006278;0.15679058;0.2669581;0.3324761;0.31113932;0.23819178;0.15838167;0.12315747;0.11795388;0.11204077;0.089535736;0.06002612;0.032196894;0.012655341;0.0022355365;-0.00030070212;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;-0.0025883138;0.025883138;0.051766276;0.064707845;0.051766276;0.025883138;-0.0050560255;0.022918174;0.06694363;0.096871585;0.09332772;0.059855912;0.015121687;-0.0017589398;0;0;0;0;0;0;-0.0016364823;0.01636482;0.03272964;0.04091206;0.03272964;0.01636482;-0.0016364823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;-0.0027942655;0.027942656;0.05588531;0.069856636;0.05588531;0.027942656;-0.005458651;0.024740197;0.07232434;0.1046829;0.10087928;0.064717114;0.01637224;-0.0019036626;0;0;0;0;0;0;-0.0017478076;0.017478077;0.034956153;0.043695193;0.034956153;0.017478077;-0.0017478076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.0025774592;0.022408115;0.0834109;0.1484996;0.18474156;0.1615418;0.12197998;0.12049545;0.19233853;0.27767873;0.31376204;0.26192594;0.21169177;0.21795271;0.27486777;0.29277444;0.22856201;0.11149787;0.02165778;0.020480521;0.08395042;0.18593277;0.29800677;0.3729454;0.36534354;0.32718727;0.32859004;0.38917994;0.44393346;0.43767583;0.3758829;0.3216634;0.32391998;0.34063065;0.32003543;0.25545117;0.1710124;0.09165972;0.036043435;0.006424956;-0.00086128706;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.0015897255;0.013822429;0.05142645;0.09117822;0.11823723;0.10820347;0.08592171;0.08092748;0.14061008;0.22228743;0.27230358;0.24334915;0.20628904;0.21130472;0.26740342;0.2855346;0.2230644;0.1088205;0.022102527;0.011558354;0.049849626;0.13186486;0.2397938;0.32889214;0.34437558;0.32937914;0.35750198;0.4546444;0.53491014;0.52340215;0.4280315;0.33350262;0.3096086;0.31716695;0.29878354;0.2385887;0.15986873;0.08580623;0.033811983;0.0060480586;-0.0008095827;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;-0.0018813979;0.017466944;0.05109832;0.073975675;0.07130387;0.0457547;0.011588965;-0.0013470361;0;0;-0.0005195182;0.0048240973;0.012587183;0.033573862;0.06864505;0.10061953;0.104135565;0.080868565;0.03950936;0.008655544;-0.002198675;0.011355182;0.022710364;0.028387954;0.022710364;0.011355182;-0.0011355182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
