;meta[fps=30]
;meta[frames=133]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.017318401;-0.0061046905;0.07340709;0.18341215;0.26444256;0.25594428;0.15791729;0.048294406;-0.023805257;-0.019561151;0.07340709;0.18341215;0.26444256;0.25594428;0.15791729;0.048294406;-0.014303999;-0.026782172;0.043139048;0.12934858;0.1648;0.14949334;0.08342856;-0.0043885745;-0.008632379;0.018514287;0.0216;0.014217144;0.010125715;0.012091428;0.036262855;0.041394286;0.03365714;0.013051428;-0.022937145;0.0012114303;0.09314287;0.18169601;0.21015315;0.186368;0.10285257;0.04625371;0.032682665;0.028620195;0.012754291;0.027433146;0.066023625;0.11610972;0.16041146;0.18257068;0.15696263;0.115103155;0.07346135;0.048587102;0.046524733;0.050816435;0.0352;0.017332243;0.004545304;-0.0009404089;-0.0015673464;0;0;0;0;-0.027967999;0.02192;0.11395199;0.15051731;0.15985218;0.12691657;0.027070474;0.057987053;0.15104002;0.13818362;0.14840305;0.18810058;0.19555582;0.20379275;0.21456382;0.15253183;0.09465905;0.07330438;0.047786668;0.0011276177;-0.010544761;-0.004297143;0.00086857163;0.018262856;0.020811426;0.064571425;0.07412952;0.050902855;0.08260191;0.13529143;0.14937904;0.1770362;0.12758857;0.04295619;0.009401906;0.0005790464;-0.0053638094;0;0;-0.004297143;0.00086857163;0.018262856;0.036262855;0.041394286;0.03365714;0.013051428;-0.0010857142;-0.011039999;-0.0027428581;0.033993144;0.08490057;0.122413725;0.11619353;0.0707322;0.025755433;0.02570515;0.06242134;0.11610972;0.16041146;0.18257068;0.16176917;0.11356193;0.055632766;0.010409142;-0.00638629;-0.0034529513;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0030372571;-0.0010761147;0.012853029;0.03221303;0.040454704;0.038668804;0.05293532;0.0893562;0.13086112;0.14566308;0.12477744;0.08291597;0.03112961;0.04211292;0.123934485;0.19510096;0.23716207;0.20209892;0.109409526;0.040312376;0.038140953;0.05869715;0.08620191;0.06456381;0.07442134;0.09243125;0.12399544;0.12838706;0.10124801;0.037824;0.0010559985;-0.010492953;0;0;-0.0038400001;0.00073142844;0.016365716;0.032571428;0.037211433;0.030285716;0.011794287;-0.0009828572;-0.0040716194;-0.0013912382;0.0020617153;0.017248001;0.04098286;0.069042295;0.09515735;0.108231634;0.09589487;0.06736611;0.03303772;0.0061851433;-0.003804956;-0.0020449515;0;0;0;0;0;0;0;0;0;-0.010656001;0.008400002;0.029355433;0.08103086;0.10047772;0.087696;0.028849522;0.024217907;0.033462856;0.082721524;0.10487162;0.120112;0.08564421;0.10428878;0.12903622;0.1318941;0.117705144;0.11285791;0.08178667;0.066811435;0.05099048;0.022285715;-0.0018628573;-0.005097143;-0.009142857;0.0076190475;0.018438092;0.064502865;0.11806475;0.14127238;0.1135543;0.076053336;0.015055235;-0.01520762;0.0025600018;0.02159543;0.06664381;0.09341258;0.119556576;0.12838097;0.1342583;0.098541714;0.07034515;0.021558862;-0.0028891407;-0.005997716;0;0;0;0;0;0;-0.0013744764;-0.0013912382;0.0020617153;0.017248001;0.04098286;0.069042295;0.09515735;0.108231634;0.09589487;0.06736611;0.03303772;0.0061851433;-0.003804956;-0.0020449515;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011116628;0.0111166295;0.022233259;0.02779157;0.022233259;0.0111166295;-0.0011116628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.08070672;0.054070044;0.023207515;0.0041754637;0.0058979196;0.029568322;0.061255865;0.08376117;0.08070672;0.051398236;0.04801716;0.07433971;0.13148147;0.20533317;0.26387677;0.25336847;0.19718893;0.10433648;0.027209494;-0.0061022174;0.02729061;0.079772554;0.113513656;0.12818713;0.13434662;0.13120006;0.12768616;0.10445098;0.05079774;0.010119471;0.007407109;0.032644957;0.05861278;0.067200735;0.05405043;0.026257666;0.0057324586;-0.0011457761;0.0033168588;0.017450245;0.05289654;0.10640713;0.1680524;0.22092798;0.24474296;0.22037677;0.18269086;0.15787487;0.16059077;0.17371759;0.16751209;0.12112285;0.06774872;0.026538815;0.0055065113;-0.00069930457;0;0;0;0;-0.0059564607;0.055306412;0.15890574;0.25912833;0.3095551;0.29381293;0.23610452;0.1883028;0.13365957;0.064258404;0.066926636;0.1599671;0.29190454;0.3319924;0.29513335;0.20444362;0.15400608;0.16230252;0.1764407;0.14206144;0.09856584;0.046922427;0.027567329;0.061661508;0.11023353;0.15891291;0.16270593;0.119193636;0.11044823;0.14484775;0.19878486;0.24902676;0.22545762;0.1385714;0.091447376;0.07874294;0.120436504;0.15012696;0.13387664;0.07413789;0.04611493;0.059885234;0.11314628;0.12978543;0.10445098;0.05079774;0.011128556;-0.004218116;0.023230407;0.1054486;0.21860918;0.2990468;0.28779945;0.19650002;0.100395575;0.07066216;0.104191445;0.1680524;0.22092798;0.24478625;0.2221298;0.16255756;0.089481704;0.03162561;0.004382238;-0.00065602385;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006085041;0.049578723;0.22503966;0.46659774;0.6384785;0.6155845;0.4127542;0.17735793;0.03804655;-0.0047424594;-0.0019768197;0.013079665;0.09461328;0.28962448;0.54935175;0.7742777;0.8725181;0.7992533;0.6071868;0.3842669;0.1907252;0.062710084;0.011866744;-0.0015802891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00022265063;0.0019322897;0.0072440985;0.006586642;0.06676975;0.2476438;0.49455798;0.67009884;0.6447469;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.006223615;0.049009643;0.1813924;0.36380583;0.4952333;0.47758564;0.32013983;0.13750269;0.01893406;0.09406988;0.28566074;0.41343436;0.39837763;0.25554726;0.064618774;-0.009491279;0.013079665;0.09461328;0.28962448;0.54935175;0.7742777;0.8725181;0.7992533;0.6071868;0.3842669;0.1907252;0.062710084;0.011866744;-0.0015802891;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012197647;0.039303534;0.087145425;0.14989555;0.2455793;0.34668428;0.4472471;0.4724556;0.42895064;0.32472852;0.22362354;0.13525838;0.076167546;0.031984948;0.008538354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.27441055;0.18401916;0.07909029;0.014236603;0.01998162;0.10025449;0.20793694;0.2833102;0.28539997;0.22495905;0.15264452;0.10131686;0.064009994;0.049404584;0.055082176;0.06837363;0.06671567;0.042780727;0.010798556;-0.0012563858;0;0;0;0;0;0;0;0;0;-0.0034272294;0.029795423;0.110911824;0.19923255;0.22849521;0.1838458;0.08937037;0.01953759;-0.002722169;0.0024200007;0.012624823;0.038364295;0.07717761;0.1218164;0.15992413;0.17699826;0.16047812;0.11746625;0.06472773;0.022946268;0.0032072272;-0.0004781686;0;0;0;0;0;0;0;0;0;-0.0038963861;0.036180727;0.10575905;0.1530723;0.14750603;0.09462651;0.0206853;0.02739663;0.08815905;0.12429339;0.15142363;0.1849955;0.21060099;0.21434896;0.19458406;0.13999823;0.097530246;0.07367019;0.048718076;0.012304096;-0.0014313253;0;0;0;-0.002107229;0.02107229;0.04214458;0.050915424;0.058541212;0.06894218;0.06715303;0.06671567;0.042780727;0.010798556;-0.0012563858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00032072296;0.0024200007;0.012624823;0.038364295;0.07717761;0.1218164;0.15992413;0.17699826;0.16047812;0.11746625;0.06472773;0.022946268;0.0032072272;-0.0004781686;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004608868;0.042797163;0.12509255;0.18105207;0.17446531;0.111919045;0.028306313;-0.0032915182;0;-0.006818676;0.063071355;0.18084241;0.33604664;0.43375126;0.40829465;0.27492562;0.16694032;0.09878039;0.091710895;0.09183003;0.061534066;0.0264175;0.005662229;-0.0007060252;-0.00027797933;0.0018270713;0.013376072;0.04135769;0.07924248;0.116407216;0.14417943;0.16052021;0.16055451;0.15233839;0.18335505;0.26970908;0.38568887;0.4613919;0.44056994;0.31860825;0.17826998;0.06997272;0.014628143;-0.0018527708;0;0;0;0;0;0;0;0;0;-0.0066850847;0.06685085;0.1337017;0.16712713;0.1337017;0.06685085;-0.0066850847;-0.0032432775;0.030109785;0.086796634;0.13473517;0.19929086;0.29889828;0.38182452;0.40467197;0.34464785;0.2196237;0.16988023;0.24293467;0.34144166;0.3729921;0.3078101;0.20887226;0.17495331;0.22168766;0.24400839;0.20689808;0.10867576;0.021099854;0.06362613;0.19559859;0.27994978;0.29846317;0.29159662;0.28342864;0.34570032;0.43554363;0.44992685;0.3837996;0.26790437;0.14786285;0.07161558;0.057944823;0.059283514;0.03802872;0.009616279;-0.001396242;0.0018270713;0.013376072;0.04135769;0.07924248;0.116407216;0.14417943;0.16052021;0.16199583;0.14367123;0.10389326;0.05659268;0.019844301;0.002743057;-0.00041145855;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004282314;0.039757982;0.116297856;0.16836098;0.16227521;0.10412629;0.026369255;-0.003065157;0;-0.007091423;0.06673953;0.1781205;0.3124067;0.38451764;0.34839994;0.22355627;0.13940868;0.087202676;0.083893076;0.083717756;0.056145366;0.024138113;0.0051759603;-0.00064524164;-0.00025471233;0.0016801215;0.01220782;0.037660684;0.07220727;0.10706123;0.13425668;0.15142526;0.1531522;0.1438457;0.16297494;0.22657412;0.31639278;0.37631866;0.35950127;0.25994462;0.14543858;0.05706217;0.011927707;-0.0015108433;0;0;0;0;0;0;0;0;0;-0.0054549407;0.054549407;0.109098814;0.13637352;0.109098814;0.054549407;-0.0054549407;-0.004675664;0.04341688;0.12567145;0.19128567;0.24347588;0.2998195;0.331555;0.33598572;0.28813383;0.18802233;0.14777324;0.2059496;0.28278324;0.30833885;0.25440484;0.19693819;0.19355391;0.2485245;0.26004854;0.20903184;0.09945062;0.020398507;0.05237485;0.16208966;0.23164792;0.25030383;0.25488153;0.26250508;0.3203794;0.38914323;0.38617864;0.31854624;0.21789983;0.12209547;0.062614925;0.05332204;0.054218207;0.034794725;0.008817521;-0.0012794617;0.0016801215;0.01220782;0.037660684;0.07220727;0.10706123;0.13425668;0.15142526;0.15427119;0.1373475;0.09924598;0.0540676;0.018960157;0.002605904;-0.00039186527;0;0;0;0;0;0;0;0;0;0
