;meta[fps=30]
;meta[frames=43]
;meta[profile=yenn]
jaw_open_a;0;0;0;-0.033584766;0.026392385;0.13673145;0.18950096;0.17852953;0.12541716;0.030163808;0.011832383;0.04098286;0.046034288;0.03656;0.03787429;0.037462857;0.028731428;0.04185143;0.06386286;0.06584;0.05243429;-0.006372574;0.0035200033;0.1117623;0.22571546;0.26576918;0.20600346;0.15868495;0.19685599;0.23309486;0.21005605;0.11823282;0.04209762;0.121286765;0.27466056;0.35367382;0.3368856;0.22429587;0.10952228;0.028533546;-0.0059911893;-0.009913467;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.006430477;0.005074287;0.01761524;0.042925715;0.070034295;0.05244952;0.06260572;0.09418667;0.1216838;0.12643047;0.10202666;0.029577136;-0.026468579;-0.00423619;0.1129143;0.20795429;0.30383238;0.33511624;0.27108112;0.19626896;0.15293105;0.093544;0.06510781;0.016270103;0.03784991;0.06941829;0.13494475;0.19963732;0.20662467;0.14746492;0.12092452;0.08905862;0.06672328;0.06698775;0.10325551;0.15883103;0.20246923;0.19111577;0.1210423;0.037010293;-0.004973711;-0.010313146;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016054702;0.013950653;0.052026298;0.09345363;0.10245269;0.13014169;0.17031264;0.19499743;0.17799886;0.114919536;0.029081354;-0.0033811089;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.006011568;0.0558217;0.16317111;0.23616871;0.22758076;0.1459952;0.03425639;0.020477502;0.070361584;0.12976636;0.16658245;0.15650353;0.10177918;0.05079774;0.011128556;-0.001366916;0;0;-0.0011099931;0.009651429;0.035909455;0.062065847;0.094846785;0.13749492;0.16906387;0.16707934;0.12856273;0.062462125;0.016437342;0.017212609;0.04826839;0.080918156;0.10014229;0.0953177;0.068866804;0.038455013;0.015058566;0.0031399182;-0.0003981129;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00044530127;0.0038645794;0.013526028;0.03389061;0.064556755;0.08977592;0.08881495;0.07594216;0.06502631;0.06470188;0.06502194;0.053028617;0.025773004;0.0056680487;-0.0006953856;-0.0003648744;0.0025341276;0.017131602;0.043365072;0.072347604;0.089291774;0.08495577;0.061501328;0.034550603;0.0136503;0.0028965017;-0.0003648743;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.004608868;0.042797163;0.12509255;0.18105207;0.17446531;0.10851248;0.062371857;0.05972417;0.12963276;0.2296196;0.36233047;0.5143174;0.63076925;0.57308054;0.40466198;0.19989575;0.043633956;-0.00536588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.004282314;0.039757982;0.116297856;0.16836098;0.16227521;0.09921684;0.07546372;0.09094907;0.15902822;0.23174591;0.30155805;0.36020973;0.41179237;0.34967282;0.23536955;0.11708083;0.025582558;-0.0031449401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.004412194;0.022918174;0.06402691;0.12360748;0.17474882;0.19366893;0.15877588;0.106705315;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.004608868;0.024740197;0.06940762;0.1314188;0.18230037;0.19853015;0.16002643;0.10656059;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.004545784;0.04221456;0.12094753;0.2008012;0.23262723;0.24590462;0.2552875;0.25374934;0.26821238;0.3181418;0.36815283;0.40314513;0.38126135;0.25556397;0.12926818;0.08820305;0.124589734;0.19857931;0.2245014;0.22857426;0.25323033;0.30897787;0.37156498;0.40942258;0.37952197;0.32276937;0.24349491;0.1316565;0.054551784;0.092395246;0.21970737;0.36937663;0.456934;0.4320798;0.34126884;0.25740176;0.20285825;0.15808673;0.10663613;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0
