;meta[fps=30]
;meta[frames=106]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.0031085713;-0.0010057145;0.013074287;0.032621715;0.024393145;0.04986972;0.12443887;0.20031317;0.2177326;0.17569144;0.06924343;-0.035184;0.020406853;0.08253532;0.12016274;0.18889509;0.2509276;0.24062084;0.25411567;0.16463959;0.104742415;0.073552005;0.056221258;0.06054172;0.045225147;0.010665144;0.02345143;0.011725715;-0.018980574;0.008800002;0.045408003;0.062907435;0.049458288;0.04288914;0.051177144;0.09226058;0.114422865;0.093074284;0.036160003;-0.00304;-0.008274286;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.024036575;0.0046262853;0.10245716;0.20360687;0.23249604;0.18017372;0.075202286;0.031956576;0.053458292;0.091938294;0.09162287;0.055833146;0.017381331;0.016949335;0.023478096;0.043878097;0.06508191;0.060403813;0.025020951;0.013020952;0.03532191;0.08307048;0.10649906;0.07084952;0.050057143;0.084487624;0.17133716;0.26754287;0.25984;0.15877333;0.062674284;0.0017828544;-0.020998094;-0.0010057145;0.013074287;0.032621715;0.047021717;0.04316343;0.02522972;0.013266288;0.028507432;0.069238864;0.120365724;0.15794285;0.15577143;0.114057146;0.060022853;0.014994283;-0.00672;-0.0039314283;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;-0.012269716;0.002413713;0.052221723;0.09426859;0.12766401;0.1325566;0.08600916;0.032051425;0.037756573;0.028651888;0.032970745;0.04640503;0.048989035;0.03532023;0.045045946;0.017177604;0.008246858;0.049178828;0.0929591;0.097782865;0.0864762;0.08157257;0.068096004;0.07139047;0.050931804;0.015631238;0.007584002;0.029903242;0.022108952;0.020726858;0.030305522;0.048383243;0.06925715;0.086160004;0.08302857;0.06860572;0.05235429;0.022285715;-0.0018628573;-0.005097143;0;0;0;0;0;0;0;0;0;0;-0.004224;0.00080457155;0.009014859;0.03362972;0.08304914;0.12013487;0.12071772;0.106722295;0.07249143;0.027104003;0.027005717;0.058550857;0.08957029;0.100576006;0.08425143;0.032777146;-0.013942857;-0.004274286;0.053965718;0.071215235;0.087916195;0.09309715;0.05850667;0.030704763;0.03264;0.013333331;0.027321907;0.05526857;0.04853333;0.045699053;0.053074285;0.048579045;0.042361904;0.031085713;0.00060952205;-0.0060952376;0;-0.0014171429;-0.0016228573;0.0028342854;0.017805716;0.042605717;0.071382865;0.09357715;0.09232;0.06761143;0.035680003;0.008914286;-0.004;-0.0023314287;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007085061;0.0070850607;0.014170121;0.01771265;0.014170121;0.0070850607;-0.0007085061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0013998363;0.011407664;0.051745277;0.107303604;0.1468397;0.1415867;0.09307123;0.05706696;0.069415;0.10788688;0.12499051;0.094291076;0.1083084;0.16659367;0.22481865;0.23366104;0.18697275;0.10906236;0.07755065;0.05093687;0.054539233;0.06763872;0.074552886;0.091769435;0.11619501;0.1529171;0.18059748;0.15079014;0.076124094;0.038368117;0.034509256;0.05400391;0.04981013;0.052722875;0.080517076;0.1266821;0.16486722;0.18027186;0.16715376;0.137715;0.09898689;0.04886903;0.010641905;-0.0013096628;0;0;0;0;0;0;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.06447405;0.0739208;0.05834548;0.03853486;0.04104398;0.07286986;0.12060349;0.15821159;0.18531302;0.19064015;0.19418316;0.1950873;0.19668798;0.16735536;0.11661748;0.088331856;0.115007006;0.17632619;0.22560793;0.20789765;0.1321402;0.0730811;0.045998026;0.09064346;0.17319039;0.2102617;0.17969576;0.10617572;0.027209494;-0.0045630652;0.011407664;0.051745277;0.107303604;0.1468397;0.14113586;0.09826337;0.059478737;0.06318873;0.10764714;0.16827379;0.20971067;0.2074277;0.1600866;0.093050465;0.03566863;0.005066892;-0.00074428925;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;-0.00022265063;0.0019322897;-0.0026293972;0.10453977;0.2838663;0.40185785;0.38212675;0.2430841;0.061541688;-0.0071566273;0;0;0;0;0;0;0;-0.0002942169;0.0029421693;0.0058843386;0.007355423;0.0058843386;0.0029421693;-0.0002942169;0;0;0;0;0;-0.00022265063;0.0019322897;0.0072440985;0.012961448;0.014830123;0.011887954;0.0057412055;0.0012166266;-0.00015108437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.1836486;0.053901184;0.10246064;0.30104753;0.5404686;0.7223423;0.7475178;0.6091563;0.3928989;0.19640175;0.067176886;0.011848195;-0.0016142173;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0.014908238;0.029816477;0.059632953;0.08944942;0.14908238;0.17889884;0.22362357;0.17889884;0.14908238;0.08944942;0.059632953;0.029816477;0.014908238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;-0.0028690128;0.024937669;0.092901774;0.16680507;0.19125292;0.15381579;0.074716784;0.012186942;0.03890899;0.07911254;0.124375015;0.1820786;0.24884899;0.28048334;0.27441055;0.18174493;0.10183246;0.06243251;0.054742154;0.04548434;0.02274217;-0.0022742173;0;0;-0.001428675;0.013260436;0.038836632;0.056243137;0.05261314;0.048887715;0.061137483;0.092904426;0.10770724;0.086654834;0.042116757;0.009224099;-0.0011331328;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0037699523;0.03277497;0.122003004;0.21915582;0.25134474;0.20108454;0.10827023;0.058556717;0.06401047;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;0;-0.002009157;0.018660245;0.054496396;0.07885544;0.07253904;0.0785135;0.123215914;0.19654486;0.24105908;0.20897351;0.12078002;0.044665303;0.010162411;-0.0012563858;0;0;0;0;-0.00032602414;0.002401446;0.013494219;0.03940121;0.07880242;0.12189328;0.15180798;0.15006652;0.11575448;0.0672723;0.025843376;0.0036896393;-0.0005407231;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38639903;0.3724277;0.24380799;0.1575476;0.21049559;0.33288646;0.3968933;0.3320231;0.17763254;0.05428037;0.0065950975;-0.0010650122;0;0;0;-0.002057292;0.02057292;0.04114584;0.0514323;0.03357572;0.09627414;0.14934514;0.18925302;0.15140243;0.07069677;0.038898554;0.13584659;0.19662648;0.18802755;0.13420638;0.07793848;0.07539006;0.14758955;0.26574185;0.37482396;0.3945202;0.30970424;0.15100724;0.032980125;-0.0040550246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004016618;0.03491274;0.12775138;0.24995318;0.3772481;0.44261277;0.3895351;0.26907998;0.12695353;0.088197485;0.16919778;0.24702531;0.27168941;0.21597111;0.11399156;0.07363799;0.07995013;0.068273954;0.06876193;0.04412193;0.006564481;0.04149837;0.12509255;0.18105207;0.1735126;0.11968287;0.06353009;0.06675548;0.12245561;0.21767661;0.3284477;0.39898223;0.37290388;0.26451263;0.15017168;0.10112124;0.10955673;0.13726166;0.14676264;0.13455398;0.102223866;0.058475483;0.021924907;0.0031047398;-0.00045767083;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31527328;0.3039181;0.19893001;0.1291819;0.17402932;0.27559787;0.329625;0.2768475;0.14946444;0.04681044;0.00640306;-0.00097595184;0;0;0;-0.0019715715;0.019715715;0.03943143;0.049289286;0.033158246;0.08244754;0.12349206;0.15682954;0.12546362;0.057943713;0.03819127;0.12992778;0.18803403;0.17977925;0.12835808;0.07459798;0.07302774;0.1348595;0.23025973;0.3153652;0.32783633;0.2563488;0.12506565;0.027291402;-0.0033564586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003845177;0.033424877;0.12299778;0.23295939;0.33769703;0.38167888;0.32473704;0.21887615;0.10362531;0.07200893;0.13808978;0.20082344;0.22940436;0.19162798;0.111996986;0.07791288;0.07993158;0.06502512;0.06579326;0.042192295;0.006371519;0.03851856;0.116297856;0.16836098;0.1614082;0.1111921;0.058414027;0.061060455;0.10868134;0.18533218;0.27236316;0.32676816;0.30435595;0.21732064;0.12660782;0.09038379;0.10192698;0.12891471;0.13932611;0.12855105;0.097725086;0.0558779;0.020962564;0.0029575434;-0.00043664276;0;0;0;0;0;0;0;0;0;0
