;meta[fps=30]
;meta[frames=102]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;0;-0.0031085713;-0.0010057145;0.013074287;0.032621715;0.03398766;0.04080823;0.08340572;0.14698516;0.18186577;0.20344171;0.18592092;0.12643445;0.085931264;0.048666205;0.031177146;0.03963429;0.09650285;0.17792;0.26076955;0.25913146;0.22591999;0.12791239;0.049059045;0.032627054;0.047451433;0.088911995;0.17350249;0.2412419;0.26626515;0.20980419;0.110528775;0.05326286;0.027567819;0.058982473;0.13465887;0.20669144;0.27009317;0.29412115;0.23974346;0.13499546;0.06698915;0.0995737;0.19377656;0.25708917;0.28557715;0.26016003;0.24202287;0.2549394;0.24782172;0.17863771;0.105744;0.044443417;0.023734853;0.035172574;0.049668573;0.055017143;0.04723429;-0.017347049;0.02660191;0.14144915;0.20193069;0.19084649;0.13155659;0.028060952;0.004390857;0.07434668;0.13185143;0.13569523;0.10852952;0.07234285;0.019740948;0.021420954;0.031550474;0.02337143;0.05382858;0.13012955;0.21110094;0.24499048;0.18918277;0.10729022;0.09812968;0.14836055;0.19960749;0.19160718;0.1207863;0.03694995;-0.004948111;-0.0102985175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;-0.010806857;-0.0038125727;0.04581486;0.114459425;0.16501029;0.15969828;0.09852344;0.01957669;-0.0077513102;0.036280688;0.111553825;0.14308664;0.169572;0.16214888;0.13862401;0.11193815;0.07778682;0.01956571;-0.009965716;-0.016716192;0.03524572;0.104975246;0.13356191;0.121005714;0.06730667;0.0014019012;-0.017647238;-0.0034110483;0.013325716;0.04284344;0.07008153;0.08161372;0.06431544;0.03259353;0.0072537162;-0.0046116184;0.0034319994;0.027028576;0.05282515;0.0727823;0.076836586;0.054191817;0.04150172;0.040971436;0.08480496;0.148164;0.18279658;0.16691583;0.13324572;0.08906744;0.073586285;0.07069258;0.03828571;0.03580724;0.060916573;0.07389028;0.071169525;0.031999998;-0.004982866;0.061062098;0.16716494;0.25264916;0.29138285;0.23375697;0.15931429;0.113517724;0.06787352;0.033260196;0.021348573;0.014011429;0.041264765;0.072525725;0.07355429;0.049150478;0.020982858;-0.0046704765;-0.007900953;0.012114286;0.038948577;0.048228577;0.08443429;0.121351324;0.1216896;0.11292159;0.09288965;0.040301282;0.034803856;0.056899138;0.07027384;0.08393979;0.08442776;0.056189388;0.02744163;0.007131426;-0.0015020424;-0.002481632;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07915574;0.021562446;0.01820169;0.042191286;0.05700525;0.06203715;0.056066867;0.043223802;0.029663108;0.01643378;0.0042685303;-0.00049619284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;0;-0.0013998363;0.011407664;0.051745277;0.107303604;0.14462915;0.15961426;0.17652796;0.20994797;0.2374011;0.24784021;0.22501336;0.17346284;0.11894383;0.0608153;0.062839955;0.12573716;0.24936076;0.34964895;0.35577983;0.25781512;0.14247891;0.03451999;0.016632006;0.07803945;0.13880543;0.17307542;0.1703423;0.13552935;0.10194616;0.072976135;0.065931864;0.09621919;0.1387923;0.2064244;0.2986357;0.39957777;0.4849429;0.5103874;0.431126;0.29712978;0.16221249;0.06358843;0.011841716;0.0010208923;0.018038992;0.046074364;0.077240035;0.09402376;0.10411032;0.12110731;0.14035292;0.13415098;0.124573976;0.12883718;0.15130898;0.15940674;0.12933816;0.06286024;0.013697786;-0.0016853859;0;-0.0024082055;0.020925978;0.07803945;0.13893043;0.1723817;0.16326056;0.111954704;0.05905649;0.04558414;0.06749654;0.14049415;0.22447716;0.2512835;0.21537155;0.15666096;0.10363035;0.08191476;0.068772145;0.047432695;0.04609536;0.06482464;0.08331508;0.08070672;0.054070044;0.023207515;0.0049752886;-0.00062033656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0030810356;0.008362164;0.016724328;0.02728659;0.04401092;0.05897337;0.07261666;0.06997384;0.057211485;0.04048715;0.025524706;0.014962448;0.007481224;0.0022000938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007382459;0.006017928;0.027280109;0.056477558;0.07626103;0.08288806;0.07489459;0.057761937;0.03971992;0.022012832;0.005757109;-0.0015055424;0.0072573503;0.027142175;0.05126266;0.060619287;0.050626516;0.02625157;0.006833253;-0.0010750846;0.002087615;0.011960051;0.028241115;0.043248035;0.048516635;0.039635524;0.023299064;0.009169032;0.0035469048;0.010629779;0.02905094;0.05110648;0.067524575;0.07075002;0.05984909;0.040670913;0.02794961;0.03287854;0.051307853;0.0669588;0.07075997;0.062804185;0.0550289;0.051707428;0.046856027;0.034048848;0.018969834;0.0074118786;0.0015410599;-0.00019561443;-0.00090968685;0.007411085;0.03364569;0.06928622;0.099885315;0.111314714;0.092319965;0.05884868;0.028392196;0.0075165792;-0.0021734945;0.012054943;0.035306033;0.05113013;0.049301215;0.0316482;0.008031326;-0.00093301217;-0.00025445785;0.0018978316;0.010872774;0.02567374;0.03931639;0.04410603;0.035210073;0.027881162;0.03893078;0.0649316;0.08617215;0.083376296;0.05596324;0.024089212;0.0051642237;-0.00064377853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38495156;0.38422036;0.30314106;0.21815889;0.17295614;0.16029659;0.14732955;0.11222742;0.088228285;0.0819004;0.08102999;0.074190915;0.10722669;0.15639722;0.18788745;0.1736248;0.111919045;0.028306313;-0.0032915182;0;0;0;0;0;0;0;0;-0.0012199865;0.008122018;0.05980995;0.16041215;0.28276896;0.3737582;0.3916294;0.33068365;0.22785275;0.1243483;0.04872139;0.009346595;-0.0012199865;0;0;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.27433345;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;0;0;-0.004549495;0.04224425;0.12349688;0.17875135;0.16714199;0.15497783;0.19353719;0.29412702;0.34101728;0.27433345;0.13331763;0.029106004;-0.006822386;0.030109785;0.08520542;0.15107809;0.22991943;0.30073965;0.32353514;0.2903023;0.19616523;0.08422651;0.018050293;-0.002250776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31388462;0.31524545;0.25495437;0.19370697;0.16232753;0.15395513;0.1411712;0.107624866;0.083990954;0.07657768;0.07438758;0.06759116;0.09860733;0.14492515;0.17463975;0.16150427;0.10412629;0.026369255;-0.003065157;0;0;0;0;0;0;0;0;-0.0011373274;0.0075832023;0.05566476;0.14911234;0.26270577;0.34718794;0.3637825;0.3072682;0.21182914;0.11566603;0.045343082;0.008722061;-0.0011373274;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;0;-0.00435282;0.040422224;0.118116155;0.17094001;0.1605311;0.14193977;0.16182804;0.23958322;0.27831328;0.22390305;0.1088205;0.023767954;-0.007597953;0.04341688;0.12414087;0.20625578;0.2794506;0.32593292;0.3192532;0.27669686;0.18768872;0.08058953;0.017261665;-0.0021528096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045291148;0.015065657;0.022493282;0.049223162;0.06650613;0.072376676;0.06541135;0.050427772;0.03460696;0.019172741;0.004979952;-0.0005788916;-0.0008423616;0.007818748;0.022895906;0.03315639;0.031968918;0.020520965;0.005206313;-0.0006048675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00048760488;0.0039743134;0.01801689;0.037369683;0.051153984;0.049339384;0.033099245;0.014238509;0.0030547676;-0.00038073267;0;0;0;0;0;0;0;0;-0.0009265977;0.008600622;0.025185496;0.03647203;0.03516581;0.022573061;0.005726945;-0.0006653543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
