;meta[fps=30]
;meta[frames=186]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;0;0;-0.0074666673;0.0058361916;0.024777142;0.04597334;0.06291505;0.064987436;0.04141105;0.025785906;0.008649145;-0.005458285;-0.0015268574;0.018262856;0.028796187;0.047230475;0.045969527;0.06949334;0.11396191;0.1267124;0.100419044;0.060784765;-0.004540955;-0.037744764;0.044038102;0.14985144;0.21298286;0.21808763;0.1633219;0.06747428;0.033310477;0.03183238;0.029059049;0.033002667;0.04284648;0.045494862;0.028041147;0.0027672397;0.003486478;0.021513144;0.033112384;0.03225905;-0.017600004;0.030979054;0.15440762;0.2197943;0.21423237;0.14189713;0.0027885635;-0.033706665;0.0046476196;0.022341225;0.030656874;0.038502313;0.04466286;0.04326095;0.045187484;0.056187216;0.04411472;0.036471296;0.110813186;0.24825755;0.36649147;0.41306442;0.34117487;0.20041981;0.089091055;0.03352153;0.011987805;0.0005790464;-0.0053638094;0;0;0;0;0;-0.005988572;0.0011657135;0.025462857;0.05075429;0.05801143;0.04723429;0.018422859;-0.0014742861;-0.004228572;0;0;-0.0074666673;0.0058361916;0.01231238;0.05644191;0.112259045;0.1323581;0.10116843;0.05929187;0.054375716;0.14490582;0.27416915;0.3521424;0.3368856;0.21841396;0.1141699;0.0421551;0.010814252;0.063098565;0.1755174;0.28433004;0.36138758;0.33710304;0.23422696;0.16089013;0.096980415;0.106738865;0.19217584;0.25662172;0.259464;0.2163078;0.14140458;0.112324014;0.10777638;0.10713144;0.09125334;0.06761143;0.07915429;0.08638476;0.044076186;0.0149028525;0.021497903;0.04691505;0.06155581;0.07921676;0.07137676;0.12235581;0.23314442;0.33260798;0.3535764;0.28927696;0.14660801;0.034157723;-0.0011786595;-0.021749338;0.039456002;0.17182629;0.29891315;0.31725258;0.25461602;0.057668574;0.025233919;0.1125006;0.27237183;0.39423853;0.36999926;0.22194742;0.13519847;0.035900943;0.00013714602;0.022217145;0.01864381;0.032087617;0.041394286;0.03365714;0.013051428;-0.010908192;-0.013202285;0.04068115;0.13070098;0.21312766;0.24805945;0.19529298;0.09902934;0.027305147;-0.0065180915;-0.011059812;0.008731429;0.02784762;0.045485713;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0076982854;-0.00271543;0.032603428;0.081563435;0.117668584;0.113929145;0.07034515;0.021558862;-0.0028891407;-0.005997716;0;0;0;0;0;0;0;-0.008929525;0.0069942866;0.036388572;0.050453335;0.04918857;0.032594282;-0.01746286;0.007817146;0.069302864;0.10927239;0.1135543;0.06401524;0.029272381;0.053760007;0.11132953;0.15305144;0.13760002;0.04071619;0.053135242;0.10081524;0.1660343;0.21500953;0.1832838;0.07835428;0.029958095;0.0010666648;-0.032304764;0.017584765;0.07538286;0.1413562;0.17374018;0.15842287;0.11529721;0.12603827;0.13152368;0.12195476;0.08038676;0.024680234;-0.0033087987;-0.0068589733;0;0;-0.009705145;-0.010048761;0.04017829;0.12899125;0.21031162;0.24476573;0.17868954;0.11100648;0.06620344;0.077222094;0.11471239;0.13865145;0.099940576;0.052704923;0.015333488;0.07186561;0.18087408;0.26094782;0.26755694;0.19572757;0.09741229;0.040315736;0.017367767;0.00060952205;-0.0060952376;0;0;0;0;0;0;-0.008929525;0.0069942866;0.036388572;0.050453335;0.046817955;0.028722282;0.010174476;0.029460901;0.06605388;0.0852343;0.072714016;0.06079783;0.061272167;0.054667972;0.044907533;0.03005845;0.005853604;0.0035093348;0.012384655;0.011838695;0.007966694;0.0038720001;0.00016555084;-0.00004032671;0.0035528163;0.0077280006;0.008808;-0.0017775247;0.0012514279;0.0382122;0.08749791;0.11167999;0.11180191;0.07799619;0.027672382;0.02795429;0.03538286;0.052152373;0.13955352;0.24792689;0.3023604;0.28147808;0.17730135;0.06681601;0.029748587;0.04499962;0.065312006;0.05352686;0.04899505;0.060123432;0.074210286;0.051501717;0.048733722;0.094331436;0.15206592;0.1729966;0.16974972;0.12882288;0.14407125;0.18736535;0.23163734;0.2407878;0.17806627;0.1389623;0.13777068;0.104;0.083870485;0.06614858;0.0013409498;-0.0129828565;0;0;0;-0.0033188579;-0.0035702856;0.013828576;0.0446202;0.066794686;0.07076116;0.09503392;0.14332497;0.19618896;0.22206934;0.17958096;0.091032386;0.025097147;-0.0040457123;-0.008213335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00056680496;0.00461841;0.020959185;0.043455042;0.05945154;0.05731028;0.038416777;0.016500322;0.0035351838;-0.00044084838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011584195;0.009437207;0.042851977;0.08886242;0.121576786;0.11719693;0.078556865;0.033731576;0.0072215167;-0.0009007811;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.0980458;0.03279644;0.019568607;0.02779157;0.022233259;0.0111166295;-0.0011116628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0015458316;0.012595665;0.05716142;0.11671505;0.17798054;0.21115391;0.2164288;0.20695725;0.18941113;0.14605723;0.09419554;0.040807094;0.006801661;0.015834756;0.062971175;0.11014527;0.15764856;0.18316436;0.19454575;0.20020668;0.1806977;0.12362358;0.06531615;0.01707094;-0.007996339;0.0558217;0.16017011;0.26403186;0.30907091;0.26181328;0.16928765;0.13814677;0.14068976;0.16473413;0.18745784;0.17480779;0.13981187;0.09483963;0.040807094;0.008748263;-0.0010906702;0;0;0;0;0;0;0;0;0;0;0;-0.00069930474;0.0048072087;0.03325378;0.08479376;0.14208564;0.17359386;0.18838218;0.18862689;0.16823117;0.12624769;0.071463354;0.01846887;-0.005148001;0.027204726;0.08807424;0.13113327;0.13015522;0.086118095;0.02505297;-0.0028053983;0;0;0;0;0;-0.0024082055;0.020925978;0.07803945;0.14018044;0.16077365;0.12933816;0.06286024;0.013697786;-0.0016853859;0;0;-0.0030010126;0.027863136;0.078713365;0.14374802;0.18907811;0.18206461;0.123225465;0.068055704;0.035968937;0.046283618;0.080918156;0.10014229;0.0953177;0.068866804;0.038455013;0.01420386;0.009032889;0.040087953;0.10313151;0.17269556;0.21148516;0.22088046;0.22438245;0.264063;0.30303824;0.3116375;0.2821763;0.2317495;0.19370128;0.19508967;0.2078726;0.21528377;0.1937311;0.14308126;0.09465594;0.09649758;0.13260755;0.15439232;0.12585406;0.07163306;0.01846887;-0.0021469882;-0.0049285307;0.045769017;0.12712078;0.25272295;0.38344252;0.46866843;0.4541572;0.36679626;0.21633056;0.085105196;0.041350998;0.06333616;0.09511158;0.09167639;0.058827475;0.014900097;-0.0017319038;0;0;0;0;0;0;0;0;0;-0.0019466028;0.016925426;0.062971175;0.11314628;0.12978543;0.10445098;0.05079774;0.009627572;0.0098379785;0.06406995;0.15088558;0.23105174;0.25931323;0.21204802;0.124880776;0.050582096;0.009969186;0.0056871353;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;-0.006085041;0.049578723;0.22503966;0.46659774;0.6384785;0.6155845;0.4127542;0.17735793;0.03804655;-0.0047424594;0;0;0;0;0;0;0;0;0;0;0;-0.0057952777;0.04721783;0.2143235;0.44437882;0.60807467;0.5862709;0.39309925;0.1689123;0.036234803;-0.0045166276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004729977;0.009459954;0.018919908;0.028379861;0.047299773;0.056759723;0.07094966;0.056759723;0.047299773;0.028379861;0.018919908;0.009459954;0.004729977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0016195767;0.0073456955;0.019008003;0.037713323;0.06544716;0.1010914;0.14024812;0.1710336;0.18018861;0.16430232;0.13161261;0.092602745;0.05944546;0.033322167;0.016080564;0.0058819773;0.0014727535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010019279;0.009298315;0.027248198;0.039467473;0.03806266;0.024438556;0.006207711;-0.00072096393;0;0;0;0;0;0;0;0;0;-0.0015797594;0.014668437;0.042886756;0.062077124;0.05982411;0.03838073;0.009711808;-0.0011291567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009446748;0.007697351;0.03493198;0.072425075;0.099085905;0.09551713;0.064027965;0.027500536;0.0058919736;-0.0007347472;0;0;0;0;0;0;0;0;-0.0010019279;0.009298315;0.027248198;0.039467473;0.037697785;0.026972685;0.023339314;0.042644106;0.072347604;0.089291774;0.08495577;0.061501328;0.034550603;0.01350785;0.0038611696;0.0065402486;0.017693909;0.029747263;0.036957283;0.035257865;0.025493724;0.014240097;0.005143172;0.004522023;0.012519411;0.022793857;0.026175365;0.020101177;0.019593123;0.029535932;0.038146086;0.04711977;0.058134347;0.0668005;0.06881761;0.056000613;0.026948681;0.00857205;0.011173085;0.024749208;0.033906512;0.032697838;0.02193109;0.009383135;0.002016579;-0.0002512772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005364821;0.003988628;0.023048319;0.05438295;0.08336754;0.09354904;0.07646618;0.044939112;0.018150004;0.0038836645;-0.00048691584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38463563;0.388597;0.29877666;0.18794608;0.104520015;0.107022606;0.19325517;0.3033096;0.34027764;0.27251884;0.15016487;0.0774766;0.07517279;0.10238463;0.11379632;0.10322008;0.11835513;0.16919678;0.23259199;0.25157985;0.20294878;0.13878556;0.11640174;0.12056531;0.15296468;0.2151592;0.30246124;0.38407603;0.3724277;0.24960247;0.107172884;0.022959737;-0.0037293986;0.007058025;0.032021612;0.06635656;0.09075239;0.087457165;0.058603875;0.025159523;0.0053926;-0.000672405;0;0;-0.0018527713;0.012781736;0.08769096;0.22340287;0.37407374;0.46276343;0.44056994;0.31860825;0.17826998;0.06997272;0.014628143;-0.0018527708;0;0;-0.0031505064;0.025660485;0.116593234;0.24183197;0.33086997;0.31894702;0.21377802;0.09176546;0.019628884;-0.0024491576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.010475712;0.10297036;0.29365394;0.48220563;0.52949107;0.40953243;0.19989575;0.043633956;-0.00536588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.06768949;0.10050078;0.16234942;0.22358206;0.23941624;0.22315902;0.17461747;0.13562392;0.10807832;0.07098844;0.017971616;-0.004081186;0.014850057;0.08521026;0.20084316;0.30751824;0.34500462;0.2819674;0.1658712;0.060722396;0.07357417;0.17096657;0.2500923;0.2410193;0.15463085;0.039130844;-0.004549494;0;0;0;0;-0.006818676;0.064943485;0.16648328;0.25699264;0.27877155;0.22581041;0.17259505;0.2379727;0.32756174;0.34785268;0.27349293;0.13331763;0.02812022;0.0037765272;0.042111218;0.099172495;0.15174775;0.1702062;0.13908559;0.081840634;0.033130974;0.0046730684;0.017769564;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.3136691;0.31862283;0.24850571;0.16111113;0.0936068;0.09364018;0.16040863;0.24811164;0.27763733;0.22216266;0.12498492;0.0701423;0.072120436;0.09638144;0.10562701;0.09279355;0.124952644;0.18941662;0.25732756;0.26705024;0.20371094;0.14286749;0.15328012;0.17761584;0.20149882;0.22469902;0.25916532;0.31193352;0.3039181;0.20372534;0.087501705;0.018747188;-0.0031260154;0.0064234696;0.029131608;0.060414024;0.082681306;0.07973119;0.053471774;0.022988679;0.004929486;-0.0006145159;0;0;-0.0015108436;0.010416869;0.071566276;0.18230316;0.30526993;0.37763137;0.35950127;0.25994462;0.14543858;0.05706217;0.011927707;-0.0015108433;0;0;-0.0029701595;0.024202121;0.10982464;0.22766696;0.31144372;0.30019987;0.20121162;0.086410716;0.018515632;-0.002308888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017403858;0.012917447;0.073804975;0.18876135;0.29575425;0.31670198;0.23908411;0.11708083;0.025582558;-0.0031449401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017403858;0.016164437;0.04720193;0.06480246;0.09617951;0.15536006;0.21387821;0.22867519;0.21638858;0.1756825;0.14232385;0.115561254;0.075701214;0.019147953;-0.004081743;0.013841821;0.0792629;0.18669313;0.28584522;0.32073754;0.26220474;0.1543418;0.057290982;0.06172767;0.13932624;0.2040964;0.19667472;0.1261687;0.031913254;-0.0037108439;0;0;0;0;-0.007091423;0.06623856;0.18524532;0.30276594;0.3390496;0.28006664;0.19393428;0.21172681;0.26907328;0.28459203;0.22313212;0.1088205;0.022825029;0.004119038;0.040227413;0.09472116;0.14505132;0.16280773;0.13314845;0.07843425;0.031777818;0.004816677;0.014357258;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015585547;0.014472293;0.042303625;0.061228927;0.05900242;0.037850607;0.0095739765;-0.0011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0024677115;0.022918174;0.06694363;0.096871585;0.09332772;0.059855912;0.015121687;-0.0017589398;0;0;0;0;0;0;0;0;-0.0010633424;0.007918942;0.045564536;0.107409835;0.16445276;0.18447258;0.15074359;0.08863909;0.03584954;0.007739339;-0.00096741726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015585547;0.014472293;0.042303625;0.061228927;0.05900242;0.037850607;0.0095739765;-0.0011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015585547;0.014472293;0.042303625;0.061228927;0.05900242;0.037850607;0.0095739765;-0.0011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00208067;0.018088972;0.06733246;0.12095356;0.13652797;0.13068686;0.12401937;0.14912343;0.18510075;0.20862924;0.19602163;0.15985203;0.109961584;0.057921078;0.015121687;-0.0017589398;0;0;0;0;0;0;-0.00083883636;0.006241269;0.035994448;0.08491024;0.13010332;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.00076332083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
