;meta[fps=30]
;meta[frames=79]
;meta[profile=yenn]
jaw_open_a;0;0;0;-0.031268574;0.006034289;0.13321143;0.26489145;0.29665524;0.25079617;0.09821257;0.042236954;0.06974934;0.14656003;0.23365638;0.29990825;0.2665509;0.20314172;0.14944458;0.090222865;0.07043429;0.07782401;0.048054866;-0.0145782875;0.04059886;0.09846858;0.101965725;0.12471316;0.118368015;0.05394743;0.04160914;0.03674697;0.024934394;0.115883894;0.24974449;0.33075476;0.31061944;0.1872814;0.071424924;0.01545601;0.010725482;0.012297145;0.013920001;0.020499434;0.08779944;0.19918287;0.28145224;0.26393256;0.24900115;0.16609791;0.061796006;0.065820575;0.10392763;0.054548565;0.17271087;0.1829577;0.130328;0.16306973;0.23723888;0.24610744;0.3281154;0.26426974;0.15898287;0.08761829;0.04426629;0.046912;0.04187429;0.021477332;0.014671998;0.02997943;0.05073219;0.0953585;0.10348877;0.090695634;0.0730301;0.06719848;0.06789258;0.057372957;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.01801143;0.0035200005;0.07670857;0.12944;0.19027811;0.22457145;0.20099658;0.16445868;0.15382402;0.12707658;0.12599924;0.12373146;0.099113144;0.03765144;0.012973716;0.04644229;0.0956823;0.109632015;0.09785602;0.0663223;0.045865145;0.07510401;0.12482592;0.11826288;0.11167771;0.12293334;0.122310854;0.10506059;0.088078484;0.054071773;0.040124346;0.03092755;0.06486767;0.13584183;0.18352549;0.25868893;0.25134173;0.15526858;0.06635429;0.01899657;-0.023923429;0.003912;0.0077280006;-0.0006091424;0.009323428;0.03326286;0.08371315;0.11532801;0.13730972;0.12239315;0.15970057;0.154448;0.13378629;0.07850743;0.027949719;-0.013753144;0.011376001;0.008975999;-0.006065143;0.0033531445;0.045369145;0.07959924;0.1118781;0.1255101;0.09068192;0.064481534;0.05898819;0.045948956;0.044954676;0.041401908;0.020994289;0.0058331443;-0.00094704685;-0.0018940958;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;-0.003274873;0.030465765;0.0872171;0.13718255;0.158481;0.14288208;0.09347558;0.05403934;0.060215153;0.06896914;0.0743978;0.094224155;0.09445317;0.07249377;0.09358722;0.11988782;0.12312501;0.13417962;0.11233042;0.06670263;0.061947774;0.090856254;0.13832329;0.24302942;0.36359963;0.4247573;0.38430378;0.2561572;0.14293791;0.08698395;0.075926095;0.059163842;0.06596263;0.1249726;0.22713989;0.29170772;0.28390458;0.23540533;0.20999812;0.19153163;0.14254762;0.11576799;0.11043869;0.11882148;0.117000125;0.07374188;0.026881723;0.044971533;0.1111138;0.17012735;0.18845905;0.17692615;0.16935444;0.17912254;0.20291904;0.22754498;0.20534869;0.15278305;0.09305906;0.051868375;0.051362168;0.08278548;0.0976021;0.11728138;0.1518126;0.19061628;0.20351921;0.16718598;0.098456115;0.03987912;0.008635666;-0.0010782655;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;-0.0011720967;0.010898749;0.030671317;0.05438878;0.0760157;0.085654885;0.07295863;0.051069297;0.037144087;0.02841022;0.027732328;0.02274217;0.011371085;-0.0023092052;0.010898749;0.031664103;0.044447962;0.0560523;0.06347134;0.0581802;0.048479;0.0316482;0.008031326;-0.00093301217;0;-0.0012643377;0.010989401;0.04093989;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0012790485;0.003414904;0.012661861;0.022793857;0.025125727;0.03159949;0.031287584;0.027409883;0.03111642;0.04072121;0.042617716;0.041997477;0.026698595;0.008110049;0.0072778934;0.019089509;0.029359268;0.032994043;0.02700474;0.015866641;0.0063928566;0.0013470367;-0.00016977114;0;-0.00055689167;0.004140242;0.023928849;0.05642683;0.08652522;0.09713531;0.0794489;0.04673808;0.01891391;0.0040469416;-0.0005073255;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;-0.0032432775;0.030109785;0.085952416;0.14747785;0.18074036;0.16234757;0.1001965;0.048986852;0.012796846;-0.003551278;0.02057292;0.04114584;0.0514323;0.04114584;0.02057292;-0.0042003044;0.019936139;0.057800107;0.07890553;0.12245415;0.17480673;0.18643282;0.21523228;0.27608865;0.3198981;0.38761672;0.4260048;0.38249484;0.2965295;0.19828044;0.085426606;0.016813247;0.011569966;0.040485308;0.058594227;0.056460492;0.03621784;0.009158363;-0.0010650122;-0.0019092292;0.019092292;0.038184583;0.045685127;0.057214532;0.074265115;0.077752374;0.07656399;0.04897757;0.01221517;-0.0014260772;0;0;0;0;0;0;0;-0.002920434;0.027115138;0.07733936;0.1294042;0.19465715;0.26907012;0.32135278;0.33830285;0.2782222;0.16364042;0.0661803;0.014262262;-0.001783803;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;-0.004675664;0.04341688;0.12486582;0.20270449;0.23223576;0.19333312;0.10544178;0.04576584;0.012282523;-0.0034043286;0.019715715;0.03943143;0.049289286;0.03943143;0.019715715;-0.004016618;0.019017704;0.05522849;0.07542847;0.11714207;0.16722177;0.17904784;0.1995651;0.2407688;0.26435086;0.3214572;0.3647149;0.34021685;0.27216145;0.18460968;0.07940168;0.01564507;0.010521875;0.036997113;0.053566027;0.05163639;0.03313783;0.008397639;-0.00097595184;-0.0018257353;0.018257353;0.036514707;0.043691292;0.05466797;0.07097546;0.074329115;0.07323257;0.04687352;0.011724226;-0.0013676314;0;0;0;0;0;0;0;-0.0031171094;0.028944585;0.08272343;0.13650785;0.19853514;0.26541093;0.30951795;0.32350114;0.26619685;0.15662156;0.063386224;0.013707119;-0.0017123694;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;-0.0019815906;0.017227594;0.06412616;0.11519388;0.13211532;0.10630177;0.04984035;0.028382393;0.04820665;0.07163785;0.06888255;0.044084832;0.011021207;-0.0030492004;0.01763393;0.03526786;0.044084825;0.03526786;0.01763393;-0.0036002612;0.017082872;0.04959543;0.07163785;0.06888255;0.044084832;0.011021207;-0.0012858075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016364823;0.01636482;0.03272964;0.039158683;0.04903602;0.063705906;0.06415678;0.091634646;0.09384724;0.07522808;0.050538912;0.025883138;-0.0025883138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;-0.0021374463;0.018580196;0.06919426;0.12429473;0.14255208;0.1146929;0.053792387;0.030400716;0.051404465;0.0764137;0.07347472;0.047023814;0.0117559545;-0.0032573792;0.018858511;0.037717022;0.047146276;0.037717022;0.018858511;-0.003845177;0.018221729;0.05290179;0.0764137;0.07347472;0.047023814;0.0117559545;-0.001371528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017478076;0.017478077;0.034956153;0.04182493;0.05234962;0.06797523;0.06839827;0.098077595;0.10077167;0.08107823;0.054576125;0.027942656;-0.0027942655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
