;meta[fps=30]
;meta[frames=42]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.011783621;-0.012261334;0.048827432;0.15684117;0.25573644;0.29761606;0.23428118;0.09472153;0.037362292;0.09716879;0.19289602;0.23249604;0.18912458;0.07349257;-0.006235432;-0.01679543;-0.0061714286;-0.0061942865;0.04169143;0.06795429;0.060425144;0.057170283;0.07161601;0.08763429;0.11575772;0.092626296;0.01824;0.01689143;0.03941486;0.051169526;0.043253336;0.035291433;0.023497146;0.06371048;0.07419429;0.05846858;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0020784768;-0.002179047;0.008649146;0.027673911;0.045156576;0.040139433;0.043824762;0.073908575;0.10560458;0.12468039;0.11704763;0.053014863;0.034330674;0.055963427;0.075581715;0.09967695;0.087657146;0.08674286;0.11532954;0.11513144;0.0818368;0.04782354;0.012935315;0.05958766;0.12223452;0.13172847;0.0880695;0.048603438;0.035585828;0.055620573;0.07318857;0.05739429;0.018697146;-0.0017600002;-0.0048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008492532;0.007380869;0.027510077;0.04938073;0.05660893;0.045516156;0.022099666;0.004804482;-0.0005916145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.000540564;0.004030613;0.023113046;0.054518245;0.08348039;0.093654014;0.07652916;0.043895893;0.027831174;0.039835107;0.06398335;0.07124899;0.08426512;0.10140394;0.11126958;0.100371584;0.064886756;0.013499782;0.02721904;0.05825495;0.07053573;0.077951424;0.10481167;0.1298928;0.1501246;0.11816308;0.05227201;0.039062306;0.05694815;0.07163308;0.06711009;0.079693824;0.11616161;0.18225066;0.20450065;0.16718598;0.098456115;0.03987912;0.008635666;-0.0010782655;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0018397837;0.013703619;0.0788133;0.18577732;0.2844404;0.31907558;0.2607448;0.14956477;0.09479404;0.13539173;0.21748222;0.25134474;0.20223041;0.098307416;0.021491352;-0.0026415905;0;-0.002107229;0.02107229;0.04214458;0.051018797;0.056489643;0.076108344;0.09437206;0.10898749;0.0857205;0.037866514;0.028244821;0.041199908;0.052680727;0.04214458;0.02107229;-0.002107229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0052211573;0.045392893;0.16896121;0.30338934;0.3478638;0.27980226;0.13593934;0.026261644;0.02850763;0.08722338;0.12334845;0.114367835;0.085132696;0.065281175;0.0851583;0.098456115;0.07751582;0.034313805;0.025607048;0.03732738;0.04773073;0.038184583;0.019092292;-0.0019092292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00542711;0.04717967;0.17565745;0.31549597;0.36180726;0.29107395;0.14146663;0.025988895;0.04346975;0.11644629;0.15925087;0.14239955;0.09796516;0.060898293;0.08162929;0.09435378;0.074270695;0.032866575;0.024490459;0.035694238;0.045643385;0.036514707;0.018257353;-0.0018257353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015251568;0.015251568;0.030503135;0.036928833;0.040863067;0.054976895;0.06815336;0.0787404;0.061963674;0.027399391;0.020468272;0.029817373;0.03812892;0.030503135;0.015251568;-0.0015251568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015028917;0.015028916;0.030057833;0.036396697;0.040197343;0.05403174;0.06695105;0.07739336;0.060922783;0.026956316;0.020147655;0.029384317;0.03757229;0.030057833;0.015028916;-0.0015028917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.002469567;0.0184095;0.10565256;0.24897721;0.38121128;0.42549095;0.36862594;0.27306896;0.23916428;0.29684573;0.37056118;0.3631766;0.26806167;0.12974131;0.04555265;0.058953717;0.10776848;0.17168033;0.21495527;0.20549542;0.15258692;0.10056629;0.07201302;0.09486032;0.10966101;0.0863328;0.038211305;0.026003368;0.0654309;0.11504729;0.14829832;0.19509855;0.26107085;0.3339017;0.36091575;0.29614574;0.17430206;0.07055799;0.01522931;-0.0019036635;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0023328224;0.017397182;0.099739894;0.23497824;0.3596812;0.40078044;0.35328665;0.2788653;0.2585369;0.3139864;0.37144825;0.3632239;0.28644007;0.17081311;0.08930963;0.08732413;0.113601916;0.17162189;0.21629117;0.20716529;0.15391058;0.101356685;0.07219113;0.09516646;0.10990593;0.08645525;0.038199063;0.026003368;0.0654309;0.11510111;0.14788643;0.19289432;0.25596288;0.326083;0.35210252;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013581689;0.011811616;0.04391506;0.07884616;0.09039616;0.07270935;0.035323527;0.007720411;-0.0020845667;0.011355182;0.022710364;0.027369106;0.02832628;0.0711538;0.17476049;0.3014545;0.3406043;0.27135527;0.15118493;0.057086743;0.024319906;0.022710364;0.011355182;-0.0011355182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001174482;0.0117448205;0.023489641;0.028304016;0.029333333;0.07373789;0.18114077;0.31239;0.35292354;0.281135;0.15660268;0.059080806;0.0251495;0.023489641;0.0117448205;-0.001174482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00094069896;0.00818241;0.029434413;0.06310105;0.09355038;0.097762175;0.07284944;0.0382588;0.009744676;0.001287663;0.0048983144;0.00592696;0.0065882322;0.00895167;0.011143666;0.012858075;0.010102773;0.0044574654;0.0032818704;0.004788102;0.0054308204;0.010063809;0.032000463;0.06933526;0.106447406;0.11938713;0.097552516;0.057404906;0.023242872;0.005039328;-0.00062898814;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013025062;0.011321786;0.04145755;0.0817202;0.11275399;0.11095423;0.07727461;0.037780102;0.009638917;0.0023452532;0.007013495;0.008485216;0.009450407;0.012776808;0.015874991;0.01830745;0.014388799;0.00634777;0.0047190804;0.0068542995;0.008252917;0.010857929;0.025372896;0.051109456;0.078740396;0.08836447;0.07225571;0.04258565;0.017264703;0.0037479533;-0.00046756642;0;0;0;0;0;0;0;0;0;0
