;meta[fps=30]
;meta[frames=70]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.0026514288;-0.025322666;0.030918099;0.12335543;0.1735985;0.19296153;0.14626743;0.021411046;0.015046097;0.10888002;0.19578974;0.23249604;0.18912458;0.057748575;-0.011785147;0.049938288;0.1667383;0.23761372;0.23532803;0.15422401;0.058258288;0.0078285765;-0.0056045735;-0.000057142406;0.007565715;0.0027314269;0.043977145;0.06330286;0.060708575;0.04586286;0.021645715;-0.015451429;0;0;0;0;0;-0.007941225;-0.0126563255;0.031510204;0.119268574;0.21965061;0.2826318;0.26912653;0.1791347;0.08747755;0.01967673;-0.0057208193;0.0051330635;0.032621715;0.039780576;0.032320004;0.05413943;0.122194305;0.22203203;0.30620804;0.32632917;0.26256;0.16928686;0.096000016;0.058116574;0.04598857;0.042989712;0.030966861;0.009435431;-0.0012799992;-0.0026331437;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.01116343;0.008800002;0.045408003;0.062907435;0.04584686;0.05269486;0.059478857;0.080128;0.07721297;0.110387824;0.15056914;0.1745798;0.15991008;0.0985417;0.013756949;0.00868267;0.042276576;0.040950857;0.016781716;0.00936;0.027757714;0.08164801;0.10550858;0.09390857;0.03986286;0.014346665;0.020556191;0.051291425;0.08769524;0.12359619;0.10921143;0.08568381;0.05027048;0.0011428552;-0.011062856;0;-0.0014106124;-0.0022334692;0.005635919;0.021080814;0.03873959;0.042739592;0.046963267;0.06382694;0.05048272;0.108041376;0.19675103;0.20974477;0.17668954;0.11127657;0.00008018776;-0.018601906;0.020026287;0.039285716;0.05431486;0.057426292;0.046922863;0.030158857;0.014482288;0.003947429;-0.0010245717;-0.0012948572;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007085061;0.0070850607;0.014170121;0.01771265;0.014170121;0.0023553246;0.043207746;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;-0.0022837596;0.021205885;0.0619923;0.08972821;0.08646797;0.055471815;0.014033349;-0.0016317108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0031727718;0.025487617;0.1213955;0.24631204;0.3297106;0.3479934;0.27204248;0.16454016;0.09250132;0.06505124;0.061317988;0.0739208;0.059455473;0.028156321;0.012231391;0.026104871;0.05568715;0.07614652;0.07336975;0.049154583;0.02109774;0.00095684215;0.032549772;0.09347271;0.17160161;0.21651661;0.23465152;0.19136252;0.13645542;0.100836895;0.083449855;0.06722221;0.056107964;0.028053982;-0.0028053983;0;0;-0.00036192092;0.0024905063;0.017179996;0.04388035;0.07356195;0.091038436;0.08665245;0.06260618;0.034959108;0.01228977;0.014262135;0.051383357;0.107303604;0.14651102;0.1437634;0.111155674;0.08437826;0.08561922;0.100532725;0.10648453;0.08984449;0.061852586;0.03371112;0.013184118;0.0025112608;-0.00032866813;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012197647;0.039303534;0.087145425;0.14989555;0.25777695;0.38598782;0.5343925;0.6223511;0.6745299;0.67141277;0.6708706;0.60771394;0.5051182;0.35671347;0.23216191;0.13525838;0.076167546;0.031984948;0.008538354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0040819286;0.03790362;0.11079521;0.16036147;0.15453015;0.099132545;0.021304749;0.029859303;0.122003004;0.21802665;0.2626363;0.22481355;0.12407127;0.06416076;0.09979043;0.1879044;0.25870416;0.24946414;0.16729017;0.071900256;0.015407427;-0.0019211572;0;0;-0.002107229;0.02107229;0.04214458;0.052680727;0.04214458;0.02107229;-0.002107229;0;0;0;0;0;-0.0012382102;0.00852661;0.05875478;0.14963257;0.25058874;0.3099615;0.29504618;0.21327431;0.11615925;0.07605412;0.095441386;0.1227835;0.11954219;0.0755779;0.026964448;0.053092632;0.14833364;0.2613994;0.34551042;0.36209473;0.30587345;0.21087243;0.1151388;0.04513009;0.008663893;-0.0011305484;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0049985065;0.04641152;0.13570556;0.19006944;0.24840018;0.29423282;0.28082925;0.23744577;0.15463085;0.039130844;-0.004549494;0;0;0;0;0;-0.007670314;0.0666783;0.24828887;0.4435646;0.53176767;0.48734888;0.3324174;0.23518032;0.2507046;0.29298043;0.3004336;0.25211844;0.15253238;0.0611009;0.01627576;-0.0019092292;-0.0012023136;0.010453448;0.038902633;0.069856636;0.08009857;0.06442953;0.03130468;0.0068353736;-0.00084050605;0;-0.002348964;0.020422628;0.07600179;0.1365405;0.15292202;0.15604469;0.19754007;0.29588374;0.38475144;0.3724277;0.24960247;0.107172884;0.022959737;-0.0028632875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.005195182;0.048240975;0.14101206;0.19890124;0.24491568;0.26718077;0.23600969;0.1929639;0.1261687;0.031913254;-0.0037108439;0;0;0;0;0;-0.0044864104;0.038997263;0.14525169;0.25844172;0.32107332;0.32189712;0.25851965;0.2288626;0.26631802;0.30615577;0.3108314;0.25866437;0.15446389;0.060282663;0.0153350625;-0.0018257353;-0.0010965543;0.009535014;0.035465464;0.06373375;0.07311291;0.05884935;0.028627306;0.0062787486;-0.00077092793;0;-0.0025048195;0.02177523;0.08107266;0.14561352;0.1639822;0.1588334;0.1764395;0.24470417;0.31351992;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.0040002903;0.03714555;0.1085793;0.15715423;0.15143955;0.09714989;0.024573207;-0.0028573498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015251568;0.012527809;0.055796247;0.11204893;0.13748676;0.118338816;0.06460208;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
