;meta[fps=30]
;meta[frames=59]
;meta[profile=default]
jaw_open_a;0;0;0;0;-0.0060789846;-0.011889778;0.019812575;0.09712408;0.20006454;0.2962667;0.333182;0.30478173;0.23681223;0.14225592;0.06013775;0.043260098;0.082650565;0.15740708;0.21030208;0.20023775;0.13329308;0.05889829;0.026260892;0.015023018;0.015680656;-0.008365713;0.04176;0.07504;0.11972573;0.13638858;0.18086097;0.15318096;0.15862095;0.13450667;0.11595429;0.10032762;0.104412965;0.13022782;0.16734934;0.170752;0.13437106;0.10689219;0.06184686;0.05719772;0.08276571;0.06869334;0.05661715;0.07917715;0.124560766;0.14274438;0.13722517;0.10000458;0.10061411;0.118947074;0.15424916;0.17675887;0.1440305;0.07300571;0.020114286;-0.003207616;-0.0065980963;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0010951112;-0.0020337778;0.0035032388;0.017175367;0.035261467;0.05216305;0.058700196;0.03942147;0.052292578;0.08358089;0.09192839;0.094829716;0.08953353;0.06719674;0.06968491;0.07901715;0.076192655;0.07137503;0.06435722;0.069812894;0.073261715;0.05909486;0.08998401;0.088649146;0.06466743;0.027227433;0.03977143;0.029074289;0.050880007;0.043611433;0.021805717;-0.014537144;-0.0070735253;0.0055817165;0.028763434;0.039843053;0.030104388;0.03023696;0.03332267;0.060220964;0.07430095;0.051291425;0.029165717;0.03617524;0.043245718;0.048121907;0.028998094;-0.002400002;0.0058361916;0.038948577;0.06371048;0.07419429;0.05846858;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00027465547;0.0017738894;0.013844734;0.03858997;0.070745654;0.09883922;0.11035026;0.10291183;0.08213248;0.05384447;0.037123222;0.06411443;0.13573378;0.22357954;0.2769944;0.2638252;0.19091654;0.10692144;0.041970547;0.008771976;-0.0011111173;0;-0.0031560727;0.02760311;0.097523354;0.20703048;0.29320702;0.29345036;0.22352175;0.18600552;0.21776901;0.29612097;0.33041096;0.31916746;0.2933096;0.2564649;0.19562641;0.14226182;0.10531359;0.10563516;0.102153696;0.09469649;0.10200771;0.15180638;0.23488815;0.30415475;0.32244897;0.29564983;0.25142854;0.22011401;0.22781263;0.23352362;0.19277091;0.11352797;0.045983724;0.00992386;-0.0012404826;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.00095050625;0.006212306;0.04724346;0.13153918;0.24077159;0.336279;0.37543634;0.35035968;0.27981624;0.1867807;0.10629591;0.07780628;0.103995316;0.16118619;0.200411;0.19071436;0.13790002;0.077178426;0.030332053;0.0063902983;-0.000807222;-0.0034113259;0.034113258;0.068226516;0.085283145;0.064815186;0.068226516;0.064815186;0.085283145;0.068226516;0.034113258;-0.0034113259;-0.0019418315;0.018036291;0.052656874;0.07618628;0.07137808;0.065719046;0.06637481;0.07747341;0.07596627;0.046708923;0.03096434;0.05306507;0.07885544;0.07596627;0.047729403;0.019683374;0.04078483;0.09940025;0.15206774;0.17055304;0.13936076;0.082007006;0.0332041;0.0071990388;-0.0008985546;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00073124835;0.0050540105;0.03452787;0.08788101;0.14707538;0.18182717;0.1730452;0.12512393;0.07002315;0.027509278;0.005785257;-0.0007312482;0;0;0;0;0;0;0;0;0;0;0;-0.0050697555;0.047076885;0.13760182;0.19915728;0.19009726;0.1399582;0.08041695;0.067720294;0.06876193;0.042307332;0.028020583;0.047981214;0.07134097;0.06876193;0.04322576;0.017860292;0.03698413;0.090156816;0.13795248;0.15473291;0.12644145;0.07440057;0.030119067;0.006523666;-0.0008145305;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00069800986;0.0048213415;0.0329884;0.08393086;0.14052914;0.17390065;0.16565225;0.11989674;0.067162886;0.026366921;0.0055106007;-0.00069800956;0;0;0;0;0;0;0;0;0;0;0;-0.0047105458;0.04373378;0.12792763;0.18519709;0.17676234;0.13070334;0.076208115;0.06492641;0.06579326;0.040451907;0.02681827;0.045962512;0.06829807;0.06579326;0.041335087;0.017055042;0.03533095;0.086110145;0.13186485;0.148007;0.12104402;0.07130387;0.028888924;0.0062342198;-0.0007792774;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00058779767;0.004077846;0.027614247;0.070217334;0.11750006;0.14530325;0.13836688;0.100163534;0.05453112;0.03496537;0.06300742;0.120353796;0.16202286;0.19352794;0.17501454;0.13109669;0.07456124;0.06690429;0.06472454;0.08516386;0.06813109;0.034065545;-0.0034065545;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.033872582;0.022443185;0.038444344;0.057147;0.05506892;0.03460918;0.014301592;0.02955873;0.07203676;0.11024546;0.12371025;0.10114461;0.059581306;0.024140894;0.0052322913;-0.00065310864;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00057555194;0.0039798804;0.027161151;0.06908547;0.115614206;0.14294507;0.13606992;0.09842113;0.05352696;0.03454202;0.06290596;0.120366044;0.1618837;0.1949195;0.17779766;0.1345756;0.07720521;0.069687426;0.067368515;0.088642776;0.07091423;0.035457116;-0.0035457115;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.03337533;0.022109209;0.037865452;0.056293502;0.054252535;0.034102652;0.01407152;0.029087452;0.07088084;0.108456835;0.12166929;0.09945062;0.058549702;0.023728993;0.0051432312;-0.0006419762;0;0;0;0;0;0;0;0;0;0
