;meta[fps=30]
;meta[frames=65]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.008950858;0.0017097152;0.038192004;0.07583087;0.086566865;0.070400015;0.027330289;-0.0023634292;-0.006235429;0;-0.015725715;0.012525715;0.06377143;0.080411434;0.09762286;0.08022858;0.028228572;0.0034377142;0.013435429;0.030374862;0.0683642;0.092403054;0.0981943;0.071612194;0.049644187;0.036096;0.015253331;0.0043733334;0.00022857121;-0.00192;0;-0.0034011425;-0.0012068575;0.01443657;0.036041144;0.05192228;0.05023086;0.030966861;0.009435431;-0.007161904;-0.008499811;0.029135244;0.08047239;0.10069334;0.082556956;0.034611806;0.027225906;0.10300039;0.22319317;0.30860344;0.32632917;0.2584945;0.17387657;0.11032534;0.077054486;0.06389486;0.054137904;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.006162285;-0.0021851447;0.02612114;0.065325715;0.08866743;0.09651201;0.07046171;0.04679315;0.05386743;0.061953526;0.069090284;0.08394362;0.08382477;0.07078857;0.06318476;0.06265906;0.09291428;0.0989562;0.089500956;0.07111314;0.053974856;0.058548577;0.09552687;0.0993703;0.0796823;0.05538858;0.02451429;-0.028197715;-0.00053257035;0.11133715;0.22146289;0.25296;0.20582858;0.08006857;-0.0137645705;-0.020827428;0.030153144;0.07527314;0.09942552;0.10921143;0.09379657;0.09172724;0.08639239;0.11365487;0.13286857;0.13395809;0.11760001;0.110704765;0.07403124;0.063532576;0.063181914;0.05638401;0.05061258;0.05392115;0.046922863;0.030158857;0.014482288;0.003947429;-0.0010245717;-0.0012948572;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;-0.0018559522;0.013829785;0.079449706;0.18727942;0.28682017;0.32181767;0.26305065;0.15474379;0.06259187;0.010755937;0.020612676;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;-0.0018320967;0.015925882;0.059309363;0.10653833;0.122187495;0.09830821;0.047787193;0.010439133;-0.0012834219;0;0;0;-0.0004914218;0.004270121;0.015928267;0.0285788;0.032753494;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.06447405;0.0739208;0.059455473;0.028883435;0.0063057044;-0.00077542063;0;-0.0029771572;0.027696148;0.08029736;0.11278129;0.14298941;0.13440147;0.09667888;0.061046034;0.031560726;-0.0031560727;-0.0030010126;0.027863136;0.08149014;0.11796507;0.11369495;0.07294989;0.01846887;-0.0021469882;0;0;0;0;0;0;0;-0.0023330606;0.020847255;0.068252765;0.13867038;0.1910104;0.18612242;0.15668839;0.14017208;0.12329916;0.10308341;0.06963983;0.033283927;0.04158639;0.076870956;0.10162339;0.10562759;0.09541294;0.10584558;0.14456879;0.18886144;0.2037252;0.16718598;0.098456115;0.03987912;0.008635666;-0.0010782655;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006085041;0.049578723;0.22503966;0.46659774;0.6384785;0.6155845;0.4127542;0.17707697;0.040660042;0.0028382647;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;-0.0021469884;0.01995904;0.058048204;0.08389158;0.08071086;0.051686753;0.012961448;-0.0034789164;0.017109111;0.063699946;0.11441062;0.13120483;0.10555428;0.051301092;0.008668265;0.020672712;0.082118325;0.14746629;0.16909522;0.13601568;0.066087484;0.014416629;-0.0017732534;0;0;0;0;0;0;0;-0.002009157;0.018660245;0.054496396;0.07885544;0.07483572;0.05625361;0.06765504;0.14690231;0.2613994;0.34551042;0.36209473;0.30587345;0.21087243;0.1151388;0.04513009;0.008663893;-0.0011305484;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.0016899182;0.013770941;0.062475763;0.1268463;0.19901739;0.27463958;0.31534237;0.2909209;0.21304327;0.104848415;0.022911863;-0.0028165306;0;-0.0019481931;0.018123759;0.052545547;0.075868204;0.07291808;0.046645306;0.011633495;-0.005374787;0.03491274;0.13005026;0.23364958;0.26799902;0.20610029;0.19351164;0.28204012;0.37221992;0.36138055;0.23181641;0.057710785;0.000594105;0.033622693;0.06849902;0.103570394;0.14717652;0.18786938;0.20204729;0.2553738;0.32285458;0.33778328;0.28127083;0.20365259;0.13105957;0.13538271;0.14891616;0.11136241;0.045962505;0.010664964;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.0018034701;0.01469494;0.06668832;0.13582358;0.20856188;0.27878144;0.31071454;0.28078192;0.20340973;0.10018277;0.021852605;-0.00268795;0;-0.0018591328;0.017288823;0.050207723;0.072528444;0.06974531;0.044641457;0.01116593;-0.0051476834;0.033424877;0.12448454;0.22354682;0.25633493;0.20059988;0.1520752;0.1735519;0.21688268;0.21159232;0.13574266;0.033512555;0.0027517753;0.030588187;0.061374757;0.10240536;0.1708454;0.24741335;0.2890085;0.3276899;0.34544247;0.31336963;0.23829852;0.18636969;0.1623754;0.19181353;0.2017957;0.14453737;0.053510368;0.009054459;-0.0012394219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;-0.0010742896;0.008019135;0.04586232;0.10799855;0.16526985;0.18383521;0.16601017;0.13125627;0.09688643;0.06468002;0.049320824;0.067703605;0.11985061;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;-0.0010742896;0.008019135;0.04586232;0.10799855;0.16526985;0.18385747;0.16580977;0.13058832;0.095884494;0.063678086;0.04865287;0.06750322;0.11987288;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.004887181;0.03983219;0.18061419;0.37403968;0.51065254;0.5533709;0.47759676;0.36227486;0.27964363;0.2214795;0.15263034;0.100697085;0.050391406;0.008861495;0.018839026;0.0560356;0.10417823;0.18758316;0.22679752;0.20311306;0.12881619;0.11121901;0.20986383;0.38173732;0.4933465;0.49884877;0.40941352;0.31719682;0.23704015;0.14099722;0.06562256;0.015187371;0.017187698;0.08741153;0.18068656;0.2499782;0.294264;0.30471078;0.29237646;0.24721344;0.16811237;0.07217221;0.011174838;0.03786693;0.11492483;0.18099454;0.2080874;0.20267376;0.16413063;0.18724617;0.26712066;0.37368155;0.46060646;0.48469055;0.41030803;0.34166878;0.32719085;0.35300934;0.35873517;0.29614574;0.17430206;0.07055799;0.01522931;-0.0019036635;0;0;0;0;0;0;0;0;0;0
