;meta[fps=30]
;meta[frames=99]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;0;0;0;0;-0.005881905;0.0046476196;0.023908572;0.033112384;0.01997105;0.01702857;0.052403353;0.12596236;0.18189411;0.18647161;0.118955895;0.08774005;0.08311208;0.09382949;0.08231315;0.058119625;0.03083429;0.10078753;0.18632688;0.24081646;0.22623941;0.14443341;0.11457098;0.101042286;0.13345325;0.20211884;0.24366514;0.20043203;0.16663659;0.03904686;-0.000113140966;0.10695772;0.24360916;0.27825603;0.21859433;0.09980115;-0.0022971418;0.021883426;0.09818743;0.11511771;0.072678864;0.07043658;0.086882286;0.15208;0.19869713;0.1598682;0.11371734;0.12154744;0.13501105;0.12925105;0.089353144;0.016665902;-0.0075337132;0.014384763;0.019494096;0.026457146;0.051417913;0.08279773;0.100566864;0.11248764;0.08570059;0.053404193;0.031894866;0.030480763;0.031844575;0.035131432;0.03248;0.041474286;0.012419045;0.0657181;0.13965715;0.18537222;0.24613458;0.28083658;0.23624809;0.20585845;0.16056597;0.08919041;0.059913147;0.05154926;0.039378293;0.01212343;-0.0037272368;-0.0054902863;0.008731429;0.02784762;0.045485713;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.010636191;0.00833524;0.016700957;0.08096;0.15164952;0.20138666;0.19325803;0.1708093;0.15975602;0.21901564;0.25717562;0.2518464;0.15632321;0.097241916;0.06769006;0.06089966;0.049721904;0.023785142;-0.01996343;0.017408917;0.03794073;0.06430203;0.06645852;0.096044496;0.11607253;0.10510264;0.08260038;0.058679625;0.03392686;0.113739446;0.21217144;0.24295546;0.24128914;0.22834289;0.1891646;0.17559774;0.16202858;0.08566858;0.04603886;0.060974296;0.108552;0.19256055;0.2045017;0.15086687;0.10751885;0.060690284;0.036603432;0.041937526;0.010916572;0.026530288;0.07725867;0.10315886;0.07433752;0.06577371;0.059032373;0.10849525;0.15512837;0.14795655;0.18988952;0.33830252;0.46730518;0.51314515;0.4323566;0.2937265;0.17357717;0.105608396;0.062070854;0.012365715;-0.019062858;0;-0.020266669;0.01595429;0.073508576;0.12016762;0.14327864;0.13392092;0.07833631;0.053242523;0.032445263;0.0008283442;0.00060891535;0.033216;0.07346285;0.15165259;0.23450513;0.26483202;0.23242971;0.15210974;0.046500582;-0.00622628;-0.012964575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02212155;0.023410441;0.04256641;0.080025055;0.11005175;0.106064074;0.07035356;0.037770778;0.021044686;0.017314557;0.014504099;0.0072520496;-0.00072520494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00078150374;0.007273996;0.021040484;0.030358415;0.029156102;0.018635858;0.0046289065;-0.000541041;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17804307;0.12295977;0.07531269;0.105622135;0.1669783;0.18736924;0.15316504;0.09009574;0.036434714;0.007844302;-0.0009814125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;-0.0030868922;0.02865991;0.083827965;0.12135254;0.113506496;0.10322838;0.14669491;0.2624051;0.3620015;0.34897146;0.23104241;0.12709527;0.10359105;0.14243619;0.17409688;0.1829;0.18462428;0.2573069;0.36209002;0.43021733;0.38384336;0.25300112;0.17134257;0.18055615;0.2276008;0.24105416;0.19071697;0.09916938;0.056299403;0.028883435;0.0063057044;-0.00077542063;0;0;-0.0031560727;0.031560726;0.05999544;0.10798278;0.14743368;0.15329497;0.11283496;0.08361803;0.050615966;0.060791977;0.10484745;0.14344649;0.16086096;0.15577115;0.12167985;0.07102953;0.031220073;0.008439095;-0.0009814121;0;0;0;0;0;0;0;0;0;0;0;-0.0019466028;0.016925426;0.062971175;0.11314628;0.12978543;0.10445098;0.04697181;0.04230283;0.14010759;0.29332152;0.39956027;0.40100017;0.32359123;0.2446708;0.20622769;0.17281967;0.11783531;0.050597366;0.009885213;0.005700494;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006211952;0.0050597345;0.022990901;0.047645006;0.065142006;0.06275408;0.04105742;0.02771921;0.023256496;0.023772089;0.019402413;0.009172888;0.0033333977;0.019544272;0.04057553;0.055560876;0.05360155;0.035089422;0.024211667;0.020226538;0.026475383;0.035652723;0.04563543;0.06312305;0.09062517;0.101501256;0.10003534;0.09381664;0.08404862;0.07159569;0.05231932;0.025773004;0.004632723;0.008923123;0.028053978;0.04057808;0.03855036;0.029612532;0.023281304;0.029720677;0.034908436;0.026641209;0.026889835;0.041810606;0.055877358;0.054231334;0.034813017;0.008834459;-0.0010263133;0;-0.00012537354;0.0009446749;0.005274435;0.012336171;0.01875063;0.020978194;0.017106196;0.010085278;0.004108169;0.00092134974;-0.00011371088;0;0;0;-0.0011185546;0.010390365;0.02979458;0.048171;0.061794885;0.06766469;0.062394135;0.052806374;0.03596412;0.0154646775;0.0033098618;-0.001322545;0.007411085;0.03364569;0.06980733;0.09554893;0.09214556;0.061798282;0.026559042;0.0056871353;-0.00070930144;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.002920434;0.027115138;0.07930073;0.11479496;0.11063881;0.07098844;0.017971616;-0.0020892052;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38639903;0.36949116;0.27353075;0.2157538;0.24804462;0.30504474;0.29338235;0.2281459;0.20198423;0.20032191;0.18691477;0.13091856;0.04501996;-0.004842651;0;0;0;0;0;0;0;0;-0.0020456025;0.019029949;0.055172827;0.07966161;0.07656399;0.04897757;0.008530302;0.028598357;0.13626665;0.2803335;0.40423483;0.45100853;0.3650988;0.32805344;0.37501493;0.4057897;0.3545615;0.26192617;0.14671563;0.12072488;0.12294025;0.07889254;0.019986605;-0.0023229884;-0.0034065545;0.032863233;0.07858454;0.1240665;0.13287234;0.15863301;0.22660266;0.31865758;0.44810116;0.47398984;0.38100222;0.2535312;0.20525026;0.21506004;0.307908;0.2967889;0.19892302;0.085426606;0.018305006;-0.002282615;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0031171094;0.028944585;0.08460725;0.122457854;0.11800484;0.075701214;0.019147953;-0.0022265061;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31527328;0.30118734;0.22598818;0.18836778;0.22782926;0.28367472;0.27079216;0.22939806;0.22256604;0.22969396;0.20850652;0.13904531;0.04006598;-0.004497543;0;0;0;0;0;0;0;0;-0.0019520891;0.018153261;0.0527181;0.076154865;0.07323257;0.04687352;0.008718442;0.023123937;0.111147195;0.22799313;0.33635944;0.38708928;0.32772505;0.27381387;0.26328066;0.24894829;0.20350008;0.17915954;0.16125102;0.17969392;0.17700727;0.113551825;0.028721932;-0.0033397593;-0.0049094465;0.04799791;0.107723944;0.15820162;0.15774795;0.15849943;0.189061;0.26544967;0.34326044;0.340469;0.25276077;0.16336767;0.15661223;0.20321524;0.2860126;0.27570164;0.18480115;0.07940168;0.01700695;-0.0021209703;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012250236;0.00998254;0.045293145;0.09387095;0.12839371;0.123741426;0.08207915;0.0440659;0.024552135;0.020200314;0.01692145;0.008460725;-0.0008460725;0;0;0;0;0;0;0;0;0;0;0;0;-0.000746993;0.00649639;0.02414869;0.043411314;0.049809735;0.040104948;0.019519782;0.003380394;0.007959761;0.024547232;0.03541815;0.03401545;0.021741835;0.005400391;-0.0006312145;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;-0.0008423616;0.007818748;0.022895906;0.03315639;0.031968918;0.020520965;0.005206313;-0.0006048675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012250236;0.00998254;0.045293145;0.09387095;0.12839371;0.123741426;0.08207915;0.0440659;0.024552135;0.020200314;0.01692145;0.008460725;-0.0008460725;0;0;0;0;0;0;0;0;0;0;0;0;-0.000918434;0.007984253;0.029726645;0.053391628;0.061228935;0.049258675;0.023940511;0.004317196;0.0078434255;0.024547232;0.03541815;0.03401545;0.021741835;0.005400391;-0.0006312145;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;-0.0010390364;0.009648195;0.028202415;0.040819287;0.039334945;0.025233738;0.0063826507;-0.00074216875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.00843846;0.07835077;0.22910751;0.33163813;0.31689125;0.23035435;0.12562348;0.102551214;0.11033452;0.07892222;0.055442415;0.10330507;0.18355012;0.25499934;0.33980456;0.41714853;0.45086753;0.4603413;0.41617972;0.38241988;0.39152202;0.3916848;0.36385462;0.3462418;0.343875;0.37964725;0.42019385;0.44865078;0.44882476;0.4294408;0.39334494;0.34094325;0.2640436;0.20107995;0.14475632;0.1354139;0.14418633;0.19731784;0.21688972;0.22169918;0.19727588;0.15369946;0.08034534;0.09399011;0.16137105;0.2665874;0.39324778;0.47780153;0.501473;0.48397562;0.4194537;0.31848136;0.24663603;0.18328673;0.11959938;0.108059786;0.1354792;0.16836098;0.16390797;0.104942665;0.024094509;0.01600487;0.06796967;0.1523821;0.24629615;0.34374198;0.38509932;0.3932679;0.38909867;0.37402245;0.34753537;0.30313328;0.2195165;0.15932544;0.19126703;0.27084318;0.3381852;0.34597906;0.32961333;0.32788312;0.34800026;0.3689831;0.3398651;0.3093597;0.30515495;0.3017287;0.32659692;0.40001974;0.46275893;0.4776706;0.39355913;0.23152143;0.09365243;0.020194419;-0.0025252297;0;0;0;0;0;0;0;0;0;0
