;meta[fps=30]
;meta[frames=72]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.016996572;-0.0058834297;0.07190858;0.17965075;0.25434336;0.2516261;0.16263042;0.10560092;0.075723894;0.05812389;0.037613716;0.050091427;0.109780565;0.23063314;0.29676342;0.27728;0.19046855;0.112285696;0.06305599;0.04487771;0.03554743;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.02057143;0.0039771427;0.08763429;0.17270401;0.198464;0.16837941;0.06339657;0.010496001;0.07663542;0.1894976;0.25978336;0.24835752;0.154699;0.0474295;-0.0063561117;-0.013194975;0;0;0;0;-0.0047085714;0.0008914286;0.020114286;0.039897144;0.045531433;0.037017148;0.014354287;-0.001268571;-0.0032685718;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0064566853;-0.002282973;0.027385602;0.06839863;0.083997265;0.09820344;0.12098286;0.13462493;0.13995339;0.13894583;0.09810743;0.06403429;0.060722284;0.057215996;0.04836572;0.046546288;0.033229716;0.016326858;0.004278856;-0.00087771495;-0.0014811425;0;0;0;0;0;0;-0.003139048;-0.0032761903;0.012982858;0.04185905;0.06829715;0.07094096;0.069272384;0.05245715;0.06236952;0.09958857;0.14014477;0.12984382;0.086613335;0.052860953;0.04434285;0.06646857;0.12090667;0.14298287;0.10868572;0.07808381;0.033330288;-0.0030971447;-0.004767086;-0.0074962294;0.021940116;0.07158766;0.09166355;0.08533577;0.052214634;-0.004558288;0.000088002;0.048921723;0.09632228;0.13321944;0.141064;0.11499087;0.07366858;0.03525029;0.009529144;-0.0026337143;-0.0031051433;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00016531812;0.0011126171;0.007996935;0.021386389;0.037647918;0.049725324;0.05202009;0.043911636;0.030236153;0.016518692;0.006499888;0.0012779352;-0.00016531812;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0036212534;0.029521087;0.13377225;0.27721483;0.3792397;0.36558917;0.24218318;0.13447449;0.08087047;0.06962039;0.060869984;0.047166467;0.043161616;0.077240035;0.0950233;0.09423655;0.09872616;0.12293607;0.15345836;0.16381139;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;-0.0021326751;0.01589726;0.091251776;0.21499465;0.32917386;0.36930588;0.30185702;0.17479587;0.09993516;0.07162354;0.068195514;0.056107964;0.025382174;0.022004245;0.0725205;0.10496388;0.10114701;0.064886756;0.01641253;-0.0019084339;-0.0017004147;0.01385523;0.06287756;0.13036513;0.1783546;0.17193082;0.11525034;0.04950097;0.009790771;0.00409359;0.040020756;0.10735442;0.18926167;0.25020304;0.262289;0.22154987;0.15273228;0.08336362;0.03264245;0.0062309178;-0.0008147821;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.017181206;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.002361687;0.019243374;0.08732994;0.18106267;0.24771471;0.23879282;0.1579627;0.08982363;0.056874517;0.049543735;0.051097523;0.082764804;0.15500697;0.2631182;0.32545957;0.30979845;0.22393802;0.12527914;0.04910877;0.010262599;-0.0013001203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002608193;0.022670608;0.08445615;0.151641;0.1738663;0.13983254;0.067630455;0.017194992;0.009025302;0.022511248;0.030841883;0.029774752;0.019999119;0.008624532;0.0018543622;-0.00023092057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.0026105787;0.022699231;0.08436789;0.15248786;0.17556003;0.14196761;0.069639556;0.015685737;-0.0019092292;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;-0.0014917593;0.01385258;0.040485308;0.058594227;0.056460492;0.03621784;0.009158363;-0.0025567715;0.01385258;0.040485308;0.058594227;0.056460492;0.03621784;0.0036344007;0.04394381;0.2042775;0.4235171;0.5793927;0.5584969;0.37435144;0.1607649;0.034439605;-0.0042949314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.0037572293;0.03266285;0.121608995;0.21842027;0.250482;0.20151272;0.09793845;0.021391159;-0.0026300605;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;-0.0013618796;0.0126428455;0.036997113;0.053566027;0.05163639;0.03313783;0.008397639;-0.0023378318;0.0126428455;0.036997113;0.053566027;0.05163639;0.03313783;0.0051692054;0.025319085;0.119483225;0.24776785;0.33900785;0.32680658;0.21907711;0.094069906;0.020158794;-0.002513726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;-0.0023144532;0.01885851;0.08558334;0.17744142;0.24276046;0.23401697;0.15534335;0.080434784;0.0640085;0.107270844;0.15785928;0.16125473;0.11589523;0.05703196;0.012446171;-0.0015307232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;-0.0026105787;0.022699231;0.084451385;0.15165292;0.17389016;0.13988025;0.066647135;0.02562709;0.047079034;0.1013951;0.13872024;0.13372397;0.08963916;0.038500752;0.008248763;-0.0010286462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
