;meta[fps=30]
;meta[frames=68]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;0;0;-0.011154287;0.0021942854;0.04747429;0.060758095;0.13411811;0.21836571;0.22470097;0.19248383;0.18754287;0.10490667;0.075169526;0.06292572;0.020777144;-0.019062858;-0.005988572;0.0011657135;0.025462857;0.05075429;0.05202286;0.048400003;0.007218284;0.07506516;0.20760915;0.26321828;0.23068115;0.14117487;-0.0039291503;-0.027890282;0.02921143;0.055245716;0.06820572;0.06482743;0.028681144;0.027483432;0.05621486;0.06725944;0.060731433;0.03349181;0.004274285;0.013814859;0.04225524;0.04772572;0.03817143;0.011178667;-0.004068572;0.002345142;0.037714284;0.08342402;0.12940527;0.15671042;0.15343682;0.13142675;0.09852481;0.06016184;0.028255554;0.007844577;-0.0027154293;-0.002413715;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.008525714;0.0015885702;0.030613331;0.05813715;0.11812574;0.1809562;0.17298286;0.13257143;0.06532571;0.0066742855;0.009782859;0.036220953;0.025874289;0.03748571;0.028678093;0.028388571;0.02825143;0.0024137143;-0.007113144;0.049848;0.099060014;0.09976344;0.102487825;0.09009029;0.07234914;0.041760378;0.067104;0.089718856;0.12429866;0.15252724;0.14475124;0.069504;0.08578439;0.18200381;0.26217145;0.2661181;0.19011049;0.098148584;0.0630461;0.082040384;0.1125303;0.10861867;0.07078553;0.05903086;0.038223244;0.023234287;0.049257148;0.07849524;0.13005716;0.16237304;0.13827354;0.11745646;0.11174949;0.09039696;0.09964709;0.10866241;0.093018524;0.06990721;0.04277304;0.020144463;0.0056219464;-0.0018756578;-0.0017398864;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0014949399;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016054702;0.013950653;0.052026298;0.09345363;0.10718243;0.086225435;0.041906826;0.009131857;-0.0011235906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006126072;0.0049905544;0.02266456;0.04697801;0.06424743;0.061909597;0.041477907;0.017796148;0.0038092353;-0.0004752002;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0030868922;0.02865991;0.083827965;0.11739493;0.15136504;0.20317785;0.24307725;0.3174418;0.37297478;0.3602002;0.32687896;0.2956832;0.22224908;0.1557282;0.08740747;0.025971401;-0.0029127474;-0.0024082055;0.020925978;0.077053025;0.14813623;0.19717821;0.21309337;0.20833898;0.20191112;0.17718619;0.12742971;0.06286024;0.013697786;-0.0016853859;0;0;0;0;-0.0057587;0.053469554;0.15536705;0.23613057;0.23773839;0.16447124;0.055044007;0.0032777349;0.021476083;0.06569784;0.09511158;0.08591769;0.11229703;0.17124857;0.22458453;0.21811014;0.13993594;0.035415765;-0.004117446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0.002377186;0.009159078;0.021982873;0.041059993;0.068556204;0.10195608;0.13625315;0.15705964;0.15378252;0.13001609;0.09476761;0.0628477;0.036937192;0.019128626;0.007361959;0.0018486215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0010496387;0;0;0;0;0;0;0;0;0;0;0;0;-0.00044530127;0.0038645794;0.014472292;0.026081933;0.029978318;0.024173498;0.010371809;0.015852725;0.038518555;0.056243137;0.054231334;0.034813017;0.008834459;-0.0010263133;0;0;0;-0.00041985547;0.0027815423;0.020258024;0.05930458;0.11367587;0.16628377;0.19725335;0.19649234;0.171511;0.1317034;0.08617535;0.045837734;0.017870104;0.003096435;-0.0004198556;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.002348964;0.020422628;0.07600179;0.1365405;0.1566069;0.12602025;0.061273452;0.013409135;-0.0062564835;0.039598413;0.15244147;0.29141256;0.34529588;0.31095013;0.19124946;0.08762601;0.033546027;0.019092292;-0.0019092292;0;0;0;0;0;0;0;0;0;0;-0.002920434;0.027115138;0.07930073;0.11479496;0.10511485;0.11599727;0.2222491;0.4214279;0.5743882;0.6049655;0.51019806;0.3573914;0.22392271;0.1172649;0.024389148;0.055515714;0.1727769;0.2500923;0.2383549;0.17937106;0.10860438;0.12399554;0.19907823;0.27651414;0.34244323;0.39576966;0.39536133;0.34518173;0.26135236;0.2041378;0.23128305;0.3241151;0.400398;0.37908852;0.2546233;0.10935487;0.023422854;-0.002921177;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.0025048195;0.02177523;0.08107266;0.14561352;0.16698799;0.13434184;0.0652923;0.014260774;-0.0060356874;0.036069404;0.14835957;0.2903735;0.3491459;0.31675762;0.19625169;0.08713061;0.031690612;0.018257353;-0.0018257353;0;0;0;0;0;0;0;0;0;0;-0.0031171094;0.028944585;0.08460725;0.122457854;0.1147764;0.10199625;0.13863118;0.24554135;0.3342197;0.37127104;0.34900486;0.28210393;0.20133519;0.11369878;0.024182452;0.0448244;0.14101206;0.2040964;0.19446677;0.14666739;0.08956604;0.10247718;0.16339959;0.22565123;0.27833942;0.32128543;0.32093754;0.2801346;0.21120806;0.17259212;0.21935965;0.32876426;0.4149128;0.39440775;0.26484293;0.113752216;0.02437134;-0.0030391817;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016364823;0.01636482;0.03272964;0.04091206;0.03272964;0.01636482;-0.0016364823;0;0;0;0;0;0;-0.0025910968;0.024064079;0.0702908;0.101715155;0.097994104;0.0628487;0.01587777;-0.0018468868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017478076;0.017478077;0.034956153;0.043695193;0.034956153;0.017478077;-0.0017478076;0;0;0;0;0;0;-0.0027976052;0.025977207;0.075940564;0.109917045;0.10592324;0.06795296;0.01719085;-0.0019988455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
