;meta[fps=30]
;meta[frames=56]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.0074666673;0.0058361916;0.030445715;0.042224765;0.04117333;0.012775616;-0.014590478;0.054777917;0.1934827;0.3156937;0.362704;0.2901684;0.1667223;0.080226295;0.03893563;0.023825523;0.014354287;-0.001268571;-0.0032685718;-0.03696;0.029008003;0.14516419;0.19698972;0.212544;0.23707412;0.22748527;0.25277123;0.29154658;0.30622062;0.3004046;0.2702224;0.26250103;0.16867086;0.09065257;0.07321219;0.071687624;0.035175614;0.04671238;0.10277792;0.21601984;0.3162728;0.36204877;0.28927696;0.14320686;0.0391223;0.007840767;0.022849517;0.05192228;0.05023086;0.030966861;0.009435431;-0.0012799992;-0.0026331437;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.010358858;0.0019611432;0.04415086;0.087924585;0.097654864;0.07894019;0.043547433;0.034496006;0.053068202;0.07024915;0.055264007;0.028076194;0.007844573;-0.0011817139;-0.002564572;0;0;0;-0.011168;0.0087520005;0.045504004;0.05836114;0.059844572;0.060735542;0.050906517;0.055368923;0.07173613;0.07927879;0.08665254;0.09157167;0.10728507;0.08387276;0.052285716;0.028860953;0.008030477;-0.012233144;-0.0028495241;0.0116662895;0.03713601;0.056067057;0.067728005;0.07678172;0.0771802;0.06648229;0.04893715;0.020982858;-0.0017600002;-0.0048;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;-0.00054056395;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0030010126;0.02727844;0.083770946;0.16340357;0.21880434;0.2095377;0.16292718;0.18240885;0.277514;0.39909756;0.4499014;0.3677147;0.21633056;0.08752414;0.018893503;-0.0023616878;0;0;0;-0.0059564607;0.055306412;0.15956415;0.25474542;0.27504203;0.22797148;0.14082108;0.096178636;0.12024245;0.20919102;0.30184364;0.3216149;0.28421447;0.19464308;0.15189406;0.16028924;0.19292359;0.19575281;0.20500685;0.24382964;0.33270258;0.41948333;0.4477544;0.3677147;0.21633056;0.08752414;0.018893503;-0.0023616878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012635425;0.011728123;0.034343857;0.04901733;0.053813856;0.057155367;0.0623382;0.0726509;0.080758974;0.08116093;0.07999758;0.07137917;0.064625144;0.047610655;0.032093894;0.020274725;0.010496387;-0.0010496387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.0019919812;0.014850057;0.08521026;0.20084316;0.30751824;0.34500462;0.2819674;0.1658712;0.067086495;0.014482686;-0.0018103358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019092292;0.0154074235;0.06820902;0.18399736;0.3206592;0.4054913;0.3685265;0.26445258;0.19238314;0.2238029;0.30465493;0.34500462;0.2819674;0.1658712;0.067086495;0.014482686;-0.0018103358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.0018552367;0.013841821;0.0792629;0.18669313;0.28584522;0.32073754;0.26220474;0.1543418;0.06248616;0.013486695;-0.0016858367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018257353;0.015251569;0.061006278;0.15679058;0.2669581;0.33353063;0.30023718;0.21756716;0.1667646;0.20544031;0.28350738;0.32073754;0.26220474;0.1543418;0.06248616;0.013486695;-0.0016858367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004087309;0.037950803;0.110969074;0.1606285;0.15480341;0.09931887;0.02513558;-0.00620402;0.028521545;0.106286585;0.19101545;0.21750599;0.19273959;0.11851929;0.059673153;0.030423958;0.01636482;-0.0016364823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0043639527;0.04052242;0.118450135;0.17144099;0.16520678;0.1059817;0.026807133;-0.0066238563;0.030485326;0.11350173;0.20385893;0.23203535;0.20555665;0.12636538;0.06366027;0.03250143;0.017478077;-0.0017478076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
