;meta[fps=30]
;meta[frames=49]
;meta[profile=default]
jaw_open_a;0;0;0;-0.0026514288;0.002057143;0.010834286;0.01504;0.014674286;0.009737142;0.00022857121;-0.00192;0;-0.004297143;0.00086857163;0.018262856;0.036262855;0.041394286;0.03365714;-0.01510858;0.021040013;0.111657165;0.15108575;0.16660574;0.1260343;0.029371426;0.0033371435;0.011725715;-0.007817144;0;0;0;0;-0.005881905;0.0046476196;0.015369144;0.030195812;0.06833676;0.111488;0.12624152;0.12191087;0.09246172;0.059524067;0.0531962;0.059996445;0.05975365;0.046369523;0.028977783;0.013612702;0.003916193;-0.0011631751;-0.0012088892;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;-0.016228572;0.010354286;0.058971427;0.10082286;0.14322287;0.15696;0.10829715;0.053622864;0.026834287;0.067858286;0.16674134;0.24700038;0.2610438;0.19949411;0.1262598;0.078095235;0.048106663;0.020156953;0.00060952205;-0.016468462;-0.016752329;0.041270204;0.15653946;0.28849635;0.37168327;0.3540546;0.23052672;0.11337471;0.0512973;0.04714318;0.066783346;0.07466058;0.046034288;0.014153144;-0.0018925702;-0.0039314292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007317481;0.005048761;0.03463508;0.08814116;0.14753273;0.18247521;0.17372571;0.12565225;0.07035278;0.027621986;0.005779009;-0.0007317479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;-0.0028053983;0.028053982;0.056107964;0.068188354;0.07303339;0.09102515;0.110340886;0.12978543;0.10445098;0.05079774;0.011128556;-0.001366916;-0.0031560727;0.031560726;0.06312145;0.07890182;0.06312145;0.031560726;-0.0031560727;0;0;0;0;0;0;-0.0016002217;0.01302506;0.059305537;0.12300524;0.16832389;0.16226937;0.10878362;0.046689846;0.010010693;-0.0012481163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.5904655;0.46855435;0.28802082;0.2628208;0.3751627;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;0;0;-0.0057952777;0.04721783;0.2143235;0.44437882;0.60807467;0.5862709;0.39309925;0.1689123;0.036234803;-0.0045166276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00090968685;0.007411085;0.03364569;0.066942036;0.12165365;0.17493448;0.18439661;0.14757231;0.08530594;0.021908289;-0.0025482893;0;-0.0010121517;0.006990095;0.04783104;0.12188054;0.20406225;0.2524631;0.24037977;0.17271534;0.10682777;0.08125066;0.097081125;0.120857276;0.117495924;0.07879607;0.033922423;0.007309305;-0.0009096872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.009548003;0.088663206;0.2578057;0.38653523;0.40417346;0.30865872;0.14672862;0.05967779;0.07248614;0.14723776;0.26754484;0.39632928;0.45571017;0.3939163;0.26860574;0.13331763;0.029106004;-0.003579109;0;0;0;-0.00086611096;0.007058025;0.032021612;0.06635656;0.09075239;0.087457165;0.058603875;0.025159523;0.0053926;-0.000672405;-0.001050911;0.008560916;0.038879253;0.08062848;0.11031225;0.10633795;0.07127715;0.030603332;0.0065503833;-0.000817128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.005588531;0.05189244;0.15049309;0.23005915;0.25060433;0.20584978;0.11476435;0.056616817;0.06734792;0.13910544;0.24632204;0.3523168;0.39169815;0.32807013;0.2185149;0.1088205;0.023767954;-0.0029222895;0;0;0;-0.0007881832;0.0064234696;0.029131608;0.060414024;0.082681306;0.07973119;0.053471774;0.022988679;0.004929486;-0.0006145159;-0.0010041542;0.00818241;0.037122536;0.07702153;0.10543621;0.10169567;0.06821794;0.029334225;0.006285429;-0.0007837305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0035676053;0.033120766;0.09690498;0.14029588;0.13523428;0.08678179;0.021985263;-0.0025552867;0;0;0;0;0;0;0;0;-0.0008416194;0.0068576396;0.031122105;0.06451525;0.088258706;0.08507482;0.057025284;0.024491573;0.005250103;-0.00065459305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
