;meta[fps=30]
;meta[frames=47]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.015551998;-0.0054720044;0.0658944;0.16467841;0.23149621;0.23104736;0.16733167;0.0941847;0.052193835;0.030729901;0.013872002;0.016779428;0.054320768;0.0953585;0.10348877;0.090695634;0.0730301;0.06719848;0.06789258;0.057372957;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;-0.0020297146;-0.003446858;0.0022582866;0.029632;0.07843658;0.13227887;0.16997486;0.1816366;0.16336915;0.12780343;0.08834286;0.048927993;0.018464;0.003318859;-0.0012617139;-0.0018651431;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.0068571432;0.0013257144;0.02921143;0.049632005;0.06345143;0.08965851;0.11012846;0.1267744;0.1195968;0.07057052;0.021373257;0.022962745;0.058778513;0.0889021;0.09359543;0.07667352;0.056128006;0.047133725;0.038689528;0.020994289;0.0058331443;-0.00094704685;-0.0018940958;0;0;0;-0.004937143;-0.0017371441;0.02091886;0.052278858;0.07158705;0.07069029;0.057785142;0.054946292;0.07335544;0.105104014;0.13355888;0.15342173;0.16890137;0.16564117;0.13304345;0.08278705;0.03447505;0.0036205705;-0.0045969565;-0.0020198084;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;-0.0024082055;0.020925978;0.07803945;0.14018044;0.16077365;0.12879759;0.06689085;0.03681083;0.052832857;0.08278548;0.0976021;0.11728138;0.1518126;0.19061628;0.20351921;0.16718598;0.098456115;0.03987912;0.008635666;-0.0010782655;0;0;-0.0003893206;0.0026794414;0.017370569;0.056268267;0.11873847;0.1867579;0.2349936;0.24953443;0.22866425;0.18479127;0.13185656;0.079322614;0.03791724;0.013427262;0.002828299;-0.00036069402;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0019737976;0.01608094;0.07300714;0.15134452;0.20701498;0.19951724;0.13370393;0.057393767;0.012290318;-0.0020898413;0.004140242;0.023928849;0.05642683;0.08652522;0.09713531;0.0794489;0.04673808;0.01891391;0.0040469416;-0.0005073255;0;0;0;0;0;0;-0.0002878555;0.0019895427;0.01279446;0.041142657;0.08633279;0.13536681;0.1700367;0.18051241;0.16554712;0.1338814;0.09554098;0.057454992;0.027462361;0.009753688;0.0020976872;-0.0002655904;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016899182;0.013770941;0.062475763;0.12890153;0.17871387;0.22860765;0.27977446;0.32630306;0.33778703;0.2782222;0.16364042;0.0661803;0.014262262;-0.001783803;0;0;0;0;0;0;-0.000259388;0.0017912242;0.011543323;0.037104733;0.07800009;0.12245228;0.1539718;0.16348457;0.14988172;0.12109967;0.086377315;0.051938824;0.02484892;0.0088214185;0.0018869643;-0.00023934945;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018034701;0.01469494;0.06668832;0.13778496;0.18918702;0.23482722;0.2768774;0.31481707;0.32294902;0.26619685;0.15662156;0.063386224;0.013707119;-0.0017123694;0;0;0;0;0;0;-0.00024491572;0.001687692;0.010913223;0.0353046;0.074368656;0.116898276;0.14712755;0.15634973;0.1434282;0.11592861;0.0826123;0.049557574;0.023612099;0.008330473;0.0017800918;-0.0002259904;0;0;0;0;0;0;0;0;0;0;0
