;meta[fps=30]
;meta[frames=32]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;-0.019456;-0.006838861;0.082450286;0.20597032;0.29314741;0.27349943;0.18194287;0.1512768;0.21295726;0.2899712;0.28680417;0.18610288;0.07114972;0.01324831;0.0045741657;0.018345144;0.039987814;0.08416458;0.1419063;0.19789107;0.22534707;0.19512688;0.14123885;0.08877106;0.052619427;0.037670095;0.032759625;0.014354287;-0.001268571;-0.0032685718;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0037485713;-0.0012342866;0.015826285;0.03932343;0.056749713;0.05021257;0.032233145;0.030461261;0.04875795;0.0693952;0.07006813;0.04331612;0.013335776;-0.003144532;-0.0051593157;0.0020617153;0.017365335;0.04156953;0.07045029;0.09757105;0.111198485;0.09866058;0.06917639;0.033808768;0.006235429;-0.0039222892;-0.0020784754;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0034781208;0.028340243;0.12861317;0.26665592;0.36308435;0.3681959;0.27689567;0.1741179;0.11758712;0.09837501;0.07897482;0.054070044;0.023207515;0.00453444;0.002696522;0.017450245;0.05289654;0.10640713;0.1680524;0.22092798;0.24478625;0.2221298;0.16255756;0.089481704;0.03162561;0.004382238;-0.00065602385;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019768197;0.013079665;0.09461328;0.28962448;0.54935175;0.7742777;0.8725181;0.7992533;0.6071868;0.3842669;0.1907252;0.062710084;0.011866744;-0.0015802891;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;-0.0007172531;0.005860483;0.026373923;0.054528728;0.074576825;0.071900256;0.048230905;0.020800343;0.0043490045;0.0006239518;0.0062336875;0.018963473;0.038288485;0.060552493;0.07955678;0.08809384;0.0799125;0.05849987;0.032282222;0.011481881;0.0016036136;-0.0002390843;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.002669581;0.021752965;0.09870993;0.20033361;0.31825683;0.40108284;0.37905377;0.27717778;0.15052073;0.033606887;0.040459324;0.2042775;0.4235171;0.5784399;0.56631327;0.40875968;0.23444779;0.14806703;0.14016247;0.16052021;0.16199583;0.14367123;0.10389326;0.05659268;0.019844301;0.002743057;-0.00041145855;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0024825546;0.02023894;0.09169643;0.18680759;0.2889708;0.3530868;0.32389358;0.23029496;0.12234801;0.028684823;0.022584192;0.119483225;0.24776785;0.33814082;0.33392015;0.25036997;0.16118293;0.12467289;0.13199766;0.15142526;0.15427119;0.1373475;0.09924598;0.0540676;0.018960157;0.002605904;-0.00039186527;0;0;0;0;0;0;0;0;0;0;0;0;0
