;meta[fps=30]
;meta[frames=32]
;meta[profile=default]
jaw_open_a;0;0;0;0;-0.0021180953;-0.0021257142;0.008731429;0.02784762;0.045485713;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;-0.0021180953;-0.0021257142;0.008731429;0.02784762;0.045485713;0.053005714;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010636191;0.0036114298;0.050422862;0.07425524;0.07510857;0.052982863;0.00043580928;-0.0150582865;0.031639773;0.07912961;0.1064324;0.112924226;0.096920185;0.08221911;0.08213826;0.08109636;0.056189388;0.02744163;0.007131426;-0.0015020424;-0.002481632;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.012881929;0.006050499;0.0025363085;0.014451425;0.02994829;0.0409464;0.039445423;0.02641731;0.011325603;0.002422567;-0.00030229604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00094706053;0.0070516653;0.040590014;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.0041031335;0.031472463;0.07189071;0.12163881;0.16056849;0.17800039;0.16877282;0.18999119;0.20825042;0.22089076;0.19699618;0.13324955;0.05726305;0.012274478;-0.0015303736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;-0.0043355916;0.032328878;0.18540993;0.4367809;0.6686111;0.75009805;0.6130852;0.36076376;0.1460485;0.03157664;-0.003944893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43153515;0.36875468;0.2572591;0.17099068;0.12055049;0.11678583;0.13049757;0.15516414;0.22234006;0.3225601;0.4040552;0.4310869;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.35195982;0.30229625;0.21458031;0.1478881;0.10782508;0.11103402;0.13159229;0.15748803;0.20957437;0.28093484;0.33419862;0.3512314;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.002777567;0.020699088;0.11888617;0.28022256;0.4291387;0.47720933;0.43187824;0.35910213;0.31979743;0.28637788;0.31567967;0.3663952;0.40894336;0.45068574;0.48375916;0.48103857;0.4754575;0.39355913;0.23082644;0.09843305;0.053215098;0.0816558;0.14103805;0.17457081;0.16623734;0.120201126;0.06723731;0.026347518;0.0054756133;-0.0006949879;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0033713018;0.025144681;0.14410877;0.33953297;0.51981133;0.5792052;0.5125032;0.39967644;0.32468954;0.27234071;0.30113125;0.36190936;0.41739243;0.4825192;0.5478783;0.5728875;0.5770343;0.47670057;0.27982995;0.118312046;0.057549365;0.08111587;0.14103805;0.17457081;0.16623734;0.120201126;0.06723731;0.026347518;0.0054756133;-0.0006949879;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008182411;0.08182412;0.16364823;0.20456028;0.16364823;0.07686457;0.032228675;0.18339288;0.38023165;0.52020097;0.5014649;0.3361468;0.14437783;0.030932864;-0.0038574236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
