;meta[fps=30]
;meta[frames=59]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;0;0;-0.038720004;0.030389335;0.15769601;0.218592;0.21307737;0.14115201;-0.018585602;-0.035213415;0.090695314;0.22656734;0.32668617;0.31189942;0.19358999;0.07786607;0.037526865;0.03097843;0.07791543;0.11325258;0.11453867;0.09823086;0.027584001;0.028967615;0.13037713;0.19871998;0.19158857;0.12619427;0.011291426;0.0026742877;0.045485713;0.053005714;0.039710477;0.017668573;0.009988571;0.030034283;0.07131429;0.118354306;0.15140574;0.15970287;0.14564574;0.12157716;0.08587887;0.05234744;0.039807998;0.041513138;0.044228565;0.054710854;0.057791993;0.05345829;0.04500114;0.030966861;0.009435431;-0.0012799992;-0.0026331437;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.016639998;-0.005942861;0.07060114;0.1764937;0.24616535;0.25898972;0.1772526;0.07583392;0.01891658;-0.004516574;-0.009738669;0.017408917;0.017643586;0.08024107;0.1681728;0.1887302;0.16046871;0.098775774;-0.0068571474;-0.013607616;0.036388572;0.050453335;0.04918857;0.021958092;0.009005715;0.030080004;0.061409526;0.087786674;0.09689144;0.06712381;0.046346672;-0.007847618;0.020883814;0.111104;0.16019352;0.16155122;0.12711771;0.05404952;0.06321525;0.10710402;0.11302401;0.10310401;0.08610745;0.052859444;0.03437715;0.062692575;0.11583086;0.15867886;0.15374629;0.09573487;0.02923886;-0.0039314274;-0.008155431;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;-0.0062401025;0.057940062;0.16941169;0.24522184;0.23632614;0.1516203;0.034543607;0.026713306;0.1414745;0.29332152;0.4012979;0.38510674;0.27346906;0.17565514;0.15715611;0.1766127;0.20157835;0.19321845;0.15971206;0.11598698;0.06043915;0.06974372;0.15202585;0.22292894;0.21389487;0.14488831;0.075471416;0.09167401;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006085041;0.049578723;0.22503966;0.46659774;0.6384785;0.6155845;0.4127542;0.17735793;0.03804655;-0.0047424594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0.004729977;0.009459954;0.018919908;0.028379861;0.047299773;0.056759723;0.07094966;0.056759723;0.047299773;0.028379861;0.018919908;0.009459954;0.004729977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.00090968685;0.007411085;0.03364569;0.06919292;0.10074252;0.113938816;0.09616864;0.06260988;0.030841349;0.008181348;-0.000950506;0;-0.0015797594;0.014668437;0.042886756;0.062077124;0.05982411;0.03838073;0.00870988;0.008169158;0.027248198;0.039467473;0.03806266;0.023235183;0.017377352;0.031987473;0.047366273;0.045669883;0.029315664;0.0074375905;-0.00086409645;-0.0015797594;0.014668437;0.042528924;0.064486526;0.076546766;0.08938363;0.111455195;0.1537164;0.19294268;0.20444101;0.19060484;0.16073786;0.120827734;0.07779253;0.041102894;0.015482168;0.0026002408;-0.0003578313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002936539;0.023928262;0.10858093;0.22508489;0.307908;0.2967889;0.19892302;0.085426606;0.018305006;-0.0040972177;0.01684723;0.04837059;0.0787519;0.10238463;0.11379632;0.10646336;0.09053124;0.061534066;0.023914535;0.024327775;0.10630916;0.25215742;0.38608363;0.43317607;0.35335395;0.21317574;0.11789388;0.120743066;0.20235679;0.31147152;0.38814464;0.41131365;0.38356027;0.32354254;0.24135219;0.17190856;0.15214609;0.17508577;0.20217012;0.18913615;0.12725599;0.054683;0.011711427;-0.0014605885;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00273081;0.022262836;0.10086609;0.2090821;0.2860126;0.27570164;0.18480115;0.07940168;0.01700695;-0.0038613563;0.016164437;0.04637434;0.075042725;0.09638144;0.10562701;0.09746921;0.08247832;0.056145366;0.02209715;0.020390425;0.08667092;0.2057663;0.31505066;0.3534579;0.28830475;0.17389202;0.09607561;0.09814811;0.16432545;0.25291443;0.3151397;0.3339203;0.3113213;0.26253852;0.19464678;0.14910357;0.1671672;0.2326866;0.287993;0.2729419;0.1833528;0.07875154;0.01687247;-0.002104049;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;-0.004281943;0.03975799;0.116253324;0.1682775;0.16217501;0.10404835;0.026332518;-0.0030614461;0;0;0;0;0;0;0;-0.0015585547;0.014472293;0.042303625;0.061228927;0.05900242;0.033957932;0.0457176;0.10457158;0.15297952;0.14743185;0.094589405;0.02393865;-0.0027831325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;-0.00457176;0.042452063;0.124090634;0.17960487;0.17307377;0.11102846;0.028083667;-0.0032655427;0;0;0;0;0;0;0;-0.0016624581;0.01543711;0.04512386;0.06531085;0.06293591;0.036217835;0.04880502;0.11162219;0.16327715;0.15733978;0.10093495;0.025530603;-0.002968675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
