;meta[fps=30]
;meta[frames=88]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;-0.027355433;0.005280004;0.1165623;0.23170403;0.26460347;0.2152606;0.08367543;-0.007052572;-0.019133715;0;0;-0.042843435;0.033657916;0.17444117;0.2236404;0.2498728;0.22996117;0.10548267;0.06923277;0.06614858;-0.041502487;0.02067506;0.17444117;0.23866518;0.23464993;0.16916116;0.019433135;0.040798478;0.08042667;0.07210667;0.12531811;0.20838097;0.20636953;0.20662095;0.13395809;0.035013337;0.048243817;0.12110858;0.1208381;0.08895771;0.055584;0.04432015;0.09942354;0.122568846;0.17477958;0.22583862;0.21015054;0.17122394;0.12584779;0.01276952;-0.00083047576;0.051085718;0.07327086;0.07610514;0.10603613;0.11755155;0.12547109;0.109488465;0.07330652;0.03582355;0.029574404;0.02255238;0.059712008;0.10191544;0.10359772;0.10451505;0.09419886;0.04356571;0.028190477;0.027291428;0.0005790464;-0.0053638094;0;0;-0.0015673467;-0.002455511;0.0062432643;0.023314286;0.042880002;0.055262044;0.05270204;0.0352;0.017332243;0.004545304;-0.0009404089;-0.0015673464;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0065874294;0.0012822861;0.028009145;0.040835436;0.066692576;0.112369165;0.12847087;0.19010401;0.19790858;0.12257524;0.087862864;0.07141638;0.09766706;0.20000914;0.19604115;0.14363734;0.08892343;0.08833371;0.103896394;0.11691429;0.048338283;0.04369829;0.06778515;0.17951696;0.20323658;0.16303544;0.049039233;0.0015999987;0.03547429;0.072563805;0.08653715;0.08539429;0.04856381;0.020480001;0.023359999;-0.008502859;-0.0031314287;0.029040001;0.08227048;0.124489136;0.1244583;0.09832991;0.08585487;0.10157258;0.12938288;0.12928002;0.09740001;0.07665144;0.051482297;0.085588574;0.09716572;0.09222858;0.07209875;0.053899884;0.03896412;0.07276069;0.078453645;0.08919163;0.07766036;0.0707389;0.081891045;0.08195414;0.0750659;0.080454096;0.08066134;0.07297524;0.0562499;0.009886475;0.0030232342;0.046126492;0.08713716;0.11255544;0.1669863;0.21393144;0.25141603;0.23784459;0.15210974;0.046500582;-0.00622628;-0.012964575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.06447405;0.0739208;0.056650076;0.05693742;0.062413666;0.06935953;0.050349265;0.08152354;0.15354306;0.22631644;0.21811014;0.13715917;0.061198708;0.0712657;0.109114714;0.10515471;0.067463145;0.01707094;-0.0019847713;0;-0.0013998363;0.011407664;0.051745277;0.10554593;0.16441637;0.17181154;0.18215814;0.23035276;0.31270933;0.3294828;0.29779205;0.21910612;0.17433187;0.1822626;0.2047213;0.17197494;0.117421746;0.07695926;0.07451447;0.11974345;0.15816431;0.21099526;0.2635763;0.27491325;0.23392598;0.14511752;0.035919115;0.0044800485;0.030193813;0.08312423;0.11622363;0.11532906;0.07528056;0.030243905;-0.0062935385;0.025563473;0.11602324;0.24059723;0.32642806;0.34316507;0.2881611;0.19751815;0.1525984;0.14651144;0.13503602;0.11171019;0.07294989;0.01846887;-0.0021469882;0;0;-0.00069930474;0.0048072087;0.03325378;0.08479376;0.14208564;0.17589557;0.16751209;0.12112285;0.06774872;0.026538815;0.0055065113;-0.00069930457;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.1010801;0.13656284;0.1564755;0.16382232;0.16728625;0.17295136;0.18392247;0.18799172;0.17898467;0.16785206;0.13978052;0.10564067;0.07021327;0.040582027;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0009927832;0.008642025;0.032018356;0.05748958;0.06590856;0.053028617;0.025773004;0.0056680487;-0.0006953856;0;0;0;0;0;-0.0010019279;0.009298315;0.027248198;0.039467473;0.03806266;0.024438556;0.006207711;-0.00072096393;0;0;0;0;-0.001033735;0.010337351;0.020674702;0.025843376;0.020674702;0.010337351;-0.001033735;0;0;-0.0010019279;0.009298315;0.027248198;0.039467473;0.037548333;0.028462967;0.026804008;0.04298647;0.058930058;0.055690493;0.036005948;0.013876699;0.0022276186;-0.00031059756;-0.0010416869;0.00905711;0.03369579;0.05917577;0.081084594;0.10839857;0.13590434;0.15462452;0.14254016;0.09604195;0.041250806;0.008837962;-0.0021040489;0.009298315;0.027248198;0.039467473;0.03806266;0.024438556;0.006207711;-0.00072096393;0;-0.00090968685;0.007411085;0.03364569;0.06980733;0.09554893;0.09214556;0.061798282;0.026559042;0.0056871353;-0.00070930144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0026643863;0.024740197;0.07232434;0.1046829;0.10087928;0.06290251;0.03321947;0.047376342;0.070138656;0.07921538;0.08302457;0.08102999;0.07879978;0.06442953;0.02761981;0.036859807;0.13542612;0.28247464;0.38639903;0.3724277;0.24499361;0.14997007;0.14156201;0.23845288;0.35065618;0.3669468;0.27226093;0.17122947;0.08917528;0.06670241;0.06781978;0.05149779;0.048877902;0.07853815;0.10298983;0.14444607;0.19081368;0.20640585;0.1785986;0.111346275;0.024654843;0.028447332;0.11822749;0.2095579;0.2668657;0.3014458;0.3138648;0.3198588;0.28572983;0.19327769;0.08303868;0.017795578;-0.004033539;0.01684723;0.049280003;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;0;0;-0.0018527713;0.012781736;0.08769096;0.22340287;0.37407374;0.46276343;0.44056994;0.31860825;0.17826998;0.06997272;0.014628143;-0.0018527708;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002207952;0.0204987;0.05996724;0.08681519;0.08367953;0.051955525;0.029764676;0.045621116;0.067201525;0.075328276;0.07765776;0.07438758;0.07187348;0.05884935;0.025621522;0.030770319;0.11037626;0.23044342;0.31527328;0.3039181;0.19944301;0.12725969;0.1282913;0.22873643;0.34559092;0.3694516;0.28030598;0.17711857;0.088689156;0.063473985;0.06489553;0.049217477;0.046602663;0.07496688;0.09845369;0.13683644;0.17907095;0.19256924;0.16619575;0.10358156;0.022873638;0.02732109;0.113167755;0.20090993;0.2518902;0.27302733;0.2685167;0.26262644;0.23157337;0.1568685;0.06737632;0.014435335;-0.0035405164;0.016164437;0.04720193;0.06829807;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;0;0;0;-0.0015108436;0.010416869;0.071566276;0.18230316;0.30526993;0.37763137;0.35950127;0.25994462;0.14543858;0.05706217;0.011927707;-0.0015108433;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0042452062;0.025209993;0.073638;0.1050002;0.1171328;0.10814513;0.07786279;0.057067584;0.037850607;0.0068594934;0.02409674;0.073638;0.106558755;0.10266051;0.06584151;0.015030773;0.0140960105;0.03206169;0.040077113;0.03206169;0.016030844;-0.0016030845;0;0;-0.0015585547;0.014472293;0.042303625;0.061228927;0.058195867;0.044162754;0.041871123;0.0673034;0.09222745;0.087142676;0.056353427;0.02174183;0.0035418132;-0.0004909445;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015585547;0.014472293;0.042303625;0.061228927;0.05900242;0.037850607;0.0095739765;-0.0011132531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.117420375;0.05703196;0.012446171;-0.0044615483;0.02721422;0.07955679;0.11348875;0.12640433;0.1163127;0.08332031;0.060841877;0.040373977;0.007281417;0.026026752;0.07955679;0.115151204;0.11096722;0.07118883;0.016295055;0.01505007;0.0342882;0.04286025;0.0342882;0.0171441;-0.0017144099;0;0;-0.0016624581;0.01543711;0.04512386;0.06531085;0.062075585;0.047106937;0.044662524;0.071790285;0.09837595;0.092952184;0.06011032;0.023191288;0.0037779345;-0.0005236741;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016624581;0.01543711;0.04512386;0.06531085;0.06293591;0.040373977;0.010212242;-0.00118747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
