;meta[fps=30]
;meta[frames=32]
;meta[profile=yenn]
jaw_open_a;0;0;0;-0.0236352;-0.008323204;0.100127995;0.25032;0.3610368;0.34950718;0.21573122;0.041198634;-0.0040511885;0.08757211;0.20753142;0.23954284;0.20876569;0.10420216;0.023417655;0.04342553;0.13005665;0.22898899;0.3321768;0.37907612;0.3468262;0.26614708;0.16740116;0.09353044;0.058451816;0.04484876;0.043347303;0.030966861;0.009435431;-0.0012799992;-0.0026331437;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.0136319995;-0.004704;0.0576576;0.1440384;0.20160076;0.21016686;0.14230812;0.053379968;0.01435383;0.02402651;0.04465905;0.05801143;0.04723429;0.016757842;-0.0047205086;0.0011687612;0.026629081;0.05472762;0.08102707;0.09124623;0.08366984;0.065136775;0.040932577;0.019214734;0.0054308604;-0.0017264767;-0.0016650164;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;-0.0010090845;0.008774025;0.032644957;0.05721294;0.07860839;0.105795704;0.13356127;0.15159945;0.14923343;0.12666628;0.10605964;0.10484094;0.10953425;0.10291183;0.08213248;0.05495559;0.029451115;0.011579268;0.0020397983;-0.00027465555;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;-0.00090253033;0.007856387;0.029107595;0.052263256;0.059916876;0.048207838;0.023173425;0.006849687;0.011957663;0.03478386;0.06336902;0.08819881;0.098211184;0.09159263;0.07329393;0.049333017;0.026660826;0.010613016;0.0019301695;-0.00025657844;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38639903;0.3724277;0.24960247;0.107172884;0.022959737;-0.0028632875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;-0.0014962122;0.01219179;0.055317767;0.114743106;0.15704384;0.15144473;0.1015671;0.04365901;0.009356003;-0.0011665783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;-0.0016154414;0.01316199;0.059740942;0.12389806;0.16953954;0.1634612;0.10959521;0.04708393;0.010085408;-0.0012577536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0007504438;0.006113428;0.027764088;0.055729263;0.09517294;0.12939638;0.13064276;0.09653704;0.09713795;0.16341351;0.26114544;0.33950883;0.39768687;0.43360433;0.45121136;0.4486933;0.42200187;0.4164716;0.46348786;0.50127894;0.469517;0.372407;0.27173957;0.22796868;0.24620685;0.2736234;0.25330654;0.17062609;0.073263206;0.015692422;-0.0019570997;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.0007130386;0.0058211996;0.026258523;0.052549813;0.09116355;0.12586625;0.12864622;0.096272655;0.094922125;0.15497226;0.24508564;0.32909435;0.41559523;0.49304426;0.5406236;0.53410804;0.47234628;0.42474866;0.44407272;0.47203806;0.44284302;0.3512309;0.25583166;0.21318528;0.22855051;0.25314415;0.23420572;0.15784818;0.067830525;0.014534636;-0.0018123764;0;0;0;0;0;0;0;0;0;0
