;meta[fps=30]
;meta[frames=122]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.014518857;-0.0051017147;0.061531432;0.15369143;0.22159542;0.20830171;0.14158173;0.058998864;0.01617829;-0.0085120015;0.0037074287;0.060562294;0.1667383;0.2404023;0.2326766;0.14356115;0.043904006;-0.0058971387;-0.012233146;-0.01116343;0.008800002;0.04229943;0.06190172;0.074372575;0.06090819;0.055672385;0.09024914;0.10270476;0.07497142;0.054750476;0.031573333;0.031680003;0.04117333;0.027291428;0.0005790464;-0.008015238;0.002057143;-0.012749715;0.019641144;0.115094855;0.20367774;0.23192228;0.20525031;0.10193829;0.046523433;0.008170667;0.05955963;0.14413258;0.17817296;0.1567345;0.108969145;0.0020952367;-0.043206096;0.004205715;0.09314287;0.18356116;0.21082976;0.1784137;0.08304914;0.017801143;0.0074788574;0.014070858;0.004352001;-0.0021028565;-0.0017371435;0.006482286;0.016237713;0.014930286;0.019830856;0.050148573;0.09449142;0.129408;0.12458972;0.07760458;0.02382629;-0.003199996;-0.0066194306;0;0;0;0;0;-0.010057144;-0.010514287;0.04169144;0.1340343;0.21869716;0.25453717;0.20041144;0.093635924;0.0153208235;0.02693878;0.11012572;0.21965061;0.2826318;0.26912653;0.1791347;0.08747755;0.021217953;-0.007170616;-0.0016979579;0.023314286;0.042880002;0.049588248;0.037176162;0.056596246;0.12539168;0.22303642;0.30531204;0.32632917;0.26007923;0.17314515;0.10429105;0.06532115;0.049014863;0.04106362;0.023314288;0.0064457157;-0.0009980943;-0.0021180958;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0037485713;-0.0012342866;0.015826285;0.03932343;0.048216376;0.06164419;0.068635434;0.058630098;0.045616765;0.025398856;-0.00036876363;0.0055893348;0.02928457;0.042276576;0.040950857;0.025307432;0.0077714296;-0.010124191;0.004973715;0.031686097;0.055417906;0.07153829;0.06300038;0.02980419;0.004102097;0.007181715;0.022634668;0.05544838;0.08312076;0.092489146;0.06627352;0.04369677;0.01378743;-0.0018468556;-0.0038400008;0;0;-0.008950858;0.0017097152;0.038192004;0.07583087;0.086566865;0.070400015;0.027330289;-0.01781486;0.0058788587;0.05916038;0.06412038;0.119082674;0.18701866;0.1752198;0.15321752;0.097423226;0.002803805;-0.0042361873;0.032571428;0.037211433;0.030285716;0.0032685725;0.00060571305;0.033714283;0.059448384;0.09283201;0.11996802;0.09921982;0.06895315;0.041202288;-0.004144763;-0.010953143;0.021449143;0.05352228;0.07715657;0.07466058;0.046034288;0.014153144;-0.0018925702;-0.0039314292;0;0;0;0;0;-0.0054704766;-0.005630476;0.022628572;0.072525725;0.118384756;0.13785143;0.10857144;0.053751294;0.013035103;0.0031521125;0.016113196;0.03873959;0.042739592;0.046963267;0.037274558;0.09957606;0.1970547;0.22701007;0.18721525;0.10733715;0.0023619023;-0.02454819;-0.0022817145;0.0046514287;0.020026287;0.039285716;0.05431486;0.057426292;0.046922863;0.030158857;0.014482288;0.003947429;-0.0010245717;-0.0012948572;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.02646839;0.025488727;0.016339377;0.0041180826;-0.00047933505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022837596;0.021205885;0.0619923;0.08972821;0.08646797;0.055471815;0.014033349;-0.0016317108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0025592097;0.02085441;0.094616346;0.19618893;0.2684451;0.25881228;0.17352246;0.074557744;0.015979322;-0.0027195185;0.005925687;0.026880292;0.05568715;0.07614652;0.07336975;0.049154583;0.02109774;0.0021899291;0.021096783;0.06198498;0.10449296;0.12432302;0.12213978;0.118146844;0.13732614;0.17015502;0.19417506;0.17679065;0.12114739;0.093167834;0.09856108;0.115980305;0.11369495;0.07294989;0.01846887;-0.0053197597;0.029466223;0.081047855;0.16821678;0.2825005;0.3662714;0.3779599;0.3393966;0.24661882;0.1877806;0.15457006;0.13247778;0.10918437;0.084473975;0.048879765;0.03337851;0.008439095;-0.0019904966;0.008774025;0.032644957;0.05861278;0.067200735;0.05405043;0.026257666;0.0057324586;-0.00070492784;-0.0033955816;0.031525902;0.090378664;0.14841652;0.1963955;0.22305584;0.21160193;0.19603767;0.18367343;0.17646526;0.1797802;0.1608409;0.10878362;0.046689846;0.010010693;-0.0012481163;0;0;0;0;0;0;0;0;0;0;0;0;-0.00036192092;0.0024905063;0.017179996;0.04388035;0.07356195;0.091038436;0.08665245;0.06260618;0.034959108;0.0129903015;0.0076616798;0.032891862;0.08479376;0.14208564;0.17589557;0.1664021;0.13076246;0.103103176;0.09683641;0.10384322;0.106113896;0.08984449;0.061852586;0.03371112;0.013184118;0.0025112608;-0.00032866813;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0.0016195767;0.0073456955;0.019008003;0.037713323;0.06544716;0.1010914;0.14024812;0.1710336;0.18018861;0.16430232;0.13161261;0.092602745;0.05944546;0.033322167;0.016080564;0.0058819773;0.0014727535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012197647;0.039303534;0.087145425;0.14989555;0.2455793;0.34668428;0.4472471;0.4724556;0.42895064;0.32472852;0.22362354;0.13525838;0.076167546;0.031984948;0.008538354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0010210121;0.008317591;0.037774272;0.07829668;0.107079044;0.10318266;0.06912984;0.02966025;0.006348725;-0.0032570607;0.020086268;0.09114045;0.18903357;0.25870416;0.24946414;0.16729017;0.071900256;0.015407427;-0.0019211572;-0.001428675;0.013260436;0.038836632;0.056243137;0.054231334;0.032803856;0.027494704;0.053470083;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;0;0;0;0;0;-0.003280121;0.028515184;0.10616658;0.19068435;0.21867473;0.17592381;0.08550182;0.01867482;-0.006990303;0.043594997;0.12577641;0.19896749;0.22045062;0.17596292;0.08860169;0.031606317;0.03950723;0.109782666;0.19923255;0.22849521;0.1838458;0.08937037;0.01953759;-0.002401446;0;0;0;0;0;0;-0.0011673253;0.009526264;0.043028824;0.08908888;0.12186942;0.117495924;0.07879607;0.033922423;0.007309305;-0.0009096872;0;0;0;0;0;-0.0012802412;0.009552774;0.05468989;0.12879543;0.19707496;0.221047;0.18063061;0.105048314;0.05155385;0.0680743;0.14846897;0.25058874;0.3099615;0.29504618;0.2101201;0.14859734;0.13243774;0.1337956;0.11830398;0.07670845;0.019428916;-0.003388862;0.007535531;0.05535095;0.14833364;0.2613994;0.34551042;0.36209473;0.30587345;0.21087243;0.1151388;0.04513009;0.008663893;-0.0011305484;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.002669581;0.021752965;0.09870993;0.20462261;0.27991644;0.26980805;0.18083909;0.07766055;0.016640913;-0.0020751043;0;0;0;0;0;0;0;-0.0072064595;0.06691765;0.19059414;0.32956895;0.40496445;0.40165433;0.37001267;0.39888754;0.41585347;0.38183984;0.27557838;0.13964276;0.048935637;0.010124664;-0.0012987952;0;0;0;-0.0049985065;0.04641152;0.13570556;0.19643353;0.18562384;0.15148035;0.16700354;0.27890107;0.38639903;0.3724277;0.24960247;0.107172884;0.022959737;-0.0028632875;0;0;0;0;0;0;-0.005523962;0.045008823;0.2042775;0.4235171;0.57632565;0.5875194;0.45216787;0.27039254;0.13407801;0.082895055;0.120343775;0.22007678;0.3023217;0.3010348;0.23495874;0.16486832;0.12836476;0.10408695;0.07127715;0.030603332;0.0065503833;-0.000817128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002348964;0.020422628;0.07600179;0.1365405;0.15475412;0.13880198;0.1489644;0.23681201;0.37242615;0.46276343;0.44056994;0.31860825;0.17826998;0.06997272;0.014628143;-0.0018527708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0024825546;0.02023894;0.09169643;0.19007462;0.2600114;0.2506378;0.16800104;0.07218333;0.015460863;-0.0019281547;0;0;0;0;0;0;0;-0.005970748;0.055440005;0.15730156;0.27908257;0.3530237;0.35758245;0.32902753;0.34238845;0.34341148;0.31289575;0.22851378;0.118487254;0.043535624;0.010056386;-0.0012394219;0;0;0;-0.005195182;0.048240975;0.14101206;0.2040964;0.19366892;0.15066025;0.14306043;0.22673254;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;-0.0032284341;0.026295036;0.119483225;0.24776785;0.33573484;0.35778284;0.30207014;0.21096149;0.12644665;0.08977496;0.12540796;0.22869001;0.31426916;0.31210053;0.24084789;0.16452324;0.1241834;0.09935784;0.06821794;0.029334225;0.006285429;-0.0007837305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0025048195;0.02177523;0.08107266;0.14561352;0.16547714;0.1447587;0.13685857;0.19656393;0.30351657;0.37763137;0.35950127;0.25994462;0.14543858;0.05706217;0.011927707;-0.0015108433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;-0.0032145188;0.027944881;0.10404325;0.1868707;0.21430124;0.17240536;0.08379179;0.018301329;-0.0022501634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008416194;0.0068576396;0.031122105;0.06451525;0.088258706;0.08507482;0.057025284;0.024491573;0.005250103;-0.00065459305;0;0;0;0;0;-0.0012783859;0.00954058;0.054593936;0.12856774;0.19684912;0.22088799;0.18059008;0.10631939;0.043053214;0.009291956;-0.0011614944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;0;0;0;0;0;-0.0031594126;0.027467296;0.10224618;0.18362556;0.2105663;0.16938984;0.082316175;0.017976813;-0.0022103644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008238074;0.006701784;0.03056548;0.06341312;0.08678922;0.08367211;0.05609683;0.024068536;0.0051610433;-0.0006434605;0;0;0;0;0;-0.0013303376;0.0099302195;0.05679261;0.13376665;0.20476063;0.22974761;0.18781136;0.1105683;0.044769477;0.009685305;-0.0012097354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.0028922316;0.023567567;0.106934644;0.2217244;0.3009717;0.31191313;0.28979686;0.23566088;0.18031844;0.109849885;0.07023886;0.117692016;0.25348774;0.34680063;0.33430994;0.2240979;0.09625188;0.020621907;-0.0025716154;-0.005216705;0.04844025;0.13845159;0.23061411;0.31409734;0.368535;0.36147407;0.32712093;0.26629686;0.19547613;0.205108;0.26150316;0.27628717;0.22045751;0.12721811;0.032751903;-0.0038073251;0;-0.00028777597;0.002504263;0.005395939;0.048028518;0.16648644;0.32424948;0.4273406;0.46682918;0.41029167;0.3718006;0.37175828;0.393889;0.37592334;0.31830135;0.20089024;0.09504399;0.06629051;0.14556806;0.26530606;0.31960386;0.30740204;0.2409191;0.24565598;0.3577857;0.47424698;0.47461325;0.36123618;0.17679016;0.03861875;-0.004748025;-0.0011666894;0.00949605;0.043236528;0.08973488;0.122780696;0.118349954;0.07931039;0.03400989;0.007256185;-0.0009061882;0;0;0;0;0;-0.00048797598;0.0036440487;0.02081969;0.04900355;0.07494235;0.08404134;0.0686636;0.038747307;0.027825233;0.082277894;0.20009002;0.33579692;0.4102712;0.4378234;0.47227305;0.5127764;0.4796785;0.3744403;0.2742205;0.28687263;0.41103292;0.5144391;0.48473707;0.39801416;0.35906923;0.39779302;0.4641844;0.4845334;0.4074544;0.32535776;0.2887799;0.29411268;0.2925801;0.2419971;0.14238322;0.057623837;0.012461018;-0.0015566994;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0025916533;0.021118408;0.09581993;0.19868007;0.26944438;0.28186646;0.2659733;0.22000852;0.169816;0.10336853;0.0652626;0.11113495;0.23916242;0.32717398;0.31536236;0.21137115;0.09076354;0.019441858;-0.002424666;-0.0053595724;0.049770955;0.14231977;0.23590021;0.31817034;0.36925346;0.35861483;0.3234383;0.26389;0.19460037;0.20375577;0.25803947;0.27120328;0.21552211;0.12402679;0.031913254;-0.0037108439;0;-0.000171441;0.001487863;0.0007358608;0.049216922;0.19246311;0.38645023;0.5168066;0.5523812;0.47301942;0.4032697;0.38088772;0.39205924;0.37250748;0.31398565;0.20349784;0.09864277;0.06477463;0.13703774;0.25011012;0.30215362;0.2933333;0.23390006;0.24548343;0.36303467;0.48340347;0.48516127;0.36976644;0.18097599;0.03955389;-0.004862133;-0.0011778218;0.009607373;0.043459173;0.09000207;0.12311467;0.11868392;0.079577565;0.03423254;0.007367511;-0.0009173208;0;0;0;0;0;-0.00046200014;0.0034547965;0.019667475;0.046261244;0.07082888;0.079504825;0.06503439;0.036765456;0.026393112;0.07768334;0.1888544;0.31686682;0.38650644;0.41764566;0.4629253;0.51513726;0.4880732;0.38626584;0.29911602;0.34038195;0.49880704;0.6230147;0.5883761;0.4703459;0.3918859;0.3962046;0.44234613;0.4565172;0.38398623;0.30533844;0.2689859;0.27247763;0.27055725;0.22389191;0.13171642;0.053293288;0.011481354;-0.0014360968;0;0;0;0;0;0;0;0;0;0
