;meta[fps=30]
;meta[frames=45]
;meta[profile=dand]
jaw_open_a;0;0;0;0;0;0;0;0;-0.03248;0.025488004;0.13228801;0.183376;0.15573119;0.110323176;0.09992319;0.22048321;0.343951;0.34597382;0.23753236;0.09679545;0.0517565;0.07556845;0.08717714;0.07510095;0.007999997;0.052906662;0.12110476;0.16265143;0.14274286;0.08560457;-0.017458286;0.020379424;0.047835425;0.05781943;0.046299428;0.030966861;0.009435431;-0.0012799992;-0.0026331437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;-0.015136001;0.01192;0.054726858;0.08665372;0.10451063;0.1014912;0.106597036;0.16031131;0.19967726;0.17792322;0.115296;0.0022037341;0.021227285;0.11403704;0.18286936;0.2277882;0.22154972;0.18760534;0.16789791;0.147216;0.096045695;0.0976983;0.09089829;0.13542172;0.134016;0.11077486;0.09044571;0.11490286;0.10525716;0.1207543;0.124640025;0.1260663;0.17993143;0.24489602;0.22756572;0.17040001;0.07094858;-0.0059200013;-0.016228572;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013359039;0.012404822;0.033523556;0.074781984;0.15175869;0.24224517;0.2952634;0.2757878;0.18553033;0.079061665;0.023521453;0.010752116;0.01610241;0.012881929;0.0064409645;-0.00064409646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0036212534;0.031474847;0.11726134;0.20473467;0.2969857;0.3561925;0.32864302;0.24625234;0.14218785;0.036625464;-0.0042581926;-0.0030010126;0.027863136;0.08149014;0.11796507;0.11369495;0.07294989;0.01846887;-0.0021469882;0;-0.0031560727;0.031560726;0.06312145;0.07565986;0.09554098;0.09639977;0.077892736;0.06483904;0.030057834;0.017288983;0.07643995;0.13729274;0.15744582;0.12666516;0.061561313;0.013445873;-0.001653181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.018133838;0.031307295;0.051175915;0.072562456;0.09342042;0.099166885;0.089693375;0.06808998;0.046703435;0.02832565;0.0158976;0.0067087067;0.0017347767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;-0.005159929;0.04790885;0.14010291;0.20280689;0.19348562;0.1414889;0.10475155;0.14765409;0.20701498;0.19951724;0.13370393;0.057112806;0.014903813;0.0060477736;0.010946989;0.010522893;0.0033212046;0.035793737;0.06803037;0.085283145;0.068226516;0.034113258;-0.0034113259;0;0;0;0;0;0;0;-0.0012643377;0.010989401;0.04093989;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0008866267;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.007670314;0.0666783;0.24828887;0.44591355;0.511345;0.4113471;0.19989575;0.043633956;-0.00536588;-0.002348964;0.020422628;0.07600179;0.13465911;0.17194752;0.19548726;0.2052594;0.21036588;0.18820658;0.12410547;0.080343485;0.12830465;0.24037136;0.33086997;0.31894702;0.21377802;0.09176546;0.019628884;-0.0024491576;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0044864104;0.038997263;0.14525169;0.26094654;0.29929814;0.24082448;0.11708083;0.025582558;-0.0031449401;-0.0025048195;0.02177523;0.08107266;0.14290832;0.18903041;0.23437431;0.27269137;0.29800677;0.27177292;0.18038264;0.10295367;0.12669712;0.22556292;0.31144372;0.30019987;0.20121162;0.086410716;0.018515632;-0.002308888;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10688343;0.045932826;0.009836707;-0.0012268052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
