;meta[fps=30]
;meta[frames=225]
;meta[profile=dand]
jaw_open_a;0;0;0;0;-0.024533335;0.019306669;0.09984001;0.13217524;0.14408381;0.107794285;0.0004434259;0.018989721;0.09486934;0.12866437;0.15617678;0.117680766;0.05452495;0.034416765;-0.011832382;0.07390477;0.1368;0.14290287;0.11891809;0.08199619;0.020281903;0.07226666;0.08501333;0.07840762;0.04655238;0.043070477;0.032213334;0.0059657153;0.043908577;0.14290744;0.263136;0.3412892;0.32504687;0.21632917;0.10565029;0.027455997;-0.0057828627;-0.009554284;-0.0033188576;0.00065371464;0.014130287;0.028059429;0.032032;0.026048;0.0018318366;-0.014144654;0.030595263;0.124586456;0.22956151;0.29565847;0.28162876;0.18747234;0.09161339;0.02379232;-0.0050285757;-0.00827559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005881905;0.0046476196;-0.0018285683;0.06425143;0.115306675;0.14187428;0.119817145;0.06428952;0.0037417156;0.048777904;0.0904682;0.09490973;0.08497487;0.09854554;0.14917219;0.16625144;0.20934096;0.15966477;0.090560004;0.05304382;0.0011093332;-0.016479997;0.1165623;0.23170403;0.26460347;0.2152606;0.08367543;-0.007052572;-0.021830859;-0.0028723804;0.0112000005;0.036129527;0.055573337;0.06630857;0.055870477;0.07952763;0.12697142;0.14620191;0.123579435;0.08184229;0.052862786;0.082831554;0.1208311;0.11890561;0.08173319;0.065339744;0.05990126;0.115385905;0.1857219;0.19104;0.14343618;0.08437333;0.001874285;-0.018499047;-0.011314286;0.002187428;0.048198864;0.08801486;0.10047925;0.12872344;0.14070171;0.13978551;0.13562286;0.11263999;0.06686095;0.052;0.05075428;0.033277716;0.016756568;0.018950855;0.044310857;0.08665372;0.1476983;0.20585144;0.24860348;0.2527543;0.21253946;0.13753602;0.061887998;0.009001135;-0.007679999;-0.0037485708;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.035753146;0.049332574;0.108128004;0.10854171;0.16877563;0.24014403;0.20100114;0.21223618;0.122277714;-0.015764007;0.009173334;0.1579223;0.31057715;0.42949662;0.45448232;0.3627934;0.20878975;0.195552;0.17607161;0.153196;0.117477715;0.05278476;-0.026925717;-0.014262858;0.08877715;0.14299428;0.14838858;0.09118171;0.062834285;0.07679087;0.23170403;0.24284346;0.2479006;0.14895543;0.06910743;0.046146292;0.026758097;-0.01711238;0.012754287;0.035306666;0.07973334;0.10073372;0.106140964;0.13722134;0.17399314;0.22818057;0.28454858;0.28196114;0.24162742;0.18121602;0.11066515;0.051908582;0.014381721;-0.0050422857;-0.0044160015;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.006430477;0.005074287;0.01761524;0.042925715;0.06150858;0.07310095;0.08377143;0.09511467;0.088966094;0.05918934;0.049913906;0.04847314;0.07793372;0.13357562;0.15380572;0.17876573;0.16545525;0.12389714;0.07095619;0.11169906;0.1776;0.2330705;0.19024763;0.10934857;-0.020723816;-0.019215237;0.098560005;0.18866353;0.22639218;0.20984952;0.12989062;0.075758375;0.06738939;0.054093067;0.026529307;-0.005559512;0.0009071018;0.050543677;0.09117257;0.12298744;0.1581143;0.15797146;0.13382174;0.102739446;0.040332742;-0.0085000815;0.0023598366;0.046198208;0.08503315;0.109543845;0.10248753;0.06645465;0.03655837;0.036990695;0.0690042;0.11640817;0.15816382;0.1760419;0.16813713;0.14910857;0.122125715;0.08844572;0.053440005;0.025257144;0.005279998;-0.0026209557;-0.0019199988;0;0;0;0;0;0;-0.018133335;0.014217147;0.067154296;0.11249524;0.10804571;0.09192;0.072518095;0.09053029;0.11065372;0.12832002;0.10443543;0.07428344;0.0450602;0.02073524;0.040876582;0.09078935;0.13628952;0.13521524;0.1418362;0.18505904;0.2472244;0.26262173;0.2491078;0.17156152;0.12650058;0.14162782;0.1490423;0.14820382;0.16022171;0.11993142;0.06966095;0.03844571;0.00095999666;-0.009539046;-0.0104228575;0.008198097;0.042422857;0.05878857;0.05154255;0.035911314;0.025089828;0.053530216;0.08796984;0.08518401;0.052608922;0.016131662;-0.01173181;0.002981181;0.030409146;0.051102478;0.08939582;0.12648228;0.118073896;0.12359467;0.14094172;0.13716114;0.14788802;0.14782058;0.08760001;0.05542896;0.06473829;0.05673942;0.051688377;0.037942857;0.00073142635;-0.00743619;0;-0.0014482287;-0.001247086;0.0023131433;0.016453488;0.040349264;0.07186835;0.10151681;0.124567784;0.12811796;0.10818469;0.07045029;0.032213025;0.004897823;-0.003972572;-0.0019510849;0;0;0;0;0;0;0;0;0;-0.013348572;0.0033828588;0.03410285;0.11732115;0.21285942;0.28008914;0.2441097;0.14420496;0.07387582;0.08391086;0.10062781;0.11430095;0.07020913;-0.008685909;0.0050209532;0.08674287;0.17063202;0.235972;0.24971889;0.20338686;0.10850173;0.09508115;0.07382401;0.07343599;0.08959201;0.09866285;0.09766858;0.13350856;0.14242287;0.16012572;0.2145143;0.24564344;0.25018746;0.21469256;0.17872345;0.10615771;0.091349706;0.07752686;0.059233148;0.08800229;0.12490058;0.12013715;0.10496915;0.07034515;0.01992229;-0.0060114264;-0.0017554306;0.02576914;0.056832008;0.08805028;0.10656914;0.10441143;0.089609146;0.067296006;0.041115433;0.019277718;0.005275431;-0.0018605714;-0.001636572;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.020343907;0.009740171;0.03626025;0.05248194;0.050573505;0.032443378;0.008206265;-0.0009542169;0;0;0;0;0;0;0;0;0;0;0;0;-0.00054056395;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.041064728;0.044299524;0.041596703;0.035057932;0.03199967;0.026324462;0.012772194;0.0027672295;-0.0003411326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.006011568;0.0558217;0.16317111;0.23616871;0.22758076;0.1459952;0.035553172;0.008474879;0.03431364;0.08134222;0.13686575;0.17776823;0.20498395;0.19329716;0.13836862;0.101991475;0.09535013;0.091955505;0.09167639;0.058827475;0.013953037;0.005319762;0.040590014;0.095729426;0.14668462;0.16461435;0.13417749;0.08189424;0.050900053;0.055148296;0.080056965;0.10014229;0.09169644;0.10034164;0.15571634;0.22574967;0.24481922;0.19408324;0.09183599;0.044419043;0.08583767;0.1587841;0.18212545;0.14656237;0.07015673;0.023274986;0.050618265;0.133694;0.22385421;0.2769944;0.2638252;0.19091654;0.10692144;0.041970547;0.008771976;-0.0011111173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063121454;0.060120437;0.15410605;0.23929378;0.24420798;0.1768164;0.06663775;0.01846887;-0.0021469882;-0.005174242;0.04828338;0.13559425;0.2233464;0.23666729;0.21207471;0.13729034;0.0941693;0.055773985;0.024104953;0.040754847;0.1625077;0.28727415;0.37502518;0.41918513;0.39742088;0.36214226;0.3161474;0.23497356;0.18081221;0.1871852;0.20735256;0.22332735;0.23052691;0.22444494;0.22173616;0.19405672;0.13430724;0.06430707;0.01707094;-0.0019847713;-0.0019466028;0.016925426;0.059409555;0.14524613;0.23272157;0.2959265;0.30392763;0.25316572;0.1614392;0.08069336;0.016720265;0.037775062;0.14983474;0.26916075;0.3087011;0.24523258;0.14953773;0.11531234;0.14849882;0.19523399;0.20845346;0.20586158;0.20806344;0.18419491;0.12679756;0.062463477;0.016745938;0.01355222;0.044686265;0.09111388;0.14867607;0.20273668;0.24105583;0.24609412;0.21138988;0.14607821;0.076565884;0.025802208;0.003429168;-0.00052586873;0;0;0;0;0;0;0;0;-0.0045134467;0.04190921;0.12061302;0.19642557;0.20906894;0.15079276;0.12953733;0.16393687;0.22500318;0.24429864;0.19536161;0.097893365;0.05079774;0.011128556;-0.001366916;0;0;0;0;0;-0.0030010126;0.027863136;0.08149014;0.11796507;0.11369495;0.07046654;0.04006042;0.07819689;0.14434919;0.16556859;0.13323851;0.06478895;0.009161916;0.04192496;0.1625077;0.29190454;0.33185643;0.2984779;0.18764104;0.11404588;0.111897446;0.14764123;0.1592278;0.15234312;0.13917494;0.17312956;0.2377174;0.27946058;0.28131628;0.25202063;0.2516313;0.27670884;0.2779262;0.24283153;0.18664487;0.12220658;0.06500795;0.025343055;0.004391308;-0.0005954316;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001661928;0.01118565;0.077186935;0.24229161;0.48358604;0.7253108;0.86761034;0.8673235;0.73315173;0.5371877;0.32876435;0.16095509;0.054700166;0.010933737;-0.0014240098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0024801886;0.008199531;0.018133838;0.031307295;0.051175915;0.072562456;0.09342042;0.099166885;0.089693375;0.06808998;0.046703435;0.02832565;0.0158976;0.0067087067;0.0017347767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0030810356;0.008362164;0.016724328;0.02728659;0.04401092;0.05897337;0.07261666;0.06997384;0.057211485;0.04048715;0.025524706;0.014962448;0.007481224;0.0022000938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0014843377;0.013783135;0.040289164;0.05831326;0.056192778;0.0360482;0.0076893973;0.012200195;0.038836632;0.056243137;0.054231334;0.034813017;0.008834459;-0.0010263133;-0.0034113259;0.034113258;0.068226516;0.085283145;0.067945555;0.03672675;0.004169398;0.010946989;0.010522893;0.00673253;0.0004161441;0.010793257;0.040464483;0.074067235;0.13126642;0.21031874;0.29092306;0.33930367;0.3245508;0.23460175;0.13124481;0.051447283;0.010751295;-0.0013620307;0;0;0;0;0;0;-0.0009971568;0.00688763;0.04712628;0.11990124;0.2007559;0.24842948;0.23664604;0.17128102;0.09594696;0.03766703;0.007872287;-0.0009971565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015585546;0.0155855445;0.031171089;0.038963865;0.031171089;0.013617474;0.015550556;0.063699946;0.11441062;0.13120483;0.102453075;0.08008664;0.09549406;0.11806647;0.14322796;0.13248774;0.11111592;0.11260822;0.118084095;0.13690972;0.2171505;0.29024366;0.29946908;0.23208743;0.11338723;0.02480646;-0.0030483257;0;0;0;0;0;-0.0024915668;0.023134463;0.06764338;0.09791327;0.09294444;0.07208579;0.06771845;0.106856406;0.14862883;0.1432757;0.09604195;0.041250806;0.005736756;0.027683426;0.08428917;0.122060254;0.11768676;0.07554218;0.019163854;-0.0022265061;-0.0019680725;0.017109111;0.063699946;0.11441062;0.12871325;0.12868875;0.11894447;0.10911816;0.092983805;0.06053976;0.015320483;-0.001781205;0;-0.0003568772;0.002743056;0.013697787;0.040120695;0.081749365;0.13342658;0.18197586;0.21640053;0.22091398;0.18972918;0.13106489;0.068698846;0.023155024;0.003082438;-0.0004723373;0;0;0;0;0;0;0;0;0;0;-0.00090968685;0.007411085;0.03364569;0.06483983;0.14522387;0.19149545;0.182736;0.1560887;0.14352112;0.12189671;0.12290845;0.07796297;0.025707131;0.039909467;0.113107316;0.19926517;0.263315;0.2757663;0.23286237;0.15703031;0.12172311;0.10261094;0.091939606;0.067360565;0.034113258;-0.0034113259;-0.0034113259;0.03284892;0.079215914;0.12622303;0.1374335;0.15627767;0.20514195;0.28570846;0.29442763;0.2584914;0.16571014;0.09021008;0.04927457;0.026161449;-0.0026161447;0;0;-0.0005343616;0.003540145;0.025797255;0.075351335;0.14424579;0.21083269;0.25009233;0.24926375;0.21783979;0.16747305;0.10967135;0.058340836;0.022743769;0.0039409166;-0.00053436164;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.004608868;0.042797163;0.12509255;0.18105207;0.17211634;0.13234167;0.100951284;0.1632415;0.2595012;0.28145638;0.21780428;0.11849281;0.030753246;-0.0035757693;-0.0063640974;0.05909148;0.17042792;0.2705149;0.31702107;0.29117137;0.19323479;0.1401363;0.16828865;0.26556656;0.38443598;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00073124835;0.0050540105;0.03452787;0.08788101;0.14707538;0.18182717;0.1730452;0.12512393;0.07002315;0.027509278;0.005785257;-0.0007312482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032432775;0.030109785;0.08325278;0.17596821;0.21979329;0.19995882;0.116839625;0.04421155;0.011603439;0.056085695;0.15703644;0.27587157;0.3211457;0.2881179;0.23080482;0.18295017;0.18749039;0.18387231;0.124348514;0.058171187;0.016769303;-0.0019092292;0;-0.0021374463;0.018580196;0.06919426;0.12429473;0.14255208;0.11273172;0.07036502;0.09613869;0.19641867;0.30311844;0.34010813;0.27618885;0.17616081;0.14744852;0.26389962;0.4580261;0.595016;0.5798072;0.44475734;0.27134767;0.20310526;0.25505075;0.33707857;0.347246;0.29439878;0.19502896;0.118407466;0.0824568;0.055180244;0.011804191;0.016958557;0.06879961;0.12576756;0.17385592;0.18728817;0.15018342;0.11176922;0.1301176;0.22172718;0.33234417;0.3591633;0.26484847;0.19999593;0.27739483;0.4415496;0.5176694;0.44052097;0.2659128;0.14782332;0.12993334;0.15347864;0.16328754;0.16061907;0.1372374;0.09427585;0.049122293;0.01646501;0.002193108;-0.00033620239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.29737774;0.34101728;0.27433345;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;0;-0.0064902664;0.060264107;0.17312385;0.28405023;0.3235856;0.26730138;0.14242588;0.058983862;0.013409135;-0.0016476148;0;0;0;0;-0.0019092292;0.019092292;0.038184583;0.04773073;0.038184583;0.019092292;-0.0019092292;0;0;-0.00039186512;0.002602786;0.018851828;0.05511716;0.10560876;0.15445274;0.1831858;0.18242323;0.15915291;0.12216839;0.079937145;0.04254854;0.016623102;0.0028966854;-0.00039186524;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.004282314;0.039757982;0.116297856;0.16836098;0.1597704;0.12590152;0.10440719;0.16947906;0.2618483;0.27854154;0.21140121;0.11293953;0.029377636;-0.0034165739;-0.005195182;0.048240975;0.13850725;0.22587164;0.27774736;0.27178222;0.19686027;0.14584547;0.15260847;0.22002709;0.31329727;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00069800986;0.0048213415;0.0329884;0.08393086;0.14052914;0.17390065;0.16565225;0.11989674;0.067162886;0.026366921;0.0055106007;-0.00069800956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004675664;0.04341688;0.12241333;0.22866221;0.26695812;0.2259904;0.11867278;0.038421147;0.02344734;0.09953968;0.22708233;0.35261366;0.37930575;0.31149843;0.24665272;0.22084348;0.24053691;0.23523042;0.15702435;0.065236636;0.014917593;-0.0018257353;0;-0.0017756389;0.015435254;0.057482827;0.1032264;0.11836665;0.09317001;0.061475705;0.0974078;0.20452502;0.31505066;0.3534579;0.2871488;0.1841321;0.12986471;0.17783627;0.2807201;0.35212567;0.3643605;0.3386572;0.28636655;0.26732326;0.29179037;0.31006548;0.29057777;0.2422528;0.16782291;0.10921013;0.079458445;0.052879523;0.01163906;0.013876702;0.05550959;0.11875851;0.19758435;0.25104973;0.23399654;0.18331338;0.15489157;0.19693206;0.27524674;0.29571715;0.21767625;0.14781775;0.16901965;0.25731066;0.30504698;0.2673633;0.17706737;0.121013954;0.1223276;0.14433551;0.15525876;0.15355882;0.13115124;0.09005996;0.046932526;0.015716905;0.0020762167;-0.0003195036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24268919;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;-0.0067537366;0.06271327;0.18004273;0.29630157;0.33867013;0.28091088;0.15078086;0.06297302;0.014260774;-0.0017533738;0;0;0;0;-0.0018257353;0.018257353;0.036514707;0.045643385;0.036514707;0.018257353;-0.0018257353;0;0;-0.00037405308;0.0024781018;0.018058078;0.052745935;0.10097206;0.14758287;0.17506465;0.17448463;0.15248786;0.11723112;0.07676994;0.04083858;0.015920637;0.002758642;-0.00037405314;0;0;0;0;0;0;0;0;0;0
