;meta[fps=30]
;meta[frames=61]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.017318401;-0.0061046905;0.07340709;0.18341215;0.26444256;0.25594428;0.15791729;0.048294406;-0.006486856;-0.019338366;0.0046476196;0.023908572;0.033112384;0.02461745;0.016298974;0.035152156;0.086880766;0.1263936;0.09499657;0.09170682;0.118682966;0.13533896;0.12727772;0.09589332;0.017554283;0.016777147;0.06518096;0.08761905;0.08663619;0.07651353;0.061557326;0.098758094;0.17191619;0.21758781;0.21442743;0.1627703;0.082709335;0.019484192;0.019139424;0.069897905;0.13246934;0.15741944;0.12807773;0.049808007;-0.004186285;-0.01732343;-0.0117277475;0.019443814;0.09522438;0.19591314;0.29006478;0.32637665;0.29866365;0.23226973;0.14544865;0.06818186;0.019309727;-0.0060957465;-0.0059337164;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0030372571;-0.0010761147;0.012853029;0.031447466;0.03966781;0.050908346;0.06139002;0.06972526;0.060239542;0.073927626;0.09093486;0.07887543;0.08092266;0.10125562;0.092372574;0.106944;0.12981944;0.12951085;0.1265901;0.12714286;0.103169166;0.083158106;0.072739445;0.053017147;0.06721524;0.06875429;0.069485724;0.07481143;0.042598095;0.028822862;0.07881144;0.10601297;0.12334629;0.11165257;0.050657522;0.024658289;0.010477715;-0.007904001;-0.0016434292;0.028009145;0.046888012;0.060676582;0.0898183;0.11492114;0.12597601;0.13620345;0.11485817;0.07089373;0.043343246;0.028164571;0.009688382;0.008782731;0.012152382;0.009420192;0.0057884455;0.002709842;0.0007040005;-0.00022907936;-0.00023466678;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.059743527;0.09345506;0.15955178;0.25355628;0.3399747;0.36807778;0.30185702;0.17760126;0.07188117;0.015515573;-0.0033701996;0.011181515;0.057443526;0.121728204;0.16417587;0.15075076;0.14146991;0.15883276;0.18017967;0.16665895;0.107492544;0.026200408;0.005610796;0.030348875;0.07942664;0.13459231;0.1518331;0.14670847;0.16624941;0.21465778;0.26329708;0.2866754;0.2550126;0.19252282;0.12660801;0.09762093;0.117636114;0.17598328;0.20428595;0.16437343;0.07990768;0.01749223;-0.0027439308;0.0038836626;0.029599812;0.082396634;0.15086108;0.21069749;0.23525901;0.21951444;0.17528966;0.11745457;0.063041314;0.024841454;0.0044434713;-0.0005947954;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.27441055;0.18401916;0.07909029;0.01694817;-0.002113273;0;0;0;-0.0010453449;0.00819911;0.04169022;0.08818969;0.11877854;0.11040051;0.08887608;0.07584037;0.073812336;0.06608446;0.042780727;0.00975687;0.0078007244;0.03369579;0.06059278;0.06953857;0.054979604;0.035584345;0.043769933;0.07756114;0.107079044;0.10318266;0.06912984;0.02966025;0.0041357367;0.018442629;0.07166845;0.12866822;0.14751798;0.11863104;0.057616416;0.012543182;-0.0016429762;0.0006317269;0.0050713103;0.014201223;0.026036873;0.036399137;0.040716268;0.038105775;0.03052505;0.020499056;0.0109726135;0.004278251;0.00072502834;-0.000099132565;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009421462;0.00737586;0.03770455;0.07983695;0.10759869;0.09704004;0.10851828;0.15044631;0.18518536;0.17389254;0.111919045;0.024654843;0.028447332;0.11822749;0.2124087;0.24039218;0.22580709;0.18193524;0.20062084;0.26692766;0.3123492;0.26656476;0.18083909;0.07766055;0.014632603;0.015381264;0.065031245;0.11676356;0.13387704;0.10767107;0.052301753;0.011394704;-0.0014021425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008977273;0.007025184;0.035948835;0.0762063;0.102736;0.09279614;0.1025311;0.1405061;0.17228152;0.1617305;0.10412629;0.022873638;0.02732109;0.113167755;0.20322436;0.22835605;0.23086087;0.21339951;0.24559814;0.30257446;0.32391214;0.2545342;0.16714384;0.07218333;0.013535214;0.014817957;0.062266767;0.11184995;0.1282746;0.10321667;0.050180167;0.010990591;-0.0013500978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
