;meta[fps=30]
;meta[frames=96]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.005881905;0.0046476196;0.023908572;0.033112384;0.029150477;0.020342859;0.013455237;0.028446479;0.047021717;0.045494862;0.028041147;0.008649145;-0.0011611421;-0.0023954292;0;0;0;0;-0.004297143;0.00086857163;0.018262856;0.036262855;0.041394286;0.02936;0.013919999;0.017177144;0.03326857;0.041394286;0.01736457;0.0073188515;0.06794652;0.16952595;0.24879363;0.23653123;0.14949305;0.052066144;0.037166335;0.079625145;0.0951619;0.08646096;0.097737156;0.09330591;0.09415924;0.090688005;0.036233146;0.018253714;0.06324115;0.10417069;0.10928763;0.11983239;0.11323125;0.09644649;0.09596039;0.08205257;0.044549327;0.050040383;0.0803002;0.09689449;0.10398859;0.08461563;0.051125333;0.03806759;0.045600325;0.04405703;0.066940956;0.09333552;0.080389656;0.1038977;0.09645714;0.043658666;0.02383315;0.07099887;0.13804571;0.25050667;0.29163203;0.22965488;0.11183697;0.033074293;0.014867817;0.02940419;0.045531433;0.015417147;0.018530287;0.09074743;0.17968342;0.20894401;0.169992;0.066096;-0.0055440012;-0.01512;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.018133335;0.014217147;0.059885718;0.115900956;0.15305144;0.13760002;0.06954666;0.030491432;-0.0027428567;-0.007497143;0;0;-0.013988571;0.013284572;0.039250284;0.08156342;0.11882973;0.131712;0.12752457;0.14000458;0.10710857;0.06328381;0.039908573;0.020251432;0.06474667;0.09193143;0.08205714;0.04262095;0.0056411433;-0.017005716;0.03739246;0.091716275;0.1310714;0.1444864;0.10453274;0.042320456;0.024284646;0.03617524;0.03816229;0.043806475;0.04864914;0.068321526;0.11596192;0.13279086;0.09223316;0.045979433;0.02943543;0.030682666;0.08208;0.12278476;0.13324954;0.116902865;0.08320762;0.018096758;-0.005744762;0.0023710504;0.027673911;0.045156576;0.04902107;0.03566803;0.03508082;0.059488654;0.098004796;0.120380744;0.12283212;0.10563918;0.06709769;0.0489317;0.054262854;0.08561524;0.115289904;0.13904002;0.1318743;0.12023622;0.10121144;0.08298973;0.044268195;0.012219429;-0.006873142;-0.00574324;0.02091886;0.044406857;0.071936004;0.111306295;0.12572059;0.1136423;0.10531601;0.08801486;0.072404;0.06479429;0.045037717;0.01378743;-0.0018468556;-0.0038400008;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.037292708;0.04796849;0.1076643;0.20904796;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0021469884;0.018664485;0.06949086;0.123411745;0.15454023;0.16689542;0.16326845;0.15906319;0.14008382;0.09494269;0.040807094;0.0059428653;0.026963312;0.056107964;0.07013496;0.053960975;0.04671847;0.06624175;0.12670809;0.1760459;0.18839107;0.17735316;0.1622002;0.16803524;0.17968383;0.18997745;0.16132708;0.11136905;0.049938943;0.011128556;-0.001366916;0;-0.0019466028;0.016925426;0.061561313;0.12526007;0.17783026;0.17731737;0.14652002;0.13372636;0.13780326;0.13449213;0.10742098;0.047942247;0.028376028;0.07088998;0.12953496;0.14583062;0.14538807;0.13355938;0.1218392;0.10359099;0.066922575;0.021101555;0.021128275;0.054518245;0.08348039;0.093654014;0.07652916;0.045005888;0.018179744;0.0039256504;-0.0032674777;0.025782945;0.07538314;0.10620196;0.13428219;0.1257181;0.08742823;0.07464411;0.13419893;0.24453959;0.3787543;0.42495936;0.3473832;0.20451424;0.08281913;0.01792259;-0.0022383553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006085041;0.049578723;0.22503966;0.46659774;0.63375515;0.6540712;0.5874141;0.5394833;0.53347605;0.47284317;0.32013983;0.13750269;0.029178904;-0.001060242;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.0346865;0.0502769;0.083531305;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002067788;0.0168467;0.07648367;0.15855141;0.21687283;0.20901804;0.14007078;0.05811765;0.031535815;0.05289045;0.0773446;0.089007236;0.09875086;0.10001254;0.09764821;0.07792772;0.034721572;0.020595184;0.051444225;0.09393073;0.10569808;0.105315074;0.09661315;0.08807953;0.07483315;0.048161186;0.016444338;0.022497522;0.05642683;0.08652522;0.09713531;0.0794489;0.04673808;0.01891391;0.0040469416;-0.0025164825;0.018660245;0.054496396;0.07674821;0.09703856;0.090862654;0.06338121;0.052667473;0.08967785;0.1595663;0.2475398;0.27771693;0.22698438;0.13353737;0.054027244;0.011662656;-0.0014578319;0;-0.0027386027;0.023804137;0.088678956;0.15922303;0.1825596;0.14682417;0.07132056;0.015538232;-0.0019120123;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.11925539;0.108916976;0.15625323;0.28015167;0.38639903;0.37151828;0.2570134;0.14079557;0.092634134;0.08927621;0.117490515;0.17812729;0.26824945;0.33653224;0.31312558;0.25824693;0.2573452;0.30980012;0.40548575;0.46481663;0.46088687;0.4674884;0.46880203;0.38528022;0.2691865;0.13331763;0.029106004;-0.003579109;0;-0.005115398;0.0444689;0.1655797;0.29607895;0.35400522;0.29895118;0.17749894;0.10016867;0.083037175;0.13321559;0.27474642;0.45644715;0.5834059;0.57579124;0.419479;0.25897795;0.18488649;0.17569953;0.15719318;0.110343784;0.044001136;0.025274187;0.08271954;0.1980817;0.30338117;0.33944577;0.28475383;0.20840274;0.18008995;0.2049514;0.23325415;0.23203112;0.18639463;0.19896643;0.26176292;0.29715854;0.25694254;0.15637496;0.03989528;-0.0046385545;0;-0.0064902664;0.060264107;0.17619085;0.25502774;0.24576919;0.15767376;0.03989528;-0.0046385545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.004675664;0.04341688;0.12691087;0.18368678;0.17400147;0.13804339;0.13986912;0.22710362;0.31527328;0.3030905;0.21046998;0.118089885;0.0821819;0.08150738;0.10791987;0.16597003;0.2518051;0.31661966;0.29537988;0.23750366;0.22153181;0.25523406;0.33144438;0.381818;0.37973064;0.38499078;0.3848238;0.31501722;0.21963556;0.1088205;0.023767954;-0.0029222895;0;-0.0041746995;0.036292054;0.13512109;0.24144979;0.29070747;0.24738897;0.15103875;0.091784015;0.0821117;0.11083178;0.18700205;0.27930632;0.34284857;0.3433384;0.26071277;0.20272343;0.20683652;0.2314179;0.20976658;0.14355771;0.051626556;0.023104459;0.07929091;0.18970968;0.29037002;0.32436788;0.27557203;0.2210312;0.22745906;0.28845006;0.33777523;0.32611802;0.24720317;0.2279121;0.2732697;0.30465496;0.266331;0.16277985;0.041487228;-0.0048240963;0;-0.0067537366;0.06271327;0.1833157;0.26532534;0.25567713;0.16401929;0.041487228;-0.0048240963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
