;meta[fps=30]
;meta[frames=132]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;-0.007817144;0.0064228573;0.027565714;0.043146666;0.05817905;0.059451427;0.038986664;0.055646483;0.09122745;0.1206644;0.12890212;0.11563583;0.06501029;0.08309791;0.07375238;0.11126858;0.11577905;0.10860953;0.07438857;0.06998857;0.014594285;-0.0093760025;-0.008980569;0.092075884;0.23745923;0.34079912;0.33078223;0.21087363;0.07873282;0.0124306325;-0.009757263;0.05061943;0.052687243;0.088324584;0.1307246;0.12735239;0.093851425;0.09573487;0.042858668;0.04833646;0.07716389;0.08009692;0.07639041;0.06780435;0.032366175;0.049823694;0.10083886;0.14806858;0.15941714;0.14800763;0.07798858;0.082902856;0.09491047;0.113897145;0.1085219;0.081241906;-0.008771812;0.047454484;0.1489303;0.1847482;0.21875963;0.21342173;0.10567161;0.080885336;0.09554286;0.05171429;0.019627886;0.038514737;0.12331885;0.26076573;0.3740005;0.3608476;0.23011844;0.072748505;0.035024468;0.08395337;0.11974095;0.10073144;0.065983996;0.0061660935;0.030781714;0.115947425;0.19429484;0.24461715;0.22961599;0.15802285;0.10204343;0.070687994;0.053890284;0.040281147;0.018422859;-0.0014742861;-0.004228572;0;0;0;0;0;0;0;0;0;0;0;-0.004297143;0.00086857163;0.018262856;0.015814856;0.057762284;0.11354667;0.124430485;0.12243658;0.10953828;0.06471848;0.059890293;0.05846858;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.0076982854;-0.00271543;0.032603428;0.081563435;0.117668584;0.113929145;0.07034515;0.021558862;-0.0068114274;-0.010104383;0.016292576;0.052246865;0.080288015;0.10058821;0.10217601;0.065856;0.04224762;0.071373716;0.104883805;0.11712762;0.09092572;0.057912383;0.040457144;0.07456;0.10073387;0.091996334;0.07337326;0.09015925;0.10185875;0.09549989;0.061901722;0.018927548;-0.002554513;-0.014687086;-0.0040076203;0.042468578;0.1004343;0.14026669;0.13316572;0.079131424;-0.001182481;-0.011026291;0.08564298;0.23002699;0.33172482;0.3211045;0.19816597;0.041601833;0.0115386;0.047286857;0.10310858;0.1076419;0.077782854;0.0041142837;0.014796189;0.02185143;0.03296;0.013668572;0.016937144;0.052731436;0.118491426;0.1485943;0.12235429;0.051782865;0.04528;0.1197143;0.15574858;0.13536382;0.09845334;0.05184458;0.052412953;0.1366851;0.18940893;0.20646282;0.26597247;0.28722927;0.22166798;0.16731521;0.098803826;0.051238094;0.06770286;0.07840153;0.043770667;0.03401143;0.036198094;0.059603043;0.08453486;0.080434285;0.05339657;0.02594743;0.006665142;-0.0014194297;-0.0023451422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.007776;-0.002064001;0.030672004;0.088272005;0.11112;0.09921601;0.05033737;0.002035654;-0.007605943;0.03451109;0.07652482;0.11882012;0.14386743;0.14101121;0.12074607;0.09049921;0.05531429;0.026022863;0.007180805;-0.0024790864;-0.0022226293;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012742614;0.0103809275;0.047137175;0.09774865;0.13373446;0.12891664;0.086412564;0.037104733;0.0079436675;-0.0009908592;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00011755954;0.0007851298;0.005619765;0.01638486;0.031368453;0.045856614;0.054366034;0.05410363;0.047151867;0.036165304;0.023664106;0.012614559;0.0049511474;0.00087329955;-0.00011755956;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.0015458316;0.012595665;0.05716142;0.11655999;0.17925921;0.21783344;0.21931486;0.17918764;0.12085539;0.055671405;0.014900097;-0.0017319038;0;-0.0031727718;0.029466223;0.08315763;0.14762932;0.23580849;0.29790416;0.3040612;0.28229797;0.24010247;0.19804773;0.1723292;0.12098517;0.09186723;0.1501848;0.27530637;0.3792397;0.36558917;0.24509591;0.10534701;0.022615522;-0.005731028;0.023368774;0.1117245;0.22718239;0.30301926;0.2983407;0.23838775;0.18241479;0.16256994;0.13960195;0.09494269;0.03886049;0.025673691;0.0618805;0.10709894;0.18748218;0.25118092;0.27482402;0.26359528;0.24293649;0.20350823;0.21256733;0.21629716;0.22126742;0.21227393;0.22801016;0.27289295;0.36096954;0.43697652;0.42237344;0.33387813;0.23484473;0.15415017;0.12763129;0.14931944;0.15795751;0.15869823;0.12933816;0.06286024;0.013697786;-0.0016853859;-0.00241894;0.022457495;0.06292107;0.12089452;0.16705954;0.1679422;0.12005482;0.06467062;0.024394318;0.048162427;0.12761697;0.213679;0.26440373;0.24942492;0.20316447;0.18010081;0.18024322;0.1691469;0.12827754;0.06286024;0.013697786;-0.0016853859;0;0;0;0;0;0;0;0;0;0;0;-0.0019466028;0.016925426;0.062971175;0.110020265;0.1588664;0.1875776;0.1813871;0.17869502;0.19255145;0.20091657;0.20035651;0.18363275;0.16614208;0.18585502;0.23336753;0.27300814;0.27253085;0.23799193;0.18281822;0.11961947;0.06358608;0.024739465;0.0042636334;-0.00057940074;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;-0.00096216897;0.0071725324;0.041163336;0.09700412;0.14852388;0.16663016;0.13619062;0.07907278;0.04291273;0.026940731;0.035862654;0.04198555;0.036737353;0.019943135;0.010496387;-0.0010496387;-0.00076623616;0.00624535;0.028312253;0.05872379;0.080384836;0.07753332;0.0520131;0.0223748;0.004800349;-0.0016479328;0.010496387;0.019990845;0.035539284;0.04824097;0.04996386;0.037013017;0.024088677;0.009041736;0.012378527;0.027224129;0.037297163;0.035967622;0.024124198;0.009271811;0.0117126955;0.030014683;0.053489164;0.06046025;0.048559044;0.022339279;0.016704097;0.02027181;0.026240967;0.020992775;0.010496387;-0.0010496387;0;0;-0.0010655425;0.009907953;0.028785547;0.041587956;0.039997596;0.025604824;0.0064091575;-0.00074746995;0;0;-0.0012643377;0.010989401;0.04093989;0.07355423;0.08336676;0.07718689;0.060256157;0.04667976;0.03717603;0.024061639;0.008788867;0.017294653;0.045957472;0.077007696;0.0953549;0.09081045;0.065642975;0.036718268;0.01437289;0.002960457;-0.0003769156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011188195;0.010403352;0.030224824;0.043667354;0.041997477;0.026885064;0.006729615;-0.00078484346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;-0.0063640974;0.05909148;0.1727769;0.2500923;0.23908651;0.16903189;0.121881746;0.19052382;0.29877472;0.3302401;0.32043752;0.29499373;0.2779301;0.2675767;0.2372916;0.22143161;0.28471452;0.36159575;0.35731527;0.27242416;0.13331763;0.029106004;-0.003579109;0;-0.005523962;0.045008823;0.2042775;0.4235171;0.56984466;0.64716005;0.63081527;0.56054157;0.46684572;0.3415075;0.21549983;0.2266368;0.32482275;0.39748332;0.3711289;0.24960247;0.10205748;0.06742863;0.16271643;0.29458347;0.36714533;0.34324932;0.28393522;0.2959361;0.3580334;0.35445982;0.29161108;0.17150222;0.076836735;0.03246803;0.037672482;0.0637126;0.15352875;0.27426475;0.3782463;0.40035185;0.346218;0.2284722;0.11281336;0.042006753;0.011633495;-0.0013581689;0;0;0;0;-0.0063640974;0.05909148;0.17096229;0.26693955;0.2902993;0.2183015;0.1745711;0.28786132;0.45493114;0.52904445;0.4777832;0.32632563;0.21021615;0.16051161;0.119436465;0.066840276;0.026258854;0.0055222902;-0.0006980095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005115398;0.0444689;0.1655797;0.29533213;0.36004725;0.32950625;0.21297924;0.10566999;0.045398463;0.01221517;-0.0014260772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;-0.005195182;0.048240975;0.14101206;0.2040964;0.19510317;0.13788383;0.0991467;0.15472922;0.24258903;0.26696742;0.27068564;0.27005297;0.2729793;0.2660044;0.23088872;0.19926305;0.24173366;0.3005895;0.2942495;0.22207731;0.1088205;0.023767954;-0.0029222895;0;-0.0032284341;0.026295036;0.119483225;0.24776785;0.3334193;0.37869903;0.36856845;0.33397967;0.2920746;0.23262388;0.17128882;0.1950271;0.27042773;0.32592714;0.3026787;0.20372534;0.08332701;0.05503924;0.13278326;0.24036807;0.29978418;0.28355485;0.23794858;0.24882135;0.29778597;0.2915703;0.24042001;0.14533521;0.06941134;0.03181678;0.03369261;0.052187826;0.13116534;0.2504653;0.3633992;0.39826074;0.35066915;0.2318372;0.11123254;0.039817356;0.01116593;-0.0013025062;0;0;0;0;-0.005195182;0.048240975;0.13927168;0.22026084;0.24387667;0.18998036;0.13670377;0.18373317;0.2695397;0.31622195;0.3042833;0.2378966;0.1849158;0.15564393;0.11444687;0.06411002;0.025168423;0.0052601183;-0.00066628173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0041746995;0.036292054;0.13512109;0.24073711;0.29646653;0.27662116;0.18497536;0.097000524;0.043951236;0.011724226;-0.0013676314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
