;meta[fps=30]
;meta[frames=105]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.03696;0.029008003;0.150528;0.208656;0.20339198;0.11331428;0.019835426;0.06031087;0.119931445;0.11671316;0.07708801;0.0010560013;-0.014985146;-0.0015359998;-0.00053028605;0.006482286;0.016237713;0.023469714;0.022747431;0.014070858;0.004352001;-0.00056685664;-0.0012068575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.013836191;-0.006197714;0.046656575;0.16326667;0.2700846;0.2818983;0.1987078;0.082776;-0.006876;-0.018935999;-0.005988572;0.0011657135;0.025462857;0.048102863;0.060068574;0.03859429;0.049051434;0.08617524;0.10522667;0.1381943;0.16262098;0.121020965;0.09504;0.060266666;0.0013409498;-0.0129828565;0;0;-0.004297143;0.00086857163;0.018262856;0.015814856;0.057762284;0.11645714;0.12753144;0.091259435;0.09330209;0.062844194;0.057261717;0.116777144;0.115916185;0.077737145;0.08541715;0.06990476;0.028511997;0.041063618;0.040813718;0.056731433;0.08289647;0.10416274;0.10229121;0.08761783;0.06568321;0.04010789;0.018837035;0.0052297176;-0.0018102864;-0.0016091432;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.011168;0.0087520005;0.03864686;0.06441371;0.09071543;0.09068572;0.065001145;0.0780983;0.10729603;0.11246631;0.12526172;0.12038857;0.08829257;0.095817156;0.09330286;0.06040686;0.030970778;0.007660409;0.0024842464;0.056564253;0.10422074;0.1343419;0.10956149;0.08869095;0.120058775;0.16685422;0.17585242;0.14121306;0.056320004;-0.0047885706;-0.012868572;0;0;0;0;0;0;0;0;0;-0.024091428;0.020917334;0.084175244;0.11754209;0.18097371;0.23652953;0.19440494;0.16368343;0.10185066;0.010880377;-0.021975616;0.0043485705;0.036147427;0.05818743;0.10304;0.108;0.060342856;0.048963808;0.068754286;0.05428571;0.06302095;0.08260571;0.11034285;0.16431239;0.19774857;0.1522743;0.060704004;0.019743996;0.040767998;0.07466743;0.10179658;0.10245258;0.09324496;0.10364571;0.10521144;0.07223924;0.037615996;0.031632;0.07873295;0.10170285;0.095208384;0.09502858;0.10356114;0.12797867;0.1384838;0.10450286;0.07708953;0.07545296;0.06386286;0.07779656;0.12522668;0.22269261;0.3385893;0.41789445;0.40916485;0.35047132;0.26273283;0.16043156;0.07534814;0.02091887;-0.0072411457;-0.006436573;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00064409646;0.0064409645;0.012881929;0.01610241;0.0126824975;0.0078264875;0.008708185;0.023760822;0.039716832;0.04903612;0.046636946;0.033721894;0.0188815;0.007438938;0.0015849539;-0.0001994313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007085061;0.0070850607;0.014170121;0.01771265;0.014170121;0.0070850607;-0.0007085061;0;0;0;0;0;0;-0.00054056395;0.0046971333;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;-0.00037577064;0.0024834452;0.018184992;0.05324818;0.1021351;0.1494822;0.17741519;0.17678751;0.15434623;0.11847798;0.07747909;0.041175235;0.016031135;0.0027668483;-0.0003757708;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0059564607;0.055306412;0.16171114;0.23407537;0.22558403;0.14145358;0.06709124;0.0840689;0.1275311;0.122571565;0.07840802;0.01955477;-0.0055249166;0.03241952;0.06483904;0.08104881;0.06385613;0.03918069;0.043458723;0.11905603;0.1994681;0.24689303;0.2351071;0.16999874;0.09509277;0.03726292;0.0077440822;-0.0009829114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0049285307;0.045769017;0.13078782;0.22141771;0.26117158;0.22481352;0.12859863;0.057501115;0.012834695;-0.005144184;0.033253267;0.092248924;0.16620672;0.21945918;0.2352479;0.18562408;0.15799567;0.14202805;0.12957312;0.13530318;0.14666314;0.12689176;0.10034761;0.09121384;0.10544921;0.15679933;0.18212545;0.14389056;0.09603932;0.08596447;0.12784946;0.16345643;0.18558449;0.18609142;0.17253196;0.12521593;0.10260457;0.076920874;0.067726746;0.085249744;0.10327968;0.16115771;0.2732496;0.3583014;0.36639315;0.30185702;0.17760126;0.07188117;0.015515573;-0.0019394467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0036186355;0.011967248;0.026468897;0.04570052;0.07470382;0.1059298;0.13638327;0.14478609;0.13096207;0.099424385;0.0681984;0.041363582;0.02321619;0.009798778;0.0025344002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0012635425;0.011728123;0.034343857;0.04973458;0.047953375;0.02960935;0.018708218;0.0307568;0.045746755;0.043997355;0.028165305;0.0070500732;-0.00082221697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015797594;0.014668437;0.04249433;0.06549203;0.072485976;0.061174586;0.035887174;0.019973947;0.010294808;0.0022877352;-0.00027970487;0;0;0;0;0;-0.0010655425;0.009907953;0.028785547;0.04058603;0.04929591;0.052853018;0.04587663;0.037315186;0.024438556;0.006207711;-0.00072096393;0;0;0;0;0;-0.0011188195;0.010403352;0.030224824;0.043667354;0.04094784;0.03738145;0.027722389;0.024406485;0.03148916;0.03148916;0.02519133;0.020992775;0.0103896735;-0.0003323856;0.00505226;0.014808654;0.02849769;0.04180711;0.049635664;0.049528953;0.04322237;0.033203572;0.02176251;0.011603758;0.0045029507;0.00079072797;-0.00010671329;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.0021430126;0.019936139;0.057800107;0.08176511;0.09398084;0.11378561;0.14234388;0.1757693;0.16538265;0.1595982;0.25351667;0.43407077;0.5780767;0.5584969;0.37435144;0.1607649;0.034439605;-0.0042949314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002348964;0.020422628;0.07600179;0.1365405;0.1566069;0.12602025;0.061273452;0.0038611328;0.087015584;0.25718004;0.39316022;0.4106828;0.33779442;0.21833493;0.18035813;0.16054966;0.11000425;0.045962505;0.010664964;-0.0012987952;0;0;-0.005115398;0.0444689;0.1655797;0.29533213;0.36004725;0.32950625;0.20648897;0.16593409;0.21834606;0.2973527;0.33052933;0.30430773;0.20102012;0.121984705;0.058171187;0.016769303;-0.0019092292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.002045046;0.019017704;0.05522849;0.07797783;0.09141479;0.11579391;0.15054856;0.18773122;0.17912246;0.14853024;0.17198426;0.25901616;0.33760515;0.32680658;0.21907711;0.094069906;0.020158794;-0.002513726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0025048195;0.02177523;0.08107266;0.14561352;0.16698799;0.13434184;0.0652923;0.008672242;0.050139066;0.14984016;0.23685944;0.25712436;0.25168797;0.22975689;0.23672958;0.21296161;0.14323488;0.053510368;0.009054459;-0.0012394219;0;0;-0.0041746995;0.036292054;0.13512109;0.24073711;0.29646653;0.27662116;0.17822163;0.15971379;0.22259127;0.32046646;0.37939465;0.36596343;0.25500917;0.15437111;0.065236636;0.014917593;-0.0018257353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
