;meta[fps=30]
;meta[frames=91]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;-0.03696;0.029008003;0.14787658;0.20409979;0.21805103;0.17258742;0.04103466;0.048227053;0.16512;0.24254858;0.25909486;0.20854251;0.15686706;0.18740039;0.2800122;0.33320993;0.26659814;0.13520992;0.037261724;-0.006084564;-0.012169147;0;0;0;0;-0.005881905;0.0046476196;-0.0073600016;0.039146673;0.16547048;0.28624;0.3029181;0.23598476;0.09689144;0.01744;0.009382857;0.0736;0.12609144;0.1231543;0.10312001;0.0840183;0.036454096;0.033139043;0.10906972;0.2058484;0.29289904;0.33191773;0.26659814;0.12922134;0.03842744;0.004544007;0.057728;0.10150857;0.11222857;0.09047619;0.07004191;0.018564565;0.067891054;0.1752648;0.28200993;0.30792767;0.25210366;0.103947446;-0.0048053362;0.016352002;0.09028572;0.120060965;0.10866286;0.049103238;0.010140951;0.029316576;0.06190172;0.074372575;0.07002057;0.045280002;0.05406628;0.04874667;0.069645725;0.11305144;0.119535245;0.09846858;0.062217146;0.0013409498;-0.0129828565;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.011168;0.0087520005;0.045504004;0.028954659;0.08832306;0.16066058;0.21684724;0.23798478;0.21307428;0.1033981;0.051000386;0.01818895;0.029120002;0.041574866;0.06200382;0.06959696;0.08605715;0.120290294;0.15254095;0.16667123;0.19525333;0.18536381;0.15353143;0.11129906;0.04902858;-0.010651426;-0.008960001;-0.01801143;0.0035200005;0.06518858;0.15790173;0.21081145;0.23196346;0.18922515;0.12653716;0.061110865;0.025643434;0.030948568;0.11411886;0.16077715;0.1492;0.08443277;0.0063032415;-0.007565714;0.04284344;0.07008153;0.08161372;0.06431544;0.03259353;0.009001145;-0.010942475;0.011209142;0.02825143;0.03296;0.02825143;0.014125715;-0.018795429;0.001747428;0.040052574;0.07962743;0.09094173;0.073995434;0.010655243;0.0117405765;0.04418058;0.10684954;0.19840002;0.2435581;0.24004573;0.24153753;0.18197182;0.10810362;0.06500723;0.012659807;-0.007635807;-0.0037881907;-0.008929525;0.0069942866;0.027245715;0.056560762;0.084187426;0.09317485;0.066243045;0.043574862;0.01378743;-0.0018468556;-0.0038400008;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.0020006753;0.018575424;0.054326758;0.07864338;0.07579664;0.04863326;0.012312579;-0.0014313253;0;0;0;-0.0018559522;0.013829785;0.079449706;0.18727942;0.28682017;0.32181767;0.26305065;0.15474379;0.06259187;0.01349263;-0.001687374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0059564607;0.055306412;0.16171114;0.23407537;0.22558403;0.14472845;0.031794738;0.037736896;0.15635443;0.27867907;0.34297755;0.30605817;0.20270862;0.12496094;0.101568766;0.091507025;0.07652916;0.045005888;0.0153743485;0.03197963;0.055617258;0.07013496;0.056107964;0.028053982;-0.0028053983;0;0;0;0;0;-0.0023616874;0.020530935;0.07568492;0.14168693;0.20242164;0.2225389;0.2169675;0.20654958;0.17705996;0.13928229;0.13387257;0.15107067;0.17891474;0.18809716;0.15883943;0.123266466;0.09908065;0.07571855;0.04259768;0.039105725;0.08073773;0.15056351;0.19672853;0.2117675;0.19280072;0.18976752;0.19332816;0.2293086;0.29519632;0.36269596;0.35323805;0.26720342;0.13093194;0.025854748;0.022264032;0.07538314;0.109114714;0.10515471;0.06608811;0.029839797;0.033930052;0.065411575;0.10378112;0.13922502;0.16652183;0.20123982;0.21300556;0.21463919;0.2098984;0.17555684;0.11968268;0.06567756;0.01707094;-0.0019847713;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.018919908;0.028379861;0.047299773;0.056759723;0.07094966;0.056759723;0.047299773;0.028379861;0.018919908;0.009459954;0.004729977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0012635425;0.011728123;0.034343857;0.04917265;0.053169765;0.046048924;0.029915495;0.020403543;0.013677109;0.0034669877;-0.000892723;0.0036679048;0.020814922;0.04883736;0.07457391;0.08360664;0.06831981;0.04027405;0.016383111;0.0035862662;-0.00044609653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010655425;0.009907953;0.028785547;0.041587956;0.039997596;0.025604824;0.0059193256;0.0029204346;0.020814922;0.04883736;0.07457391;0.08360664;0.06831981;0.04027405;0.016383111;0.0025366275;0.01005029;0.020992775;0.026240967;0.020992775;0.010496387;-0.0021167712;0.009280555;0.034498125;0.062016156;0.07115676;0.05729278;0.027885405;0.005129712;0.0080027;0.031027958;0.065988086;0.093592785;0.0929593;0.08014708;0.07184459;0.063455425;0.053344704;0.034813017;0.008834459;-0.0010263133;-0.0010019279;0.009298315;0.027248198;0.039467473;0.03806266;0.024438556;0.006207711;-0.00072096393;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.009548003;0.088663206;0.25912824;0.37162992;0.39173898;0.3321762;0.26375937;0.27678442;0.2811521;0.1953648;0.09659698;0.02109615;-0.00259388;0;0;0;0;0;0;-0.0009527221;0.007763828;0.03522378;0.07299222;0.09982763;0.09620289;0.06446426;0.027675478;0.00593186;-0.00073964556;0;0;0;0;-0.0019481931;0.018123759;0.052545547;0.075868204;0.07291808;0.046645306;0.011633495;-0.0013581689;0;0;0;0;0;0;0;-0.0019092292;0.0154074235;0.06820902;0.18399736;0.3206592;0.4054913;0.37051845;0.24960247;0.107172884;0.021757422;0.0075901593;0.038902633;0.06661336;0.110208355;0.15122616;0.17183432;0.15575153;0.11052191;0.04095806;0.057133637;0.1308629;0.22665094;0.32574978;0.4028789;0.42345884;0.4416364;0.40982193;0.33468658;0.25918835;0.17614262;0.09167825;0.041305397;0.01117335;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.005588531;0.05189244;0.15169929;0.21466118;0.25724125;0.26388922;0.2685519;0.2943868;0.27864724;0.17975143;0.089733765;0.019604389;-0.0024101932;0;0;0;0;0;0;-0.00086700154;0.0070658177;0.032044772;0.06645543;0.09094945;0.08770432;0.05881896;0.02528755;0.0054224357;-0.0006759675;0;0;0;0;-0.0018591328;0.017288823;0.050207723;0.072528444;0.06974531;0.044641457;0.01116593;-0.0013025062;0;0;0;0;0;0;0;-0.0018257353;0.015251569;0.061006278;0.15679058;0.2669581;0.33353063;0.3020924;0.20372534;0.087501705;0.017650634;0.0071971817;0.035465464;0.059058085;0.116529785;0.18452078;0.22470832;0.20807444;0.14376645;0.048722267;0.053518906;0.12568258;0.21252558;0.2923236;0.344819;0.35756466;0.38886607;0.38622835;0.3352228;0.26647383;0.17711857;0.08956122;0.039270006;0.010653833;-0.0012394219;0;0;0;0;0;0;0;0;0;0;0;0;0
