;meta[fps=30]
;meta[frames=76]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.011783621;-0.012261334;0.048827432;0.15684117;0.25573644;0.29761606;0.23428118;0.11875811;0.032736007;-0.0052883765;-0.01071086;0;-0.0064566853;-0.002282973;0.027385602;0.06594042;0.09480077;0.098515205;0.10871803;0.09631573;0.0959104;0.0956099;0.06974019;0.06582172;0.074528016;0.047249533;0.0381882;0.03811886;0.017098667;0.03312762;0.02806857;0.03726324;0.096889906;0.12103315;0.10510629;0.079387434;0.038055617;0.032569908;0.068754286;0.061881907;0.04263619;0.022537144;-0.007238097;-0.008327619;0.034940958;0.08384458;0.10529221;0.10713753;0.06855497;0.043488298;0.09947125;0.19081143;0.24529098;0.22451934;0.15481418;0.06304733;0.01563612;0.00610377;0.0023451434;-0.019515429;0.02568;0.114336014;0.215196;0.28660202;0.293508;0.225114;0.135636;0.063090004;0.014555999;-0.0069359997;-0.0047520003;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0020784768;-0.002179047;0.008649146;0.027673911;0.040193528;0.051058285;0.05574248;0.07077638;0.10616229;0.13842896;0.13714287;0.12630856;0.09470446;0.06544274;0.067261264;0.081949264;0.08620983;0.071241155;0.066323206;0.043560233;0.029837716;0.022943083;0.008182856;-0.01328;0.019017147;0.06287239;0.123017155;0.16228573;0.18520382;0.1537143;0.09887999;0.03264609;0.007698285;0.031369153;0.10278401;0.12219429;0.10358858;0.04696686;-0.0354682;0.01701334;0.1391863;0.19831926;0.22679317;0.19874895;0.10420571;0.09315656;0.091489516;0.049081903;0.018246097;-0.0006567651;0.01113082;0.043255776;0.053891357;0.067138135;0.058676116;0.07016168;0.0874051;0.105627425;0.12695618;0.14369562;0.12076515;0.10225409;0.075962864;0.06510057;0.08486343;0.089438856;0.08576685;0.08338286;0.078127995;0.064626284;0.045037717;0.01378743;-0.0018468556;-0.0038400008;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20017327;0.13221632;0.14473327;0.21837975;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0025121355;0.023326471;0.06819153;0.09870103;0.09511476;0.061018996;0.015436686;-0.001794882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.000540564;0.004030613;0.023113046;0.054518245;0.08348039;0.093654014;0.07372376;0.07305988;0.07428771;0.07406061;0.055617258;0.028053982;-0.0028053983;0;0;-0.0030010126;0.027009113;0.08711763;0.1624354;0.20745632;0.22712702;0.21855767;0.20704317;0.18736766;0.14680533;0.08680991;0.039802305;0.010328446;0.024658877;0.07303339;0.1292988;0.20419434;0.26531768;0.25809234;0.21668118;0.16361053;0.13155074;0.16066295;0.20126346;0.18330796;0.15434939;0.13147964;0.13375498;0.16848132;0.21242778;0.22208685;0.19728436;0.13404363;0.06149194;0.040010795;0.1020932;0.21580781;0.29528964;0.28469354;0.18820292;0.10682317;0.09009775;0.102772236;0.10083328;0.066926934;0.031574827;0.04596806;0.09967177;0.16062719;0.20904286;0.2147745;0.17213933;0.10401888;0.041359577;0.006327174;-0.0008979778;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0018397837;0.013703619;0.0788133;0.18577732;0.2844404;0.31907558;0.2607448;0.15333472;0.062019076;0.01338873;-0.0016735911;0;-0.0014170122;0.011546025;0.052397966;0.10863761;0.14862883;0.14116846;0.11711423;0.083395384;0.061518684;0.04104246;0.019576555;0.012850123;0.029914705;0.037393384;0.029914705;0.014957353;-0.0014957351;0;0;-0.0022742173;0.02274217;0.04548434;0.056855425;0.04548434;0.02274217;-0.0022742173;-0.0034696395;0.03221225;0.09423423;0.13642389;0.1314964;0.08237013;0.04003205;0.05201225;0.07885544;0.07596627;0.047594965;0.021453446;0.040120367;0.08612634;0.11778696;0.113500945;0.07604283;0.03262627;0.0069835973;-0.00087120023;-0.0010791597;0.007076115;0.053945467;0.1449894;0.2493506;0.3196818;0.32043108;0.25400957;0.16275899;0.08256721;0.028968237;0.0045963437;-0.0006512531;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002890005;0.023536395;0.10697918;0.22184707;0.3035485;0.29071602;0.21525753;0.1224111;0.06578102;0.035933807;0.013838849;0.05062519;0.10506885;0.12809278;0.13517863;0.14062984;0.11717287;0.16740915;0.24447225;0.31530708;0.35926718;0.3117944;0.21477436;0.2065185;0.29946843;0.38434172;0.3724277;0.24239603;0.17409053;0.21855833;0.280237;0.2709881;0.19185063;0.09354294;0.06619403;0.06876193;0.04118539;0.03510161;0.10728214;0.22508489;0.307908;0.2967889;0.19892302;0.085426606;0.018305006;-0.002282615;0;-0.00035234462;0.002444704;0.016151078;0.045181934;0.08620753;0.12533113;0.1376298;0.11461887;0.071006626;0.028975755;0.004633917;-0.0006445737;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027699966;0.022568982;0.10244334;0.2123811;0.29053125;0.2782109;0.20594609;0.11710424;0.06290504;0.034361895;0.013230458;0.048443213;0.100537896;0.120996706;0.14395477;0.17717981;0.17448519;0.21329933;0.24867293;0.26943955;0.29468927;0.26032868;0.18260135;0.17434658;0.24723682;0.3133017;0.3039181;0.19775459;0.14294171;0.18083683;0.23228025;0.22436132;0.16122131;0.08390588;0.06403061;0.06579326;0.039461486;0.032916673;0.09962666;0.2090821;0.2860126;0.27570164;0.18480115;0.07940168;0.01700695;-0.0021209703;0;-0.00033230608;0.002289405;0.015371243;0.04315303;0.082405224;0.11982388;0.13157983;0.10953742;0.06784722;0.027698297;0.0044301916;-0.00061618566;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.115227275;0.07610198;0.083388224;0.12582545;0.14600317;0.117420375;0.05703196;0.012446171;-0.0030558798;0.015251568;0.030503135;0.03812892;0.030503135;0.015251568;-0.0015251568;0;0;0;0;0;0;0;-0.0016409353;0.016409352;0.032818705;0.04102338;0.032818705;0.016409352;-0.0016409353;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;0;-0.0002805398;0.0019404002;0.012914849;0.036146212;0.06896937;0.10026292;0.11008181;0.09164634;0.05676589;0.023154553;0.0036937746;-0.00051432307;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12735617;0.14600317;0.115227275;0.07610198;0.083388224;0.12582545;0.14600317;0.117420375;0.05703196;0.012446171;-0.003033615;0.015028916;0.030057833;0.03757229;0.030057833;0.015028916;-0.0015028917;0;0;0;0;0;0;0;-0.0016164436;0.016164437;0.032328874;0.040411092;0.032328874;0.016164437;-0.0016164436;0;0;0;0;0;-0.0014323859;0.0132996645;0.038889647;0.056293502;0.054252535;0.034807716;0.008809543;-0.0010241929;0;0;0;0;0;0;0;0;-0.0002805398;0.001957099;0.0127712395;0.035601836;0.067873925;0.09865148;0.10831174;0.09021024;0.055879187;0.02277716;0.0036336589;-0.00050597364;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.002469567;0.0184095;0.10565256;0.24897721;0.38121128;0.42768404;0.34955594;0.2029238;0.10849508;0.09188049;0.10473857;0.10308724;0.061334234;0.05577287;0.1753108;0.3659341;0.5134402;0.56599355;0.5061724;0.4057329;0.36136281;0.36020195;0.3503441;0.36015967;0.33729342;0.29471707;0.28053164;0.28410372;0.23644346;0.23822317;0.285401;0.35476744;0.39636827;0.37408498;0.2934183;0.29771024;0.38515586;0.47197443;0.49209496;0.40709665;0.25712806;0.12305008;0.027163371;0.05005557;0.1305475;0.19211559;0.21179272;0.22564454;0.2354295;0.2829225;0.33161765;0.3655955;0.3654302;0.33728194;0.30940485;0.24408484;0.17993057;0.13200116;0.11424018;0.11780376;0.18939917;0.27570325;0.36249158;0.42655507;0.4222146;0.33047232;0.23695564;0.18364821;0.16158208;0.13850427;0.09421684;0.040489018;0.008678923;-0.0010820823;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0023328224;0.017397182;0.099739894;0.23497824;0.3596812;0.40348843;0.32975245;0.19063886;0.109833375;0.108556286;0.13044931;0.12776433;0.07705218;0.060840018;0.17952605;0.37580788;0.5244892;0.5730078;0.50562793;0.39915767;0.35219604;0.3514169;0.34155962;0.35376868;0.33979827;0.3134392;0.31032208;0.31485027;0.2564245;0.25728115;0.3249447;0.42467323;0.47544262;0.44385237;0.34458804;0.35267416;0.46441114;0.5612871;0.56194425;0.44380876;0.2639041;0.11852732;0.026458316;0.048808727;0.12794991;0.18911573;0.20774788;0.21735452;0.22116171;0.26169652;0.30311573;0.3310868;0.3282119;0.30448553;0.28354397;0.2275575;0.16872582;0.1298203;0.1275686;0.14864324;0.22163258;0.2946884;0.3588092;0.4059685;0.39853016;0.31393802;0.22837582;0.18084282;0.16147396;0.13853934;0.09421684;0.040489018;0.008678923;-0.0010820823;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;-0.0007291808;0.0063399766;0.02358705;0.042414945;0.048676997;0.038471248;0.025426703;0.027784016;0.041900065;0.048676997;0.03920043;0.019086726;0.0041969647;-0.0016503978;0.011355182;0.022710364;0.028387954;0.022710364;0.011355182;-0.0011355182;0;0;0;0;0;0;0;-0.0031798226;0.025442662;0.12715207;0.2066068;0.2224855;0.15890947;0.060375806;-0.0085026575;0.01993614;0.057313986;0.09413298;0.10083105;0.07548969;0.0427133;0.037429057;0.04129056;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;0;0;0;0;0;0;0;-0.00020873494;0.0014411059;0.009638544;0.026920129;0.051317066;0.074526735;0.08179905;0.06808601;0.042201202;0.01722648;0.002765321;-0.00038407237;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;-0.0010381086;0.00901735;0.033673126;0.060491394;0.0693835;0.054777622;0.036144547;0.039573364;0.059764996;0.0693835;0.05581573;0.027127199;0.005900242;-0.0019008798;0.0117448205;0.023489641;0.02936205;0.023489641;0.0117448205;-0.001174482;0;0;0;0;0;0;0;-0.0032900346;0.026312115;0.13168302;0.21401553;0.23050651;0.164665;0.06259229;-0.009229242;0.024520146;0.070695296;0.11406579;0.12055233;0.08869289;0.047147386;0.038780916;0.043023527;0.042452056;0.027237594;0.006894747;-0.0008015422;0;0;0;0;0;0;0;0;-0.00022042412;0.0015412988;0.010004249;0.027851922;0.053080466;0.07714511;0.08470131;0.07055743;0.04371077;0.017815948;0.0028421357;-0.00039576154;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;0;-0.0017032772;0.017032772;0.034065545;0.04258193;0.034065545;0.017032772;-0.003726281;0.016482828;0.07481196;0.15496632;0.2123419;0.22458622;0.18832918;0.13972291;0.11835722;0.11866017;0.11655946;0.10810431;0.08223379;0.0463503;0.019789191;0.004243721;0.014689374;0.048582368;0.09663038;0.13087183;0.13105217;0.09204379;0.06006001;0.05935421;0.09288243;0.13279031;0.15047471;0.12589781;0.09293437;0.0691063;0.068615355;0.091327585;0.10647896;0.09103777;0.066665314;0.04921989;0.052658364;0.06808619;0.07567435;0.075006776;0.06914305;0.056221515;0.049126748;0.055110116;0.07668147;0.08656864;0.07312217;0.038285516;0.0102500925;0.0008256627;0.005721008;0.010991148;0.015999116;0.017560454;0.014571371;0.009009001;0.0036837545;0.00058779767;-0.00008182411;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;0;-0.0017032772;0.017032772;0.034065545;0.04258193;0.034065545;0.017032772;-0.0036013739;0.0154664265;0.07017815;0.14555585;0.19790712;0.20411053;0.16324191;0.11240629;0.08872272;0.0876099;0.08579341;0.08475382;0.07037542;0.04619166;0.024146464;0.007448778;0.015380147;0.03997135;0.06453528;0.07315075;0.066110544;0.04186055;0.03121005;0.029511228;0.039772823;0.058990173;0.07690353;0.073217176;0.06774145;0.064305946;0.07380311;0.09397712;0.10250835;0.08296074;0.06195996;0.05257894;0.06425564;0.081471205;0.093120515;0.09660944;0.09263714;0.07692913;0.065241985;0.0652051;0.083103836;0.09052848;0.07518169;0.038059525;0.010388693;0.0017491066;0.008294293;0.015888905;0.023117814;0.025380502;0.021088911;0.013055121;0.005338606;0.00085163885;-0.00011856148;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;-0.00083883636;0.006241269;0.035994448;0.08491024;0.13010332;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.00076332083;0;0;0;0;0;0;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.0008739038;0;0;0;0;0;0;0;-0.0009429256;0.0094292555;0.018858511;0.023573138;0.018858511;0.0094292555;-0.0009429256;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;-0.0004924058;0.0032262076;0.024629055;0.06631405;0.11407594;0.14616705;0.1454701;0.113856785;0.07147336;0.03525742;0.01186888;0.0018936438;-0.00026885062;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;-0.00083883636;0.006241269;0.035994448;0.08491024;0.13010332;0.14599016;0.11933314;0.07016428;0.028361242;0.006098403;-0.00076332083;0;0;0;0;0;0;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0009295664;0;0;0;0;0;0;0;-0.0010041544;0.010041544;0.020083088;0.025103861;0.020083088;0.010041544;-0.0010041544;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;-0.0004924058;0.0032262076;0.024629055;0.06631405;0.114068635;0.14619045;0.14609401;0.115222946;0.07324134;0.036798928;0.0127382595;0.0020339135;-0.00028784553;0;0;0;0;0;0;0;0;0;0;0;0;0
