;meta[fps=30]
;meta[frames=75]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;0;0;-0.023584;0.004601141;0.10042058;0.1943063;0.22843277;0.20717335;0.1157623;0.052586664;0.05437867;0.07099429;0.058712382;0.04376381;0.02198857;0.0005790464;-0.0053638094;0;0;0;0;0;-0.014537144;0.0070171454;0.04645714;0.11389717;0.16361144;0.16729143;0.122331426;0.08441143;0.046022855;0.027074743;0.019019887;0.03332846;0.06743863;0.06944487;0.11680154;0.16681144;0.17410682;0.15353432;0.10927725;0.01128761;0.041249532;0.13614859;0.16610287;0.12857601;0.08194742;0.0708608;0.15423453;0.24879363;0.24082838;0.13317306;0.06867567;0.032792997;0.04724419;0.075232655;0.0629464;0.031965166;0.050605718;0.04345905;0.049898233;0.05270204;0.0352;0.017332243;0.004545304;-0.0009404089;-0.0015673464;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.003139048;-0.0032761903;0.012982858;0.04185905;0.06829715;0.07947429;0.06256762;0.031702857;-0.00026514204;0.0002849542;0.035342485;0.07583087;0.086566865;0.070400015;0.027330289;-0.0023634292;-0.006235429;-0.01468343;0.009590859;0.046473145;0.10430629;0.14935316;0.1423223;0.08321372;0.038102858;-0.01648;0.0017523823;0.048259042;0.084479995;0.08572952;0.07113904;0.04470857;0.050358098;0.05191619;0.04723429;-0.010407618;0.021169527;0.11012846;0.16163625;0.1714511;0.123409376;0.064544;0.06978835;0.09594241;0.07729859;0.04613516;0.0013257137;-0.013485716;0.0073752403;0.056411427;0.07823238;0.067431614;0.047542855;0.038459122;0.0834554;0.13465509;0.13032047;0.0712439;0.029861184;0.030824536;0.059883885;0.075580955;0.060647618;0.021942858;0.00060952205;-0.0060952376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0021326751;0.01589726;0.091251776;0.21499465;0.32917386;0.36930588;0.30185702;0.17760126;0.06685864;0.05918317;0.16056825;0.2894856;0.35595754;0.34559232;0.27047664;0.21616377;0.21060738;0.20955558;0.21210337;0.21550992;0.18599123;0.12973058;0.06922845;0.018053785;-0.0020992775;-0.0026718078;0.024809644;0.0725205;0.099789634;0.1501019;0.19261111;0.23592061;0.26109403;0.25910568;0.21630909;0.20038676;0.17104577;0.13276908;0.085672945;0.061570376;0.068135776;0.08164997;0.09065921;0.10122029;0.13690606;0.17613555;0.19866788;0.19839483;0.1795884;0.14431338;0.102665395;0.05079774;0.011128556;-0.001366916;-0.0031560727;0.031560726;0.06312145;0.07598907;0.092248924;0.08681467;0.097525746;0.13904577;0.15189976;0.14403598;0.15774365;0.16055451;0.1737486;0.16751209;0.12112285;0.06774872;0.026538815;0.0055065113;-0.00069930457;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;-0.010520242;0.10520242;0.21040484;0.26300606;0.21040484;0.10520242;-0.010520242;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.019958964;0.009979482;0.0029364703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;-0.003280121;0.028515184;0.10616658;0.19068435;0.21867473;0.17592381;0.08550182;0.01867482;-0.0022960848;0;0;0;0;0;0;0;0;0;0;0;0;-0.0020118076;0.017486028;0.06515314;0.1169711;0.13410726;0.1078464;0.0507988;0.026071329;0.040661044;0.06877731;0.09021465;0.10146751;0.0918471;0.12187896;0.17174156;0.19163382;0.16658594;0.10288876;0.02291181;0.02713687;0.08815905;0.12757352;0.12084066;0.09567562;0.0964003;0.15623479;0.21687283;0.20901804;0.13796355;0.081199095;0.05502015;0.05107478;0.04214458;0.02107229;-0.002107229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.001569687;0.01569687;0.03139374;0.039242174;0.03139374;0.01569687;-0.001569687;-0.0063640974;0.05909148;0.1727769;0.2437282;0.3001108;0.32740778;0.28922316;0.2364698;0.15463085;0.039130844;-0.004549494;-0.0012023136;0.010453448;0.038902633;0.069856636;0.08009857;0.06442953;0.03130468;0.0050096386;0.01502892;0.057891022;0.1120675;0.2032281;0.31817332;0.4081372;0.43078816;0.35118198;0.23188174;0.19128399;0.24004507;0.30127376;0.28860644;0.23110469;0.21427673;0.24655107;0.31015036;0.38116118;0.4021794;0.36393362;0.2715169;0.13331763;0.029106004;-0.003579109;0;0;0;-0.0019092292;0.019092292;0.038184583;0.04773073;0.03633181;0.031874027;0.08578173;0.22340287;0.37407374;0.46276343;0.44056994;0.31860825;0.17826998;0.06997272;0.014628143;-0.0018527708;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.0014305303;0.014305304;0.028610608;0.03576326;0.028610608;0.014305304;-0.0014305303;-0.005195182;0.048240975;0.14101206;0.19890124;0.24491568;0.26718077;0.23600969;0.1929639;0.1261687;0.031913254;-0.0037108439;-0.0010965543;0.009535014;0.035465464;0.06373375;0.07311291;0.05884935;0.028627306;0.004528158;0.0144528095;0.05579254;0.10462261;0.17938222;0.2689156;0.33612177;0.35117576;0.2861192;0.19252566;0.1712053;0.22722447;0.28867584;0.27586192;0.22398078;0.21571063;0.25577617;0.31245252;0.35902414;0.35150972;0.30208126;0.22098075;0.1088205;0.023767954;-0.0029222895;0;0;0;-0.0018257353;0.018257353;0.036514707;0.045643385;0.03500386;0.02867422;0.06974054;0.18230316;0.30526993;0.37763137;0.35950127;0.25994462;0.14543858;0.05706217;0.011927707;-0.0015108433;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032145188;0.027944881;0.10404325;0.1868707;0.21430124;0.17240536;0.08379179;0.018301329;-0.0022501634;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014555786;0.012646557;0.047185235;0.084760316;0.09721483;0.07820603;0.03800924;0.008277037;-0.0010186266;0;0;0;0;0;0;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.12087072;0.09576723;0.0964003;0.15606155;0.21665244;0.20883963;0.13845643;0.07540287;0.043385703;0.036522277;0.030503135;0.015251568;-0.0015251568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.0031594126;0.027467296;0.10224618;0.18362556;0.2105663;0.16938984;0.082316175;0.017976813;-0.0022103644;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014333135;0.012457302;0.04641987;0.08339658;0.095656276;0.07696754;0.037419222;0.008171278;-0.001004711;0;0;0;0;0;0;0;0;0;-0.003373157;0.03131952;0.091583624;0.1325699;0.12561643;0.09947176;0.10019308;0.16232559;0.22538368;0.21726473;0.14413135;0.07756815;0.04344983;0.035901964;0.030057833;0.015028916;-0.0015028917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;0;0;-0.0040912055;0.04091206;0.08182412;0.10228014;0.08153634;0.043416318;0.005194161;0.009638918;0.08463971;0.20641337;0.32188773;0.41783398;0.4631086;0.4436982;0.38127068;0.28763863;0.1932255;0.16010806;0.13907038;0.14458375;0.15826564;0.19428217;0.20460854;0.19005829;0.14673696;0.11013229;0.106495656;0.12294582;0.13962422;0.22442998;0.35380855;0.45195112;0.4933363;0.45633748;0.3613167;0.31691355;0.3297467;0.34213537;0.3652643;0.3724357;0.3226282;0.23592643;0.17397548;0.17687461;0.24968135;0.30082884;0.2525276;0.13538416;0.04890855;0.034816656;0.05443029;0.13223779;0.17902447;0.17557092;0.14127444;0.11588952;0.14499381;0.2449947;0.29261753;0.3209233;0.37521294;0.44853288;0.51063174;0.48978844;0.35415128;0.19813204;0.07770347;0.016210549;-0.0020547467;0;0;0;0;0;0;0;0;0;0
