;meta[fps=30]
;meta[frames=54]
;meta[profile=yenn]
jaw_open_a;0;0;-0.013392763;-0.013937525;0.055465154;0.17824611;0.29086936;0.33857375;0.26659814;0.13520992;0.037261724;-0.006084564;-0.018340576;-0.009805715;0.047108572;0.07097143;0.09696;0.08989714;0.006939425;0.038046487;0.18616688;0.22613947;0.24201757;0.18758403;0.046518855;0.011617525;0.027817141;-0.0057600015;-0.0041980958;0.011558094;0.05862858;0.119200006;0.1124221;0.0976823;0.15340161;0.23880017;0.32935226;0.3253239;0.20555705;0.08795796;0.04236663;0.040592454;0.04723429;0.018422859;-0.0014742861;-0.004228572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.0032015245;-0.0034110483;0.013325716;0.04284344;0.07008153;0.07080687;0.060502864;0.07840839;0.123460576;0.1474941;0.180768;0.13707888;0.0912503;0.07061945;0.07831316;0.10755201;0.1434164;0.16839468;0.20307963;0.19379352;0.14967924;0.08663771;0.026767237;0.044092957;0.09087009;0.12731732;0.13260114;0.07645866;0.05493562;0.039324954;0.065280005;0.10439621;0.14340724;0.14864397;0.14303178;0.09147307;0.055697385;0.015779793;-0.0074198204;0.0071251565;0.046733055;0.08604735;0.1106743;0.10086314;0.06549007;0.053485718;0.07047945;0.09860789;0.11372081;0.09205333;0.046598095;0.0128000025;-0.0021485693;-0.0041752392;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.013277932;0.030929036;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00024332535;0.0018193739;0.010361208;0.024365932;0.03723196;0.041739047;0.034092586;0.020068774;0.008134701;0.0017748441;-0.00022106033;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.000540564;0.004030613;0.023113046;0.054518245;0.08348039;0.093654014;0.07652916;0.045005888;0.018179744;0.0039256504;-0.00049070624;-0.0029127474;0.029127475;0.05509888;0.104379416;0.121376395;0.1080293;0.060208708;0.031560726;-0.0063121454;0.029413737;0.08459134;0.11903619;0.14284627;0.15064698;0.12611766;0.124983326;0.14507915;0.16634268;0.19468652;0.24978778;0.28396425;0.35197067;0.42186457;0.4447658;0.36238417;0.2655257;0.18338645;0.16279596;0.15795536;0.12933816;0.06286024;0.013697786;-0.0028948558;0.009007809;0.05181637;0.12218511;0.18719114;0.21005896;0.17171851;0.101006255;0.040842872;0.008788341;-0.0010997351;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.019958964;0.009979482;0.0029364703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.00048983144;0.0036679048;0.020814922;0.04883736;0.07457391;0.08360664;0.06831981;0.04027405;0.016383111;0.0035862662;-0.00044609653;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0010496387;0;0;0;0;0;0;0;0;0;-0.0010019279;0.009298315;0.027248198;0.03870124;0.044308003;0.052750807;0.0649315;0.07966387;0.07753332;0.0520131;0.0223748;0.004800349;-0.00059829425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019092292;0.019092292;0.038184583;0.04773073;0.038184583;0.019092292;-0.0019092292;0;0;0;0;0;0;0;0;0;-0.0018146028;0.01684723;0.04661562;0.09608117;0.14108628;0.14880483;0.112052634;0.063418314;0.01637224;-0.0019036626;-0.0008460724;0.005822314;0.040177304;0.10241134;0.17156504;0.21233395;0.20218746;0.14619559;0.081781164;0.03205373;0.0066683837;-0.0008460721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018257353;0.018257353;0.036514707;0.045643385;0.036514707;0.018257353;-0.0018257353;0;0;0;0;0;0;0;0;0;-0.0017403858;0.016164437;0.044993978;0.08879677;0.1257605;0.12900749;0.09433336;0.052456487;0.013600241;-0.0015808195;-0.00090650615;0.006250121;0.042939764;0.10938191;0.18316197;0.22657886;0.21570078;0.15596676;0.08726314;0.034237303;0.0071566254;-0.000906506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.105246946;0.062297653;0.040373243;0.058755275;0.1036717;0.14100648;0.16957666;0.19105838;0.16359073;0.11510668;0.06431078;0.016633859;-0.001934834;0;0;0;-0.0015585547;0.014472293;0.042303625;0.058750376;0.079195715;0.12952256;0.19965304;0.25902396;0.2508427;0.16822772;0.07231137;0.015527659;-0.0019348345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;-0.0015808195;0.01289147;0.058352273;0.1209416;0.16542941;0.15946239;0.10513562;0.0634109;0.04259975;0.061538413;0.10589821;0.14190342;0.1714696;0.19697717;0.17218316;0.1234134;0.0696581;0.018009465;-0.0020940292;0;0;0;-0.0016624581;0.01543711;0.04512386;0.06266576;0.08448849;0.13818352;0.21300243;0.276253;0.26744795;0.17927831;0.077001505;0.016497526;-0.0020572925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.002469567;0.0184095;0.10565256;0.24897721;0.38121128;0.42768404;0.34955594;0.20564756;0.08320196;0.01796049;-0.006814965;0.043572728;0.110139705;0.17640053;0.2508716;0.2630339;0.20547758;0.1460514;0.10284047;0.088004515;0.17364894;0.25440803;0.2728721;0.22173405;0.12791279;0.052213427;0.081427045;0.19852272;0.2952997;0.3236969;0.25577942;0.14935629;0.060894947;0.027235514;0.020142091;0.016561868;0.051215436;0.14453702;0.24240404;0.35224023;0.46422657;0.55831474;0.61332464;0.58361024;0.42247483;0.23645656;0.0927976;0.019399226;-0.0024571083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.0023328224;0.017397182;0.099739894;0.23497824;0.3596812;0.40348843;0.32975245;0.19401202;0.078513846;0.016972663;-0.0063453587;0.040121645;0.10323754;0.16790642;0.24263352;0.25691098;0.2025605;0.14260402;0.09995344;0.08633279;0.1708584;0.24999583;0.26768026;0.21665019;0.12464725;0.05148796;0.080599524;0.195144;0.28926027;0.31679475;0.2503218;0.14601763;0.057346344;0.0211409;0.011643514;0.008413968;0.044702455;0.13870911;0.23565419;0.34695798;0.46414784;0.5660224;0.62641644;0.59722453;0.43213466;0.2417636;0.09482212;0.019788863;-0.0025079998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;-0.000523229;0.00426376;0.019339435;0.04014614;0.04875659;0.115327455;0.15901707;0.18235923;0.14980714;0.096588075;0.040070433;0.053770132;0.04754148;0.03920043;0.019086726;0.0041969647;-0.005906736;0.05007042;0.14631857;0.21175931;0.20404075;0.13088146;0.032013446;0.006145158;0.028684825;0.047090612;0.05482772;0.04653398;0.026272776;0.009967326;0.020658268;0.050727237;0.073975675;0.07130387;0.0457547;0.011588965;-0.0013470361;0;-0.0030614464;0.02282169;0.13097423;0.30864945;0.47257596;0.5301869;0.43333378;0.254935;0.10314291;0.022265071;-0.0027831334;0;0;0;0;0;0;0;0;0;0
