;meta[fps=30]
;meta[frames=45]
;meta[profile=dand]
jaw_open_a;0;0;0;-0.011154287;0.0021942854;0.04747429;0.088208005;0.09545601;0.11749257;0.15103659;0.15293944;0.13519354;0.09083125;0.00088343595;-0.010195057;0.11070782;0.24390402;0.33492726;0.32162443;0.19988117;0.06116573;-0.008191994;-0.01704229;0;0;0;0;0;-0.005988572;0.0011657135;0.025462857;0.045177147;0.052540954;0.07478477;0.08970565;0.0882598;0.09369448;0.10266616;0.12569144;0.18925768;0.2486573;0.23656078;0.1713514;0.08815089;0.02023163;-0.009911875;-0.0056767007;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;-0.008649144;0.0007040004;0.029357716;0.06996115;0.13282287;0.17680001;0.14273374;0.10146286;0.09690059;0.12364342;0.16814107;0.169553;0.13074939;0.11309453;0.14192459;0.17918956;0.17961797;0.11962122;0.058403265;0.015242444;-0.016542045;0.0051940167;0.05435428;0.075337134;0.07343238;0.048639994;0.00095999666;-0.0113493325;-0.0022125717;0.0035702856;0.02313143;0.055968013;0.09403429;0.123401165;0.1216663;0.08905601;0.046841145;0.011716573;-0.0052548572;-0.003067429;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.0039576152;0.034401905;0.12812868;0.23008557;0.2615461;0.23176667;0.18151355;0.14505768;0.12476507;0.088327095;0.030465765;-0.003274873;0;0;-0.0016705613;0.011503766;0.07926068;0.20198865;0.33833057;0.41865858;0.39862007;0.28823012;0.16124494;0.06322164;0.010502515;0.022639314;0.07436214;0.14483464;0.191076;0.20796922;0.22324741;0.25961286;0.2617016;0.23073728;0.176955;0.14984594;0.18158488;0.23068175;0.22817047;0.17609525;0.10235551;0.039235495;0.0055735814;-0.00081871817;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;-0.011808435;0.1098272;0.31874028;0.460354;0.44259766;0.27320296;0.16385229;0.2638007;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0023704343;0.015447183;0.118171826;0.33115223;0.5945153;0.79457647;0.8222695;0.6700718;0.43218875;0.2160419;0.07389457;0.013033015;-0.0017756389;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.0020467953;0.017528966;0.07032579;0.109949656;0.114410624;0.07924772;0.025463281;0.012376194;0.06953061;0.14413767;0.19715713;0.1900164;0.12733708;0.054660738;0.011705066;-0.0014599524;0;0;0;0;0;0;0;0;0;0;0;-0.00044609647;0.0032888679;0.018447405;0.053732757;0.10736054;0.16616656;0.20708497;0.20481949;0.15804936;0.09182589;0.035197884;0.005003278;-0.00073474715;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.0013684665;0.011798814;0.04440628;0.09014429;0.11094683;0.09544895;0.06777384;0.056815058;0.056772668;0.056460492;0.03621784;0.008382266;0.004289735;0.036734175;0.09348305;0.15647408;0.19353427;0.18425453;0.13326752;0.07461658;0.029296046;0.0061292513;-0.00077609625;0;0;-0.0066850847;0.06685085;0.13337241;0.16926196;0.1501029;0.11414952;0.079292566;0.12366201;0.1509878;0.16143893;0.14800936;0.112446256;0.06432303;0.024117399;0.0034152141;-0.00050343794;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0012460087;0.010653833;0.04124074;0.08469492;0.10491577;0.09077235;0.06429863;0.05261049;0.051824067;0.05163639;0.03313783;0.0077535436;0.00347229;0.030437933;0.07756035;0.12985781;0.16065833;0.15296894;0.110652596;0.06191914;0.024322988;0.005085975;-0.0006440963;0;0;-0.0054549407;0.054549407;0.10879812;0.13832605;0.124053635;0.097566135;0.073345326;0.1146913;0.1418062;0.15325876;0.14140618;0.1074976;0.061465696;0.02305882;0.0032532976;-0.00048030706;0;0;0;0;0;0;0;0;0;0
