;meta[fps=30]
;meta[frames=120]
;meta[profile=dand]
jaw_open_a;0;0;-0.005881905;0.0046476196;0.0021485714;0.06401525;0.09484192;0.10436572;0.09150912;0.076001085;0.039255507;0.058057137;0.038661223;0.018873468;0.0029453044;-0.0017645725;0.0068918862;0.021622859;0.0007616026;0.03612892;0.14838766;0.2634807;0.26757944;0.2429938;0.20438403;0.20905773;0.23214172;0.22373888;0.11613486;0.034662288;-0.0064582853;0.045828573;0.056651432;0.04544;0.14866287;0.17945144;0.14080001;0.13104;0.044022854;-0.04358857;0.02546286;0.09707429;0.15506287;0.15952002;0.099131435;0.045204572;0.040198863;0.08159963;0.095732585;0.13777487;0.11867505;0.07609212;0.060749263;0.0834554;0.118547216;0.1964075;0.19857098;0.12880589;0.08143866;0.10340127;0.16561659;0.20929524;0.20498288;0.13650939;0.066651426;0.017371425;-0.0036440846;-0.006034284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005881905;-0.014040383;0.035614483;0.113665536;0.14664534;0.13455391;0.07416076;0.004155426;-0.005278474;0.016129525;0.026529523;0.0396419;0.02924495;0.05137981;0.11440305;0.17041829;0.17814401;0.12023924;0.0724983;0.06877029;0.10607581;0.15992801;0.1594836;0.11183201;0.1006303;0.069390856;0.04304895;0.04364;0.03369143;0.02689524;0.021348573;0.0003809521;-0.004175238;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.018133335;0.014217147;0.06290287;0.115319744;0.12702042;0.11863511;0.08791075;0.102426134;0.11646694;0.11085062;0.07702857;0.08392359;0.12150205;0.15826155;0.15168393;0.09573487;0.01250743;-0.00068571314;0.063113146;0.14166857;0.14963886;0.13393943;0.1029463;0.09857886;0.10575314;0.08472516;0.033291426;0.042634856;0.10598742;0.15605028;0.17313828;0.10355201;0.08181943;0.09080687;0.12848914;0.1603322;0.18666972;0.12228573;0.08984991;0.05697828;0.06776229;0.10165335;0.16633146;0.17765944;0.16780116;0.14133373;0.08828572;0.05159658;0.05720686;0.087368004;0.123104006;0.13603841;0.10486263;0.05592198;0.05157578;0.0869538;0.11395484;0.13371064;0.13889019;0.10517117;0.09330939;0.06874776;0.033632655;0.008705303;-0.0017763284;-0.0030563257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.018133335;0.014217147;0.06534096;0.109120004;0.119588576;0.11718097;0.11220571;0.14512001;0.14563811;0.11187048;0.045828573;-0.003908572;-0.014692572;0.00080457155;0.018002287;0.035828575;0.040932577;0.022891434;0.010474669;0.044404574;0.09740342;0.14330782;0.15345429;0.09337714;0.06050876;0.07240343;0.07338114;0.06808038;0.048639994;0.00095999666;-0.009539046;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0034905255;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0029127474;0.029127475;0.05825495;0.07281868;0.05825495;0.029127475;-0.0029127474;-0.0033321257;0.027152242;0.12319704;0.2554458;0.34951538;0.33696264;0.225909;0.097058184;0.020800028;-0.0025935622;0;-0.0047942246;0.041682698;0.15512097;0.2766895;0.33647776;0.32007837;0.23812675;0.15711552;0.099775195;0.06396594;0.034308873;0.06311429;0.08945784;0.09207001;0.058865648;0.05885134;0.0734604;0.14494556;0.19228904;0.21908109;0.20190755;0.16593835;0.10426491;0.05016796;0.0060306503;0.026675137;0.078577384;0.14709254;0.17194991;0.14496873;0.08324207;0.056548808;0.058343112;0.08376117;0.07990314;0.05960109;0.061350297;0.102287024;0.16237085;0.20170854;0.19203687;0.13883857;0.077637136;0.030458601;0.0063325907;-0.0008035868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013750268;0.012768855;0.037314653;0.05400391;0.052035842;0.03337851;0.008439095;-0.0019284728;0.0070516653;0.040590014;0.095729426;0.1464358;0.16565397;0.15326144;0.12209922;0.08869924;0.0549468;0.050892454;0.11531069;0.22499232;0.28185186;0.24287686;0.16449748;0.12024566;0.14342836;0.16498412;0.13115713;0.06188574;0.01641253;-0.0019084339;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0026161447;0.026161449;0.052322898;0.065403625;0.052322898;0.026161449;-0.0026161447;0;0;0;0;0;0;0;-0.002608193;0.022670608;0.08445615;0.151641;0.16971664;0.17591028;0.2021952;0.25601244;0.27483636;0.22261582;0.10823326;0.023678893;-0.004269524;0.013597593;0.027195185;0.030582653;0.061308447;0.08182412;0.08392339;0.068226516;0.034113258;-0.0052720495;0.01604675;0.061753742;0.10838315;0.12253737;0.09448736;0.06216406;0.07179488;0.11334507;0.12858869;0.13171573;0.10362399;0.07578629;0.05764544;0.05655199;0.06047064;0.08640277;0.08265609;0.060918357;0.058291074;0.09245009;0.14560586;0.18103541;0.1723793;0.12462982;0.06967829;0.027317865;0.0056730453;-0.0007202065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001428675;0.013260436;0.038836632;0.056243137;0.054231334;0.034813017;0.008834459;-0.0010263133;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.059109107;0.05312789;0.07236;0.11343558;0.15516594;0.1697499;0.14056145;0.09897516;0.048969224;0.010695579;-0.0013150303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.0032432775;0.030109785;0.0861862;0.14568773;0.16765647;0.17138559;0.17208083;0.20745842;0.23399706;0.22310802;0.17506543;0.14791413;0.15373358;0.16717438;0.1709004;0.15355057;0.12561503;0.09628083;0.05772886;0.087939575;0.18212274;0.25428808;0.24576919;0.15255836;0.08436418;0.16094114;0.29737774;0.34101728;0.26955757;0.18107618;0.12462313;0.115817286;0.09551712;0.04775856;-0.0047758557;0;0;-0.0013581689;0.011711422;0.045086753;0.07915229;0.08950555;0.06857696;0.04937612;0.06717286;0.10924911;0.12428358;0.12062516;0.087541215;0.055623144;0.060395367;0.12607147;0.21993786;0.30030525;0.32273504;0.28262419;0.22618484;0.19146545;0.17277275;0.14673685;0.12399943;0.09105775;0.051010847;0.020067181;0.0042319507;-0.00053436134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032432775;0.027428329;0.11133422;0.21692853;0.26149204;0.2219159;0.11682479;0.044605825;0.034406576;0.07725977;0.16347566;0.28837526;0.39350015;0.4442763;0.43862733;0.38512623;0.3068089;0.20928417;0.12033006;0.08394412;0.11251167;0.16332172;0.17890303;0.14723979;0.09523022;0.04701546;0.010292302;-0.0012653513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.004675664;0.04341688;0.12508515;0.20058438;0.22289716;0.22360486;0.22930947;0.28966054;0.33804253;0.3222709;0.24438134;0.17824359;0.14947586;0.14331114;0.1426382;0.13140261;0.11078095;0.086996295;0.051939204;0.08800082;0.18873812;0.2646494;0.25567713;0.15984459;0.07777928;0.130297;0.24268919;0.27831328;0.21933313;0.15451954;0.11516604;0.11132531;0.09139808;0.04569904;-0.004569904;0;0;-0.0013025062;0.011232724;0.043227624;0.07586821;0.08577616;0.06430429;0.05948335;0.10970971;0.1861248;0.21247551;0.19066271;0.1203065;0.061174717;0.056833524;0.120700695;0.21055534;0.2858556;0.32345355;0.31302673;0.27814582;0.2426541;0.20347619;0.15004744;0.117448196;0.086930744;0.0486269;0.019042987;0.003979083;-0.00050414447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004675664;0.041968536;0.13797773;0.24681938;0.28154728;0.22793303;0.110174954;0.04202048;0.03153957;0.06878049;0.13895255;0.23890413;0.32145855;0.3673526;0.3762653;0.3471179;0.28798842;0.20073718;0.115378685;0.07567144;0.111655384;0.18932053;0.23993945;0.22489941;0.16236079;0.079983056;0.017469445;-0.002147883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
