;meta[fps=30]
;meta[frames=111]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.025600005;0.020114293;0.104228586;0.14445716;0.14080003;0.09325715;0.0018285655;-0.018285714;0;0;0;-0.015725715;0.012525715;0.03872;0.1079162;0.18788572;0.19195427;0.13670933;0.109896004;0.053584;0.07142363;0.09953601;0.079178296;0.047371432;0.026672;-0.02703086;0.019916194;0.09449142;0.13587809;0.16531809;0.1421257;0.116434276;0.16257523;0.1881219;0.15385903;0.1368;0.106316194;0.09681524;0.056704003;0.069165714;0.1205059;0.15496229;0.16135009;0.10690743;0.0021790464;-0.031814095;-0.011314284;0.04485486;0.14433677;0.23550479;0.2740823;0.21579278;0.10936306;0.030070864;-0.004919614;-0.020780195;0.00068571453;0.05641143;0.05987047;0.10797715;0.16781716;0.15710478;0.11688491;0.08011102;0.03437061;0.10502924;0.22719088;0.29253358;0.271145;0.1912612;0.121003106;0.050307043;0.059393734;0.05763919;0.06108191;0.0685562;0.06632381;0.04272762;0.064982854;0.044769526;0.026727617;0.018674286;0.014620952;0.05753143;0.08581334;0.11564953;0.13256381;0.11605333;0.06993829;0.04323581;0.019381333;0.048004583;0.091547444;0.1116535;0.08927711;0.0677143;0.10673464;0.18870127;0.26949853;0.3207726;0.30115616;0.24274926;0.17586929;0.105881624;0.047570303;0.00953418;-0.006185144;-0.00327863;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.013836191;0.0058514276;0.05319619;0.09670095;0.12809142;0.15571047;0.13194211;0.1307072;0.14031208;0.12991452;0.09621304;0.059680015;0.017138291;0.026814172;0.07992412;0.113409534;0.12435048;0.10230857;0.07632381;0.045091044;0.060683433;0.04782781;0.031575628;0.027424006;0.044900578;0.041190095;0.07140572;0.08011428;0.057203814;0.03353143;0.012129524;0.0055009522;0.021577146;0.036220953;0.02657524;0.019794289;0.020632382;0.09653638;0.20264228;0.25967544;0.24961983;0.17594516;0.07430858;0.01760915;-0.0010468605;-0.010761144;-0.0028495241;0.0116662895;0.03713601;0.039792776;0.07083658;0.1461303;0.20833448;0.22547658;0.20646858;0.10996572;0.07968;0.099832386;0.115466684;0.12613332;0.13996951;0.10040381;0.07612516;0.034394987;0.018781604;0.05681546;0.1228983;0.15829945;0.15084279;0.10052833;0.049251266;0.0037015479;0.0024942544;0.029679457;0.06674286;0.075580955;0.060647618;0.011306666;0.008944763;0.024301717;0.07024153;0.11127468;0.10271697;0.06757791;0.08119468;0.10053486;0.11757409;0.13481143;0.13189332;0.11548801;0.12125715;0.13013792;0.11158707;0.08985191;0.07222356;0.03931506;0.01571429;0.019053258;0.04145052;0.072310865;0.09724253;0.10814446;0.094572365;0.065301046;0.031493954;0.005662176;-0.0036859438;-0.0019410293;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;-0.00039046558;0.0031804051;0.014451425;0.029401332;0.04530431;0.060909577;0.068240635;0.061888613;0.044915758;0.022099666;0.004804482;-0.0005916145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.02646839;0.025488727;0.016339377;0.0041180826;-0.00047933505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;-0.0019649237;0.016012236;0.0726392;0.15062526;0.20611233;0.19872811;0.1302724;0.084959194;0.08814904;0.15547173;0.2315169;0.24511449;0.18393104;0.116703115;0.080268726;0.079042554;0.120634496;0.15070903;0.14857255;0.11745219;0.07253481;0.0605069;0.11528612;0.19431196;0.2641177;0.30031836;0.31262532;0.32880884;0.28790396;0.22500437;0.18977943;0.17761795;0.16597174;0.12892474;0.12240218;0.18648262;0.24323706;0.23632614;0.1516203;0.03836954;-0.0063686827;0.01421211;0.08169602;0.1926061;0.2950246;0.33104292;0.26779932;0.18723433;0.120484926;0.08400069;0.052784663;0.040964536;0.05640854;0.120923154;0.16956434;0.16715497;0.11659101;0.053751044;0.014365735;-0.0016698795;0;0;0;-0.0030010126;0.027863136;0.08149014;0.11505232;0.14282243;0.12804876;0.120429344;0.14168692;0.17372712;0.15532029;0.123237126;0.05227582;0.046425994;0.08732279;0.16213576;0.22090839;0.21693408;0.18262663;0.16276892;0.13508612;0.10224197;0.067463145;0.01707094;-0.0019847713;-0.0031560727;0.0310569;0.066459306;0.10292804;0.13714617;0.17339578;0.20226033;0.24650033;0.26319742;0.25536767;0.2208587;0.1583039;0.08624568;0.030169778;0.004143975;-0.0006234856;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.011027037;0.10239808;0.29926366;0.43312174;0.41734797;0.26771617;0.067695856;-0.00787229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.003249639;0.030179763;0.08815905;0.12757352;0.12290845;0.07882892;0.019916626;-0.0023166267;0;0;0;-0.0021469884;0.01995904;0.0562829;0.100288205;0.12858075;0.12094701;0.078249365;0.055547353;0.036781885;0.060153443;0.079987235;0.07856784;0.05000455;0.025716148;-0.004336916;0.016396629;0.047869883;0.069260255;0.06671567;0.041015428;0.027195185;0.0466135;0.069260255;0.06470652;0.061440974;0.06360916;0.093051;0.11965881;0.15688388;0.19196196;0.20390558;0.16690317;0.09772667;0.025074702;-0.0036824823;0.0057263626;0.032716654;0.07700557;0.11719905;0.13608591;0.13490295;0.11963338;0.09615089;0.06650654;0.031581935;0.019325545;0.049103748;0.07534075;0.11237496;0.14535907;0.14761737;0.11971681;0.08604894;0.06924215;0.123227656;0.21010767;0.2597531;0.2472074;0.17874846;0.10003306;0.037191737;0.029336942;0.04109994;0.052680727;0.04214458;0.02107229;-0.002107229;0;0;0;0;-0.002107229;0.02107229;0.04013543;0.07134097;0.096640974;0.09992772;0.072896875;0.05589061;0.053467438;0.0955728;0.14852388;0.16651994;0.13691139;0.085242905;0.050066024;0.051677212;0.08291271;0.12710075;0.1633028;0.1773662;0.15863366;0.11453309;0.062401026;0.021897221;0.0030369558;-0.00045484366;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0052211573;0.045392893;0.16896121;0.30144113;0.36598757;0.32773894;0.25460473;0.22767884;0.22404869;0.18108417;0.15402228;0.19019668;0.30331233;0.41890052;0.44971833;0.37505367;0.25858828;0.14088145;0.09514048;0.14478785;0.27962992;0.3895551;0.38249707;0.3125217;0.2584102;0.21015806;0.16907158;0.12876628;0.077586316;0.06804945;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;-0.0019919812;0.014850057;0.08521026;0.20084316;0.30751824;0.34500462;0.2819674;0.1658712;0.067086495;0.014482686;-0.0066863853;0.046326175;0.114657655;0.23750512;0.35397738;0.38054705;0.2922698;0.1725691;0.044262946;-0.0051469402;0;0;0;0;0;0;-0.0019092292;0.019092292;0.038184583;0.041366633;0.09727607;0.19186918;0.24526265;0.26813444;0.23393159;0.1539258;0.10608932;0.06907921;0.033820625;0.06620517;0.13452739;0.17871423;0.16800845;0.10749182;0.060571734;0.094683304;0.19678293;0.30338117;0.34039202;0.2779324;0.16582426;0.07762603;0.04890559;0.0679233;0.11011003;0.14474113;0.1603749;0.1455575;0.10654651;0.058706295;0.020797426;0.002898167;-0.0004326842;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00542711;0.04717967;0.17565745;0.31363684;0.3790961;0.33699936;0.2537531;0.21694149;0.20920348;0.16864273;0.14535283;0.17185974;0.27106738;0.38112032;0.4226937;0.36512077;0.2629597;0.14369816;0.09203265;0.12896296;0.24110541;0.32833546;0.31685412;0.2593787;0.22511834;0.19212896;0.15761252;0.12029072;0.07357118;0.065232925;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;0;-0.0018552367;0.013841821;0.0792629;0.18669313;0.28584522;0.32073754;0.26220474;0.1543418;0.06248616;0.013486695;-0.006595283;0.046760343;0.115559384;0.22485858;0.31863162;0.33039498;0.24453346;0.14272274;0.03670395;-0.00426747;0;0;0;0;0;0;-0.0018257353;0.018257353;0.036514707;0.040448204;0.08475568;0.15926942;0.19915357;0.2256193;0.21077594;0.1543711;0.114294;0.07387548;0.03272964;0.07770508;0.17131484;0.2325957;0.22005305;0.14082782;0.06756036;0.08958479;0.18847026;0.29037002;0.32572767;0.26592338;0.15867476;0.07424007;0.046754412;0.06494552;0.1053709;0.13847126;0.15334582;0.13908763;0.10178698;0.0560857;0.01987491;0.0027552994;-0.0004122746;0;0;0;0;0;0;0;0;0;0
