;meta[fps=30]
;meta[frames=143]
;meta[profile=mrrr]
jaw_open_a;0;0;0;-0.009417143;0.0017828572;0.040137142;0.07993143;0.091337144;0.07124572;0.027977142;0.010674286;0.025993142;0.047021717;0.045494862;0.028041147;0.008649145;-0.0011611421;-0.007625144;-0.0051626675;0.0079451455;0.064952396;0.15444422;0.26073146;0.36009604;0.41002977;0.3637669;0.25550175;0.12524496;-0.021974858;0.021404942;0.17734095;0.25665832;0.2501882;0.16574173;0.0033188604;-0.032518096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010285715;0.0019885714;0.043817144;0.070288;0.11271314;0.14949258;0.12648228;0.089968;0.054144002;0.0012159987;-0.022317713;0.0019885714;0.036886856;0.07901029;0.13811429;0.17561716;0.13169602;0.07615658;0.09743316;0.2392263;0.39954287;0.46681142;0.38676572;0.20502856;0.051931426;0.010994287;0.0064571435;0.010982857;-0.013897143;0.06899428;0.11072;0.10581715;0.12525713;0.097440004;0.01826286;0.032096513;-0.0035073047;0.0282819;0.21315557;0.43906134;0.65026146;0.7314561;0.66934764;0.5084923;0.330942;0.1981623;0.13005717;0.096299686;0.083342224;0.046598095;0.0128000025;-0.0021485693;-0.0041752392;0;0;0;0;0;0;0;-0.0027885714;0.004182857;0.008365714;0.00976;0.008365714;0.004182857;-0.0027885714;-0.007405714;-0.0026057158;0.031378288;0.07841829;0.10293029;0.105796576;0.11070172;0.12856412;0.14972527;0.14388025;0.10608276;0.051852804;0.04184412;0.079709254;0.1176343;0.11332571;0.084552385;0.033584762;0.003919999;0.014270479;0.03644953;0.042422857;0.033401906;0.016929524;0.0046628574;-0.0007619042;-0.0015238097;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.014582858;0.002811429;0.06214858;0.10422856;0.14480002;0.19686855;0.20797716;0.18285716;0.14166859;0.05908572;-0.0048914296;-0.01353143;0;-0.0051492574;-0.009594514;0.0103085665;0.084832005;0.18893352;0.28329468;0.3274405;0.3074268;0.24767728;0.16575682;0.10357305;0.10775772;0.15442622;0.19993158;0.2212992;0.16027889;0.08149639;0.054797716;0.07175316;0.110076964;0.15816382;0.1760419;0.16813713;0.14910857;0.11673143;0.07185143;0.06642287;0.13282287;0.25232002;0.3866362;0.47488004;0.46496;0.3982629;0.27670857;0.1865143;0.17876573;0.2088686;0.18179812;0.18137905;0.15005258;0.12013639;0.11291277;0.09037028;-0.008961526;-0.0030026664;0.098166876;0.15023239;0.147936;0.10837029;0.018736767;0.020894479;0.108054854;0.10043124;0.11210362;0.18105143;0.23714668;0.25605333;0.19794515;0.08935772;0.08319543;0.16022402;0.20529145;0.14571583;0.081222855;0.06359466;0.12180114;0.19522285;0.18465523;0.10498285;0.05220571;-0.00017981329;-0.01610057;0.004844191;0.023215242;0.047469724;0.070014484;0.07844573;0.06651124;0.046712384;0.058585912;0.10088839;0.14625068;0.16603734;0.13360763;0.067718096;0.01865143;-0.0030476167;-0.006095239;0;0;0;0;0;0;0;-0.06345144;0.049859066;0.2411886;0.3613486;0.4219962;0.32531428;0.18022855;0.30692193;0.48452568;0.48904002;0.38944;0.1530313;-0.014173259;-0.022849826;0.03221303;0.04650423;0.045045946;0.027838176;0.008548574;-0.0011465137;-0.02756206;0.019100957;0.09027048;0.16418287;0.18090667;0.1404419;0.04278856;0.0012952344;-0.0133180935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027799523;0.02580839;0.07551037;0.10932145;0.10537736;0.06538454;0.036587857;0.07039577;0.12998822;0.14904872;0.119897366;0.058259718;0.0127292555;-0.001564916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0021469884;0.018664485;0.06949086;0.12222089;0.16688113;0.18745784;0.17480779;0.13981187;0.09483963;0.040807094;0.008748263;-0.0015315186;0.0033168588;0.017450245;0.05289654;0.10640713;0.1680524;0.22092798;0.24478625;0.2221298;0.16255756;0.089481704;0.02782067;0.039702583;0.10273339;0.14970472;0.14432532;0.09263062;0.023485662;-0.0027290606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0023330606;0.021660727;0.062423203;0.10109213;0.10714425;0.08014826;0.03076872;0.02822335;0.071831785;0.1313599;0.17976734;0.19113635;0.16921595;0.13836983;0.09936262;0.09104483;0.09174797;0.08520753;0.062346034;0.031560726;-0.0055177594;0.020530935;0.07643995;0.13729274;0.15744582;0.124332115;0.08197917;0.08923456;0.11492828;0.11632382;0.11314628;0.08991587;0.07598907;0.061783165;0.040298965;0.063443504;0.18539245;0.33943743;0.47406936;0.5293328;0.4939075;0.39440176;0.2642728;0.14184295;0.055893272;0.009997812;-0.0013382898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08236133;0.09211439;0.10581532;0.12919359;0.16183425;0.1960724;0.2190565;0.20216759;0.15518002;0.08526048;0.02489791;-0.0028053983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0013995179;0.00241735;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;-0.002608193;0.022670608;0.08445615;0.15136002;0.17647979;0.14741325;0.07887135;0.025321208;0.004911566;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0034113259;0.034113258;0.068226516;0.085283145;0.068226516;0.034113258;-0.0034113259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003941447;0.029389888;0.16855448;0.39707354;0.60782826;0.6819073;0.55735016;0.32796702;0.13277136;0.02870604;-0.0035862664;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0.0012004034;0.006106569;0.016617844;0.034761358;0.06222543;0.0998271;0.14254211;0.18200439;0.20201434;0.19819823;0.17033145;0.13110341;0.08934486;0.055315364;0.029520245;0.013758171;0.004915845;0.001200403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00039653023;0.0029856393;0.015680436;0.047472823;0.0954763;0.15080392;0.19827676;0.21970107;0.19936721;0.14587647;0.080285706;0.024963906;0.03560024;0.09212911;0.13426629;0.12945543;0.08309639;0.021080242;-0.002449157;0;0;0;0;-0.00027513254;0.0018416387;0.01310776;0.03830386;0.07328386;0.107088596;0.12693948;0.12648463;0.110417224;0.08491737;0.05564676;0.029661838;0.011595329;0.0020420249;-0.0016388679;0.012657689;0.037071332;0.05368663;0.051766265;0.033230606;0.00843289;-0.0009796626;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.05899248;0.05266403;0.09105139;0.1508319;0.1738663;0.13983254;0.06792434;0.014798316;-0.0018209642;0;0;-0.0026161447;0.026161449;0.052322898;0.065403625;0.052322898;0.026161449;-0.0026161447;-0.0012556791;0.008183294;0.062626496;0.17441691;0.31937784;0.44608864;0.49816442;0.4649394;0.37136608;0.24888296;0.13355294;0.05258108;0.009365112;-0.0012556791;0;0;0;0;0;0;0;0;0;0;0;-0.0031542175;0.02928386;0.08566749;0.12402171;0.11954219;0.07417182;0.041479282;0.07986001;0.14746629;0.16909522;0.13601568;0.06526526;0.021116823;0.028617287;0.063086785;0.08640277;0.083376296;0.05596324;0.024089212;0.0051642237;-0.00064377853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.0026105787;0.022699231;0.084451385;0.15165292;0.17389016;0.13619539;0.09799411;0.15111743;0.2806489;0.38639903;0.3724277;0.24960247;0.107172884;0.022959737;-0.0031531043;0.0021838315;0.011445728;0.03464333;0.0697071;0.11011003;0.14474113;0.1603749;0.1455575;0.10654651;0.058706295;0.018295204;0.026136585;0.06744979;0.0982316;0.0946395;0.060698275;0.015335803;-0.0017838025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0072064595;0.06691765;0.19218536;0.31723264;0.34106737;0.26033425;0.105321154;0.09590304;0.18706994;0.3275692;0.4379449;0.47150278;0.4437483;0.41335836;0.32973444;0.2089632;0.104848415;0.022911863;-0.0028165306;0;0;0;-0.007670314;0.0666783;0.24828887;0.43870708;0.5782627;0.6069457;0.48299605;0.31643668;0.16963752;0.044262946;-0.0051469402;-0.0010232034;0.006665789;0.051056758;0.1421654;0.26036307;0.36365762;0.40604168;0.37857094;0.30177808;0.23674181;0.21170029;0.21920313;0.21829051;0.18059008;0.10631939;0.043053214;0.009291956;-0.0011614944;0;0;0;0;0;0;0;-0.010024846;0.09723154;0.22831711;0.33138207;0.3519216;0.2937374;0.206219;0.23273394;0.25837493;0.2394552;0.1802162;0.08550786;0.04284577;0.10460516;0.22184707;0.29986367;0.32264972;0.33243188;0.36670113;0.4044493;0.3701769;0.24960247;0.107172884;0.022373423;0.0015080869;0.025074173;0.059124876;0.0905316;0.1015658;0.083000444;0.04881801;0.019730559;0.0042600497;-0.0005325062;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.0037572293;0.03266285;0.121608995;0.21842027;0.250482;0.19850694;0.12243002;0.13253835;0.22781333;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0026113212;0.00205321;0.010853848;0.033047292;0.0666579;0.1053709;0.13847126;0.15334582;0.13908763;0.10178698;0.0560857;0.01748698;0.024920173;0.06449039;0.09398641;0.09061881;0.058167484;0.01475617;-0.0017144099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005970748;0.055137016;0.16185829;0.27329063;0.29890198;0.23264855;0.0989886;0.083482295;0.15465368;0.27091014;0.36029994;0.39194804;0.38105598;0.37012517;0.30670962;0.20073347;0.10018277;0.021852605;-0.00268795;0;0;0;-0.0044864104;0.038997263;0.14525169;0.2549758;0.35473812;0.40291414;0.3516989;0.25168428;0.14191194;0.03670395;-0.00426747;-0.00095381076;0.006223581;0.04751093;0.13219598;0.24193321;0.33782312;0.37723416;0.35114655;0.2853427;0.2479465;0.26245785;0.30428454;0.31570104;0.2600003;0.152961;0.061885748;0.013359041;-0.0016698801;0;0;0;0;0;0;0;-0.0058668437;0.055885307;0.14266337;0.22410898;0.26798782;0.25681913;0.21611586;0.23278402;0.2472118;0.22296792;0.1662226;0.07893444;0.040436693;0.10024744;0.2123811;0.28752548;0.3045282;0.2988359;0.31103295;0.33253494;0.3017653;0.20372534;0.087501705;0.018214682;0.0016253497;0.022838391;0.0538796;0.08258297;0.0926876;0.075781;0.044569094;0.018014291;0.0038667005;-0.00048426524;0;0;0;0;0;0;0;0;0;0
