;meta[fps=30]
;meta[frames=27]
;meta[profile=dand]
jaw_open_a;0;0;0;0;0;0;-0.011093335;-0.0055771414;0.06660572;0.10547811;0.11104;0.05985828;0.057382096;0.044973716;0.0810103;0.08337372;0.06777143;0.023588572;0.03258819;0.014547811;0.062153157;0.17084956;0.27826598;0.326656;0.2571947;0.13035734;0.03590401;-0.0058666607;-0.011733336;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.018681904;0.014704764;0.07602285;0.08220952;0.107093334;0.16653714;0.1863238;0.21500649;0.21758631;0.17091659;0.1190903;0.09419887;0.05621944;0.012169145;-0.019494098;-0.0034110483;0.013325716;0.04284344;0.07008153;0.08161372;0.06431544;0.03259353;0.009001145;-0.0015253322;-0.0029165724;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0028483379;0.028483378;0.056966756;0.07120845;0.053833585;0.059815094;0.05841526;0.08973696;0.11440872;0.13521256;0.17470902;0.24175422;0.24904779;0.213007;0.16199932;0.11121947;0.090428755;0.07652916;0.045005888;0.018179744;0.0039256504;-0.00049070624;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;-0.010305543;0.10305544;0.20611088;0.25763857;0.20611088;0.10305544;-0.010305543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0.0030810356;0.008362164;0.016724328;0.02728659;0.04401092;0.05897337;0.07261666;0.06997384;0.057211485;0.04048715;0.025524706;0.014962448;0.007481224;0.0022000938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.0025604824;0.023950847;0.06686278;0.10595785;0.10747506;0.109015316;0.088042416;0.07762555;0.055443984;0.028165305;-0.0028165304;-0.0018397837;0.013703619;0.0788133;0.18577732;0.2844404;0.31907558;0.2607448;0.15333472;0.062019076;0.01338873;-0.0016735911;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.0016030845;0.014082652;0.05154362;0.079040974;0.080766514;0.052937414;0.038451765;0.035512783;0.08145674;0.17741248;0.30304757;0.38434172;0.3724277;0.24960247;0.107172884;0.022959737;-0.0028632875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.0014583616;0.012724484;0.047758564;0.073641695;0.07564555;0.049794704;0.036848683;0.034566514;0.073780864;0.1505786;0.2501591;0.3133017;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06612724;0.01672106;-0.0019444821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.0041746995;0.038301475;0.11345163;0.21552953;0.2848759;0.29472598;0.2501146;0.18632184;0.15224293;0.21391383;0.3348569;0.42719194;0.41157153;0.29597917;0.22489312;0.27452862;0.37802514;0.42768404;0.34955594;0.20564756;0.08320196;0.01796049;-0.0022450613;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.0038963861;0.03541258;0.108803794;0.21142903;0.29076317;0.31520057;0.27981988;0.21142086;0.17498483;0.24991718;0.40069246;0.5178776;0.49909866;0.35351726;0.24409546;0.26590002;0.35582486;0.40348843;0.32975245;0.19401202;0.078513846;0.016972663;-0.0021205621;0;0;0;0;0;0;0;0;0;0
