;meta[fps=30]
;meta[frames=30]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.017318401;-0.0061046905;0.07340709;0.18341215;0.26444256;0.25594428;0.1520354;0.052942026;0.017421717;0.019655922;0.03225905;0.021348573;-0.00069587334;-0.0063288887;0.0035809523;0.017361268;0.035550483;0.052571435;0.05922032;0.054191753;0.04224;0.02649905;0.012383495;0.0034590499;-0.0010971429;-0.0010768258;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.015451429;0.012114288;0.05731657;0.09100983;0.08589898;0.09463224;0.13307245;0.1894635;0.23964527;0.23676984;0.18000154;0.15055849;0.15796724;0.13859583;0.10766934;0.058239244;0.016091432;-0.002623235;-0.0052464777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08376117;0.08070672;0.054070044;0.022052914;0.0135823265;0.048775665;0.11640494;0.17822868;0.19946954;0.1665936;0.12047786;0.10669833;0.13255982;0.17238884;0.19371717;0.18084638;0.14449072;0.09685461;0.051960304;0.020437744;0.0036228448;-0.00048665082;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28292057;0.29006368;0.22596496;0.13817222;0.07219336;0.032159023;0.0072122905;-0.0008866267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.12294025;0.07889254;0.018698942;0.006080836;0.06411719;0.17846438;0.32679424;0.45640537;0.50963736;0.47549886;0.379675;0.25434497;0.13649598;0.053760245;0.009620984;-0.0012876632;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.004675664;0.04341688;0.12691087;0.18368678;0.17700727;0.113551825;0.027670525;0.0035253018;0.052322894;0.14565061;0.26667362;0.37244505;0.41586187;0.3880306;0.3098555;0.20762174;0.11143665;0.043911666;0.007854622;-0.0010514061;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.0027237593;0.023600595;0.08410999;0.2025821;0.33269498;0.41038817;0.4199172;0.37169296;0.31864944;0.2954293;0.25818753;0.18195379;0.10175319;0.024935633;0.0062614284;0.07124697;0.19838294;0.36324465;0.5073417;0.5665309;0.52868885;0.42223713;0.2829531;0.15185022;0.059807684;0.010672389;-0.001429912;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.003373157;0.0303003;0.09542026;0.21122465;0.32965764;0.3978277;0.40508723;0.3678743;0.3236249;0.3032807;0.26351812;0.1849503;0.10315959;0.024966551;0.008281367;0.086404525;0.24033898;0.4399403;0.61441064;0.68605345;0.6401688;0.5112343;0.34257895;0.18392307;0.072522275;0.013020119;-0.0017403865;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;-0.0013025062;0.011321786;0.04217003;0.075756885;0.08618731;0.07514534;0.0640347;0.0781938;0.10743579;0.12113927;0.102112405;0.07940075;0.081939526;0.11178002;0.1483392;0.16634476;0.15521224;0.1239422;0.08304869;0.044574667;0.017564666;0.0031418486;-0.00042056243;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;0;-0.0014082652;0.012240218;0.0456072;0.08187977;0.09317298;0.08072551;0.066712074;0.07875042;0.10736622;0.12139161;0.10045489;0.06693108;0.047281474;0.048346855;0.059768766;0.06749654;0.063052185;0.05041058;0.033807024;0.01812624;0.0071136896;0.001246844;-0.000168225;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08411631;0.03610058;0.007739339;-0.0009649681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002676579;0.0020013112;0.011397328;0.026802527;0.040955156;0.045912948;0.037501846;0.022075653;0.0089481715;0.0019523286;-0.00024316636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003965302;0.0025975907;0.019657927;0.05467557;0.10008676;0.13976522;0.15601766;0.14551385;0.11614517;0.07779944;0.0417735;0.016485693;0.0029707963;-0.0003965303;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00031542176;0.0020595184;0.015696868;0.04369519;0.080002084;0.11173351;0.12475858;0.11640918;0.09295664;0.062286522;0.033430997;0.013173499;0.0023563865;-0.00031542184;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012950846;0.012023135;0.0351788;0.05093133;0.049094465;0.031505063;0.0075874384;0.0016525625;0.01959573;0.05460259;0.10006909;0.1398147;0.15616839;0.14575823;0.11638691;0.0779871;0.04187688;0.016490992;0.002946411;-0.0003945865;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;0;-0.002597591;0.024120487;0.0688651;0.116730906;0.1472511;0.14977022;0.12122957;0.090090014;0.053699814;0.021703618;0.0046860552;-0.00058575685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.00012987954;0.0012023135;0.00356241;0.005176627;0.005009639;0.0032284344;0.00050343777;0.0020817833;0.016372241;0.045539476;0.08331462;0.11633619;0.12990552;0.12124935;0.09685427;0.06495339;0.034894306;0.013768472;0.002485029;-0.00033150212;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0;0;0;0;0;0;0;0;0;-0.005970748;0.055440005;0.15973032;0.255738;0.29633945;0.26952916;0.18770994;0.12889186;0.085626304;0.05484529;0.049979627;0.059564672;0.06749654;0.063052185;0.05041058;0.033807024;0.01812624;0.0071136896;0.001246844;-0.000168225;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0;0;0;0;0;0;-0.0012833583;0.0104579;0.047449972;0.09834101;0.13348354;0.13932754;0.11160497;0.08468518;0.07840194;0.11710415;0.18474732;0.2500159;0.2653934;0.22241203;0.15919912;0.13750495;0.16790876;0.21746218;0.24437022;0.22797817;0.18201567;0.121906176;0.065398686;0.025752028;0.0045841304;-0.00061476335;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06547227;0.07272141;0.117636524;0.18990242;0.21745916;0.18976977;0.16255316;0.19979373;0.274943;0.31055933;0.25737056;0.17371823;0.12780792;0.13630055;0.17050833;0.19225511;0.17946136;0.14336722;0.09609354;0.05155723;0.020287186;0.0036032302;-0.00048364676;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0;0;0;0;0;-0.0018146028;0.01684723;0.049280003;0.07134097;0.06542217;0.07315558;0.11927024;0.19285259;0.22127506;0.18937624;0.1459178;0.15768565;0.20997757;0.2377643;0.1975646;0.13616182;0.10647526;0.11999088;0.1523296;0.17149173;0.1600524;0.1278398;0.085715555;0.046037972;0.018159637;0.0032704908;-0.0004366427;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;-0.0009907953;0.008611014;0.03209509;0.05761086;0.06604375;0.053102177;0.025782945;0.005605229;-0.00069021696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
