;meta[fps=30]
;meta[frames=81]
;meta[profile=ciri]
jaw_open_a;0;0;0;0;0;-0.02144;0.004182855;0.09129142;0.18146285;0.19119237;0.1811581;0.13078858;0.08499809;0.07320382;0.036598857;0.018310096;0.07150705;0.12778361;0.14392456;0.112600386;0.032275043;0.0052342885;0.006863238;0.0077379034;0.01587657;0.042057157;0.083565734;0.12101488;0.13194974;0.11397488;0.077609144;0.046912007;0.04327772;0.045504004;0.048512004;0.013296;0.079936005;0.19164571;0.24057142;0.22067429;0.12548114;0.0064502843;0.04959543;0.15583543;0.17796114;0.14477257;0.05626972;-0.0047268555;-0.012873145;-0.018304;-0.006537148;0.07766126;0.19414309;0.25629047;0.2896811;0.2610807;0.18762302;0.109932035;0.12297326;0.088392384;0.07695238;0.07246858;0.034948573;-0.02432;0;0;-0.0026971432;-0.0028723804;0.0112000005;0.036129527;0.03785143;0.083763815;0.14130287;0.15058286;0.1393524;0.10928;0.047192376;0.03606095;0.04176762;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0038400001;0.00073142844;0.016365716;0.032571428;0.012678098;0.049592387;0.10057143;0.13937524;0.16812952;0.19014856;0.15479924;0.14557639;0.11452801;0.057250284;0.007076571;-0.004770286;-0.0036159998;0;-0.0039222864;-0.004106667;0.016292576;0.052246865;0.085251056;0.09923887;0.078144014;0.03961677;0.010962289;-0.0017851414;-0.003570287;0;-0.014016;0.011008002;0.057072;0.07910399;0.077103995;0.046847995;0.0018125698;-0.0071801883;0.045595437;0.091917716;0.13883124;0.15712458;0.13206857;0.06954666;0.029787432;-0.0029942854;-0.0044699432;0.007432229;0.0005836196;0.01805562;0.047093946;0.058500875;0.04398994;0.036048457;0.035459053;0.08539429;0.18948571;0.24410665;0.2520381;0.23961145;0.17336382;0.09392001;0.049920004;0.0013409498;-0.0129828565;-0.010026667;0.00784762;0.040868573;0.05667048;0.055253334;0.03661714;0.0007619035;-0.0071923803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.027386028;0.05396097;0.07628966;0.07815037;0.057052642;0.031689547;0.008206265;-0.0009542169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0010090845;0.008774025;0.032644957;0.05861278;0.067200735;0.05405043;0.026257666;0.0011021205;0.039551098;0.14983474;0.26822394;0.31806913;0.2671247;0.14417385;0.045144;0.006122493;-0.00093680236;0;0;0;0;0;-0.0013998363;0.011407664;0.051745277;0.107303604;0.1468397;0.13964011;0.11186812;0.103778265;0.11593808;0.18400118;0.2661621;0.28487313;0.23671257;0.14225155;0.04627689;0.026667984;0.11018941;0.21195547;0.2929375;0.30262205;0.23868021;0.12909602;0.05229396;0.026078753;0.061374664;0.13036513;0.17557783;0.19771375;0.19063348;0.1586157;0.11291193;0.09462397;0.07403769;0.06922368;0.056966756;0.022724679;0.050621215;0.15634845;0.22631644;0.21686728;0.14919184;0.088673;0.12142651;0.19057146;0.23009273;0.22801492;0.1915018;0.16503182;0.16093108;0.16375557;0.16262957;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008851953;0.076947264;0.28655574;0.51480407;0.5904655;0.47511455;0.23099048;0.050487623;-0.006205989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.002079398;0.018066507;0.06740748;0.12108616;0.13721374;0.1271706;0.09957121;0.07740025;0.061788205;0.0392435;0.022973834;0.03587326;0.05368663;0.051766265;0.033230606;0.00843289;-0.0009796626;0;-0.00096216897;0.0071725324;0.041163336;0.09700412;0.14852388;0.16663016;0.13619062;0.080122426;0.032416344;0.006997594;-0.0008746992;0;-0.005159929;0.04790885;0.14010291;0.20280689;0.19545941;0.12426211;0.04170723;0.033374935;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;-0.0002938988;0.0023966746;0.0108462665;0.022511248;0.028350316;0.05290921;0.087642506;0.106537804;0.09365533;0.085913666;0.06526578;0.073220246;0.09214953;0.099159054;0.08180821;0.06788857;0.033007957;0.0072122905;-0.0008866267;0;0;-0.0024915668;0.023134463;0.06764338;0.09791327;0.094361454;0.06053976;0.015320483;-0.001781205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;-0.0064902664;0.060264107;0.17619085;0.25502774;0.24576919;0.15553632;0.058475472;0.06127606;0.15367793;0.24227728;0.26374635;0.21712887;0.15214272;0.09368804;0.121694155;0.268707;0.4548218;0.5838687;0.57877624;0.44458923;0.28239524;0.2072091;0.24718413;0.33856848;0.40078378;0.36562645;0.29407138;0.2727526;0.3203375;0.33815396;0.27433345;0.12682736;0.08937011;0.16859515;0.28994045;0.37581947;0.3894197;0.32693094;0.24908298;0.15243998;0.060985114;0.016220095;-0.0019036626;0;0;0;-0.0018146028;0.010475712;0.10297036;0.29365394;0.48033535;0.5481937;0.44693774;0.24665238;0.08103926;0.010672386;0.022869933;0.070597686;0.1210249;0.1426968;0.14098793;0.157979;0.23177005;0.3106058;0.3382002;0.28911927;0.20896874;0.20626356;0.2927058;0.39725697;0.43187726;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;-0.0067537366;0.06271327;0.1833157;0.26532534;0.25567713;0.16224365;0.056922484;0.04932955;0.13325697;0.21756306;0.24256949;0.20391177;0.14407443;0.088547595;0.09614666;0.17833258;0.27639517;0.3412863;0.36183825;0.3382286;0.30365098;0.28681076;0.3040762;0.32559314;0.3396465;0.29688606;0.24001738;0.2226228;0.26143637;0.27597544;0.22390305;0.102066755;0.08648122;0.17654821;0.29875022;0.38016164;0.38598529;0.31363034;0.2329807;0.13970326;0.053468995;0.013120244;-0.0015808195;0;0;0;-0.0017403858;0.012917447;0.073804975;0.18876135;0.2939619;0.33462536;0.27493083;0.16188927;0.061429307;0.012570485;0.018706363;0.058393657;0.101703;0.12159044;0.12521037;0.1535886;0.23688175;0.32195726;0.35137045;0.29924247;0.20995957;0.18706365;0.24539812;0.32558945;0.35221848;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
