;meta[fps=30]
;meta[frames=125]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;-0.029936764;0.023550479;0.121842295;0.16884267;0.16455162;0.108969145;0.0020952367;-0.021354666;-0.005988572;0.0011657135;0.025462857;0.05075429;0.05801143;0.023197714;0.023049144;0.10098287;0.19191165;0.2290065;0.2230141;0.15334019;0.10520077;0.098796956;0.07760762;0.031081906;0.008518098;-0.001268571;-0.0032685718;0;0;-0.0074666673;0.0058361916;0.030445715;0.042224765;0.04117333;0.005439998;0.00478476;0.08777905;0.18509714;0.21136002;0.17193143;0.058076087;-0.019590532;0.019392649;0.13119543;0.2416157;0.31089506;0.29603922;0.19704816;0.09622531;0.020355262;-0.0042951875;0.01137894;0.039897144;0.045531433;0.037017148;0.014354287;-0.001268571;-0.0032685718;0;0;0;-0.0074666673;0.0058361916;0.014994285;0.06386591;0.08699733;0.08785372;0.063171044;0.023964649;0.0011913095;0.08747796;0.18776414;0.2638757;0.24856597;0.16717444;0.04495726;0.019318858;0.09820069;0.19435428;0.20518857;0.16021486;0.08438629;0.029481146;0.025739437;0.019698288;0.040752;0.034637716;0.050971434;0.045348577;0.036251433;0.017170284;0.047021717;0.029750858;0.022491433;0.075382866;0.16557714;0.23800686;0.2326766;0.14356115;0.043904006;-0.008015234;-0.0143588595;0.008731429;0.02784762;0.04132673;0.038235933;0.055820193;0.111706935;0.20024738;0.2924267;0.333182;0.30478173;0.23448078;0.1457905;0.079179704;0.050700206;0.044071622;0.052366734;0.045973334;0.023314288;0.0064457157;-0.0009980943;-0.0021180958;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0052967626;0.004156953;0.0075840014;0.04641916;0.06385262;0.086065635;0.109923474;0.14177263;0.14661224;0.15301225;0.10181225;0.042462043;0.014266119;0.028176328;0.051613063;0.075707436;0.07831315;0.041830096;0.031911623;0.04766629;0.048259813;0.03338819;0.034171425;0.047128383;0.08331963;0.14017373;0.15122516;0.1381623;0.12984078;0.1249097;0.078422084;0.07485866;0.07570514;0.07735924;0.06634666;0.051291425;0.017432379;0.022636194;0.037211433;0.030285716;0.010242613;-0.0034396735;0.0035023678;0.0231889;0.042613555;0.054840166;0.045382537;0.0361378;0.04631576;0.062562615;0.06541192;0.05241404;0.020982858;-0.0017600002;-0.0048;0;0;0;0;0;0;0;0;-0.009142857;0.013714286;0.027428571;0.031999998;0.027428571;0.010677028;-0.010218972;0.012853029;0.026053179;0.04964876;0.07266835;0.067683354;0.044521447;0.027110402;0.016975237;0.026476193;0.037211433;0.024754286;0.020091431;0.01561143;0.016662858;0.007451431;0.0125028575;0.03616;0.06052571;0.060708575;0.04224;0.005120001;-0.0095085725;-0.002761143;-0.0009782857;0.011684572;0.02928457;0.033750862;0.042539425;0.03516648;0.096735254;0.19616915;0.22780421;0.18721525;0.10733715;0.0012667909;-0.025287112;0.0035032388;0.017175367;0.035261467;0.05216305;0.058700196;0.053777784;0.041820962;0.02628826;0.012364702;0.003536764;-0.0010504132;-0.0010951115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;-0.0049667;0.049666997;0.099333994;0.12416749;0.099333994;0.049666997;-0.0049667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0022837596;0.021205885;0.0619923;0.08972821;0.08646797;0.055471815;0.014033349;-0.0016317108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;-0.0013750268;0.012768855;0.034509256;0.082057886;0.10814381;0.103513464;0.06454706;0.02707257;-0.005213604;0.020925978;0.07803945;0.13830899;0.1770335;0.19000489;0.17038928;0.15239789;0.13258845;0.12782334;0.14480063;0.17909221;0.17544067;0.13202773;0.084993064;0.09351089;0.13530798;0.15744582;0.12385977;0.08761144;0.08959239;0.10555787;0.1340675;0.14962123;0.13519822;0.1116911;0.0719408;0.027242893;0.030497968;0.05861278;0.067200735;0.05405043;0.025859553;0.008472016;0.018193068;0.04826839;0.080918156;0.10014229;0.0953177;0.068866804;0.038455013;0.015058566;0.0031399182;-0.0003981129;0;0;0;0;0;0;0;0;0;-0.0030010126;0.027863136;0.078577384;0.14709254;0.17194991;0.14576857;0.076723814;0.02618066;0.0036055082;0.029568322;0.061255865;0.08376117;0.08070672;0.054070044;0.022198431;0.0137493145;0.03202462;0.05861278;0.067200735;0.052601926;0.04074268;0.034702487;0.035507612;0.026057282;0.041157767;0.08135368;0.120513305;0.1310307;0.12996723;0.1289381;0.14438495;0.1408596;0.100868374;0.067687385;0.064435415;0.07505585;0.07336975;0.049154583;0.02109774;0.0035759294;0.006487724;0.040590014;0.095729426;0.14668462;0.16364168;0.14292724;0.11087827;0.0972546;0.102972575;0.10976373;0.10291183;0.08213248;0.05495559;0.029451115;0.011579268;0.0020397983;-0.00027465555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00022265063;0.0019322897;0.0072440985;0.012961448;0.014830123;0.011887954;0.0057412055;0.0012166266;-0.00015108437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002942169;-0.008104084;0.11634687;0.2282805;0.28204072;0.22386724;0.11016832;-0.011046254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;-0.0046942183;0.043594997;0.12735617;0.18429905;0.17756389;0.1138858;0.028777592;-0.0033471808;0;0;0;0;0;-0.0037699523;0.03277497;0.122003004;0.21915582;0.24933559;0.22089066;0.15280382;0.100346774;0.07332469;0.048718076;0.012304096;-0.0014313253;0;0;0;0;0;0;0;0;0;-0.0034272294;0.029795423;0.110911824;0.19923255;0.22849521;0.1838458;0.088008344;0.028916862;0.062228806;0.16459584;0.27564764;0.34095767;0.3245508;0.23460175;0.13124481;0.051447283;0.010751295;-0.0013620307;0;0;0;0;0;0;0;0;0;0;0;-0.002107229;0.02107229;0.04214458;0.052680727;0.04214458;0.018360725;0.019987663;0.10025449;0.20793694;0.28457457;0.27441055;0.18401916;0.07566305;0.046743598;0.10879854;0.19923255;0.22849521;0.18235007;0.10432773;0.049452294;0.03499194;0.027807476;0.036029644;0.040648848;0.052680727;0.04214458;0.02107229;-0.002107229;0;-0.0024650604;0.020086268;0.09114045;0.18903357;0.25870416;0.24946414;0.16413593;0.101184115;0.10107492;0.12210054;0.11954219;0.07670845;0.01847841;0.0039539924;0.04724346;0.13153918;0.24077159;0.336279;0.37543634;0.35035968;0.27981624;0.18758793;0.100712836;0.03972689;0.0070986697;-0.0009505064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005794483;0.050374705;0.18753585;0.33681473;0.3862432;0.31072286;0.14919263;0.04982736;0.045224983;0.07134097;0.06876193;0.04412193;0.01117335;-0.0012987952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019092292;0.01356833;0.08319341;0.25200826;0.46170172;0.59848493;0.5565877;0.37435144;0.1607649;0.034439605;-0.0042949314;0;0;0;0;0;0;-0.005253442;0.052534424;0.10506885;0.13133605;0.10315961;0.06405659;0.106984176;0.21192999;0.29042548;0.34796563;0.38923004;0.39531058;0.37077954;0.24960247;0.107172884;0.022959737;-0.005212252;0.020422628;0.07600179;0.1365405;0.15410393;0.1446858;0.16828865;0.26556656;0.38443598;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004795338;0.041680202;0.15528212;0.27891168;0.31986547;0.25732848;0.123325266;0.043455835;0.043845475;0.06829807;0.06579326;0.042192295;0.010653833;-0.0012394219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018257353;0.015028919;0.062809736;0.1651266;0.2842826;0.35726517;0.32498085;0.21907711;0.094069906;0.020158794;-0.002513726;0;0;0;0;0;0;-0.0050268946;0.050268948;0.100537896;0.12567237;0.09871216;0.06225312;0.092717566;0.18312179;0.24787693;0.2924196;0.3213906;0.3240207;0.30241606;0.20372534;0.087501705;0.018747188;-0.004842651;0.02177523;0.08107266;0.14561352;0.164947;0.14955631;0.15260847;0.22002709;0.31329727;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.0028610607;0.028610608;0.057221215;0.07152652;0.057221215;0.028610608;-0.0028610607;0;0;0;0;0;0;0;0;-0.0014546508;0.013507473;0.03948338;0.057147;0.05506892;0.03532723;0.008935711;-0.0010390362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015251568;0.015251568;0.030503135;0.03812892;0.030503135;0.015251568;-0.0015251568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015251568;0.015251568;0.030503135;0.03812892;0.030503135;0.015251568;-0.0015251568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
