;meta[fps=30]
;meta[frames=68]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;-0.005881905;0.0046476196;0.023908572;0.033112384;0.03225905;0.021348573;0.0003809521;-0.004175238;-0.042843435;0.033657916;0.17444117;0.2339566;0.24738137;0.17953831;-0.008521151;0.023442296;0.17030858;0.20302626;0.21594208;0.18008913;0.07861943;0.058742113;0.06482287;0.028427431;0.021339431;0.035105523;0.058613334;0.03254858;0.095702864;0.14259811;0.17138287;0.14848;0.089935236;-0.015371883;-0.013123812;0.013483266;0.1148375;0.2538423;0.3936115;0.4765477;0.46668166;0.3996809;0.29486126;0.18141352;0.10699294;0.07620482;0.06718034;0.0656064;0.045037717;-0.0030415256;-0.01944686;0.06595658;0.22425756;0.36591244;0.41990635;0.33645868;0.19191697;0.09693486;0.06636534;0.06779352;0.06635429;0.04266286;0.020457143;0.005520001;-0.0015371428;-0.0017942858;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.012940193;0.010157717;0.042063244;0.077238865;0.10576457;0.12256611;0.13795201;0.14440382;0.17138134;0.20027582;0.19379352;0.13584305;0.11129295;0.054070853;0.08739353;0.16124952;0.17253791;0.124873124;0.08952991;0.02888;0.031667817;0.06805715;0.0611261;0.04585219;0.009985522;0.014826669;0.061059054;0.11249524;0.12;0.08966857;0.021500949;-0.0029028568;-0.010933943;-0.007960228;0.010851659;0.06606035;0.14593922;0.22626059;0.27402702;0.2681536;0.22972527;0.15248504;0.09816869;0.13300069;0.22285353;0.2899488;0.28902492;0.2093623;0.10352458;0.048895247;0.07878401;0.14997411;0.20855163;0.23996574;0.19267811;0.09772192;0.02695315;-0.004341327;-0.008816766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.025854511;0.027824968;0.061675817;0.1425185;0.23284265;0.2596504;0.20336194;0.09915745;0.021679811;-0.002664651;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011584195;0.009437207;0.042851977;0.08886242;0.121576786;0.11719693;0.078556865;0.033731576;0.0072215167;-0.0009007811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0033955816;0.031525902;0.09221076;0.1304009;0.1573194;0.16638204;0.1422561;0.11453324;0.07504916;0.01900323;-0.005365085;0.031560726;0.06312145;0.07890182;0.06312145;0.031560726;-0.004266066;0.009651429;0.035909455;0.06447405;0.0739208;0.056907717;0.051033195;0.08875364;0.14733097;0.16986257;0.13036154;0.12656258;0.16863401;0.23750821;0.24420798;0.1768164;0.06663775;0.01846887;-0.0021469882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00072639773;0.0048557725;0.035430677;0.094961286;0.16738458;0.22130619;0.23188905;0.19587512;0.13496147;0.073670335;0.028885942;0.005578592;-0.00072639773;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0026048752;0.0100345975;0.024086287;0.044990346;0.07512125;0.111719616;0.14930734;0.17211151;0.16853353;0.14249565;0.10386975;0.06888689;0.04048806;0.020969115;0.008072132;0.0020275204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.029993426;0.0065952297;-0.0008090965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00031807233;0.0025763856;0.011908629;0.024749208;0.033906512;0.032697838;0.02193109;0.009383135;0.002016579;-0.0002512772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;-0.002920434;0.027115138;0.07930073;0.11479496;0.11063881;0.07098844;0.017971616;-0.0020892052;0;0;0;0;0;-0.0064902664;0.060264107;0.17093742;0.3047456;0.37900335;0.3453404;0.21135855;0.13916594;0.15296209;0.22755638;0.29804197;0.29883426;0.28076988;0.24270959;0.19714229;0.116839625;0.046103526;-0.004842651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;-0.0031171094;0.028944585;0.08460725;0.122457854;0.11800484;0.075701214;0.019147953;-0.0022265061;0;0;0;0;0;-0.0067537366;0.06271327;0.17828879;0.31290635;0.38309452;0.34345064;0.20504919;0.1354959;0.1569737;0.23532559;0.3217302;0.34631637;0.33748272;0.29072607;0.2230681;0.11867278;0.041635666;-0.004497543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12464168;0.17121316;0.19105838;0.16359073;0.11510668;0.06431078;0.014166147;0.02098334;0.06694363;0.096871585;0.09332772;0.059855912;0.015121687;-0.0017589398;0;0;0;0;0;0;0;0;0;0;0;-0.0004665644;0.0030981833;0.022444073;0.06572925;0.12592953;0.18415703;0.21843052;0.21755493;0.18986721;0.14584121;0.09544978;0.0507943;0.019841854;0.0034435159;-0.00046656458;0;-0.0010633424;0.007918942;0.045564536;0.107409835;0.16445276;0.18447258;0.15074359;0.08863909;0.03584954;0.007739339;-0.00096741726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;-0.0021931087;0.019070027;0.07094206;0.12442535;0.1732174;0.19697717;0.17218316;0.1234134;0.0696581;0.015345079;0.022646168;0.07232434;0.1046829;0.10087928;0.064717114;0.01637224;-0.0019036626;0;0;0;0;0;0;0;0;0;0;0;-0.00050575094;0.0033651418;0.024273595;0.071007185;0.13600169;0.19885688;0.23582079;0.23493783;0.20507894;0.15757878;0.103170745;0.05492603;0.02143748;0.003739864;-0.0005057511;0;-0.001151104;0.008580214;0.049256638;0.11603699;0.17765982;0.19932058;0.16292201;0.09586205;0.038806893;0.00837612;-0.001047015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.00435282;0.040422224;0.118116155;0.16250154;0.24305657;0.33475524;0.35834506;0.316509;0.20370196;0.06309177;0.043442853;0.09359305;0.17745627;0.21633479;0.19548987;0.13802856;0.08767611;0.03870559;0.08310769;0.16551349;0.24866551;0.3006767;0.28987908;0.20359322;0.114826135;0.051152688;0.054575376;0.10988365;0.21083531;0.3071614;0.36792094;0.3309516;0.24624789;0.1243546;0.034316916;0.00747594;0.032953408;0.0631209;0.092298925;0.10945283;0.10896912;0.09091204;0.11099469;0.16112947;0.19047448;0.16994943;0.10310639;0.043500356;0.059383705;0.111734815;0.13278401;0.12653162;0.104295306;0.0926723;0.094775885;0.12863816;0.20067531;0.30498794;0.39120805;0.41092125;0.34707615;0.239259;0.13063887;0.051212426;0.009849506;-0.0012844158;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.004026266;0.037383042;0.10932145;0.1496138;0.23269589;0.33226898;0.36407092;0.32410142;0.20849228;0.06349254;0.041754417;0.09178773;0.17456923;0.2128874;0.19229816;0.1346925;0.08322681;0.049094647;0.10758906;0.20015003;0.2809647;0.3213526;0.29472223;0.20653833;0.11543842;0.051009353;0.05520251;0.111694545;0.21277979;0.30701664;0.36424714;0.32487327;0.2406037;0.121245995;0.03335826;0.0069331927;0.031147154;0.05962473;0.08713366;0.10332137;0.102984615;0.08621538;0.10441647;0.15024689;0.17684293;0.15747768;0.09534546;0.041563302;0.05961007;0.11176339;0.13257584;0.12526415;0.101278774;0.08815296;0.08983676;0.12361118;0.19495511;0.2974631;0.38182786;0.40104946;0.3387073;0.23343527;0.12743965;0.049957234;0.009601809;-0.0012524099;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;-0.008572051;0.079597615;0.23266993;0.32896632;0.3968748;0.41874462;0.3678049;0.31307465;0.22334643;0.0797785;0.014249642;-0.0011948921;0.04955554;0.14631857;0.21175931;0.20235603;0.14651895;0.0788814;0.06246464;0.063937835;0.04104193;0.007957903;0.020131327;0.07943897;0.14266339;0.16359255;0.13160044;0.06395083;0.012877001;0.0071554347;0.04024633;0.08345836;0.114208646;0.11012301;0.07384431;0.03173885;0.0068042045;-0.00084829907;0;0;0;-0.000523229;0.00426376;0.019339435;0.04014614;0.054983575;0.05305765;0.03561297;0.015329497;0.0032863244;-0.00040967728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;-0.008572051;0.079597615;0.23266993;0.32896632;0.3968748;0.41833273;0.37171245;0.3234279;0.23787436;0.09330452;0.02259904;0.00031171078;0.051166043;0.15169929;0.21957062;0.21159232;0.13574266;0.03434015;-0.003992868;0;0;-0.002660675;0.023127833;0.08614353;0.15468654;0.17736906;0.1426634;0.06931114;0.014061501;0.006701784;0.038879253;0.08062848;0.11031225;0.10633795;0.07127715;0.030603332;0.0065503833;-0.000817128;0;0;0;-0.00041413016;0.0033731565;0.015327269;0.03176334;0.043428004;0.041836057;0.028018357;0.012012003;0.0025693893;-0.000320617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
