;meta[fps=30]
;meta[frames=27]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;0;0;-0.069984004;0.054960005;0.2698446;0.41768914;0.43040234;0.30798402;0.0014057102;-0.01783999;0.19373031;0.40014058;0.48754972;0.4330321;0.23678555;0.08918363;0.11363429;0.20900571;0.29150474;0.31638858;0.25888;0.13120763;0.036160003;-0.00595809;-0.011794289;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;-0.020128;0.015792001;0.081984;0.100372575;0.106102854;0.1296663;0.12176;0.17874514;0.29571432;0.3443829;0.28779662;0.22345032;0.1559063;0.10060762;0.126416;0.17280762;0.15536001;0.13693716;0.11349334;0.059702862;0.016502861;-0.002689522;-0.0053790486;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0059564607;0.055306412;0.15855506;0.2656361;0.28870547;0.22363026;0.09974692;0.027302535;-0.0031560727;-0.0031560727;0.031560726;0.06312145;0.0778164;0.0711989;0.07812413;0.10665761;0.16824277;0.1887799;0.15430881;0.09073649;0.036687262;0.0078913765;-0.0009876147;0;0;0;0;0;0;0;0;0;0
jaw_up;0.24449505;0.3621346;0.48552057;0.55800176;0.54954463;0.46492013;0.34044993;0.22584626;0.13314413;0.069011584;0.027051676;0.0068306844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.005159929;0.04790885;0.14010291;0.20280689;0.19545941;0.12540796;0.028875396;0.021247236;0.092901774;0.16680507;0.19125292;0.15381579;0.07374401;0.023514293;0.03975189;0.09853086;0.15099424;0.1694398;0.13850194;0.081426516;0.032901935;0.00707181;-0.0008853015;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.0019526458;0.015908387;0.07222342;0.1497615;0.20489424;0.19751339;0.13239476;0.054243267;0.034873772;0.082932904;0.14983831;0.19012696;0.1939658;0.16385417;0.13138057;0.10003693;0.059581306;0.024140894;0.0052322913;-0.00065310864;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.0019526458;0.015908387;0.07222342;0.1497615;0.20489424;0.19751339;0.13239476;0.053096615;0.044837393;0.120090514;0.21667989;0.26606008;0.25333837;0.18973733;0.1328278;0.09466827;0.05679818;0.022962704;0.0049576885;-0.00061971106;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;-0.0085954275;0.07981357;0.23331559;0.33769974;0.3254261;0.20876834;0.04678668;0.046234522;0.19502026;0.35029072;0.40172297;0.3231969;0.15579942;0.043938622;0.05082984;0.12962906;0.19841512;0.22262281;0.18198909;0.107146904;0.04339647;0.009388438;-0.001172627;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;-0.008521397;0.07912391;0.23132841;0.3348359;0.32267922;0.20701498;0.04612151;0.04831185;0.20250857;0.3637611;0.41718328;0.335657;0.16188446;0.045206428;0.050209943;0.12856774;0.19684912;0.22088799;0.18059008;0.10631939;0.043053214;0.009291956;-0.0011614944;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.00033898558;0.0031443837;0.003645903;0.0692694;0.12468714;0.14801256;0.112796485;0.06511195;0.02971607;0.05778341;0.12508792;0.20013511;0.27960578;0.31621608;0.30291587;0.23944776;0.19663021;0.14932993;0.11088188;0.066136524;0.026706945;0.005733255;-0.0007180484;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.00020650847;0.0019209185;0.00011689154;0.06259545;0.116833135;0.14132193;0.109299205;0.063405894;0.027988302;0.05458003;0.1198751;0.194836;0.27642685;0.31617132;0.30503067;0.2424016;0.1980904;0.14985687;0.11114535;0.06640741;0.026929596;0.0058445805;-0.000729181;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0010887616;0.008872628;0.04024633;0.08345836;0.114208646;0.11012301;0.07332109;0.036002614;0.02614364;0.039297838;0.054983575;0.05305765;0.03561297;0.015329497;0.0032863244;-0.00083271356;0.0031542177;0.018086653;0.04268584;0.06537207;0.07334483;0.05993384;0.03524374;0.014227377;0.0030725796;-0.00038407245;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.001050911;0.008560916;0.038879253;0.08062848;0.11031225;0.10633795;0.070526816;0.03671509;0.034314916;0.056767005;0.07878493;0.07594614;0.050904617;0.021853162;0.0046756645;-0.001019369;0.0032395672;0.01875275;0.044257384;0.06784536;0.07613725;0.06224013;0.0365815;0.0147821475;0.0031690618;-0.00039706042;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;-0.001842434;0.018424341;0.036848683;0.046060853;0.036848683;0.018424341;-0.001842434;-0.001842434;0.018424341;0.036848683;0.045966227;0.03756488;0.022372682;0.0074031334;0.014164291;0.015938073;0.013078869;0.0077667967;0.0031690607;0.0006827954;-0.00008534943;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;0;0;-0.0013637352;0.013637352;0.027274704;0.03409338;0.027274704;0.013637352;-0.0013637352;-0.0013637352;0.013637352;0.027274704;0.033957932;0.028295187;0.019335354;0.011963762;0.02039851;0.022923736;0.018789858;0.011132532;0.0045476397;0.0009796629;-0.00012245786;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;-0.0021819763;0.02026121;0.059225067;0.085720494;0.08260339;0.05299085;0.013403567;-0.0015585544;0;0;0;0;-0.0003265543;0.0024343138;0.013969472;0.032933738;0.05043037;0.056581095;0.046244536;0.027204199;0.011000798;0.0023749406;-0.00029686757;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;-0.00231835;0.021523636;0.062965594;0.09115594;0.0878635;0.0563807;0.014280254;-0.0016598603;0;0;0;0;-0.00035253022;0.0026458318;0.014915738;0.035067476;0.05361613;0.060180616;0.049224347;0.029057764;0.01179863;0.0025790373;-0.0003209881;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;-0.003096434;0.028130315;0.085020736;0.1822068;0.2792039;0.32822204;0.28345495;0.18898748;0.11346596;0.079604596;0.075055525;0.06306102;0.03737032;0.011984967;0.023098415;0.0259388;0.021223377;0.012519329;0.0050700735;0.0010941691;-0.00013677114;0;0;0;0;0;0;0;0;0;0
