;meta[fps=30]
;meta[frames=139]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;0;-0.011184;0.016776001;0.013840003;0.03220457;0.11711682;0.22548182;0.28538838;0.29202014;0.19533491;0.090683445;0.04550812;0.03982217;0.043426286;0.049559314;0.06756389;0.081421;0.07482633;0.055784754;0.03848046;0.040848464;0.051038045;0.04415347;0.027506288;0.05665568;0.12166075;0.14780477;0.13264525;0.073517725;0.005129146;-0.057965714;0.061302856;0.12260571;0.14304;0.11819733;0.056752;-0.022614857;0.058549337;0.0953585;0.11095544;0.08731277;0.044268195;0.012219429;-0.0019359993;-0.004006096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.027355433;0.005280004;0.1165623;0.2219415;0.2654111;0.25049108;0.16783543;0.12576267;0.1378847;0.14111999;0.07108571;0.09917918;0.1899195;0.22768915;0.21020244;0.13246629;0.007463618;-0.01629475;0.037069935;0.078770064;0.120927356;0.13821606;0.11318638;0.11903511;0.10132817;0.12423674;0.19639757;0.2822139;0.32265145;0.3666286;0.29309717;0.1943581;0.10264382;0.066845715;0.08247429;0.11867048;0.121928014;0.08969543;0.092499055;0.17765372;0.3166922;0.43639642;0.4669532;0.37478727;0.21941294;0.1609021;0.18334553;0.20395067;0.17704494;0.15023239;0.14616612;0.22506784;0.26351774;0.21226631;0.08367543;-0.007052572;-0.019133715;0;0;0;-0.0034011425;-0.0012068575;0.01443657;0.036041144;0.05192228;0.05023086;0.030966861;0.009435431;-0.0012799992;-0.0026331437;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.014994286;0.00288;0.06393143;0.12173716;0.14441526;0.14051048;0.090301715;0.06588678;0.07791527;0.08394606;0.06358736;0.04194774;0.013335776;-0.0017700557;-0.025424458;-0.007643433;0.09204298;0.23002699;0.33172482;0.3211045;0.19816597;0.060664695;-0.008126162;-0.016896006;-0.004224;-0.003821715;0.019460574;0.03979582;0.087785155;0.14025143;0.13877182;0.1023543;0.03420343;0.02463238;0.059760008;0.13325717;0.16984154;0.14890668;0.07940344;0.06433676;0.04143761;0.037383188;0.045580845;0.051733118;0.06899658;0.08485835;0.08442776;0.056189388;0.02744163;0.007131426;-0.0015020424;-0.002481632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0065874294;0.0012822861;0.028009145;0.055829722;0.063812576;0.05195772;0.020265145;-0.0016217147;-0.004651429;0;-0.011699812;0.009168764;0.03571658;0.068343624;0.11544993;0.14412116;0.11671163;0.08587048;0.036662858;-0.0031314294;-0.008365715;0;-0.019062858;0.027005715;0.054382857;0.07249143;0.081760004;0.076617144;0.047102857;0.069851436;0.057022862;0.03673143;0.017714288;0.004902857;-0.0012514286;-0.0015885715;-0.005946287;-0.010893143;0.021534856;0.09343715;0.18356802;0.25382972;0.26846287;0.21875542;0.13391697;0.07220573;0.044276576;0.03131181;0.022757715;0.024642285;0.02472806;0.030801969;0.08305992;0.16183607;0.23874839;0.29082322;0.2791874;0.1835926;0.117521636;0.10385665;0.12509018;0.1432774;0.11942859;0.060678102;0.01679543;-0.0027321875;-0.0054643825;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;-0.0012742614;0.0103809275;0.047137175;0.09774865;0.13373446;0.12891664;0.086412564;0.037104733;0.0079436675;-0.0009908592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0013826604;0.013826603;0.026853379;0.04108476;0.057221532;0.07508247;0.080431916;0.097614266;0.11604644;0.1464375;0.17742497;0.18684036;0.15786089;0.108834416;0.059400007;0.022552578;0.009237162;0.032674097;0.08479376;0.14208564;0.17589557;0.1662053;0.13105766;0.12260283;0.14224955;0.21571338;0.29672056;0.30861336;0.24111299;0.13732234;0.035415765;-0.004117446;0;-0.000540564;0.004030613;0.023113046;0.054518245;0.08348039;0.093654014;0.07652916;0.045005888;0.018179744;0.0039256504;-0.00049070624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011099931;0.009651429;0.03568454;0.06326419;0.10808098;0.17826284;0.26636493;0.3518567;0.39443037;0.36793968;0.28749335;0.25472188;0.27505466;0.28688774;0.24381198;0.15061995;0.036932077;0.005464256;0.06796137;0.17303498;0.28965324;0.35818306;0.33487803;0.30553737;0.26855144;0.2762783;0.32244697;0.39412722;0.43684947;0.46357414;0.39436594;0.30353227;0.22517851;0.21417043;0.26217946;0.32234642;0.33273548;0.2739963;0.16121258;0.06524698;0.014112876;-0.0017629165;0;0;-0.006011568;0.0558217;0.16063051;0.26020783;0.290952;0.24650002;0.1578226;0.11292443;0.08504937;0.05808856;0.028883435;0.0063057044;-0.00077542063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008257158;0.07123548;0.27378076;0.48038465;0.5430131;0.4215826;0.24678913;0.25022116;0.43965548;0.60807467;0.5862709;0.39309925;0.1689123;0.036234803;-0.0045166276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.0014277472;0.014277472;0.027837692;0.041554164;0.054928865;0.06880621;0.07314909;0.071900256;0.048230905;0.020800343;0.00450645;-0.00090968696;0.0028340244;0.013099492;0.027224129;0.037297163;0.035967622;0.024124198;0.010321449;0.0022182371;-0.00027640493;-0.0004723374;0.0035862657;0.019873157;0.04399735;0.05676796;0.051082414;0.029792244;0.00830964;-0.0009446748;0;0;0;-0.00055689167;0.004140242;0.023928849;0.05642683;0.08652522;0.09713531;0.0794489;0.04673808;0.01891391;0.0040469416;-0.0005073255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009927832;0.008642025;0.032018356;0.05748958;0.06590856;0.053028617;0.025773004;0.0056680487;-0.0006953856;0;-0.0013237111;0.012286604;0.035979282;0.052102894;0.05023687;0.032247234;0.008181348;-0.000950506;0;0;0;0;-0.0013120484;0.013120484;0.026240967;0.032801207;0.026240967;0.013120484;-0.0013120484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009927832;0.008642025;0.032018356;0.056062806;0.07849059;0.09691579;0.109253354;0.11569154;0.10891461;0.07897736;0.04426431;0.017396282;0.003644199;-0.0004612048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;-0.0050146487;0.050146483;0.100292966;0.1253662;0.100292966;0.048611585;0.005218932;0.075113975;0.20137501;0.3549079;0.46908042;0.49146506;0.41502634;0.285992;0.15612124;0.059351105;0.024551604;0.08615605;0.22340287;0.37407374;0.46276343;0.43881634;0.33401838;0.23322909;0.1673809;0.15501755;0.16321005;0.16631795;0.15717249;0.13677575;0.0951683;0.057566322;0.025159523;0.0034312326;0.013936818;0.08401834;0.1980817;0.30338117;0.34039202;0.2782222;0.16364042;0.0661803;0.014262262;-0.001783803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027942655;0.026833577;0.06326896;0.12422932;0.20171452;0.28500533;0.33698592;0.35202038;0.3339996;0.350537;0.38269472;0.3631279;0.27173948;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;-0.004608868;0.040973283;0.13664626;0.28080145;0.3895551;0.3871059;0.26972452;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;-0.004798399;0.04798399;0.09596798;0.11995997;0.09596798;0.04673158;0.0035510014;0.0612985;0.16431616;0.289585;0.38275036;0.40104946;0.3387073;0.23343527;0.12743965;0.048446387;0.020018678;0.07031386;0.18230316;0.30526993;0.37763137;0.35788974;0.27402976;0.19666025;0.14887735;0.14167106;0.14653923;0.14513005;0.13548611;0.11930081;0.08544959;0.05267914;0.022988679;0.003045676;0.013435485;0.080530345;0.18970968;0.29037002;0.32572767;0.26619685;0.15662156;0.063386224;0.013707119;-0.0017123694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002321133;0.022177394;0.053316478;0.10863265;0.18197933;0.26203477;0.31330422;0.32757056;0.30528742;0.30701438;0.32199177;0.2988556;0.22149284;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;-0.004282314;0.03864844;0.12193833;0.24217895;0.32833546;0.32113642;0.21962072;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
