;meta[fps=30]
;meta[frames=43]
;meta[profile=default]
jaw_open_a;0;0;0;0;0;-0.017318401;-0.0061046905;0.07340709;0.18341215;0.23939112;0.2756319;0.25990587;0.18964298;0.121132195;0.08578925;0.03776;0.043413334;0.077394284;0.06697143;0.030034283;0.012251428;0.00045714242;-0.012379427;-0.0029165717;0.036077715;0.09013943;0.12997486;0.12579657;0.07330743;0.024694864;0.010590481;0.030988188;0.06285714;0.065401904;0.042331427;0.018613333;0.012693334;0.033584766;0.06371048;0.07419429;0.05846858;0.029630478;0.008182858;-0.0013866652;-0.0026514293;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0030372571;-0.0010761147;0.012853029;0.03221303;0.040073752;0.050120234;0.053986754;0.044769526;0.02932968;0.024765562;-0.010224764;0.068007626;0.117287636;0.12347429;0.091139056;0.041950483;-0.04425143;0.01589943;0.040265147;0.07040914;0.095488004;0.0896061;0.06737677;0.08077715;0.062305525;0.045040764;0.027154287;-0.010087621;-0.004038094;0.045577142;0.09065143;0.103542864;0.08425143;0.032777146;-0.0027428567;-0.007497143;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.078586936;0.1292859;0.18918717;0.21582814;0.18629083;0.12599471;0.057961524;0.06838873;0.113003135;0.12545568;0.09934829;0.057935283;0.012094699;0.024721857;0.06913303;0.12944049;0.17911321;0.19637786;0.15946397;0.106837004;0.06361528;0.071347766;0.12609215;0.18179028;0.20690764;0.20664524;0.19221985;0.18845546;0.20243716;0.21450321;0.204868;0.1668687;0.098456115;0.03987912;0.008635666;-0.0010782655;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002942169;0.0029421693;0.0058843386;0.007355423;0.0058843386;0.0029421693;-0.0002942169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28280926;0.2908072;0.23188905;0.14835055;0.082365036;0.0527224;0.044450615;0.06641351;0.082380734;0.0729976;0.04111085;0.015606749;-0.0016539762;-0.0011673253;0.009526264;0.043028824;0.08908888;0.12186942;0.117495924;0.07879607;0.033922423;0.007309305;-0.0009096872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.004608868;0.042797163;0.11860228;0.24131617;0.34610668;0.40919104;0.39120835;0.3922251;0.38492954;0.35596266;0.2689768;0.14949429;0.050419237;0.10781783;0.20710962;0.2658493;0.25088942;0.18412763;0.09876782;0.06616175;0.07507223;0.1721301;0.29656062;0.34101728;0.27433345;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.004282314;0.039757982;0.10954412;0.23107426;0.34123808;0.40987384;0.39496735;0.38013512;0.34720507;0.30492005;0.22338167;0.121256456;0.04370261;0.094141886;0.17880237;0.23007713;0.2205477;0.16636178;0.0954225;0.06404324;0.06562627;0.14140654;0.24190547;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
