;meta[fps=30]
;meta[frames=69]
;meta[profile=mgla]
jaw_open_a;0;0;0;0;-0.0026514288;0.002057143;0.010834286;0.01504;0.014674286;0.009737142;0.00022857121;-0.01831619;0.012830476;0.06299428;0.09843809;0.1018819;0.073325716;0.012769523;-0.014988192;-0.014902857;0.042189717;0.11811278;0.19748875;0.23408002;0.1872305;0.097369924;0.034496013;-0.0057577123;-0.00903467;-0.017234286;0.025851432;0.04740572;0.06118857;0.06996572;0.057817142;0.02502857;0.03768;0.070674285;0.075211436;0.09222858;0.079222865;0.04763429;-0.02793143;0.055481903;0.10046476;0.14996572;0.14467047;0.08457905;0.0048685726;0.024030475;0.021996193;0.016662858;0.01624;0.016297145;0.041725717;0.056259055;0.06817905;0.050788574;0.08805334;0.096373335;0.079759024;0.056261666;0.035946887;0.011256165;0.036830697;0.035113797;0.023339756;0.011335837;0.0029524888;-0.0006896332;-0.0010057141;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.01468343;0.005796573;0.055044577;0.11056153;0.15520456;0.146048;0.06535466;0.046339042;0.07318858;0.07393525;0.0916419;0.13524115;0.17777371;0.22563964;0.26033524;0.19808002;0.14119087;0.1556526;0.1842606;0.14880721;0.1010952;0.07431839;0.115112804;0.21396095;0.2774531;0.28110042;0.22767673;0.15291756;0.07212278;0.048830044;0.051906284;0.05153828;0.096052565;0.12032913;0.08220115;0.073348574;0.100603424;0.09642971;0.17534629;0.19829027;0.13019887;0.07919238;0.0696;0.045554284;0.07502095;0.085051425;0.04257371;0.11929753;0.15959315;0.13388343;0.09007315;0.040196575;-0.049380574;0.027908573;0.055817146;0.065120004;0.055817146;0.027908573;-0.018605715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;-0.0006933977;0.0064377845;0.018829882;0.0272588;0.026272776;0.016857835;0.0042685303;-0.00049619284;-0.00023092054;0.0016752236;0.010139511;0.02618429;0.040338572;0.054405633;0.061789505;0.065308675;0.06854304;0.07236485;0.06815972;0.06579599;0.053886004;0.03658741;0.019106152;0.006706783;-0.00072520494;-0.00072520494;0.0072520496;0.014504099;0.01539343;0.036804147;0.10843722;0.20907658;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;-0.0007085061;0.0070850607;0.014170121;0.01771265;0.014170121;0.0070850607;-0.0014337111;0.0072520496;0.014504099;0.018130125;0.014504099;0.0072520496;-0.00072520494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;0;-0.0027767716;0.025348775;0.07799292;0.13511713;0.150647;0.11944412;0.056050703;0.014359534;0.0019260877;0.02541438;0.07392606;0.14319435;0.19293673;0.18676747;0.13059868;0.06036736;0.011971134;-0.0015246007;-0.0029127474;0.029127475;0.056308344;0.08974411;0.121226124;0.14032716;0.14379811;0.16587633;0.17940234;0.16867456;0.17329058;0.14483583;0.105488695;0.060208708;0.028559715;0.024707064;0.08149014;0.11796507;0.11053888;0.10451061;0.081590325;0.07675483;0.059555307;0.0646315;0.09191543;0.16146138;0.18716487;0.19111298;0.16975307;0.20068137;0.24496469;0.24920043;0.18936913;0.107492544;0.027739085;-0.0032252532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032138936;0.022182364;0.15203516;0.38703674;0.6478744;0.80129665;0.76282245;0.5516876;0.3088062;0.12125325;0.02538875;-0.003213893;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0030810356;0.008362164;0.016724328;0.02728659;0.04401092;0.05897337;0.07261666;0.06997384;0.057211485;0.04048715;0.025524706;0.014962448;0.007481224;0.0022000938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;-0.0009224098;0.008556147;0.025127718;0.035509594;0.042558078;0.05622883;0.075564444;0.09432409;0.09619251;0.08680883;0.08330659;0.09215112;0.09576999;0.07849241;0.0493732;0.04015156;0.0561044;0.08670974;0.107356235;0.108099155;0.08503891;0.055015154;0.0270725;0.008792428;-0.00097012066;-0.00097012066;0.009701206;0.019402413;0.024253014;0.019402413;0.009701206;-0.0021390365;0.011689159;0.023378318;0.029222896;0.023378318;0.011689159;-0.0011689159;0;0;0;0;0;0;0;0;-0.00097012066;0.009701206;0.019402413;0.024253014;0.019402413;0.009701206;-0.00097012066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.009548003;0.088663206;0.25912824;0.37503645;0.36138055;0.23181641;0.0586202;-0.008631424;0.011781929;0.09538353;0.21814194;0.28638434;0.25916532;0.15281627;0.03716948;0.00970052;0.08814924;0.20077577;0.2933886;0.30181777;0.29317686;0.29653022;0.29709202;0.25309217;0.15667368;0.03798605;0.014453737;0.033069186;0.09219962;0.2037643;0.3113546;0.38357696;0.43991315;0.43069538;0.37012327;0.27075428;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;-0.002348964;0.020422628;0.07600179;0.13285564;0.18663134;0.26228693;0.34374806;0.39980814;0.37078005;0.24769326;0.12626517;0.060668487;0.04814406;0.060755316;0.076687716;0.0946068;0.11942789;0.11368112;0.08215697;0.0459077;0.017989056;0.0037542067;-0.00047583613;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.005588531;0.05189244;0.15169929;0.21957062;0.21159232;0.13574266;0.03434015;-0.005733254;0.012208675;0.08304869;0.1845217;0.23890412;0.21407858;0.12442831;0.030029446;0.009996275;0.084473476;0.19227313;0.28092036;0.28844115;0.28572333;0.29859138;0.30563232;0.26268172;0.1630621;0.03966149;0.013433256;0.03234001;0.081935436;0.1716358;0.25677183;0.3127796;0.35902414;0.35150972;0.30208126;0.22098075;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;-0.0025048195;0.02177523;0.08107266;0.14260773;0.19147953;0.24548903;0.29573566;0.32953405;0.30216476;0.2018996;0.10575906;0.054829795;0.046272535;0.05709288;0.0707498;0.08615674;0.108949006;0.103770785;0.07503343;0.041964553;0.016428595;0.003399079;-0.00043210117;0;0;0;0;0;0;0;0;0;0
