;meta[fps=30]
;meta[frames=70]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.017318401;-0.0061046905;0.07340709;0.18341215;0.261334;0.25493854;0.17099158;0.08091612;0.04053486;0.015041826;0.022157717;0.08055773;0.17848961;0.2566565;0.25073466;0.14889328;0.04144855;0.01764389;0.06382599;0.12572953;0.1464;0.115306675;0.058575243;0.016182858;-0.0026361886;-0.005272382;0;0;-0.029375998;0.03659733;0.09396418;0.13326171;0.12436418;0.08640305;0.022029717;0.053356193;0.056693334;0.051954288;0.006916574;-0.0049234345;0.060317256;0.16467841;0.23001814;0.23519972;0.16891643;0.093472324;0.049694788;0.027065901;0.014750476;0.01864381;0.032087617;0.041394286;0.03365714;-0.008548572;0.003090288;0.08902171;0.182952;0.20894401;0.169992;0.066096;-0.0055440012;-0.01512;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.0068571432;0.0013257144;0.02921143;0.052448;0.07007269;0.07554835;0.058375318;0.038730063;0.026075432;0.008548574;-0.029976992;0.020270327;0.10542629;0.17072791;0.20439832;0.18426149;0.087779365;0.04123003;0.01443444;0.011884804;0.040682975;0.07459048;0.086880006;0.06843428;0.034819048;0.00969143;-0.0015695223;-0.0031390483;0;0;-0.011184;0.016776001;0.02020343;0.049627814;0.08790628;0.092113145;0.06224838;0.041782852;0.002285711;0.019672384;0.049632005;0.06345143;0.08965851;0.11012846;0.1267744;0.10146347;0.09094995;0.08566584;0.1015197;0.14342767;0.16586515;0.1152381;0.07475658;0.034317713;0.017901715;0.03616;0.071936004;0.111306295;0.122124396;0.11921944;0.11734191;0.09857791;0.076829135;0.061972193;0.033859048;0.009325715;-0.0015238083;-0.0030476195;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027366942;0.02230005;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0021298127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.061255865;0.08236133;0.09211439;0.10581532;0.13051112;0.15181497;0.13734514;0.124463774;0.17457935;0.2859631;0.37814906;0.36558917;0.2440105;0.11342445;0.069178924;0.1069954;0.16824277;0.1887799;0.15430881;0.09073649;0.036687262;0.0078913765;-0.0009876147;0;0;-0.0062595443;0.059594423;0.15252921;0.2413185;0.27032846;0.24850555;0.2020818;0.21061835;0.19429052;0.14881015;0.07996457;0.022249952;-0.0025406026;0;-0.0030010126;0.027863136;0.08149014;0.11560339;0.13422588;0.14909643;0.15615523;0.18520638;0.1984819;0.15828313;0.101365045;0.05079774;0.011128556;-0.001366916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014727532;0.040297415;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.27441055;0.18401916;0.07909029;0.015368409;0.011322633;0.050838564;0.12682393;0.21265784;0.26351234;0.23721306;0.15927473;0.07469399;0.048617896;0.07786676;0.12186676;0.13667832;0.1116964;0.06578001;0.02667832;0.005804822;-0.00072361476;0;0;-0.004091205;0.040912054;0.08182411;0.10228013;0.08182411;0.040912054;-0.004091205;0;0;0;-0.0019737976;0.01608094;0.07300714;0.15134452;0.20701498;0.19951724;0.13370393;0.057393767;0.012290318;-0.0015329499;0;0;0;0;0;-0.0027386027;0.023804137;0.088678956;0.15922303;0.1825596;0.14682417;0.07132056;0.015538232;-0.0019120123;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.38639903;0.3724277;0.24960247;0.107172884;0.022959737;-0.009353554;0.060264107;0.17547281;0.26039362;0.27636695;0.22971052;0.15014075;0.11907169;0.10114461;0.059581306;0.024140894;0.0052322913;-0.00065310864;0;0;0;0;0;0;0;0;-0.0066850847;0.06685085;0.1337017;0.16712713;0.1337017;0.06685085;-0.0066850847;0;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.11782485;0.12336143;0.18556629;0.29505473;0.34101728;0.27433345;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.009091568;0.06271327;0.18263474;0.27039433;0.28487405;0.23286845;0.14690489;0.113421954;0.09661739;0.05679818;0.022962704;0.0049576885;-0.00061971106;0;0;0;0;0;0;0;0;-0.0054549407;0.054549407;0.109098814;0.13637352;0.109098814;0.054549407;-0.0054549407;0;0;-0.004675664;0.04341688;0.12691087;0.18368678;0.17283258;0.14984389;0.16384304;0.23934942;0.27831328;0.22390305;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0023144532;0.01885851;0.08558334;0.17744142;0.24276046;0.23401697;0.15629704;0.071636364;0.038886093;0.055792164;0.08816966;0.098912545;0.08084445;0.047565594;0.01925557;0.004156146;-0.0005195183;0;0;-0.0040093814;0.040093813;0.080187626;0.10023452;0.080187626;0.040093813;-0.0040093814;0;0;0;-0.0019754674;0.016107658;0.07294035;0.15118523;0.20680459;0.19934691;0.13361877;0.05741715;0.012296998;-0.0015336177;0;0;-0.0015808195;0.01289147;0.058352273;0.11942729;0.17699555;0.22360021;0.23544884;0.20398137;0.14444292;0.07136815;0.015593338;-0.001917022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002275267;0.018540116;0.084128544;0.17438732;0.23854792;0.2299269;0.15354493;0.07032867;0.038171235;0.054846197;0.08677066;0.09737254;0.079595745;0.04679003;0.018906752;0.0040596644;-0.00050838577;0;0;-0.0039392463;0.039392464;0.07878493;0.098481156;0.07878493;0.039392464;-0.0039392463;0;0;0;-0.002050278;0.016703807;0.07583457;0.15724957;0.21513894;0.20738904;0.13901448;0.059696537;0.012783267;-0.0015944015;0;0;-0.0015808195;0.01289147;0.058352273;0.11932501;0.17787224;0.22703393;0.2416587;0.21114096;0.15021443;0.074188165;0.016177794;-0.001990079;0;0;0;0;0;0;0;0;0;0;0;0;0;0
