;meta[fps=30]
;meta[frames=65]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;-0.019712;-0.006939434;0.083564796;0.20870583;0.29093426;0.27249256;0.23581868;0.22641677;0.21193478;0.17841494;0.117043816;0.02630095;0.009127622;0.03225905;0.021348573;-0.004921905;-0.0036876195;0.021744763;0.029942859;0.08084571;0.11096381;0.11261714;0.08777143;0.054483812;0.015360001;0.033002667;0.04284648;0.014367998;0.034050293;0.14127775;0.25681835;0.30243888;0.26668346;0.13291201;0.03281143;0.0034940941;0.013296766;0.022747431;0.030716952;0.008623851;0.013025369;0.10050895;0.24614474;0.3610368;0.34950718;0.19666836;0.0946615;0.04833738;0.048326403;0.057188574;0.022605713;-0.017897144;0.025462857;0.036171433;0.060822856;0.10938285;0.14194286;0.13957715;0.11051429;0.044594288;-0.0037714285;-0.010194286;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.004726858;-0.0016594288;0.019983543;0.05007452;0.07232092;0.06363765;0.04839041;0.039484352;0.034450896;0.01933897;0.027053714;0.04871315;0.0904;0.11690972;0.1317562;0.122816004;0.11872457;0.103436194;0.06092801;0.035684578;0.025362287;0.012973715;0.04923429;0.056091428;0.039542858;0.013135238;0.043626674;0.09402743;0.1644598;0.19865066;0.18467887;0.093014106;0.053393535;0.0101066725;0.011557712;0.052332945;0.12156953;0.17888;0.17240381;0.08850895;0.047456;0.058998544;0.13105553;0.1957417;0.20327546;0.17398813;0.12197806;0.14249098;0.14454082;0.10653715;0.05563429;0.019177144;-0.019062858;-0.007154286;0.0013142859;0.030582856;0.06080001;0.06944;0.05650286;0.021988574;-0.0019085705;-0.005005715;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.029081354;-0.0033811089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.05694767;0.123326816;0.19602194;0.2879224;0.3604497;0.35455173;0.25781512;0.13953991;0.06421881;0.07547857;0.11546027;0.11126171;0.068956494;0.03924217;0.074142665;0.1390509;0.19547135;0.19613932;0.14054425;0.10337796;0.09449612;0.11896749;0.16341156;0.17489366;0.1337588;0.13861029;0.2033148;0.2980621;0.35742706;0.34165812;0.24977489;0.15341447;0.12087759;0.096915066;0.07888322;0.055017292;0.028053982;-0.0028053983;0;0;0;0;-0.0029127474;0.023080124;0.11872846;0.1937657;0.20943873;0.14766629;0.07848673;0.07199209;0.13795474;0.18011801;0.20141613;0.19239521;0.16230518;0.117919765;0.058176227;0.012724485;-0.0015637232;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0063748052;0.051939618;0.23575585;0.48881674;0.66888225;0.64489806;0.4324092;0.18580355;0.03985829;-0.0049682907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0007172531;0.005860483;0.026373923;0.054528728;0.074576825;0.071900256;0.048230905;0.020800343;0.00450645;-0.00055980746;0;0;0;0;0;0;0;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0010496387;-0.0015797594;0.014668437;0.041819625;0.071357675;0.09432224;0.10039689;0.080868565;0.056163624;0.027885405;0.0061316397;-0.0007522412;0;0;0;0;0;0;0;0;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010496387;-0.0010496387;0;-0.0008031326;0.0069816876;0.025990484;0.046756633;0.05367471;0.04323796;0.021064343;0.004635905;-0.0005685544;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.004608868;0.042797163;0.11860228;0.24131617;0.3474129;0.39705655;0.36217096;0.27877343;0.18849601;0.1908472;0.25790364;0.3631469;0.4427408;0.4007322;0.3028939;0.18795276;0.08686157;0.029950218;0.049116727;0.1343574;0.28247464;0.38639903;0.3724277;0.24960247;0.10348801;0.05298417;0.13340335;0.28247464;0.38639903;0.3724277;0.2463592;0.13728267;0.111055166;0.124678425;0.12294025;0.07889254;0.019986605;-0.0023229884;0;0;-0.0019092292;0.016298026;0.06517452;0.11137987;0.143265;0.14796986;0.12586106;0.09340863;0.06300869;0.040322036;0.0531171;0.08402067;0.09721483;0.07820603;0.03800924;0.008277037;-0.0010186266;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.004282314;0.039757982;0.10954412;0.23107426;0.34091523;0.41286853;0.40895724;0.34167075;0.24269661;0.21855238;0.2535026;0.333256;0.3950342;0.34576008;0.25516504;0.15811016;0.07755665;0.02979808;0.04274892;0.10932145;0.23044342;0.31527328;0.3039181;0.20372534;0.084495924;0.04323876;0.10880937;0.23044342;0.31527328;0.3039181;0.19904967;0.13091856;0.14565805;0.18134895;0.17700727;0.113551825;0.028721932;-0.0033397593;0;0;-0.0018257353;0.015936218;0.05885904;0.09913186;0.12658781;0.13113545;0.11233505;0.08538319;0.057421826;0.03743314;0.05064278;0.08056369;0.09317929;0.07497761;0.036453478;0.007970893;-0.0009796628;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016364823;0.01636482;0.03272964;0.04091206;0.03272964;0.01636482;-0.0016364823;0;0;-0.0034380043;0.029879717;0.11134787;0.20011145;0.22957787;0.18477358;0.08715112;0.044947594;0.071504526;0.106983624;0.10308724;0.06612724;0.01522485;0.010247309;0.055317767;0.114743106;0.15704384;0.15144473;0.099930614;0.06002383;0.042085648;0.03974548;0.03272964;0.01636482;-0.0016364823;0;-0.0012524098;0.010887615;0.04053633;0.07280676;0.08349399;0.06717092;0.03264615;0.007130387;-0.0008766869;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017478076;0.017478077;0.034956153;0.043695193;0.034956153;0.017478077;-0.0017478076;0;0;-0.003673736;0.03193701;0.11890658;0.21356651;0.24491574;0.1970347;0.09303829;0.046208914;0.0713484;0.106983624;0.10308724;0.06612724;0.015105621;0.011217508;0.059740942;0.12389806;0.16953954;0.1634612;0.1078474;0.06456201;0.04504156;0.04243744;0.034956153;0.017478077;-0.0017478076;0;-0.0013359039;0.011611231;0.04326102;0.07770508;0.089115925;0.07169352;0.034844823;0.007603519;-0.0009351327;0;0;0;0;0;0;0;0;0;0
