;meta[fps=30]
;meta[frames=44]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.022944;0.004416;0.097799994;0.18868344;0.22567657;0.20226972;0.09054971;0.048658293;0.08526629;0.10570058;0.09332572;0.032091435;0.022875428;0.09894856;0.15985826;0.16487771;0.120909706;0.022523427;-0.0044251382;0.004352001;-0.00056685664;-0.004315429;-0.0010057145;0.013074287;0.029028572;0.044594288;0.05331048;0.0755581;0.106674284;0.11072763;0.08671238;0.045851428;0.0011276177;-0.010544761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.0068571432;0.0013257144;0.02921143;0.054048005;0.06709943;0.071149714;0.05518286;0.037312;0.026999999;0.004388571;-0.0034205723;0.028848007;0.091947444;0.11595887;0.093058296;0.06361373;0.049780574;0.046169143;0.058512006;0.038736004;0.00071999925;-0.007584;-0.01468343;0.011532193;0.05978972;0.082870856;0.080775626;0.053504;0.0010559985;-0.019209143;0.0039923815;0.033280004;0.067489535;0.07740953;0.06304;0.02438095;0.0006552367;-0.0064914282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0010595387;0.009212726;0.03361754;0.06554933;0.10750256;0.14555219;0.15633187;0.17066984;0.1832698;0.1683382;0.13131984;0.071360886;0.07486118;0.15603593;0.26516947;0.32028338;0.30038512;0.20374703;0.121941775;0.050521024;0.03874694;0.076944254;0.12686794;0.16300699;0.1773615;0.17491275;0.1946221;0.21643716;0.22325578;0.21782434;0.17641205;0.11301984;0.053951427;0.014365735;-0.0016698795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;-0.00011208253;0.02578506;0.1452379;0.35747087;0.59178644;0.7281706;0.693475;0.5015342;0.2807329;0.11023023;0.023080682;-0.0029217205;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.0035985908;0.031285197;0.11645742;0.20919418;0.23991996;0.19303808;0.0914772;0.042469412;0.061331503;0.09228074;0.088781945;0.052959047;0.050438322;0.10409712;0.1530723;0.14750603;0.09462651;0.023934938;-0.0027831325;0;0;0;0;0;0;0;-0.002009157;0.018660245;0.054496396;0.07885544;0.07596627;0.048718076;0.012304096;-0.0014313253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.384256;0.3923638;0.3074026;0.1906279;0.103169635;0.048446555;0.009904616;0.02207358;0.106934644;0.2217244;0.30337262;0.29247388;0.1960795;0.08423987;0.018052517;-0.0059358664;0.030024435;0.13626665;0.28247464;0.38639903;0.3706131;0.26054204;0.2103826;0.26257634;0.32839635;0.33249375;0.25227904;0.14850797;0.09863212;0.07468815;0.04173427;0.016353687;0.003412915;-0.00043257826;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31322828;0.32293582;0.25895384;0.16728298;0.09546703;0.04676776;0.009276739;0.02305881;0.111147195;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.005343615;0.024491569;0.111147195;0.23044342;0.31527328;0.3021777;0.21515843;0.17774943;0.22311555;0.27793902;0.28140545;0.21544416;0.1318203;0.09046243;0.0682122;0.0381496;0.014935086;0.0030900715;-0.00039281923;0;0;0;0;0;0;0;0;0;0
