;meta[fps=30]
;meta[frames=86]
;meta[profile=mrrr]
jaw_open_a;0;0;0;0;0;0;0;-0.069984004;0.054960005;0.26382247;0.37278247;0.47270635;0.5373364;0.46590865;0.46449983;0.39547276;0.32659507;0.37862095;0.39299887;0.34213027;0.19571808;0.0042666537;-0.060568377;-0.01206857;0.08169417;0.21406633;0.2975205;0.22388208;0.18137053;0.29049554;0.4767703;0.5387227;0.51504534;0.34349334;0.19573563;0.15755734;0.12592764;0.025066663;0.0027504792;0.020830475;0.010544763;0.0007619052;-0.002651428;0.007801906;0.02784762;0.035062857;0.0104;0.16039619;0.23250285;0.24105145;0.18939428;0.07501714;-0.05824;0;0;0;0;0;0;0;0;0;-0.027254859;0.0034697142;0.12229486;0.23101261;0.25005716;0.20946287;0.115766875;0.06590172;0.07574858;0.068839625;0.01993981;0.004765718;0.073627435;0.20205641;0.34053487;0.4505349;0.5013612;0.478896;0.42394212;0.34690437;0.25130287;0.15203887;0.072180964;0.015437709;-0.007467438;-0.005514664;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;-0.020128;0.015792001;0.079905525;0.11146896;0.11943314;0.10106592;0.046628576;0.03817372;0.03497143;0.026068574;0.031981718;0.024467051;0.02958476;0.069174856;0.11488609;0.15393522;0.15017752;0.1187383;0.12094098;0.20076348;0.25962976;0.26728958;0.23739356;0.20463662;0.17749336;0.19123161;0.17748573;0.1289402;0.08416;0.04187429;-0.014154671;-0.026589718;0.06310858;0.2026431;0.3306957;0.38496235;0.3031391;0.15379049;0.023378298;-0.014716948;0.08293181;0.17876573;0.24848002;0.23049146;0.18717714;0.22525106;0.32092953;0.34775773;0.33035734;0.22779126;0.17850515;0.14017904;0.21199086;0.3365143;0.35330287;0.2792876;0.17350036;0.03528868;0.091792785;0.22190449;0.25905833;0.24528097;0.19078952;0.16671818;0.18072641;0.15789677;0.10019656;0.04798668;0.0014887622;-0.0012537133;0.012294861;0.013577146;0.013049145;0.011532193;0.009386669;0.0067760013;0.0040815244;0.0018563813;0.00037714274;-0.00024723832;-0.00012571423;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010591809;0.009837978;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;-0.00038486757;0.0028690123;0.016465334;0.03880165;0.059409555;0.06665207;0.05447625;0.032048967;0.012966538;0.0027990371;-0.00034987964;0;0;0;0;0;0;0;0;0;0;-0.0011100726;0.010305544;0.03015326;0.04365543;0.042080972;0.02700434;0.006841735;-0.00079518085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0059564607;0.055306412;0.16117057;0.238106;0.24869706;0.1992467;0.120105855;0.08446729;0.1198029;0.19939819;0.30456418;0.33866498;0.27637535;0.14106669;0.0369282;-0.0057928604;0.011713969;0.06017894;0.12752481;0.1719938;0.15754026;0.14885399;0.2030972;0.2985519;0.3310729;0.29513335;0.20507221;0.14700215;0.15489304;0.1930071;0.20928842;0.2136325;0.17619379;0.10360411;0.040955;0.016097646;0.039459262;0.095729426;0.14668462;0.16461435;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;-0.0029389886;0.02729061;0.079772554;0.11546027;0.11126171;0.07137544;0.014966893;0.026560634;0.083827965;0.12135254;0.11468018;0.09474563;0.09468744;0.13059653;0.1501246;0.11816308;0.055184755;0.00993483;-0.0013068002;-0.00036737358;0.002519133;0.016531812;0.05295428;0.109687254;0.17299096;0.22299576;0.24687502;0.24107578;0.21596317;0.17796625;0.13218625;0.08491578;0.04460965;0.016190674;0.0026240943;-0.00036737334;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004818796;0.04474218;0.13083376;0.18938556;0.1825205;0.11710363;0.02963904;-0.0034457834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.08059483;0.13173461;0.21232943;0.28515393;0.35102123;0.3393657;0.27738357;0.19678874;0.12396424;0.072824486;0.036412243;0.010842353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012197647;0.039303534;0.087145425;0.14989555;0.2455793;0.34668428;0.4472471;0.4724556;0.42895064;0.32472852;0.22362354;0.13525838;0.076167546;0.031984948;0.008538354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;-0.005159929;0.04790885;0.1382631;0.2165105;0.27427274;0.31118527;0.31618482;0.3153852;0.25508842;0.20585376;0.21559499;0.23569478;0.21257463;0.13746026;0.03479181;-0.0053883567;0.010496389;0.05397592;0.11438963;0.1542969;0.14150004;0.13217926;0.17708719;0.25867295;0.2865142;0.25635108;0.18103062;0.12271973;0.09131314;0.06053976;0.014679036;0.0030004825;0.027442224;0.064669415;0.09901592;0.11108677;0.090793744;0.05341495;0.021610893;0.0012537359;0.033530124;0.068226516;0.085283145;0.066962175;0.04510266;0.037528563;0.07355423;0.0843687;0.06788857;0.033007957;0.0072122905;-0.0008866267;0;0;0;-0.0020467953;0.017651424;0.067929104;0.11922146;0.1347911;0.106100984;0.049560443;0.008904436;-0.0011720967;-0.00006122892;0.00041693982;0.0027669643;0.0090414705;0.018861426;0.029833067;0.038505707;0.042661984;0.041704185;0.037531875;0.031031402;0.02304686;0.014731389;0.0076507004;0.0027101089;0.00043443346;-0.00006122889;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004608868;0.042797163;0.11860228;0.24131617;0.35065618;0.3669468;0.2740755;0.1533952;0.047622375;0.03486145;0.08363872;0.11272246;0.106489345;0.0688507;0.023317827;0.034439895;0.08568078;0.14438893;0.17025907;0.1648468;0.17270824;0.23971497;0.31429178;0.33880934;0.27800342;0.16353875;0.06364469;0.03292261;0.10523213;0.25215742;0.38495183;0.44449413;0.37670815;0.2366405;0.10694095;0.02951605;-0.0034065545;0;0;0;-0.002348964;0.020422628;0.07600179;0.1321877;0.19702913;0.24413642;0.23221347;0.17662095;0.11688267;0.07630237;0.083961554;0.095845535;0.10021505;0.120674424;0.15816766;0.17303294;0.13988025;0.06796967;0.014850799;-0.0018257353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004282314;0.039757982;0.10954412;0.23107426;0.34559092;0.3694516;0.28204638;0.16001365;0.048846945;0.032836594;0.07983517;0.107628204;0.101701245;0.06576232;0.020685356;0.047524113;0.12459983;0.19985123;0.22216824;0.19706438;0.18183136;0.24461883;0.3257045;0.35221848;0.2888892;0.16995665;0.066720985;0.030057842;0.085460745;0.2057663;0.3119966;0.38399816;0.34996969;0.24630727;0.12984243;0.04538362;-0.0049094465;0;0;0;-0.0025048195;0.02177523;0.08107266;0.14126071;0.20741022;0.25245798;0.23623231;0.17753382;0.11625033;0.07425733;0.08034906;0.09059655;0.10693354;0.1563013;0.22465338;0.2496615;0.20151272;0.09793845;0.021391159;-0.0026300605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;-0.0085954275;0.07981357;0.23331559;0.33769974;0.3254261;0.20876834;0.052811608;-0.006140704;0;0;0;0;0;0;0;-0.001775639;0.013898968;0.07107943;0.150535;0.20290044;0.18446438;0.18680947;0.28191328;0.4283135;0.47795093;0.41840833;0.27740356;0.16970114;0.11876416;0.07944916;0.020109061;-0.0023378318;0;0;0;0;0;0;0;-0.007158218;0.071582176;0.14316435;0.17895545;0.14316435;0.071582176;-0.007158218;0;0;0;0;0;0;0;0;0;-0.002694073;0.0232425;0.08932076;0.15674606;0.17719652;0.1394795;0.06514757;0.011731463;-0.001542969;-0.00027246875;0.0018552364;0.012362122;0.03980595;0.08256926;0.13033599;0.16809179;0.18610534;0.18169989;0.16274954;0.13405563;0.09950212;0.06385667;0.03348916;0.012101897;0.0019348327;-0.0002724686;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;-0.008521397;0.07912391;0.23132841;0.3348359;0.32267922;0.20701498;0.052379113;-0.006090051;0;0;0;0;0;0;0;-0.0017633932;0.013813247;0.0704892;0.14928594;0.20117378;0.1828663;0.18523589;0.27962637;0.42484546;0.4741011;0.4150254;0.2751988;0.1684365;0.11791336;0.07889254;0.019986605;-0.0023229884;0;0;0;0;0;0;0;-0.0074309655;0.074309655;0.14861931;0.18577412;0.14861931;0.074309655;-0.0074309655;0;0;0;0;0;0;0;0;0;-0.0026818272;0.023144534;0.088843174;0.15582761;0.1760944;0.13856107;0.06467;0.011633497;-0.0015307232;-0.0003857423;0.002647131;0.017350238;0.05545096;0.11476546;0.18093964;0.23320773;0.2581575;0.25206214;0.22568473;0.18590531;0.13808452;0.088756435;0.046689097;0.016992047;0.0027573407;-0.00038574205;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;0;-0.00033898558;-0.0021986752;0.060195453;0.13865477;0.25214556;0.36413774;0.43675762;0.42209554;0.34455743;0.2520591;0.21890752;0.2130047;0.1983854;0.17281698;0.13723962;0.14107008;0.14905013;0.13808124;0.13350065;0.134137;0.11721832;0.0792339;0.03480252;0.05928425;0.12877397;0.19757831;0.22071709;0.18329473;0.10299447;0.046103526;0.011611044;0.00479404;0.035994448;0.08491024;0.12808907;0.15905605;0.22295289;0.3313038;0.44025567;0.49843833;0.44415465;0.32370064;0.22812322;0.17473808;0.16719949;0.21380861;0.25058213;0.23786138;0.2037578;0.20320024;0.30727085;0.44640708;0.47944105;0.36105955;0.17679016;0.036953323;0.009616284;0.055252988;0.09698664;0.10621549;0.11628488;0.15186888;0.2050423;0.25259662;0.2483411;0.18277001;0.12270499;0.110311985;0.13625772;0.19625485;0.25481233;0.28211227;0.2754516;0.24673522;0.20326474;0.15090786;0.09687947;0.05083736;0.018398272;0.002955314;-0.00041533602;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;0;-0.00020650847;-0.003389856;0.05634675;0.13165872;0.2402436;0.3461422;0.41402408;0.39803347;0.32527345;0.23559944;0.19882312;0.20455806;0.20474415;0.19257723;0.15994999;0.15437979;0.14787748;0.13832372;0.13383129;0.13443089;0.11751834;0.07825424;0.030964023;0.054061577;0.12451021;0.19603644;0.22186875;0.18511155;0.1034843;0.046136927;0.011007661;0.009255589;0.061320774;0.14444108;0.21899176;0.26006985;0.32066643;0.42615962;0.54048157;0.5944282;0.51710975;0.35942858;0.2367305;0.17278802;0.16732752;0.21730977;0.25678855;0.24436465;0.21588483;0.22038515;0.32920846;0.46847358;0.49648312;0.36894044;0.18097599;0.037876215;0.009624629;0.055497896;0.09729277;0.10641032;0.116841495;0.15349314;0.2079646;0.25593635;0.25117105;0.18298227;0.115761444;0.087098345;0.08821957;0.120439164;0.15703487;0.17387384;0.16982046;0.15225083;0.12553562;0.09324146;0.059846174;0.03137779;0.011341637;0.0018348253;-0.00025716136;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;-0.0018813979;0.017466944;0.05109832;0.073975675;0.07130387;0.0457547;0.011588965;-0.0013470361;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04029902;0.014661916;0.039856512;0.13171567;0.2667438;0.3675879;0.3611405;0.25407353;0.1173575;0.022264332;0.0070236987;0.028005738;0.051202226;0.09199553;0.14697911;0.19165207;0.20683502;0.1696672;0.099805005;0.04035914;0.008713063;-0.0010891329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.007792773;0.07236146;0.20954208;0.3248417;0.3441453;0.26553267;0.17376791;0.21135312;0.31011006;0.33954117;0.2724908;0.13982975;0.03437638;-0.004068051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
