;meta[fps=30]
;meta[frames=36]
;meta[profile=dand]
jaw_open_a;0;0;0;0;0;0;-0.0037180956;0.0029257152;0.013013335;0.018841906;0.029165717;0.04137905;0.044345904;0.048127998;0.050137907;0.042642288;0.030066285;0.022642288;0.019204572;-0.0016800009;0.011798859;0.097486176;0.20790218;0.2838859;0.2679022;0.18386014;0.1599284;0.22610015;0.30077899;0.29378074;0.20413348;0.1025463;0.05820343;0.047808;0.039378293;0.01212343;-0.0016091412;-0.0033645723;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.010636191;0.00833524;0.02730667;0.067900956;0.13100953;0.14360382;0.10568382;0.06511239;-0.0058179074;-0.013538285;0.060217153;0.111335255;0.14365791;0.14621374;0.09157411;0.038598474;0.019494854;0.020593066;0.039146975;0.07347414;0.0930039;0.07826347;0.05219322;0.03119634;0.011219809;0.0041127633;0.006225372;0.0018304003;-0.0002614854;-0.0005229716;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;-0.00061387965;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0032031473;0.0042613745;0.017521095;0.031436678;0.03602885;0.028956909;0.014049414;0.0030439526;-0.00037524587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0030868922;0.02865991;0.08288091;0.12840421;0.15755315;0.17077862;0.16381735;0.17754424;0.20573026;0.21640927;0.19690387;0.14483047;0.07126784;0.014803054;0.004601353;0.029568322;0.061255865;0.08376117;0.079006314;0.067925274;0.08608508;0.13534042;0.17599665;0.18608662;0.1795283;0.18279459;0.19297074;0.17447285;0.11783531;0.050597366;0.010832273;-0.0013511715;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.27411667;0.18641584;0.089936554;0.03945942;0.02872861;0.029774752;0.019999119;0.008624532;0.0018543622;-0.00023092057;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;-0.002920434;0.027115138;0.07930073;0.11479496;0.10813584;0.08965399;0.1249868;0.25006822;0.38608363;0.43317607;0.354072;0.20834534;0.0766345;0.08487629;0.24601413;0.44591355;0.511345;0.4113471;0.19989575;0.043633956;-0.0062328815;0.0070658177;0.032044772;0.06645543;0.09094945;0.08770432;0.05881896;0.02528755;0.0054224357;-0.0006759675;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;-0.0031171094;0.028944585;0.08460725;0.122457854;0.115963876;0.09091568;0.10646412;0.2035398;0.31505066;0.3534579;0.2888892;0.16995665;0.06427553;0.053840637;0.14339627;0.26094654;0.29929814;0.24082448;0.11708083;0.025582558;-0.0044282987;0.0104579;0.047449972;0.09834101;0.13450772;0.12963387;0.08687406;0.037300665;0.007994051;-0.0009968071;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;-0.00843846;0.07835077;0.22910751;0.32877705;0.34544805;0.28298154;0.24231255;0.33140993;0.45774934;0.47863021;0.39355913;0.22912051;0.11536829;0.08814553;0.13175444;0.17783257;0.20674412;0.25531042;0.33877409;0.390242;0.40655175;0.36462384;0.27681708;0.1873899;0.09973523;0.05184419;0.1108199;0.23616329;0.32306606;0.31142145;0.2087461;0.089683674;0.019210303;-0.0023957214;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;-0.0086351335;0.08018021;0.23441403;0.33575532;0.35906684;0.30583292;0.28582776;0.40427604;0.5552684;0.5796598;0.47670057;0.27812403;0.13524728;0.09247981;0.13121453;0.1780383;0.20506644;0.24771802;0.32301623;0.36897922;0.38267022;0.34182978;0.25808883;0.17390172;0.09218203;0.049261447;0.108267576;0.23044342;0.31527328;0.3039181;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;-0.004931711;0.045791812;0.13388725;0.19379881;0.18676676;0.11982314;0.025964864;0.034338668;0.1410837;0.25341123;0.29062307;0.23380266;0.11363171;0.024791593;-0.0030492004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
