;meta[fps=30]
;meta[frames=33]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;-0.042912;0.05690133;0.1345722;0.13976915;0.22659504;0.23189561;0.14916115;0.1418179;0.12536533;0.047469717;0.07536915;0.05602743;0.017989716;-0.034104574;0.02961829;0.1291086;0.25386748;0.3510446;0.37136006;0.29729146;0.19634174;0.11320515;0.06419886;0.043008573;0.03567657;0.021302858;0.0059428583;-0.00095999916;-0.0019200004;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;-0.014994286;0.00288;0.049728006;0.1483223;0.18763888;0.14418057;0.12368458;0.087888;0.057568006;0.06107429;0.04937143;0.004754285;0.014826666;0.042468578;0.086026296;0.08937124;0.10699315;0.09719372;0.062337525;0.07139658;0.08943315;0.072989725;0.046929147;0.02250286;0.0060720006;-0.0016908573;-0.0019737144;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.0030010126;0.027863136;0.08009029;0.12937275;0.16544023;0.18025348;0.16239579;0.16856721;0.15319763;0.107867084;0.12047277;0.18405661;0.22558035;0.23432314;0.18350708;0.112286724;0.09750596;0.10586615;0.09360946;0.09586924;0.12122385;0.15329538;0.16383895;0.1345756;0.079154685;0.032002058;0.0068799066;-0.00086118106;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0.0032967532;0.010910118;0.024127623;0.04166174;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.01019243;0.000997157;0.014710249;0.039136216;0.0686748;0.09050291;0.094690524;0.08005901;0.055361878;0.03038923;0.012016176;0.0023441932;-0.00030395787;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.0036848679;0.030024435;0.13626665;0.28247464;0.3844898;0.39151996;0.28778708;0.1522392;0.08588452;0.088553354;0.10277367;0.10087928;0.064717114;0.01637224;-0.0019036626;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43317607;0.354072;0.20834534;0.08430481;0.018197984;-0.002274748;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.0030057833;0.024491569;0.111147195;0.23044342;0.31344756;0.32217544;0.24024004;0.13093714;0.075760596;0.075886756;0.08498945;0.08367953;0.053695913;0.013600241;-0.0015808195;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.3534579;0.2888892;0.16995665;0.068761945;0.014843379;-0.0018554223;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;-0.0021931087;0.019070027;0.06975505;0.13922624;0.16974328;0.14450721;0.10665522;0.076082505;0.061990116;0.050129794;0.042247955;0.030141331;0.04091206;0.03272964;0.01636482;-0.0016364823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;-0.0021931087;0.019070027;0.06953881;0.14138873;0.17406827;0.14970753;0.11303973;0.08236404;0.066922665;0.054137502;0.045420732;0.032161888;0.043695193;0.034956153;0.017478077;-0.0017478076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
