;meta[fps=30]
;meta[frames=33]
;meta[profile=ciri]
jaw_open_a;0;0;0;0;0;-0.038948577;0.0305981;0.15858285;0.2197943;0.21423237;0.13718855;0.0036799922;-0.010323807;0.03964191;0.059634287;0.058689527;0.036807623;0.015177144;-0.0043276194;-0.0032838094;-0.0010559999;0.026395425;0.13927406;0.2843575;0.377739;0.35507113;0.22293672;0.068247795;-0.009141936;-0.019008007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.021881906;0.017188575;0.07341714;0.13864382;0.16473448;0.17160381;0.1399421;0.10678705;0.090409145;0.08244115;0.08182553;0.101965725;0.13699658;0.13626364;0.13933106;0.0949696;0.06456351;0.057422638;0.08683064;0.12008535;0.12181733;0.091276824;0.06839285;0.069721;0.078248225;0.06680381;0.033859048;0.009325715;-0.0015238083;-0.0030476195;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0029389886;0.02729061;0.079772554;0.11546027;0.11126171;0.07137544;0.014432532;0.02742181;0.13377225;0.27721483;0.3792397;0.36558917;0.24509591;0.10534701;0.022615522;-0.0028182806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0031279232;0.025488725;0.11564219;0.23978645;0.32809952;0.31632614;0.212083;0.091126144;0.019530281;-0.0024351624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1243912;0.14860073;0.19548576;0.26181856;0.32854697;0.31894702;0.21377802;0.09176546;0.019628884;-0.0024491576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;-0.004675664;0.04341688;0.12691087;0.18071663;0.20120938;0.2233765;0.25638887;0.30810395;0.30019987;0.20121162;0.086410716;0.018515632;-0.002308888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;-0.0036366272;0.03376868;0.09870844;0.14286749;0.1376723;0.08831808;0.022339277;-0.0025975904;0;0;0;0;0;0;0;-0.0016923674;0.013788753;0.062585756;0.12979798;0.17761289;0.17124505;0.114814036;0.049326025;0.0105656665;-0.0013176467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;-0.0035698318;0.033148967;0.09689013;0.1402328;0.13513036;0.08668531;0.021923663;-0.0025493496;0;0;0;0;0;0;0;-0.0018172743;0.014805151;0.06721956;0.13938154;0.1907771;0.18398069;0.12340814;0.053060997;0.011403279;-0.0014205114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.0012357112;0.011477641;0.032963425;0.053644888;0.06053314;0.045932826;0.056160845;0.12174537;0.22096035;0.30023977;0.29045066;0.24005449;0.26073465;0.36037493;0.45054656;0.4860408;0.4135012;0.29558992;0.19134352;0.107609265;0.045657117;0.05206315;0.10107003;0.14689116;0.16321754;0.13355884;0.07856042;0.031766683;0.006835376;-0.00085534976;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.001165205;0.0108134;0.03059962;0.056228563;0.07193471;0.06415493;0.07176772;0.12433554;0.21052174;0.2878316;0.28330284;0.24016768;0.26682118;0.36959562;0.46174958;0.49213868;0.41002008;0.2832822;0.1755597;0.09378712;0.036803406;0.04656868;0.09862088;0.14635725;0.16328366;0.13355884;0.07856042;0.031766683;0.006835376;-0.00085534976;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;-0.005931042;0.055077463;0.16095044;0.23293523;0.22444484;0.14396961;0.036398552;-0.0042329594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;-0.006147384;0.057081684;0.16686922;0.24152769;0.23275155;0.14931695;0.037774164;-0.0043921554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;-0.000523229;0.0045532053;0.016890833;0.03030832;0.03384846;0.035621315;0.042217344;0.05445478;0.056905605;0.063632995;0.073268756;0.115111485;0.17062664;0.20205547;0.1878019;0.14908354;0.09276739;0.049688388;0.022616854;0.0050486033;-0.0006206387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
