;meta[fps=30]
;meta[frames=88]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;0;-0.023584;0.004601141;0.10042058;0.1949006;0.22883658;0.20554286;0.1119566;0.039497145;0.020523429;0.011245716;-0.0022742855;0.009805714;0.032621715;0.047021717;0.036544003;0.029750861;0.046841152;0.07466973;0.084171444;0.070400015;0.023490287;-0.009664654;0.009229062;0.06311184;0.11530449;0.14851268;0.137169;0.08656327;0.038191024;0.0075298003;-0.004349389;-0.0026644901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.025600005;0.020114293;0.104228586;0.14445716;0.13261063;0.08011102;0.03437061;0.10502924;0.22719088;0.29253358;0.27861163;0.185425;0.09055738;0.023533711;-0.004956738;-0.008189387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.004937143;-0.0017371441;0.02091886;0.047167998;0.071341716;0.09965029;0.09755429;0.09075429;0.09840459;0.11104838;0.11603657;0.12464458;0.12847239;0.1264;0.10450286;0.07471238;0.032777146;-0.006966857;-0.006692571;0.018002287;0.031184003;0.039305147;0.053008005;0.062107433;0.062461715;0.06512686;0.06646057;0.07765258;0.11420915;0.15829487;0.16081144;0.12384001;0.069240004;0.018937144;-0.0068971436;-0.0047885715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0050453343;-0.005372191;0.020969149;0.0675924;0.1104442;0.12855543;0.08742248;0.05957791;0.05801143;0.09897752;0.13776481;0.13396834;0.1017759;0.10485356;0.11976687;0.14956802;0.13878728;0.10434874;0.09407739;0.10875298;0.12997617;0.13135675;0.087836735;0.04299102;0.011206525;-0.0023379612;-0.0038922436;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002676579;0.0020013112;0.011397328;0.026802527;0.040139142;0.05331926;0.061360452;0.057552643;0.04411425;0.025189104;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;-0.0050225216;0.043667596;0.1625077;0.29190454;0.33476916;0.2666786;0.15574157;0.101152025;0.10144495;0.099747166;0.07629442;0.068157814;0.10539517;0.1468397;0.14047673;0.10459412;0.07671655;0.070084855;0.09839362;0.17547871;0.2694807;0.33304867;0.33826676;0.28915966;0.234993;0.20682448;0.17895822;0.12550883;0.065724425;0.02354531;0.0035844485;-0.0005152772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013304173;0.0099085905;0.05699801;0.13440365;0.20591024;0.23106484;0.18889037;0.11110688;0.04492716;0.009667175;-0.0012097089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006560242;0.05703037;0.21233316;0.3813687;0.43734947;0.35184762;0.17100364;0.03734964;-0.0045921695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0023741827;0.016369363;0.112461284;0.2864764;0.47970992;0.59342074;0.56493056;0.4084844;0.22854634;0.08966913;0.018743543;-0.0023741822;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.019958964;0.009979482;0.0029364703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.003280121;0.028515184;0.10616658;0.19068435;0.21867473;0.17592381;0.08550182;0.01867482;-0.0022960848;0;0;0;0;0;-0.0011458555;0.009962821;0.03706537;0.06665206;0.07649242;0.061600674;0.029464064;0.010105385;0.025477309;0.06849234;0.11442426;0.14071749;0.13067548;0.09078695;0.04756318;0.017021416;0.0025650265;-0.0003703271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003249639;0.030179763;0.08815905;0.12757352;0.121863805;0.08604894;0.06924215;0.123227656;0.21010767;0.2597531;0.2472074;0.17874846;0.10003306;0.039298967;0.0082646515;-0.0010446402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;-0.0026105787;0.022699231;0.084451385;0.15165292;0.16951229;0.17793125;0.20911904;0.2688757;0.36519042;0.44080704;0.43929806;0.3626834;0.2845152;0.23722312;0.25660932;0.26513574;0.2156483;0.104369715;0.026087817;0.020930748;0.061955724;0.10359457;0.12743409;0.11835313;0.082216926;0.04303042;0.01538198;0.0023282897;-0.00033556635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0064902664;0.060264107;0.17619085;0.25502774;0.24576919;0.15767376;0.03989528;-0.0046385545;0;0;0;-0.0015808195;0.010887615;0.07497761;0.19116783;0.32028452;0.3963356;0.37733874;0.27279633;0.15253954;0.05978805;0.012470021;-0.0015808191;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;-0.0037572293;0.03266285;0.121608995;0.21842027;0.24635737;0.23737063;0.23130618;0.25676072;0.3257128;0.37945235;0.36503014;0.29468483;0.23715019;0.21198624;0.242294;0.2539971;0.20618843;0.0997311;0.02482817;0.01990632;0.05907399;0.09891413;0.12179945;0.11317173;0.07858932;0.041098133;0.014639283;0.0021803859;-0.000316482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0067537366;0.06271327;0.1833157;0.26532534;0.25567713;0.16401929;0.041487228;-0.0048240963;0;0;0;-0.001490169;0.010270556;0.07061525;0.17997168;0.30143076;0.37291276;0.35499734;0.25664937;0.14354126;0.0562972;0.01176231;-0.0014901684;0;0;0;0;0;0;0;0;0;0
