;meta[fps=30]
;meta[frames=87]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.024036575;0.0046262853;0.10245716;0.20360687;0.23249604;0.18017372;0.075202286;0.030374862;0.046870865;0.09832916;0.12239317;0.1459726;0.16892345;0.15709716;0.10189715;0.045280006;-0.020336915;-0.01618149;0.0700704;0.1750752;0.2385862;0.25512943;0.19543405;0.14190644;0.10523963;0.07872321;0.036216386;0.0076396223;-0.011716573;0;-0.0047085714;0.0008914286;0.020114286;0.039897144;0.045531433;0.037017148;0.014354287;-0.026868576;0.016845724;0.104228586;0.14445716;0.14080003;0.09325715;0.0018285655;-0.018285714;0;0;0;-0.014811428;-0.0052114315;0.062756576;0.15683658;0.22617601;0.21893488;0.13511316;0.041362293;-0.005540567;-0.011520003;-0.01116343;0.008800002;0.045408003;0.062907435;0.049458288;0.04288914;0.051177144;0.09226058;0.114422865;0.093074284;0.036160003;-0.00304;-0.008274286;0;0;0;-0.0034011425;-0.0012068575;0.01443657;0.036041144;0.05192228;0.05023086;0.030966861;0.009435431;-0.0012799992;-0.0026331437;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.004224;0.00080457155;0.018002287;0.035828575;0.040932577;0.02909029;0.013778289;0.016921144;0.032861717;0.034944005;0.034480006;0.038436573;0.046320766;0.05153981;0.061131433;0.06310096;0.07142477;0.07524115;0.07037502;0.04049768;0.06596297;0.07901471;0.069763355;0.042894624;0.048558637;0.066080004;0.09051429;0.10385524;0.090925716;0.08598856;0.116988964;0.14321372;0.092705525;0.07151849;0.049746297;0.077592395;0.16976154;0.23703012;0.24359314;0.2138027;0.15143238;0.11429334;0.13532571;0.14439924;0.1442659;0.14079085;0.1286103;0.08703085;0.08455543;0.07288686;0.08239315;0.12135772;0.14428802;0.10389029;0.07307887;0.022436576;-0.003007998;-0.015317335;0.0071314303;0.03319467;0.05694324;0.06133029;0.03931581;0.013436952;0.029110858;0.04879467;0.06912;0.08034285;0.078857146;0.083108574;0.09021715;0.048395436;0.053967997;0.14017259;0.23882172;0.26389372;0.21406287;0.08407201;-0.006983998;-0.019248;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018559522;0.013829785;0.079449706;0.18727942;0.28682017;0.32181767;0.26305065;0.15474379;0.06259187;0.01349263;-0.001687374;0;0;0;0;0;0;0;0;0;0;-0.0006752676;0.0062733414;0.018298702;0.02646839;0.025488727;0.016339377;0.0041180826;-0.00047933505;0;0;-0.00054056395;0.0046971333;0.01683716;0.037522193;0.05724586;0.06113191;0.0465739;0.024959931;0.005419953;0.0090841465;0.028721932;0.04155615;0.040029403;0.025668437;0.006479134;-0.0007538314;0;0;0;0;0;-0.0011379038;0.007576484;0.05577995;0.14956875;0.2636335;0.34848124;0.3652171;0.3065413;0.22933961;0.17833863;0.15734082;0.13701126;0.10208571;0.050176542;0.010961089;-0.0013475928;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0011099931;0.009651429;0.035909455;0.06447405;0.0739208;0.05834548;0.03853486;0.03983451;0.08233092;0.17048876;0.24669611;0.29600453;0.29553366;0.23430082;0.14425614;0.072643355;0.015138556;0.004268211;0.028224302;0.0584715;0.0750253;0.12280725;0.1838973;0.23017667;0.220197;0.15523149;0.056532588;0.03577837;0.071072;0.10496388;0.10114701;0.064886756;0.01641253;-0.0053040152;0.031525902;0.09221076;0.1334878;0.12865947;0.08255408;0.020903554;-0.0024299135;0;0;-0.0027316848;0.0237507;0.08837827;0.1587841;0.18212545;0.14656237;0.07126784;0.015602878;-0.0019169026;0;0;0;0;0;-0.0023330606;0.021660727;0.062378593;0.101538226;0.10803644;0.079037786;0.05333834;0.08022222;0.12855355;0.14860737;0.11960513;0.058176227;0.012724485;-0.0015637232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047233743;0.038486753;0.1746599;0.36212534;0.49542943;0.47758564;0.32013983;0.13750269;0.029459868;-0.0036737365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002809639;0.0026134944;0.007580724;0.010946989;0.010522893;0.00673253;0.0016804818;-0.0001961446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0041065416;0.011149553;0.022299105;0.036385134;0.05868424;0.0786432;0.09683576;0.093325555;0.076303065;0.05400395;0.03404499;0.019958964;0.009979482;0.0029364703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008782306;0.032472845;0.078336;0.14593808;0.24449505;0.3621346;0.48552057;0.55800176;0.54954463;0.46492013;0.34044993;0.22584626;0.13314413;0.069011584;0.027051676;0.0068306844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0037699523;0.03277497;0.122003004;0.21915582;0.25134474;0.20108454;0.10827023;0.058556717;0.06401047;0.074480616;0.0790867;0.09514657;0.12356633;0.13329814;0.1078464;0.052378558;0.008814579;0.019687086;0.09569747;0.19848526;0.27163932;0.26193732;0.17415892;0.09045261;0.046092503;0.03537617;0.029914705;0.014957353;-0.0014957351;0;0;0;0;0;-0.0012643377;0.010989401;0.04093989;0.070304595;0.11454845;0.1560476;0.16058147;0.13012072;0.0779423;0.019916626;-0.0023166267;0;0;0;-0.0018798074;0.015315182;0.06953061;0.14413767;0.19715713;0.1900164;0.12733708;0.054660738;0.011705066;-0.0014599524;-0.001428675;0.013260436;0.038836632;0.056243137;0.05261314;0.048887715;0.061137483;0.092904426;0.10770724;0.086654834;0.042116757;0.009224099;-0.0011331328;-0.0026634582;0.023152882;0.08622424;0.15483959;0.17754996;0.14281647;0.069391854;0.015137459;-0.0018619158;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;-0.004016618;0.03491274;0.13005026;0.23364958;0.26617324;0.2315177;0.16396773;0.12906057;0.118889876;0.097882785;0.04754704;0.010358822;-0.001274675;0;0;0;0;-0.005253442;0.052534424;0.10506885;0.13133605;0.10506885;0.049383916;0.020407042;0.116593234;0.24183197;0.33086997;0.3160266;0.24089316;0.1710662;0.13442384;0.10818965;0.07098844;0.017971616;-0.0020892052;0;0;0;0;0;-0.0064902664;0.060264107;0.17619085;0.25502774;0.24576919;0.15767376;0.033405013;0.05562555;0.17619085;0.25502774;0.24576919;0.15767376;0.03268882;0.062279098;0.19202283;0.318858;0.34431812;0.26294205;0.12842488;0.07779598;0.08118454;0.09721483;0.07820603;0.03800924;0.008277037;-0.0010186266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;-0.003845177;0.033424877;0.12448454;0.22354682;0.25458434;0.22141215;0.1567889;0.12353436;0.11392532;0.093833335;0.045618337;0.0099914465;-0.0012273616;0;0;0;0;-0.0050268946;0.050268948;0.100537896;0.12567237;0.100537896;0.04729879;0.01917523;0.10982464;0.22766696;0.31144372;0.29708275;0.2301562;0.17101796;0.1409735;0.11569595;0.075701214;0.019147953;-0.0022265061;0;0;0;0;0;-0.0067537366;0.06271327;0.1833157;0.26532534;0.25567713;0.16401929;0.034733493;0.05788917;0.1833157;0.26532534;0.25567713;0.16401929;0.03551648;0.050095282;0.16387941;0.27919647;0.307449;0.23948672;0.12238735;0.07459798;0.07782308;0.09317929;0.07497761;0.036453478;0.007970893;-0.0009796628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014555786;0.012646557;0.047185235;0.08368603;0.10523397;0.12406836;0.14600779;0.17354688;0.18437514;0.1515156;0.089175284;0.036102805;0.007815041;-0.0009759522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0032432775;0.030109785;0.08809543;0.1275417;0.12294025;0.07889254;0.019986605;-0.0023229884;0;0;0;-0.0018813978;0.015340628;0.069467;0.14398594;0.19695675;0.1898542;0.12725599;0.054683;0.011711427;-0.0014605885;0;0;0;0;-0.0011689159;0.010164001;0.037811644;0.06571533;0.096922606;0.13245486;0.16923256;0.20086429;0.21018082;0.17763208;0.12244394;0.06684946;0.026207373;0.0050513865;-0.000658211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014333135;0.012457302;0.04641987;0.082322285;0.10367542;0.12282986;0.14541776;0.17344113;0.18438904;0.1515156;0.089175284;0.036102805;0.007815041;-0.0009759522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003373157;0.03131952;0.091583624;0.1325699;0.12776433;0.08197254;0.020747324;-0.0024120482;0;0;0;-0.0019526458;0.015908387;0.07222342;0.1497615;0.20489424;0.19751339;0.13239476;0.056853842;0.01217454;-0.0015184776;0;0;0;0;-0.0011466509;0.009963616;0.037154827;0.06460208;0.09569802;0.1315086;0.16880955;0.2007752;0.21019194;0.17763208;0.12244394;0.06684946;0.026207373;0.0050513865;-0.000658211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.005051387;0.043913387;0.16349655;0.29365394;0.33675912;0.26673466;0.16807953;0.16167054;0.26652816;0.33034122;0.30878305;0.22824807;0.16880593;0.1301727;0.10921014;0.05306878;0.0081172865;0.026862796;0.12837501;0.26600122;0.36574927;0.3542427;0.23385051;0.15629666;0.15803207;0.2079056;0.21646096;0.15346864;0.09615502;0.17786221;0.3320649;0.4536117;0.4800459;0.4677957;0.46890226;0.48123485;0.473294;0.39944634;0.2929303;0.21171848;0.14184514;0.07738594;0.074176066;0.10346574;0.12118874;0.10812472;0.06558174;0.014149446;0.023056958;0.057254612;0.090732366;0.106239974;0.100671485;0.06965625;0.04839089;0.020762173;0.0044441074;-0.00055440015;-0.005216705;0.04844025;0.14160211;0.20495364;0.19588153;0.1408024;0.08463025;0.09071881;0.108319536;0.0871399;0.042350937;0.009228869;-0.0011355182;0;0;0;-0.0025181787;0.020517254;0.09313031;0.19307372;0.26411933;0.25457874;0.17062609;0.073263206;0.015692422;-0.0019570997;0;0;0;0;0;0;0;0;0;0
