;meta[fps=30]
;meta[frames=35]
;meta[profile=yenn]
jaw_open_a;0;0;0;0;0;0;0;-0.005988572;0.0011657135;0.011558094;0.05862858;0.113897145;0.13896382;0.12724572;0.088411435;0.03068952;0.00050285744;0.0016228557;0.021622859;0.05075429;0.026884567;0.053243432;0.15105145;0.26217374;0.29212904;0.2359034;0.11423968;0.06996801;0.12063934;0.18325551;0.1693649;0.10691267;0.047209807;0.009502046;-0.005244083;-0.0033567352;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.018133335;0.014217147;0.073874295;0.10241524;0.09091048;0.073142864;0.03772952;0.024121903;0.059672378;0.077988565;0.08464762;0.10111238;0.094399996;0.030057143;0.021112386;0.060388576;0.10639999;0.15296915;0.16154629;0.10522973;0.051939435;0.029424002;0.030334853;0.08277486;0.16350858;0.2315657;0.24120574;0.18435429;0.102782875;0.02803429;-0.010245715;-0.0070971437;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0057587;0.053469554;0.15394026;0.24724242;0.29505822;0.28904545;0.2354459;0.21371837;0.20749567;0.19730107;0.17041361;0.12094342;0.0833938;0.091507025;0.16167419;0.2751237;0.36757657;0.43545076;0.45599884;0.38989255;0.26803872;0.16698702;0.12300699;0.15446468;0.19444147;0.1806803;0.12550883;0.065724425;0.02354531;0.0035844485;-0.0005152772;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;-0.011572267;0.11572266;0.23144533;0.28930667;0.23144533;0.11572266;-0.011572267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0045086127;0.012238308;0.024476616;0.039936002;0.064412616;0.08631417;0.106282175;0.10241959;0.08373912;0.0592625;0.037360944;0.021901553;0.010950777;0.0032210823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;-0.0010019279;0.009298315;0.027248198;0.039467473;0.03806266;0.024438556;0.006207711;-0.00072096393;0;0;0;-0.0010671327;0.009280555;0.034498125;0.062016156;0.070897765;0.058999017;0.04084231;0.040008616;0.056014586;0.06994411;0.06500263;0.04513447;0.02357825;0.008363033;0.0012291225;-0.0001794837;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0026643863;0.024740197;0.07232434;0.1046829;0.09906468;0.08156434;0.059288148;0.12852879;0.24153881;0.29421425;0.25219265;0.15333207;0.039130844;-0.006686941;0.018580196;0.06919426;0.12429473;0.14255208;0.1146929;0.055273015;0.015354941;0.022249954;0.061955724;0.10359457;0.12743409;0.11835313;0.082216926;0.04303042;0.01538198;0.0023282897;-0.00033556635;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.002207952;0.0204987;0.05996724;0.08681519;0.081939146;0.06986034;0.05560699;0.114958234;0.20680533;0.24628872;0.20732856;0.12492928;0.031913254;-0.0054864828;0.015435254;0.057482827;0.1032264;0.11836665;0.09521098;0.045809574;0.013067206;0.021352993;0.05907399;0.09891413;0.12179945;0.11317173;0.07858932;0.041098133;0.014639283;0.0021803859;-0.000316482;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;-0.0015585547;0.014472293;0.042303625;0.061228927;0.05900242;0.037850607;0.0095739765;-0.0011132531;0;0;0;-0.0034380043;0.029879717;0.11134787;0.20011145;0.22917232;0.18744539;0.11016153;0.07269464;0.08635056;0.109257855;0.10150483;0.07049278;0.036890034;0.0131777385;0.0019800002;-0.00028626513;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;-0.0016624581;0.01543711;0.04512386;0.06531085;0.06293591;0.040373977;0.010212242;-0.00118747;0;0;0;-0.003673736;0.03193701;0.11890658;0.21356651;0.24448317;0.19988462;0.117400505;0.07749769;0.092131235;0.11657033;0.10830044;0.07521139;0.039355095;0.014055618;0.0021120005;-0.0003053495;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;0;-0.0045003267;0.040722806;0.12722258;0.251008;0.33728793;0.33761445;0.31959367;0.33785748;0.34816808;0.34194592;0.27846727;0.20949383;0.23707189;0.29912;0.29596;0.23059036;0.120783255;0.04107348;0.015717745;0.018626118;0.031818446;0.066450916;0.11762438;0.1707814;0.20632756;0.20242283;0.16072592;0.09722457;0.03869111;0.0059085917;-0.00083911465;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;0;-0.0042003044;0.03782834;0.12029814;0.2401287;0.32524803;0.3262203;0.32820782;0.3756654;0.40617225;0.39847878;0.31479084;0.21772821;0.23262817;0.2930806;0.2891742;0.22403553;0.11439845;0.03374827;0.0080029;0.012407208;0.028684083;0.06866017;0.1298003;0.19751894;0.24769746;0.2491572;0.19936417;0.12045677;0.04789772;0.0073057236;-0.0010381086;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;-0.0005195182;0.0048240973;0.014101207;0.020409644;0.018591328;0.02261017;0.032395665;0.041895427;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;-0.00041746997;0.0036292057;0.013512111;0.024268921;0.027831333;0.020508906;0.028348994;0.052514534;0.082137816;0.10107863;0.1016925;0.08456271;0.06936044;0.04893702;0.025638223;0.009179569;0.0013724822;-0.00019879523;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;-0.00039334947;0.0036514706;0.01068723;0.015474218;0.013796918;0.019979184;0.03285581;0.04376569;0.042452056;0.027237594;0.006894747;-0.0008015422;0;-0.00031171093;0.0027052052;0.010130605;0.018257353;0.020984823;0.015106846;0.025107568;0.05010222;0.07984782;0.09956883;0.10203178;0.0866726;0.0718499;0.050622802;0.026525646;0.009527857;0.0014679037;-0.00020992776;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0008423616;0.0045233336;0.05444179;0.1113049;0.15996149;0.16813833;0.13166444;0.09416155;0.09758592;0.10746975;0.106149614;0.08074611;0.049645524;0.05559679;0.07983325;0.10224675;0.097980194;0.06836488;0.03765022;0.01737987;0.0043154466;0.0025843373;0.007927953;0.013241352;0.01631075;0.015125929;0.010480483;0.00544858;0.0018925309;0.00024809645;-0.000038168688;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.0005195182;0.0012948995;0.04835508;0.10001095;0.14157055;0.14344732;0.10947361;0.06361203;0.06518932;0.07597952;0.0824336;0.068684936;0.047658365;0.043662716;0.058784403;0.07454621;0.06964791;0.04660913;0.02411585;0.010484063;0.00296841;0.004124205;0.011455376;0.01913046;0.023551667;0.02184998;0.015151377;0.007899328;0.0027720009;0.0003800965;-0.00005725303;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;-0.001836868;0.015968505;0.05945329;0.106783256;0.12224159;0.09994231;0.058700252;0.038748845;0.046065617;0.058285166;0.05415022;0.037605695;0.019677548;0.007027809;0.0010560002;-0.00015267475;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;-0.0019532028;0.016978782;0.06323111;0.113549046;0.12996794;0.10629858;0.06252563;0.041365385;0.049142897;0.062082946;0.057637893;0.040053263;0.020997548;0.007522412;0.0011355183;-0.00016380727;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;-0.0007085061;0.0070850607;0.014170121;0.01771265;0.014170121;0.0070850607;-0.0013223857;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;0;0;0;-0.00016857835;0.0015680967;0.0045484346;0.0065681934;0.006313735;0.004039518;0.001008289;-0.000117686744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;-0.0013931569;0.012936002;0.036702365;0.06444463;0.08889803;0.09868194;0.083322234;0.067071915;0.0490388;0.040442895;0.04728543;0.05411683;0.058604825;0.07136828;0.08431939;0.09879485;0.104827896;0.08795972;0.058464874;0.029092712;0.006644077;0.0010251016;0.0046061417;0.007621467;0.009311795;0.00861658;0.006004751;0.0031502794;0.0011368815;0.00018539073;-0.000025900177;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10260483;0.07060622;0.028261786;0.031490225;0.06057953;0.07295518;0.0619711;0.037505496;0.0095739765;-0.0033063618;0.019070027;0.07094206;0.12735617;0.14600317;0.1172905;0.058203526;0.015893014;0.007982291;0.018905161;0.028554413;0.033434708;0.031202897;0.0217148;0.01137904;0.004061784;0.00060115673;-0.0000874699;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;0;0;-0.0027942655;0.02594993;0.07581254;0.1097111;0.10404093;0.08323423;0.060304917;0.08144189;0.11592676;0.11707712;0.084132254;0.04623711;0.012000868;-0.0036384827;0.019498631;0.07241656;0.13023949;0.17585588;0.1846386;0.14538135;0.09541833;0.068043865;0.06671528;0.09345684;0.11657033;0.10830044;0.07521139;0.039355095;0.014055618;0.0021120005;-0.0003053495;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;-0.0017266558;0.017266557;0.034533113;0.043166395;0.034533113;0.017266557;-0.003218415;0.01385258;0.040485308;0.058594227;0.056460492;0.03621784;0.009158363;-0.0010650122;0;0;0;-0.0016253497;0.015092003;0.044121932;0.06386363;0.061544344;0.039483376;0.009989591;-0.0011614942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0028610607;0.026569644;0.07763085;0.1123458;0.10824531;0.06942989;0.01754858;-0.002040964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0;0;0;0;0;0;0;0;0;0;0;-0.0016253497;0.015092003;0.044121932;0.06386363;0.061544344;0.039483376;0.009989591;-0.0011614942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
