;meta[fps=30]
;meta[frames=101]
;meta[profile=default]
jaw_open_a;0;0;0;0;0;-0.010148572;0.008000002;0.04128;0.055652574;0.05519543;0.04337371;0.016923428;0.016246859;0.022747431;0.014070858;0.004352001;-0.00056685664;-0.0012068575;0;0;0;0;-0.0072411434;-0.01317486;0.026098289;0.11354516;0.22319317;0.30860344;0.32632917;0.26381257;0.17091657;0.08942057;0.039961148;0.020472001;0.022473143;0.023697143;0.015245714;0.007291429;0.0019314286;-0.00060571445;-0.0006171429;0;0;0;0;0;0;0;0;-0.02505143;0.01968762;0.09610666;0.14599618;0.16167618;0.124358095;0.028571427;-0.0021714263;0.023009524;0.06835048;0.118384756;0.11567543;0.112870865;0.14962362;0.203048;0.21195966;0.1694861;0.06781029;-0.0056948564;-0.015513144;0;0;-0.0061714286;0.0033752383;0.011885716;0.06242286;0.08545524;0.080982864;0.019437715;0.061647244;0.07325257;0.10348801;0.088704005;0.044352002;-0.029568002;0;0;-0.008548572;-0.0136561645;0.033985958;0.12840816;0.23649375;0.30456623;0.2901486;0.19324085;0.094529964;0.024611257;-0.0051650675;-0.008548569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.004815238;0.00036571422;0.015771432;0.046064764;0.072525725;0.07355429;0.024686476;0.025646856;0.10255772;0.19644114;0.23468572;0.21884117;0.11891886;0.08573829;0.17102401;0.2447406;0.2714057;0.256808;0.16078115;0.07724572;0.052232005;0.036154293;0.045583434;0.057426292;0.046922863;0.030158857;0.014482288;0.003947429;-0.0010245717;-0.0012948572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006430477;0.0011123809;0.025996191;0.057249527;0.06744381;0.056579046;0.024655238;0.00060952205;-0.0060952376;0;0;-0.0057074293;0.0011691437;0.024212573;0.048148576;0.054987438;0.044729147;0.017373715;-0.0013954284;-0.01253105;-0.00054857135;0.03608381;0.06515809;0.11139809;0.1576381;0.17576382;0.15882668;0.13981411;0.08721371;0.0864259;0.103152774;0.1161463;0.09620725;0.089433916;0.073447615;0.09685638;0.10239391;0.126981;0.11109354;0.103137955;0.098524526;0.10608655;0.099644095;0.11029814;0.073431514;0.035853714;0.009374691;-0.0018821249;-0.0032757542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;-0.00078722916;0.0068436447;0.025479982;0.04576425;0.052481942;0.042221718;0.018688342;0.020407837;0.0587583;0.10653833;0.122187495;0.09830821;0.047787193;0.010439133;-0.0012834219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004729736;0.04391625;0.12840581;0.18586557;0.17912245;0.114919536;0.026344657;0.01891894;0.10118517;0.2098018;0.28705713;0.276742;0.18553033;0.07970576;0.017080486;-0.0027436924;0.005703037;0.016635183;0.024062173;0.02317157;0.0148539785;0.0037437114;-0.0004357591;-0.0003108021;0.0021524408;0.014636325;0.037226733;0.062272202;0.076946706;0.073211625;0.052937232;0.029631162;0.011653714;0.0024632418;-0.00031080202;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0012500244;0.01160805;0.03392242;0.04726237;0.062234033;0.09808015;0.14817367;0.19140638;0.18544255;0.12436788;0.05346001;0.011456332;-0.0014284631;0;0;0;0;-0.00032866813;0.0021766883;0.016212981;0.04357116;0.076870956;0.10162339;0.10648453;0.08984449;0.061852586;0.03371112;0.013184118;0.0025112608;-0.00032866813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004422796;0.04106473;0.12008822;0.17383447;0.16753665;0.107492544;0.025270049;0.011302704;0.082899995;0.19528289;0.298887;0.33136353;0.30801246;0.28781083;0.29267746;0.2749612;0.20813203;0.1020485;0.022325814;-0.002743493;-0.0026718078;0.024809644;0.0725205;0.10496388;0.09823425;0.09401423;0.07466748;0.07091025;0.05825495;0.029127475;-0.0029127474;0;0;0;-0.0030868922;0.02865991;0.083827965;0.11952842;0.12956782;0.16120577;0.23828702;0.3648399;0.4539927;0.432254;0.3127076;0.17507973;0.068776816;0.014415284;-0.0018241217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.010024579;0.09308916;0.27205786;0.39374703;0.37940726;0.24337834;0.061541688;-0.0071566273;0;0;0;-0.008047231;0.06995206;0.26050523;0.4680037;0.53678685;0.43192232;0.20999137;0.045897838;-0.0056418087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014908238;0.029816477;0.059632953;0.08944942;0.14908238;0.17889884;0.22362357;0.17889884;0.14908238;0.092746176;0.070543066;0.0539441;0.05656998;0.06809675;0.09657148;0.12432453;0.13199888;0.119377695;0.0906353;0.062160566;0.037704285;0.021159532;0.008931388;0.0023073885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0012987955;0.012054943;0.035306033;0.05113013;0.049301215;0.0316482;0.0067192777;0.010473061;0.042466637;0.076273754;0.0874699;0.07036953;0.031664103;0.029520294;0.0811999;0.14746629;0.16909522;0.13488513;0.07362302;0.06976758;0.14656039;0.2613994;0.34551042;0.36209473;0.30587345;0.21087243;0.1151388;0.04513009;0.008663893;-0.0011305484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017653016;0.016396629;0.047869883;0.069260255;0.06671567;0.042780727;0.010798556;-0.0012563858;0;0;0;-0.0015569641;0.013531593;0.050435144;0.09053134;0.10378303;0.08344628;0.040516056;0.008808218;-0.0010846267;0;0;0;0;-0.002107229;0.02107229;0.04214458;0.052680727;0.038392123;0.05859687;0.07294194;0.09381145;0.07504916;0.03752458;-0.0037524584;0;0;-0.0011870915;0.0081846835;0.05623065;0.1432382;0.23985496;0.29671037;0.28246528;0.2042422;0.11427317;0.044834565;0.0093717715;-0.0011870911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.004549495;0.04224425;0.12349688;0.17585912;0.19582495;0.21744357;0.2496819;0.3001219;0.29247388;0.19438958;0.098010816;0.080528274;0.12729605;0.17726329;0.17090662;0.11458938;0.04923919;0.010553641;-0.0013158654;0;0;0;0;-0.0023044338;0.015374025;0.11268905;0.30202;0.5322241;0.7034147;0.73695695;0.62237537;0.42890862;0.23416725;0.09182111;0.01767846;-0.002304434;0;0;0;0;0;0;0;0;-0.004608868;0.042797163;0.12509255;0.18105207;0.17446531;0.11042729;0.042158898;0.037193786;0.058594227;0.056460492;0.03621784;0.005080516;0.034386538;0.13197282;0.23701717;0.27179524;0.21744621;0.11671014;0.062108405;0.06700337;0.08009857;0.06442953;0.027898125;0.03765764;0.09740037;0.1732593;0.1956728;0.1570058;0.07548598;0.019986605;-0.0023229884;-0.0016899182;0.013770941;0.062475763;0.12954703;0.17726329;0.17090662;0.11458938;0.04923919;0.010553641;-0.0013158654;0;-0.0018925302;0.01306323;0.089513496;0.22793062;0.38160884;0.47201142;0.4493567;0.3249729;0.1818658;0.07139133;0.014950983;-0.0018925298;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.00435282;0.040422224;0.118116155;0.16793422;0.18919735;0.2167949;0.25715035;0.31216732;0.3039181;0.20192187;0.10219665;0.0854355;0.13592823;0.18916398;0.18235089;0.12223521;0.052501023;0.011248313;-0.0014026994;0;0;0;0;-0.0013456449;0.008970037;0.06586284;0.17664407;0.31138664;0.41161144;0.4313383;0.3642996;0.25105253;0.137054;0.053724207;0.010311508;-0.0013456449;0;0;0;0;0;0;0;0;-0.004282314;0.039757982;0.116297856;0.16836098;0.16227521;0.1027644;0.0390121;0.033931956;0.053566027;0.05163639;0.03313783;0.0046075685;0.03197746;0.12262318;0.22020984;0.25250807;0.20203042;0.10824217;0.057030294;0.06108253;0.07311291;0.05884935;0.02371786;0.050697546;0.14083488;0.24964702;0.2818757;0.22610171;0.10864238;0.028721932;-0.0033397593;-0.0018034701;0.01469494;0.06668832;0.13826606;0.18916398;0.18235089;0.12223521;0.052501023;0.011248313;-0.0014026994;0;-0.0019640964;0.013541928;0.09303615;0.2369941;0.39685088;0.49092078;0.46735162;0.33792797;0.18907015;0.07418082;0.015506021;-0.0019640962;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10308724;0.06460208;0.030391809;0.041450124;0.0964812;0.14892432;0.20588504;0.20834534;0.16989356;0.09634093;0.03504076;-0.0037472104;0;0;-0.0011633496;0.008020989;0.055106036;0.14037344;0.23505786;0.29077613;0.27681598;0.20015736;0.1119877;0.04393787;0.009184335;-0.0011633493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
