;meta[fps=30]
;meta[frames=93]
;meta[profile=grlt]
jaw_open_a;0;0;0;0;0;-0.017318401;-0.0061046905;0.07340709;0.18341215;0.26444256;0.25594428;0.15791729;0.048294406;-0.006486856;-0.013456459;0;-0.0061714286;0.009257143;0.018514287;0.010436571;0.027314289;0.048676576;0.057901718;0.086761154;0.091334864;0.058765717;0.039289147;0.010956191;0.0043619056;0.026217142;0.042224765;0.036464762;0.028182859;0.020693334;0.028076652;0.04324846;0.06440275;0.08275291;0.09731154;0.09212344;0.058834292;0.017962059;-0.009890438;-0.001275125;0.02823619;0.054460958;0.062499054;0.061104756;0.047672383;0.03625813;0.040628422;0.08577036;0.1386679;0.17807849;0.1682039;0.11107842;0.04646614;0.018354593;0.016650971;0.019607618;0.012819047;0.012897142;0.019211428;0.026401905;0.029097144;0.023697143;0.015245714;0.007291429;-0.023120001;0.019081907;0.09579428;0.14671999;0.15899047;0.11386667;0.012217136;0.037219062;0.123729534;0.1591086;0.14962287;0.087375246;0.0018285655;-0.018285714;0;0;0;-0.011062858;0.001417143;0.049645714;0.09371429;0.10523428;0.08420572;0.030628573;-0.0057142866;-0.0063085714;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.0030372571;-0.0010761147;0.012853029;0.03221303;0.039294437;0.047266353;0.054718178;0.06614204;0.07850084;0.06456137;0.06399674;0.07798792;0.09009174;0.107890286;0.09886607;0.075296;0.084214866;0.07736991;0.048265144;0.029869715;0.02163962;0.04513829;0.075392;0.058294863;0.056569915;0.058125716;0.0931383;0.13988419;0.14077257;0.08037759;0.043841224;0.025501257;0.049903546;0.07902812;0.082048;0.090469494;0.11078765;0.13439544;0.12772939;0.081627436;0.02503315;-0.00333714;-0.006966859;0;-0.004726858;-0.0016594288;0.019983543;0.05007452;0.07232092;0.07006813;0.04331612;0.013335776;-0.0017700557;-0.0037010298;0;0;0;0;0;0;-0.004937143;-0.0017371441;0.02091886;0.04968838;0.07470629;0.08760686;0.06781867;0.029025521;0.022457907;0.021333333;0.0544;0.091390476;0.11156952;0.12790857;0.13422705;0.12052725;0.12780616;0.12967707;0.12560719;0.12335414;0.08006466;0.037206203;0.027537633;0.065278694;0.1185045;0.13279086;0.09927316;0.04456229;-0.00048456874;-0.010624002;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003802555;0.03305885;0.12305344;0.22104439;0.25351158;0.20397583;0.09915745;0.021679811;-0.002664651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00019943138;0.0013855231;0.009352281;0.023760822;0.039716832;0.04903612;0.04557777;0.043559868;0.04760343;0.04899509;0.041614357;0.025469005;0.006479134;-0.0007538314;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.00079982466;0.006518256;0.029568322;0.06029561;0.088460416;0.14313377;0.22907107;0.3297287;0.39325953;0.37556347;0.27160832;0.15203334;0.059676044;0.012481155;-0.0015805919;0;-0.0024082055;0.020925978;0.07803945;0.14018044;0.16077365;0.12933816;0.059859227;0.040768925;0.08562548;0.15479784;0.17548051;0.14127183;0.068374425;0.018053785;-0.0020992775;0;0;0;0;0;0;-0.0030010126;0.027009113;0.08788339;0.15556838;0.18503699;0.18429509;0.1656783;0.16380411;0.17188309;0.19893725;0.22676603;0.24496518;0.23067196;0.20288746;0.18989207;0.20600659;0.21313399;0.18128572;0.14101002;0.14213958;0.18568587;0.23234884;0.24469581;0.20671202;0.14251888;0.07781938;0.026078753;0.046918854;0.11678364;0.19787359;0.23201784;0.19834591;0.11219444;0.049581114;0.011128556;-0.001366916;-0.0009829116;0.006761171;0.046700675;0.11905603;0.1994681;0.24689303;0.2351071;0.1679233;0.11299866;0.10606673;0.12847638;0.13549398;0.10742098;0.05016796;0.009031663;-0.0011880001;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0027115666;0.022094894;0.10025449;0.20793694;0.28457457;0.27441055;0.18401916;0.07909029;0.01694817;-0.002113273;0;0;0;0;-0.0024491574;0.022742176;0.06647712;0.09621689;0.09271809;0.059479527;0.0150448205;-0.0017493978;0;0;0;0;0;0;0;-0.0014170122;0.011546025;0.052397966;0.10863761;0.14862883;0.1432757;0.09604195;0.041250806;0.008837962;-0.001102121;0;0;0;0;0;-0.0015954509;0.012998026;0.05901768;0.12233889;0.1673299;0.16125949;0.10805681;0.046376538;0.009929585;-0.0012385739;0;0;0;0;0;0;0;0;0;-0.0017653016;0.016396629;0.047869883;0.069260255;0.06671567;0.042780727;0.0075489166;0.028923377;0.08815905;0.12757352;0.12290845;0.07882892;0.019916626;-0.0023166267;0;0;0;-0.0015108435;0.013040965;0.050032776;0.08770844;0.099079534;0.07792772;0.036339767;0.006520483;-0.00085879536;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0050044446;0.046468675;0.13584659;0.19662648;0.18948312;0.12155982;0.030753246;-0.0035757693;0;0;0;0;0;0;0;-0.002890005;0.023536395;0.10697918;0.22184707;0.3035485;0.29262528;0.19616523;0.08422651;0.018050293;-0.002250776;0;-0.0025029646;0.018665548;0.10701518;0.25215742;0.38608363;0.43049422;0.37866157;0.28314507;0.2052056;0.16464941;0.18118197;0.2400048;0.31213135;0.33778164;0.2860077;0.22248551;0.2242129;0.29287094;0.36650333;0.3859816;0.32600507;0.22471015;0.122663796;0.043450266;0.050179888;0.13544394;0.28080145;0.3895551;0.3871059;0.26972452;0.13331763;0.029106004;-0.003579109;0;0;0;0;0;0;-0.0064902664;0.060264107;0.1743206;0.2729511;0.29096723;0.22001593;0.09678252;0.029649643;0.0059225075;-0.0007792773;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0047881026;0.044464447;0.12992778;0.18803403;0.1811764;0.116212495;0.029377636;-0.0034165739;0;0;0;0;0;0;0;-0.0027699966;0.022568982;0.10244334;0.2123811;0.29053125;0.28003663;0.18768872;0.08058953;0.017261665;-0.0021528096;0;-0.0020409646;0.015214462;0.087316155;0.2057663;0.31505066;0.35089853;0.31234476;0.24144511;0.18426827;0.15629965;0.18081869;0.24618964;0.32371333;0.3511254;0.2972386;0.23125516;0.2330781;0.30442834;0.38089493;0.40104946;0.3387073;0.23343527;0.12743965;0.045674916;0.04825025;0.12068593;0.24217895;0.32833546;0.32113642;0.21962072;0.1088205;0.023767954;-0.0029222895;0;0;0;0;0;0;-0.0067537366;0.06271327;0.18152335;0.28250283;0.29898265;0.22374535;0.095980965;0.02801687;0.005666459;-0.00074587966;0;0;0;0;0;0;0;0;0;0;0
